timestamp,close,bb_lower,rsi_14,volume_ratio_20d,bb_upper,skewness_20d,macd,rolling_std_5d,volume_roc_5d,涨跌额,rolling_std_20d,rolling_std_30d,rolling_std_10d,price_position_20d,macd_hist,volume_ma_5,future_return_1d,future_return_5d,future_return_10d,label_binary_1d,label_binary_5d,label_binary_10d,label_quantile_1d,label_quantile_5d,label_quantile_10d
2024-09-06 00:00:00+00:00,1544.19,-2.810218406410514,-0.40973631549784356,0.09907652926810646,-2.4987985467456197,0.07076598548525324,-0.3112418109102809,-0.7757453658381318,-0.4498248826077616,0.0,-0.04921933710615095,-0.34258188641035503,0.3180195166948286,-0.35222806025158243,-0.4396000392812277,-0.5008682031661776,-0.01861817522455138,-0.030766939301510816,0.023481566387555927,0.0,0.0,1.0,0.0,0.0,1.0
2024-09-09 00:00:00+00:00,1515.44,-3.1270517656839933,-1.0599854510587872,1.6617311358342999,-2.4025499636010914,-0.19546733149896509,-0.4821502750896788,0.024865307236441887,1.1269265981094898,-1.6842105263157894,0.11145135790434933,-0.23243980746236917,0.24536246114964855,-0.8414066936988557,-0.6342262728326938,-0.19403259372234263,0.0041242147495116925,-0.006598743599218708,0.053621390487251216,1.0,0.0,1.0,1.0,1.0,2.0
2024-09-10 00:00:00+00:00,1521.69,-3.212382246741736,-0.8509703127612801,-0.2949125474301329,-2.4415548466967496,-0.3252960742490613,-0.5824920001663667,0.09025106740377209,-0.20284572650868118,0.2807017543859649,0.15965052979619498,-0.16669762481224906,-0.11789669176681977,-0.7052562538320123,-0.6714186496842783,-0.2620881871043619,-0.020542948958066354,-0.007393095834236934,0.10269502986810715,0.0,0.0,1.0,0.0,1.0,2.0
2024-09-11 00:00:00+00:00,1490.43,-3.5981100847240426,-1.378521758774555,0.3812600043049096,-2.355988060619624,-0.3596411002489536,-0.8065787086266675,0.9918066315918248,0.5284088999199332,-1.8251228070175443,0.5266683054340572,0.0697322287368227,0.23181308730325134,-0.8414066936988557,-0.9089878216519995,-0.14274143474721376,0.00754815724321169,0.020973812926470877,0.1484739303422502,1.0,1.0,1.0,1.0,2.0,2.0
2024-09-12 00:00:00+00:00,1501.68,-3.676381241002115,-1.0345025724250574,-0.7368620981347821,-2.489160594012593,-0.3806694258482617,-0.9208700733849915,0.8264177008672904,0.01727802946810077,0.5614035087719298,0.7776037632162416,0.18550322240435968,0.41457145146018604,-0.654698313872854,-0.914654682007301,-0.1484058682157535,-0.003329604176655479,0.0249786905332694,0.20564301315859565,0.0,1.0,1.0,1.0,2.0,2.0
2024-09-13 00:00:00+00:00,1496.68,-3.6193049316538497,-1.1156949364850113,-0.7276728400103601,-2.75854004749937,-0.3301234578798864,-1.0258923491010947,0.09898291276210884,-0.5037180783122182,-0.3508771929824561,1.0603899805796795,0.33881487714237984,0.467396482255075,-0.7376798160177438,-0.9036218160539671,-0.2914027174175489,0.0058529545393804895,0.05597054814656438,0.2656346045914958,1.0,1.0,1.0,1.0,2.0,2.0
2024-09-18 00:00:00+00:00,1505.44,-3.615486079751864,-0.8499016958518026,-0.9484314336668421,-2.8087800752337797,-0.558773406707321,-1.0563607977085387,-0.02423518293406992,-1.0858563264874594,0.4216140350877193,1.1834708895773391,0.43112868051193504,0.35499628896226015,-0.5922962242598971,-0.7695910639043988,-0.838650615226134,0.0033212881283877136,0.060620150919332545,0.1586180784355404,1.0,1.0,1.0,1.0,2.0,2.0
2024-09-19 00:00:00+00:00,1510.44,-3.5410261916759738,-0.7019847259916735,-0.3010029151380632,-2.9206069669131476,-0.5614216437252126,-1.0461317210927732,-0.41880946483772363,-0.11981148446179646,0.21052631578947367,1.2039442527017163,0.47740875050659914,0.16841668195255835,-0.5093147221150077,-0.5940197140489275,-0.876920672069582,0.007448160800826249,0.11090807976483671,0.19997484176796163,1.0,1.0,1.0,1.0,2.0,2.0
2024-09-20 00:00:00+00:00,1521.69,-3.4958252035933772,-0.38422162308517377,0.005194242944170543,-2.808596512423623,-0.5234900057606482,-0.9741123936978643,-0.2420691560041143,-0.3876163286121523,0.5614035087719298,1.1297399861489679,0.4861773329583627,0.03662517816499146,-0.3226063422890061,-0.34979311294455756,-1.019472148037851,0.011500371297701897,0.1248808890115595,0.16973890871333844,1.0,1.0,1.0,2.0,2.0,2.0
2024-09-23 00:00:00+00:00,1539.19,-3.567326421579137,0.04732119225761197,0.28227849196270804,-2.5750763540291355,-0.3879111320522193,-0.8244813382452525,0.4286999481902307,0.8927950863427883,0.9122807017543859,0.9712556182095072,0.47089892641310166,-0.031147985034206082,-0.032171084781892505,-0.02407198459239638,-0.8752526966708462,0.026806307213534386,0.17626154016073386,0.18080938675537128,1.0,1.0,1.0,2.0,2.0,2.0
2024-09-24 00:00:00+00:00,1580.45,-3.6887321363027974,0.7896842447791709,2.036176855683308,-2.0837336830901116,0.44974354758302637,-0.501619611711693,1.7870805059308423,2.9953790066288932,2.246175438596491,0.8579418859500474,0.5495737109141199,0.9076131683704365,0.6525922709177364,0.5274256308558143,-0.3846779706634982,0.01028188174254168,0.1985510455882818,0.1404916321300895,1.0,1.0,1.0,2.0,2.0,2.0
2024-09-25 00:00:00+00:00,1596.7,-3.6050194081413443,1.0100733639563544,2.937876689686697,-1.7187014990048435,0.3781053283747175,-0.16684840339164553,2.479054313985444,6.0760052304553795,0.8421052631578947,0.8717395397522102,0.6944209517519004,1.9958222584824508,0.9015367773543574,0.9886243091867452,0.4012858607272584,0.050892465710527954,0.09239681843802841,0.1414104089684975,1.0,1.0,1.0,2.0,2.0,2.0
2024-09-26 00:00:00+00:00,1677.96,-3.7362101455808117,1.7397292647161955,4.295202265471779,-0.8240961680384913,1.3711542756708863,0.48570805139812334,4.788409628573652,5.5151096010316305,4.491789473684211,2.1976340634295877,1.5050694898623964,4.631953730760183,0.901536777425426,1.8912665184044604,1.5008331866683724,0.020119669122029126,0.08017473598893893,0.07793987937733914,1.0,1.0,1.0,2.0,2.0,2.0
2024-09-27 00:00:00+00:00,1711.72,-3.4457528230697525,1.9321537372251847,4.920772635998074,-0.15554268530609974,1.1696868845864192,1.1516431608002635,5.805617181479149,5.991306164536611,1.8251228070175438,3.759059398244645,2.4619340741621665,6.5401240377208,0.9015367774396051,2.6358481762012755,2.893583032241039,0.05770219428411188,0.039878017432757686,0.0632521674105578,1.0,1.0,1.0,2.0,2.0,2.0
2024-09-30 00:00:00+00:00,1810.49,-3.2180566799176953,2.3102822653903967,6.3646482514990925,0.9463191794077532,1.3129049005675668,2.1327406304122793,7.9399509101604435,7.91899724726185,5.474807017543859,6.49626247933802,4.334795379482835,9.716690583522423,0.9015367774639114,3.7607919373561782,4.9686542839480925,0.046263718661798736,0.0038663566216880513,-0.010638004076244547,1.0,1.0,0.0,2.0,1.0,1.0
2024-10-08 00:00:00+00:00,1894.25,-2.8905440926423416,2.505932275372602,5.835977488890382,2.1702268950799084,1.083905537406551,3.2774804347106117,10.174628935793699,4.089491457639069,4.632140350877194,9.675347700938262,6.668966813441846,12.981707950305111,0.9015367774752067,4.935565166106013,6.914365438121612,-0.07919757159825788,-0.048441335620958155,-0.05570542431041308,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 00:00:00+00:00,1744.23,-1.6416357291520587,0.8210635870685085,3.1759253097739903,1.882550054076355,-0.3865717897139662,3.414444005170868,7.23098035820175,1.5691067063795314,-8.492350877192983,10.301739011639256,7.178059547728522,12.497892263200548,0.254029522892638,4.182941074677321,7.879562472292908,0.039134747137705456,0.04486793599467959,0.030529230663387284,1.0,1.0,1.0,2.0,2.0,1.0
2024-10-10 00:00:00+00:00,1812.49,-0.8246062352610292,1.1196495010883845,1.8913267439386934,1.8739050856412869,-0.4498407667298921,3.8087662211449556,5.720733101558801,0.22119101346922032,3.761964912280702,11.371997569968153,8.07827125571064,12.143270232854391,0.5486492082532975,4.013045637739065,8.035175330808634,-0.01793665068496929,-0.002068976932286523,-0.01586767375268277,0.0,0.0,0.0,0.0,1.0,1.0
2024-10-11 00:00:00+00:00,1779.98,-0.2165932100583543,0.8521444441449287,0.2829046166297256,1.7170264819766685,-0.3878368040064993,3.9161896435251267,4.248722859952379,-0.6675758085904397,-1.895298245614035,11.92245103295069,8.642724111475422,10.812542048810137,0.4083315116363178,3.3953162177698615,7.2253902108061805,0.021073270486185233,0.022477780649220774,-0.0007022550815177699,1.0,1.0,0.0,2.0,2.0,1.0
2024-10-14 00:00:00+00:00,1817.49,-0.19984325962869723,1.0167844463150497,0.5336688878294341,1.7368841118449825,-0.44710273082817786,4.133945193539788,4.264120767655863,-0.8189332102013058,2.0356491228070173,12.624701944800758,9.364097344817221,9.225483293778247,0.5702299059796864,3.0864226250371116,5.838604613160388,-0.008253140319891718,-0.014448497653357097,-0.026140446439870367,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 00:00:00+00:00,1802.49,0.21207931011606493,0.8902115124191977,0.12867833856468466,0.978803512712111,-0.40215290133991394,4.18343482855067,1.7586274961672541,-0.9591929723130103,-0.9122807017543859,13.041350504219029,9.913348321377342,7.400313669326529,0.5054878128005201,2.5567247670077706,4.091836601577938,0.01109576197371414,-0.007633884237915323,-0.024971012321843667,1.0,0.0,0.0,2.0,1.0,0.0
2024-10-16 00:00:00+00:00,1822.49,0.8003538567529854,0.983691978363613,-0.0459108054557648,0.8847136596353176,-0.5441715741878238,4.2686474670882335,0.4679094269806786,-0.8090427680515222,1.0526315789473684,13.291550407615217,10.507562575110493,4.886389036988241,0.5918106037060752,2.1929590995777644,3.013945949632544,-0.007544623015764147,-0.013722983390855363,-0.05076571064861809,0.0,0.0,0.0,0.0,1.0,0.0
2024-10-17 00:00:00+00:00,1808.74,0.7951396430988601,0.8590617356045392,-0.34478338202550124,0.8711126141055556,-0.48377668650675376,4.21876213123962,0.44594798074920167,-0.7557872382487596,-0.8421052631578947,13.304941576960326,10.95301194447386,3.4188868573962266,0.532463684958506,1.6750652705577325,2.2025180294912143,0.006219799418379646,-0.013827305195882211,-0.039403120404259306,1.0,0.0,0.0,1.0,0.0,0.0
2024-10-18 00:00:00+00:00,1819.99,1.1352766459805694,0.9176252801175008,0.5210360590396648,0.7919644001867611,-0.6201864224769448,4.183684481890848,-0.357598718410511,0.450987398573409,0.5614035087719298,12.974100849138384,11.376197984990235,2.185286721842839,0.5759815741912434,1.285617990189143,2.4468384336502584,-0.01580228462793751,-0.022670454233265015,-0.041901329128182015,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 00:00:00+00:00,1791.23,0.9363423637666152,0.645437300315884,0.5922206898205958,0.8247498592929725,-0.49807924945915494,3.9684237131865996,0.0811166122895778,0.3130521201508436,-1.6847719298245616,12.375579173547683,11.564610201098901,2.2443637470858495,0.44989798078392773,0.6714636269309798,2.6327050885379553,-0.0013956889958296813,-0.011863356464552291,-0.024424557427019423,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-22 00:00:00+00:00,1788.73,0.8177472059926747,0.6217029920458759,-0.5357619061604456,0.8532448633143909,-0.5082300389079824,3.7405844252938754,0.36336732860744564,-0.2920875393371777,-0.21052631578947367,11.502020873011842,11.701988900511276,0.6793055980714746,0.42851552010333066,0.1590159800475946,2.4244123121668135,0.004891738831461428,-0.017470495826647957,-0.009783477662922856,1.0,0.0,0.0,1.0,0.0,1.0
2024-10-23 00:00:00+00:00,1797.48,0.8156196561538951,0.678682768312089,-0.6600963582392696,0.7368001869364822,-0.5036404031116388,3.559524964133771,0.09780150442427686,-0.2777229557901014,0.42105263157894735,10.485682481373654,11.803525366557219,-0.36245887232492996,0.46208850956618946,-0.17238087315628683,2.240116593494392,-0.007649598326546053,-0.037558136947281745,-0.02155795892026615,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-24 00:00:00+00:00,1783.73,0.7099197183287598,0.5346200526538,-1.2169050135818869,0.7019969472302816,-0.4475169540946164,3.309103054481642,0.21006305855460108,-0.6737263518091866,-0.8421052631578947,9.18029510089666,11.797724910973688,-0.25488075552502737,0.3844922411988852,-0.5539845000529141,1.8883912070598747,-0.0028031148211893056,-0.02593441832564345,0.011218065514399595,0.0,0.0,1.0,1.0,0.0,1.0
2024-10-25 00:00:00+00:00,1778.73,0.7742829362769515,0.48093846091569853,-1.028701736201929,0.45639217724414266,-0.3983781373060267,3.049220971479887,-0.4756496063072041,-0.8462489919411004,-0.3508771929824561,7.63861149411249,11.703674648199422,-0.23336281154774685,0.3344640861231886,-0.8751546596209668,1.202297173802441,-0.004919240132004295,-0.01967696052801718,0.0007027485902863278,0.0,0.0,1.0,1.0,0.0,1.0
2024-10-28 00:00:00+00:00,1769.98,0.6252320129557233,0.38365022426243894,-0.9783488145548912,0.473518966411057,-0.32383378842999594,2.7668759133348924,-0.16415367293604738,-0.8584658881332551,-0.5614035087719298,5.883062505657919,11.561748052560405,-0.056177600383655386,0.21130228045434157,-1.1698147347654773,0.4529129949885214,-0.007062226691827026,-0.012712008045288646,-0.0028248906767308103,0.0,0.0,0.0,0.0,1.0,1.0
2024-10-29 00:00:00+00:00,1757.48,0.4075922802389634,0.2431447214634287,-0.9445317259475473,0.4974814176996859,-0.20874149028421904,2.4521364880447414,0.2882640322240166,-0.35426289480890366,-0.7719298245614035,4.305210177413946,11.354725203108023,0.3523239573546051,0.10038611857769379,-1.4599453572026522,0.2607744962716584,-0.01565309420306347,0.007823702118943033,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2024-10-30 00:00:00+00:00,1729.97,0.03147745688453652,-0.05157041961715763,-0.6773952027400987,0.47510737507764444,-0.0982135370252263,2.0435044901958075,0.9225166735064013,0.01936142847658261,-1.6145964912280704,2.5984593330980745,10.940240510235098,0.8870965227234942,-0.4222912009168656,-1.849731482556096,0.2472883384305608,0.0043353352948317025,0.01662456574391463,0.020959901038746332,1.0,1.0,1.0,1.0,1.0,1.0
2024-10-31 00:00:00+00:00,1737.47,-0.08879928943640669,0.025144466331748553,-0.8419435709796076,0.3514310519569792,-0.17466350780605558,1.7341340020377767,0.8557186834043164,0.6914331335420074,0.3508771929824561,1.9681458848736368,10.508265015786677,1.081921088858524,-0.5955249516214729,-1.994862251558966,0.4143174906948807,0.0036029399068760845,0.03814166575537994,0.011516745612873885,1.0,1.0,1.0,1.0,2.0,1.0
2024-11-01 00:00:00+00:00,1743.73,-0.06618163847222643,0.0911262787295607,-0.4571429037213448,0.1682982817278156,-0.12710698363009573,1.5001018674374316,0.39070567804415757,0.7312536436381957,0.2812631578947368,1.6776429298392639,9.831366097988864,0.7131366542600528,-0.6954187331285543,-1.9844448866818025,0.6358854104562923,0.002150562300356133,0.02078876890344262,0.000716854100118711,1.0,1.0,1.0,1.0,2.0,1.0
2024-11-04 00:00:00+00:00,1747.48,0.017784171318522637,0.1322810251267727,-0.7888261561480411,-0.004155222924025464,-0.5626333996816475,1.3157059888185925,-0.16149375966477092,-0.0008475724527091454,0.14035087719298245,1.7639724046713885,9.130732165758863,0.6300021009307958,-0.6556327700370841,-1.8927526906235772,0.618504868780824,0.013590999610868222,0.0100144207659029,0.020744157300798864,1.0,1.0,1.0,2.0,1.0,1.0
2024-11-05 00:00:00+00:00,1771.23,-0.08112675298004422,0.3867570314328226,-0.020716608609260386,0.13875276633576114,-1.0945042677674663,1.2683684394555645,0.34959856870384476,0.6571070619522903,1.263157894736842,0.7213950193073231,8.301143615445378,0.46567084034419753,-0.06412775277094969,-1.5892254512817887,0.8324456002685973,-0.007057242707045387,-0.007762966977749925,0.002117172812113616,0.0,0.0,1.0,0.0,1.0,1.0
2024-11-06 00:00:00+00:00,1758.73,0.06491777355224514,0.21957710400719202,-0.12263471988985214,0.1594653632182327,1.2333970775006304,1.1548287144804037,0.1311444444365267,0.02857410667856372,-0.7719298245614035,0.6362060102733138,7.376058861968666,0.030199979501970117,-0.29960973923723244,-1.4575824943391886,0.8232374056757393,0.02559233082963274,0.004264440818090327,0.00639666122713549,1.0,1.0,1.0,2.0,1.0,1.0
2024-11-07 00:00:00+00:00,1803.74,-0.026243263997780607,0.6633202324443002,0.9779773054591111,0.5443153721965416,0.735028110498729,1.2669590453091168,1.187941370544083,1.2858547477659688,2.4567017543859646,0.5869218743670404,6.375805872006098,0.45912126511705803,0.5483137976305585,-0.973281583995724,1.2776000379002093,-0.013172630201692034,-0.025646711832082225,-0.022181689156973838,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08 00:00:00+00:00,1779.98,0.15414924745547906,0.3515603740704164,0.5299728917559887,0.5733281231531601,0.8232691619884028,1.2242882373170676,0.9260433893066771,0.3486760748749645,-1.4040701754385965,0.5869218743670404,5.205243984764137,0.4726941836028824,0.10070963775544828,-0.8458113180056324,1.4173424126000802,-0.008427060978213238,-0.019663142282497555,-0.03090484162743401,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11 00:00:00+00:00,1764.98,0.3132551922055345,0.1655615263171123,0.04120797339865423,0.5305642399180023,0.9636097784150414,1.1028986112825032,0.5368845319992455,0.5387627621058104,-0.9122807017543859,0.45324204065394885,3.926212344406102,0.45100948964391885,-0.18186874600409111,-0.8760341812210759,1.5800368428484752,-0.004249339935863296,0.01062334983965824,-0.029751045337624217,0.0,1.0,0.0,1.0,1.0,0.0
2024-11-12 00:00:00+00:00,1757.48,0.22212595743504893,0.0728471292283075,0.3831317751569776,0.5374563268499541,0.9457319495006167,0.9572436103610876,0.7190500928309624,0.09854301120822367,-0.49122807017543857,0.4219322174305553,2.8330309058762,0.45100948964391885,-0.32315793788386077,-0.9409633394866584,1.6039510510556556,0.004978719530236475,0.00995743906047295,-0.019209322438946668,1.0,1.0,0.0,1.0,1.0,1.0
2024-11-13 00:00:00+00:00,1766.23,0.2746323505954694,0.17352368009166766,-0.4520076499918809,0.5314902574452571,1.0110207913974052,0.8722925314711957,0.6094744724934109,-0.35065178001924374,0.42105263157894735,0.16280645534635063,1.6195380072638994,0.1652661831275403,-0.13935014782776076,-0.8909615073409528,1.4318332921755976,-0.004954054681440129,0.0021231662920457696,-0.015575547918447763,0.0,1.0,0.0,1.0,1.0,1.0
2024-11-14 00:00:00+00:00,1757.48,0.37874397550557404,0.05578279360057595,-0.3212846985309779,0.23093871346804978,0.9999935852443521,0.7518099801375984,-0.2758821283922417,-0.70212126844182,-0.5614035087719298,0.0168352606080757,1.1665978966933368,-0.058612902917157046,-0.30876533746846907,-0.9106310064972032,0.9360816172770026,-0.007112456471766393,0.0035562282358831965,-0.014230602908710194,0.0,1.0,0.0,0.0,1.0,1.0
2024-11-15 00:00:00+00:00,1744.98,0.293801736440375,-0.11094136135822533,-0.158251226850598,0.13259054771672943,1.1626655809653972,0.5868496235253032,-0.3485215286688986,-0.5083867122504565,-0.7719298245614035,-0.2668603176860564,0.990019683231074,-0.07723449245285267,-0.48676955801464605,-1.001061893517078,0.6251351167639996,0.0222065582413552,-0.011467180139600448,-0.004303774255292319,1.0,0.0,0.0,2.0,1.0,1.0
