timestamp,close,rolling_std_30d,atr_14,rolling_std_20d,price_position_20d,macd_hist,skewness_20d,auto_close__maximum,kurtosis_20d,rolling_std_10d,auto_volume__maximum,rolling_std_5d,volume_ma_5,volume_roc_3d,volume_roc_10d,auto_close__minimum,future_return_1d,future_return_5d,future_return_10d,label_binary_1d,label_binary_5d,label_binary_10d,label_quantile_1d,label_quantile_5d,label_quantile_10d
2023-04-10 00:00:00+00:00,1743.73,1.2603215205954708,0.7623684324035979,-0.194504804009316,-0.013142668960263568,0.7995384075618641,-0.6505976027969649,1.2471278567016675,-0.9861121636999168,-0.8384937655682558,-0.24760764000607394,-0.7730127322943883,-0.5426526227432389,0.00209008622402653,0.09882067687197629,1.4250107127553207,-0.010041692234462898,0.017921352502967777,-0.04158900747248713,0.0,1.0,0.0,0.0,1.0,0.0
2023-04-11 00:00:00+00:00,1726.22,1.2398779523968209,0.7102463826123245,-0.27859944199976266,-0.46342585023825994,0.7349270930504128,-0.6166634015449208,1.1775787523162444,-1.0279069491176234,-0.7889439262864264,-0.24760764000607394,-0.5888087135690077,-0.5284016492150967,0.6472628323936666,-0.2523182712212624,1.4250107127553207,-0.00434475327594397,0.033315568119938355,-0.018827264195757202,0.0,1.0,0.0,1.0,2.0,1.0
2023-04-12 00:00:00+00:00,1718.72,1.1962986707256835,0.6056387976802431,-0.26660579425322256,-0.49557056620613515,0.6332781422461282,-0.6728573019153313,1.1775787523162444,-0.9467014397751711,-0.675564973517816,-0.24760764000607394,-0.33279604211189745,-0.4282468862599588,0.8384069827061175,0.5335254848237715,1.4250107127553207,0.005818283373673431,0.026915378886613286,-0.026188093464904107,1.0,1.0,0.0,1.0,2.0,1.0
2023-04-13 00:00:00+00:00,1728.72,1.0063556976274954,0.7237571874859591,-0.420806760742209,-0.17719646832077243,0.6730509849348304,-0.7583953849931178,1.1775787523162444,-0.9465946611511121,-0.6993277074890105,-0.24760764000607394,-0.3262999580811759,-0.2114280399951353,1.2841432645984745,1.2773332616422977,1.3803742322525354,0.009405803137581558,0.013744273219491872,-0.021692350409551576,1.0,1.0,0.0,2.0,1.0,1.0
2023-04-14 00:00:00+00:00,1744.98,0.7257514699902974,0.8053717025622608,-0.4561472199849454,0.340479814840827,0.8552663828582496,-0.863743464125364,1.0617665225447808,-0.9487040786699403,-0.6863268756332034,-0.24760764000607394,-0.14063615611997984,0.05186261628087221,1.121570954634336,0.8373029338582955,1.3803742322525354,0.01719217412233951,-0.013616201904892888,-0.010034498962738822,1.0,0.0,0.0,2.0,1.0,1.0
2023-04-17 00:00:00+00:00,1774.98,0.3290113009381579,0.8811566094188268,-0.3708051668142963,1.1762118218111257,1.2414458004694133,-0.7975314584500027,1.0617665225447808,-0.8195832338291476,-0.19400810268350693,-0.24760764000607394,0.945357405129213,0.3052183016136841,0.7337883084556664,0.7459843062382777,1.3803742322525354,0.004929633009949408,-0.058462630564851424,-0.014084665742712594,1.0,0.0,0.0,1.0,0.0,1.0
2023-04-18 00:00:00+00:00,1783.73,0.08473157122709425,0.923461461756632,-0.2605317721904731,1.1762118218511208,1.536912396970444,-0.9483941654341941,1.0849289684990735,-0.6568756738424052,0.24880485372104214,-0.46219297099902623,1.5347019566381144,0.595631249239897,0.6131403795999646,1.5216090800430693,1.3803742322525354,-0.010511680579459896,-0.050461673011049875,-0.006307008347675938,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-19 00:00:00+00:00,1764.98,-0.14432551644176725,0.8971803846014063,-0.232756034104732,0.6940410823329921,1.5035937321119812,-0.7355661178716597,1.1389746757257566,-0.7563800179981989,0.33381353094960886,-0.2627950563167457,0.9479894256344544,0.63547224163052,-0.33909245144699846,0.8271484140363029,1.3803742322525354,-0.007082233226438826,-0.05171163412616572,0.03329216195084363,0.0,0.0,1.0,1.0,0.0,2.0
2023-04-20 00:00:00+00:00,1752.48,-0.34870976463241127,0.9102738346828781,-0.23945027731108018,0.3725939226542394,1.3198476220634026,-0.530614473776603,1.1389746757257566,-0.7752605334371658,0.2949755691774804,-0.2627950563167457,0.2944340511413395,0.5134539800787409,-0.6009220846789916,0.656649363049437,1.3803742322525354,-0.01783757874554916,-0.034956176390030125,0.029249977175203137,0.0,0.0,1.0,0.0,0.0,2.0
2023-04-21 00:00:00+00:00,1721.22,-0.40994687644983796,0.987921347730973,-0.2597027552124833,-0.4312811342703847,0.8758514374264715,-0.5030807594648791,1.1389746757257566,-0.7043890797480387,0.40102508889451705,-0.2627950563167457,1.1367313278750326,0.36872481525023226,-0.642872914171419,0.7517518439362494,1.3803742322525354,-0.029054972635688632,0.0036311453503910015,0.02469759821521943,0.0,1.0,1.0,0.0,1.0,2.0
2023-04-24 00:00:00+00:00,1671.21,-0.3308904089646414,1.1722899973916578,-0.019712524706105544,-0.49557056620613515,0.11751710832994787,-1.0572985789659823,1.1389746757257566,-0.2714211181369294,1.191316691991623,-0.2627950563167457,3.091571603256609,0.4310912815278848,0.7561753737569537,1.8122264199922142,1.3803742322525354,0.013469282735263665,0.04713351404072497,0.05610904673859059,1.0,1.0,1.0,2.0,2.0,2.0
2023-04-25 00:00:00+00:00,1693.72,-0.31976803028316914,1.156377145216538,0.06784371650494385,-0.1611249426937553,-0.13180007670720464,-1.2291857406245452,1.1389746757257566,-0.13804031618500043,1.415070106967442,-0.2627950563167457,2.6093415642084445,0.3406524844342806,1.014408632352022,0.9725701572070401,1.0410655620625624,-0.011814231395980439,0.04650119264105046,0.025092695368774058,0.0,1.0,1.0,0.0,2.0,2.0
2023-04-26 00:00:00+00:00,1673.71,-0.23077631976563853,1.1603121565970738,0.22332799802780234,-0.4584264498675767,-0.4397212848947072,-1.032917122472765,1.1389746757257566,-0.3210880717939873,1.7952865587879325,-0.2627950563167457,2.1330624212778417,0.3318319975390546,0.15065854882439508,0.17932351162159235,1.0410655620625624,0.010461788481875588,0.089639184805014,0.05303786199520824,1.0,1.0,1.0,2.0,2.0,2.0
2023-04-27 00:00:00+00:00,1691.22,-0.2429786830209985,1.2200997895084407,0.2856366077015663,-0.19826905903231365,-0.4224344186757505,-1.200399465037916,1.1389746757257566,-0.3242794826609244,1.9457214220028212,-0.2627950563167457,0.7107835743694996,0.40520442302510334,-0.49935007348803107,-0.09483556009080879,1.0410655620625624,0.021434230910230483,0.06653185274535542,0.026608010785113705,1.0,1.0,1.0,2.0,2.0,2.0
2023-04-28 00:00:00+00:00,1727.47,-0.25629354877245464,1.4720848054148963,0.27853279215180515,0.34032062787678347,-0.029106406874649427,-0.9649824779451407,1.1389746757257566,-0.3562114460276634,1.9100746679169505,-0.2627950563167457,0.9546151400491784,0.606119074474605,0.20183859840424878,0.21203341752352647,1.0410655620625624,0.013030617029528728,0.020990234273243525,-0.004341609405662616,1.0,1.0,0.0,2.0,2.0,1.0
2023-05-04 00:00:00+00:00,1749.98,-0.2581395138922448,1.780915816643479,0.29265627238168007,0.6747662513891634,0.4529243392924694,-1.174361764535216,1.1389746757257566,-0.288457369731089,1.7055615593908753,-0.2627950563167457,1.7782669942616411,0.6101603668525889,0.8293098314461471,0.23917763675799578,1.0410655620625624,0.012857289797597687,0.008571526531731792,-0.01714876741448473,1.0,1.0,0.0,2.0,1.0,1.0
2023-05-05 00:00:00+00:00,1772.48,-0.22848777759224823,1.8243666186555076,0.3515154837717536,1.009063298436189,0.9640317246144277,-1.1690186862851937,1.1389746757257566,-0.3221164928326502,1.5639375014516192,-0.2627950563167457,2.760472363971785,0.7857795498281872,1.2633983144557883,0.2549427160407831,1.0410655620625624,0.02891993139555876,-0.02045721249322982,-0.040203556598664016,1.0,0.0,0.0,2.0,1.0,0.0
2023-05-08 00:00:00+00:00,1823.74,-0.07807832145691956,2.1173902588527627,0.6205696522206239,1.1762118219986748,1.7286382945985357,-0.9375450228421308,1.1389746757257566,-0.35343858552509577,2.3938163457832764,-0.07314094212016858,3.6448656671974997,1.4113019403793008,1.370791387415454,2.2205006849083504,1.0410655620625624,-0.010966475484444054,-0.033590314408852136,-0.06443900994659325,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-09 00:00:00+00:00,1803.74,-0.007909292837044458,2.221007712794004,0.7473918717732891,0.9570047954196662,1.952886862865379,-0.892876881360418,1.386102532427424,-0.4483574990296072,2.813728775175862,0.6646779799241181,2.5915172910669226,1.9524966913158672,1.0720622743919175,2.7508040782256202,1.0410655620625624,-0.022181689156973838,-0.03743333296373091,-0.06584651889961966,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-10 00:00:00+00:00,1763.73,-0.01525143752373502,2.30794314932147,0.7618732440687637,0.5184811387483591,1.6381625396029533,-0.8011012118780605,1.386102532427424,-0.6644222383634687,2.8653055273877213,0.6646779799241181,1.7223644371083773,1.8730592749272095,-0.469954090952779,0.5284002926334501,1.0410655620625624,0.0007087252584012292,-0.024811053846110227,-0.05883553605143643,1.0,0.0,0.0,1.0,0.0,0.0
2023-05-11 00:00:00+00:00,1764.98,-0.01215927637356684,2.2576154480842012,0.7768129987373358,0.5321815779095472,1.3775631286434367,-0.7626925032097825,1.386102532427424,-0.6612062223335728,2.491719913060479,0.6646779799241181,1.3733842425589688,1.653861133036526,-1.0600098655731158,-0.46335640341991574,1.0410655620625624,-0.016294802207390446,-0.025501705401760923,-0.0651678772563995,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12 00:00:00+00:00,1736.22,-0.012653185152729552,2.1548237338023264,0.7701725910423839,0.2169618736889327,0.8853984620418537,-0.744020838480645,1.386102532427424,-0.7283217765414275,2.231097598916163,0.6646779799241181,2.182696080770848,1.3194071791887947,-1.0237480517449147,-0.37587480300212783,1.0410655620625624,0.015124811371830754,-0.020158735644100402,-0.037443411549227625,1.0,0.0,0.0,2.0,1.0,0.0
2023-05-15 00:00:00+00:00,1762.48,-0.004320669628255378,2.1903529036283294,0.7611532370776676,0.5047806995871711,0.7775497114481856,-0.896893393304879,1.386102532427424,-0.7734142877727249,1.5445921267152614,0.6646779799241181,1.1153069546336216,0.6698728272974194,-0.39022446294319474,-0.028090340576073448,1.0410655620625624,-0.014899459852026684,-0.03192092959920112,-0.0602957196677409,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16 00:00:00+00:00,1736.22,-0.008716893943207304,2.1765661974660357,0.7555374160249224,0.2169618736889327,0.4315174736336168,-0.7239059639401675,1.386102532427424,-0.8814989214374653,0.9872064554738321,0.6646779799241181,0.2193871219490126,0.12646856690457403,0.19278762365981444,0.050243000694910306,1.0410655620625624,-0.009359412977618043,-0.029518148621718445,-0.054002372971167244,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-17 00:00:00+00:00,1719.97,-0.0006955581335392977,2.0233551766738445,0.773565123817232,0.03885616459348808,0.045247554709550754,-0.551696662148641,1.386102532427424,-0.8806987254571981,1.071941329754033,0.6646779799241181,0.6300200141085954,-0.05759948110294242,-0.22287561940939418,-0.5904334300397055,1.0410655620625624,0.0,-0.034890143432734284,-0.06469298883120053,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-18 00:00:00+00:00,1719.97,0.0025760614045013766,1.8904434158526688,0.7595757330250021,0.03885616459348808,-0.1968370733223427,-0.44317195809644927,1.386102532427424,-0.7541435633654668,1.2864927665759875,0.6646779799241181,0.44719286241628786,-0.14023040364754102,-0.40699867801322454,-0.6681628339959543,1.0410655620625624,-0.01090135293057437,-0.04070419832904062,-0.06541974569323883,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19 00:00:00+00:00,1701.22,0.02902385460344616,1.7296028897181401,0.7458751776380872,-0.16665042282433265,-0.5079072572873222,-0.292328175690023,1.386102532427424,-0.7397841032099786,1.6276529983674748,0.6646779799241181,0.9958204276852851,-0.21546666157944058,-0.4903870814015169,-0.7688622253461769,1.0410655620625624,0.0029390672576151233,-0.017640281680205965,-0.03013131752507024,1.0,0.0,0.0,1.0,1.0,0.0
2023-05-22 00:00:00+00:00,1706.22,0.04734595434453612,1.5521841257070716,0.7474686334928359,-0.11184866617958042,-0.6265441922830614,-0.42090370206918437,1.386102532427424,-0.7425059866461033,1.1148069525802222,0.6646779799241181,0.0822440760613039,-0.3600702991050456,-0.42723087017816935,-1.015643245561154,1.0410655620625624,-0.012454431433226665,-0.029310405457678372,-0.03443870075371288,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-23 00:00:00+00:00,1684.97,0.0931934294944275,1.4435718243262354,0.8021103422932833,-0.3447561319197773,-0.8583656521567172,-0.3856504789064347,1.386102532427424,-0.7737424377320836,0.8106683636240248,0.6646779799241181,0.17191738207671206,-0.4760353975547929,0.03777794135326887,-0.9100421837934816,1.0410655620625624,-0.014842994237286118,-0.02522893582675062,-0.027454494738778725,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24 00:00:00+00:00,1659.96,0.18440878843325215,1.342792389397631,0.9322113876138163,-0.49557056620613515,-1.1817134442694797,-0.3826510087674081,1.386102532427424,-0.7528307365960407,1.1838188582737497,0.6646779799241181,1.002565719266856,-0.44946863128977865,0.3453917689931303,-0.394788633628867,1.0410655620625624,-0.006024241547989108,-0.03088026217499216,-0.00527121135449047,0.0,0.0,0.0,1.0,0.0,1.0
2023-05-25 00:00:00+00:00,1649.96,0.2846312258204306,1.2491366406103257,1.0056998050714108,-0.49557056620613515,-1.4049240560217204,-0.1830967728564258,1.386102532427424,-0.7749005247236391,1.3609756126248795,0.6646779799241181,1.1841028928257462,-0.3748554313689488,1.0196883683575866,0.026515066707329307,0.9607198971575489,0.012879100099396348,-0.025764260951780645,0.014394288346384154,1.0,0.0,1.0,2.0,0.0,1.0
2023-05-26 00:00:00+00:00,1671.21,0.3337101004522367,1.2463711288234185,1.0553598052766062,-0.2911432687631785,-1.2633119136345399,-0.17998030940662138,1.386102532427424,-0.7670906362015414,1.3731197722994253,0.6646779799241181,0.9063229994417079,-0.4423826341179586,-0.4130894144973436,-0.5153123757870551,0.8893015283530924,-0.008975532697865617,-0.01271533798864296,-0.0164551432794203,0.0,0.0,0.0,0.0,1.0,1.0
2023-05-29 00:00:00+00:00,1656.21,0.4032818018977147,1.140891381676839,1.1071659173956614,-0.43544489048761853,-1.2309558072434235,-0.18733217519990167,1.386102532427424,-0.7496797846246326,0.993831551918618,0.6646779799241181,0.09386159058834188,-0.4359933325543518,-0.49501443079948587,-0.4714951868017238,0.8893015283530924,-0.00830208729569318,-0.005283146460895659,-0.014339968965288217,0.0,0.0,0.0,1.0,1.0,1.0
2023-05-30 00:00:00+00:00,1642.46,0.49328471572315696,1.0523015178123023,1.2375281163019358,-0.49557056620613515,-1.2546059435527872,0.01293017672554146,1.386102532427424,-0.6220307605373763,0.899615746604854,0.6646779799241181,-0.20585604881438363,-0.40942542166347523,-0.2008473361688853,-0.2604442224468777,0.8893015283530924,-0.020554534052579662,-0.002283160624916284,-0.0076105354163876135,0.0,0.0,0.0,0.0,1.0,1.0
2023-05-31 00:00:00+00:00,1608.7,0.6425609681967426,1.0636705025788544,1.501461267596143,-0.49557056620613515,-1.4933408876506284,0.17043023343131258,1.386102532427424,-0.35720194539283084,1.248773666947642,0.6646779799241181,1.0260453134697067,-0.2738498298561349,2.1711337730817553,0.8223179493183773,0.8357377517497501,-0.0007770249269596569,0.026425063716044004,0.012046994467582447,0.0,1.0,1.0,1.0,2.0,1.0
2023-06-01 00:00:00+00:00,1607.45,0.7401167684590956,0.9712408001640287,1.6946487470517715,-0.49557056620613515,-1.5522295327457312,0.33368227760314656,1.386102532427424,-0.039020875808840255,1.2705986122983295,0.6646779799241181,1.545647478987401,-0.3271592532270103,0.5351391237046275,0.168337605883723,0.5946293386659048,0.026445612616255554,0.04122056673613487,0.02372080002488406,1.0,1.0,1.0,2.0,2.0,1.0
2023-06-02 00:00:00+00:00,1649.96,0.7251834441614279,1.0726003768496193,1.672749970099733,-0.1669956467740765,-1.089608465623576,0.41841964058762876,1.386102532427424,-0.11310753228908034,1.0028025523870379,0.6646779799241181,1.026181330162325,-0.05610650743649098,1.0070541302747542,1.1096345357620192,0.5857020425653479,-0.0015151882469878056,-0.003787970617469514,-0.001139421561734896,0.0,0.0,0.0,1.0,1.0,1.0
2023-06-05 00:00:00+00:00,1647.46,0.7288941685522715,0.9795328262725966,1.4139427619028175,-0.15480937942610526,-0.7357899691858721,0.40687310736019605,1.386102532427424,0.17199094805717965,0.516087601553496,0.6646779799241181,0.8337856018781085,-0.07298134498308101,-0.8972818644177771,-0.009823221095677964,0.5857020425653479,-0.00531120634188387,-0.009104925157515206,-0.013281050829762246,0.0,0.0,0.0,1.0,1.0,1.0
2023-06-06 00:00:00+00:00,1638.71,0.7495317729347986,0.9773134985380939,1.1895289119498764,-0.1638247561674688,-0.5246215766982492,0.355553787207038,1.2625694873378628,0.1712433517340731,0.22331270745861956,0.4878241783446795,0.7907773868792001,-0.046549644569823245,0.22052630689104805,0.3295588821377391,0.5857020425653479,0.007627951254340304,-0.0053395658780382126,-0.014877556126465396,1.0,0.0,0.0,1.0,1.0,1.0
2023-06-07 00:00:00+00:00,1651.21,0.7717854311710324,0.9378302316983331,1.0608596472870173,-0.031168882031725777,-0.2175125978859342,0.2955760585499524,1.0231624459542927,0.037372277680119484,0.17518544489283583,-0.519245598777565,0.5349576240416117,-0.2510137808184552,-0.7583048317464853,-0.23920230596289405,0.5857020425653479,0.013626370964323132,-0.014007909351324246,-0.023092156660873,1.0,0.0,0.0,2.0,1.0,1.0
2023-06-08 00:00:00+00:00,1673.71,0.7703065834406349,1.0041538150451796,0.8681181702650228,0.2189511459951667,0.2259297944853242,0.14544953921988354,1.0231624459542927,-0.30890114741965014,0.3545163065049442,-0.5321665408340209,0.00910767283114537,-0.20279679790915,1.1168911864156983,0.037550798223179284,0.5857020425653479,-0.017924252110580685,-0.01680697372902122,-0.048927233511181806,0.0,0.0,0.0,0.0,1.0,0.0
2023-06-09 00:00:00+00:00,1643.71,0.8028529814020315,1.0001758452554925,0.7856767105350596,-0.10455702433442973,0.24829959311035202,0.11767164623326765,1.0077208153180977,-0.32319571440678946,0.19531077539696282,-0.5321665408340209,0.06462011071886431,-0.1671447546327538,0.9727808529697762,2.1911244140587782,0.5857020425653479,-0.00684427301652968,0.002658619829531907,-0.023957997456972403,0.0,1.0,0.0,1.0,1.0,1.0
2023-06-12 00:00:00+00:00,1632.46,0.8415931260714893,0.8748590129917562,0.5565915395274055,-0.17087321800005845,0.17725300872329539,0.36901302540009756,1.0077208153180977,0.1353613700907077,0.15845808271800635,-0.4527872727446489,0.3041747991115881,-0.07675708416100109,0.3147950611303731,0.5199791772958473,0.5857020425653479,-0.0015314310917265966,-0.004214498364431661,-0.015700231552381136,0.0,0.0,0.0,1.0,1.0,1.0
2023-06-13 00:00:00+00:00,1629.96,0.8862128529652619,0.7679238435863185,0.4074927100209858,-0.1611249426937553,0.1312870281710654,0.3028630353381328,0.8455219271155036,0.1886222207081736,0.17351548790548485,-0.4527872727446489,0.46892680213945753,-0.07037961039797203,-0.016162490957956212,0.21081607476443517,0.5857020425653479,-0.0011534025374856495,-0.009589192372819032,-0.023399347223244802,0.0,0.0,0.0,1.0,1.0,1.0
2023-06-14 00:00:00+00:00,1628.08,0.9169405632795036,0.7808942881115796,0.29459622578602357,-0.18905731818035287,0.10872372988863,0.21280046900213773,0.7451513279802349,0.17801416358162162,-0.014541217222101189,-0.4527872727446489,0.60222240143611,0.09196725416178825,-0.2873925302829565,-0.0689281552266583,0.5857020425653479,0.010748857549997543,-0.009213306471426467,-0.018426612942852933,1.0,0.0,0.0,2.0,1.0,1.0
2023-06-15 00:00:00+00:00,1645.58,0.8993142164957796,0.7647965805024293,0.11288365243959642,0.14981834196410396,0.2797977540837666,0.06646670526149616,0.7451513279802349,-0.12359667600693061,-0.35156451620998025,-0.4527872727446489,-0.4730647104069552,0.1132969755646225,0.3819238183888477,0.39099077222333006,0.5857020425653479,0.0015192211864509778,-0.03266933239344182,-0.009115327118705868,1.0,0.0,0.0,1.0,0.0,1.0
2023-06-16 00:00:00+00:00,1648.08,0.8357182824322865,0.6189449352740758,-0.010034816117396927,0.19213337659367657,0.4246109471201683,-0.05894734931884352,0.6602223594811615,-0.1114694443905196,-0.35777919389597607,-0.4527872727446489,-0.3548718213188023,-0.06726813576216575,0.0051822589432279475,-0.3637809397321593,0.5857020425653479,-0.013652249890782002,-0.026546041454298338,-0.017444541527110335,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-19 00:00:00+00:00,1625.58,0.6408766375536166,0.5957038073244569,-0.17738367888646145,-0.10458224453133837,0.3144514350541355,0.07656820302122079,0.6602223594811615,-0.1357102399418913,-0.2708146474503715,-0.4527872727446489,-0.23241101980350054,0.007227930778751065,-0.15677573883040055,1.1819040050231449,0.5857020425653479,-0.006920606798804119,-0.011534344664673532,-0.00845851942076059,0.0,0.0,0.0,1.0,1.0,1.0
2023-06-20 00:00:00+00:00,1614.33,0.47812544875423224,0.4712109880267882,-0.23510490575476733,-0.3219837441435469,0.15283245258260528,0.06478528543327992,0.5289684990735025,-0.0719011780573198,-0.079839356035577,-0.4527872727446489,0.13488331760358457,-0.10930909906021445,-0.6567623822079537,-0.41215068442442676,0.5857020425653479,-0.0007743150409148068,-0.013943865256793836,-0.009291780490977682,0.0,0.0,0.0,1.0,1.0,1.0
2023-06-21 00:00:00+00:00,1613.08,0.39821899852213904,0.3836773598508164,-0.2142043532667272,-0.3535220475706165,0.05888678670879296,0.013241362658971011,0.45941939468807946,0.048240524500897,0.01988296399852703,-0.4527872727446489,0.3809667200479203,-0.2820014737057978,-0.42014919532923917,0.0009040524224052979,0.5857020425653479,-0.013179755498797326,-0.009298980831700845,-0.011623726039626057,0.0,0.0,0.0,0.0,1.0,1.0
2023-06-26 00:00:00+00:00,1591.82,0.3237989507000026,0.3586046723847417,-0.1022079565522465,-0.49557056620613515,-0.17193244306350788,0.016004904192483172,0.45941939468807946,-0.056815412355041284,-0.03678408632997389,-0.4527872727446489,0.7568718725352854,-0.3769001147010499,-0.4580947451264508,-0.24291383046817766,0.5857020425653479,0.007858928773353766,0.024349486751014556,0.0015768114485306072,1.0,1.0,1.0,1.0,2.0,1.0
2023-06-27 00:00:00+00:00,1604.33,0.27630076037899665,0.2885448130226621,-0.12785869773131592,-0.2401792159159976,-0.16572754415828272,0.04866132134811976,0.45941939468807946,0.10492918754941896,-0.011647856221490787,-0.4527872727446489,-0.02932797759101148,-0.5220127291934442,-0.22985409326591094,-0.8226442030708643,0.4740751321239815,0.0015582828969102366,0.00934969738146142,-0.005453990139185828,1.0,1.0,0.0,1.0,1.0,1.0
2023-06-28 00:00:00+00:00,1606.83,0.12473530837037104,0.18599192188940705,-0.12847317009932346,-0.18914177581005492,-0.10305796862876894,-0.07699682235259624,0.45941939468807946,0.104876346892433,0.018488730470478734,-0.4527872727446489,-0.38458843924324765,-0.7465887049273758,-0.6500098006858629,-0.6454758358042106,0.4740751321239815,-0.009341374009696105,0.003111716858659597,-0.0046675752879893955,0.0,1.0,0.0,0.0,1.0,1.0
