timestamp,close,auto_close__maximum,rolling_std_20d,macd_hist,kurtosis_20d,rolling_std_10d,skewness_20d,auto_volume__minimum,auto_volume__maximum,rolling_std_30d,volume_ma_5,macd,price_position_20d,rolling_std_5d,volume_roc_10d,rsi_14,future_return_1d,future_return_5d,future_return_10d,label_binary_1d,label_binary_5d,label_binary_10d,label_quantile_1d,label_quantile_5d,label_quantile_10d
2020-04-10 00:00:00+00:00,1679.21,-0.7015059353144516,0.0700152529718722,0.4467855753425189,-0.6908470998818744,-0.842036377564706,-0.6932727450221401,-0.897377459463777,-0.1277992245478835,0.5143942797037104,-0.7412737258524079,-0.7838750338215633,-0.3594347356482681,-0.6270497845435666,-0.8650793796733209,-0.5939154037467922,-0.014887953263737114,0.007449931813174046,0.033503850024713996,0.0,1.0,1.0,0.0,1.0,1.0
2020-04-13 00:00:00+00:00,1654.21,-0.7283019373509477,-0.19785610003966456,0.4783825521102843,-0.7046824342376213,-0.8762144791730209,-0.7217949133384794,-0.897377459463777,-0.1277992245478835,0.44851434063015444,-0.6821264696832925,-0.7360191414748932,-0.3046052847449042,-0.7704922877143051,-0.5021684254820068,-0.5375932796881334,0.020408533378470685,0.030231953621366082,0.06877603206364366,1.0,1.0,1.0,2.0,1.0,2.0
2020-04-14 00:00:00+00:00,1687.97,-0.8572844931536221,-0.5212389359613435,0.42629627721849206,-0.7295823980355199,-0.9361453839539886,-0.6857646902085279,-0.897377459463777,-0.1277992245478835,0.4425165224446979,-0.8333282485277496,-0.7186717766024817,-0.29719470742944576,-0.74203913164059,-0.41411443130898495,-0.6880669505839316,0.0007405344881721832,0.043697459078064174,0.04888120049526946,1.0,1.0,1.0,1.0,2.0,1.0
2020-04-15 00:00:00+00:00,1689.22,-0.9142259974811764,-0.6703329837878123,0.5006900873421499,-0.6843534416011952,-0.9593252716170103,-0.7443393011126019,-0.897377459463777,-0.1277992245478835,0.38454998271029783,-0.9067995017289339,-0.655554898574972,0.1322574568037172,-0.7627243062537724,0.07793502420791183,-0.3776553745103878,-0.014065663442298806,0.0266395140952629,0.08511028758835437,0.0,1.0,1.0,1.0,1.0,2.0
2020-04-16 00:00:00+00:00,1665.46,-0.9577828987915009,-0.7517600383039513,0.551287397531336,-0.4765804300053655,-0.9513374797148204,-0.9319282353243502,-0.897377459463777,-0.1277992245478835,0.3224986352646506,-0.8558796603987966,-0.5959547409517736,0.3652653591334292,-0.713217778807565,0.4145313069236299,-0.3663634987001733,0.01576741560890084,0.04128589098507319,0.0938359372185462,1.0,1.0,1.0,2.0,2.0,2.0
2020-04-17 00:00:00+00:00,1691.72,-0.9577828987915009,-0.7510415758413777,0.5076443573107557,-0.729155259960985,-0.9498802300431615,-0.5095661356979255,-0.897377459463777,-0.1277992245478835,0.2606358976493654,-0.7040928298059739,-0.5695277543233469,0.08236632866525517,-0.6878025637743571,0.7438327594804238,-0.5298476762143545,0.007388929610100963,0.025861253635353368,0.06503440285626462,1.0,1.0,1.0,1.0,1.0,2.0
2020-04-20 00:00:00+00:00,1704.22,-0.9577828987915009,-0.8137922139364225,0.5568830028854777,-0.769132301740795,-0.9864893822059979,-0.4815367497242538,-0.897377459463777,-0.5044625188118717,0.06130819922958129,-0.4390887151015337,-0.5099149027806836,0.39503167126181454,-0.6359557255481824,2.2093789432623385,-0.2799395863438253,0.03374564316813557,0.03741301005738695,0.05134900423654223,1.0,1.0,1.0,2.0,2.0,1.0
2020-04-21 00:00:00+00:00,1761.73,-0.9577828987915009,-0.8229968669438421,0.6189931012909975,-0.614760184987882,-0.9727617376259079,-0.4280431640074301,-0.897377459463777,-0.8018290372291602,-0.10786860418253892,-0.2906355229303795,-0.4413427151904124,0.5438632319037412,-0.7194102484427414,0.015094188339899344,-0.16514210093006249,-0.015615332655968844,0.004966708860040982,0.03548216809613277,0.0,1.0,1.0,0.0,1.0,1.0
2020-04-22 00:00:00+00:00,1734.22,-0.9075269969720524,-0.8490120127204647,0.8202164812566355,-0.6495890388065078,-0.6061009746870779,-0.2893582742360784,-0.897377459463777,0.15008234517122862,-0.19650943462483197,0.2821971385107022,-0.3130124038200701,0.7819937289114446,-0.07349425990580505,2.029405053115843,0.3020939675827694,0.0,0.05695355837206351,0.05551198809839581,0.0,1.0,1.0,1.0,2.0,1.0
2020-04-23 00:00:00+00:00,1734.22,-0.9075269969720524,-0.8380284039151414,0.839853271591066,-0.7312889956262978,-0.5321355025098751,-0.3098179009630314,-0.897377459463777,0.15008234517122862,-0.35901351113740404,0.43231136717261454,-0.24042044187268607,0.4011333001350859,-0.030651230014086484,1.353871905673278,0.07413108787118848,0.0007207851368338504,0.05046649214055886,0.04037550022488495,1.0,1.0,1.0,1.0,2.0,1.0
2020-04-24 00:00:00+00:00,1735.47,-0.9075269969720524,-0.8126600169509584,0.8256768460699111,-0.5274253752406693,-0.49943354694190223,-0.14906266261312912,-0.897377459463777,0.15008234517122862,-0.5371880899119044,0.37561478789082436,-0.17961400299736685,0.4011333001350859,-0.3183084700331215,0.839100564657137,0.07413108787118848,0.0187326776031853,0.03818562118619163,0.028096135340858665,1.0,1.0,1.0,2.0,2.0,1.0
2020-04-27 00:00:00+00:00,1767.98,-0.9075269969720524,-0.7930941698638062,0.7929327459892906,-0.3558316814456816,-0.47994696696645606,-0.0006490216339721227,-0.897377459463777,0.15008234517122862,-0.7551449352436834,0.07046144710376454,-0.12724784636893507,0.41843884488137634,-0.5328336328200469,-0.1834841834725533,0.08497642710092851,0.001414043145284449,0.013433409880202264,-0.01414043145284449,1.0,1.0,0.0,1.0,1.0,1.0
2020-04-28 00:00:00+00:00,1770.48,-0.8991532463356473,-0.7329766957287989,0.8427125976618,-0.5734246120485096,-0.4839113508625983,-0.08414435644157273,-0.897377459463777,0.15008234517122862,-0.9642343967751558,0.11766997857003711,-0.04492080742886318,0.7819937289190503,-0.6403371080256308,1.5572300839916124,0.3589645573719566,0.035306809452803754,0.030364646875423607,-0.020480321720663316,1.0,1.0,0.0,2.0,1.0,1.0
2020-04-29 00:00:00+00:00,1832.99,-0.8958037460810853,-0.6713237380981956,0.8491940196278773,-0.4101659492064678,-0.4335148656371013,-0.17741772625602614,-0.897377459463777,0.15008234517122862,-1.0009987685248785,-0.42107374742793585,0.02425759355055257,0.7819937289218634,-0.57357281163175,0.20014160178153229,0.3793476354077456,-0.006137513025166531,-0.0013638917833703403,-0.0559304742524509,0.0,0.0,0.0,1.0,1.0,0.0
2020-04-30 00:00:00+00:00,1821.74,-0.8120528417160165,-0.5090934133315596,1.007202944227137,-0.47929687987911546,-0.16543088844020892,-0.16280281407893127,-0.897377459463777,0.15008234517122862,-0.8980288532155115,-0.3907966215355277,0.15370223419068713,0.7819937289666271,0.047701835762954656,0.9859504545633991,0.8296467257075614,-0.010978515046054871,-0.009606200665298012,-0.039116449109093496,0.0,0.0,0.0,1.0,1.0,1.0
2020-05-06 00:00:00+00:00,1801.74,-0.8120528417160165,-0.4095673736138526,1.0271973252045126,-0.5232339315272881,-0.20286909371050763,-0.03358399944694206,-0.897377459463777,0.15008234517122862,-0.8118807592992994,-0.32198225263268315,0.24118287862526264,0.688324249490673,0.063652290163422,0.08031429009014338,0.7083978112935618,-0.0055557405619012686,-0.009718383340548576,-0.01804366889784319,0.0,0.0,0.0,1.0,1.0,1.0
2020-05-07 00:00:00+00:00,1791.73,-0.8120528417160165,-0.3569474027507651,0.9309094336352804,-0.594947615899251,-0.30110681319290183,0.09804474021341014,-0.897377459463777,0.15008234517122862,-0.8096616325761056,-0.1453117793409733,0.28438443401169183,0.5218007304223099,-0.2670710881687155,-0.31017151936922355,0.4969449067920762,0.018144474892980524,-0.02720834054238083,-0.020231842967411384,1.0,0.0,0.0,2.0,1.0,1.0
2020-05-08 00:00:00+00:00,1824.24,-0.8120528417160165,-0.3584028949199781,0.7947818300490616,-0.5908783770223501,-0.44224127312472655,0.4401132039216667,-0.897377459463777,0.15008234517122862,-0.7955091054893391,-0.25461755183161694,0.3042809036410073,0.43845570912859444,-0.4060686769209757,-0.2381022297987479,0.392923420510507,0.0034260842871551987,-0.04934657720475375,-0.07058829978511598,1.0,0.0,0.0,1.0,0.0,0.0
2020-05-11 00:00:00+00:00,1830.49,-0.8120528417160165,-0.30607461875471526,0.7672124564536934,-0.541985658186988,-0.37518881408509874,0.45760403060280647,-0.897377459463777,0.15008234517122862,-0.8072652018190738,-0.1895248618079457,0.3562510225674188,0.7091396893742183,-0.6285665317384262,-0.7522068526574188,0.6428940349222468,-0.014340422509819775,-0.05464110702598757,-0.07103016132292446,0.0,0.0,0.0,1.0,0.0,0.0
2020-05-12 00:00:00+00:00,1804.24,-0.8120528417160165,-0.27186291821879277,0.7281965243226698,-0.5080129137687224,-0.40240868587116085,0.38464134857421917,-0.897377459463777,0.15008234517122862,-0.7669780818468188,-0.38727793607143157,0.4015327747469535,0.7611782890830818,-0.6477472681894479,-0.5392724392200399,0.6887297328153812,-0.011090542278189149,-0.029796479404070406,-0.05197202146055956,0.0,0.0,0.0,1.0,1.0,1.0
2020-05-13 00:00:00+00:00,1784.23,-0.8120528417160165,-0.28560711593152366,0.5843910896908501,-0.6015550691442034,-0.5423715179766855,0.34164192251305026,-0.6968396389680236,0.15008234517122862,-0.7432756232938321,-0.4913784628772303,0.40241346798827915,0.5426161703058554,-0.6536666406969259,-0.16364433868497716,0.39594458622157985,-0.02311921669291515,-0.008406987888332782,-0.04414229107233932,0.0,0.0,0.0,0.0,1.0,1.0
2020-05-14 00:00:00+00:00,1742.98,-0.8120528417160165,-0.31661647323519776,0.3999228865372989,-0.648799148894665,-0.7364303233434083,0.4199482290583314,-0.6968396389680236,0.15008234517122862,-0.7297990239390609,-0.6383947488116013,0.3759167824064816,0.3760093894779582,-0.5418975055021427,0.2095878134598803,0.1890155074839804,-0.005025875225189038,0.007171625606719526,-0.0008605950728063431,0.0,1.0,0.0,1.0,1.0,1.0
2020-05-15 00:00:00+00:00,1734.22,-0.8120528417160165,-0.39709334463332696,0.13467793645255882,-0.6416581486053615,-0.6169019271083932,0.24580947774178433,-0.09886312202135307,0.15008234517122862,-0.7295544328143113,-0.5259615217806154,0.30301664147417545,-0.01777181668783268,-0.09192664515491616,0.03837004578366587,-0.18896542521843943,-0.002162355410501551,-0.02234433924184936,-0.0008649421642006204,0.0,0.0,0.0,1.0,1.0,1.0
2020-05-18 00:00:00+00:00,1730.47,-0.8120528417160165,-0.4349058599694269,-0.06963735535181781,-0.3335366280371779,-0.4724419484704169,0.5138966818932387,-0.09886312202135307,0.15008234517122862,-0.7361772398461045,-0.5969446101160514,0.23322425131477467,-0.09560701477564607,0.06493060834996767,7.103603365551437e-05,-0.2627850302679143,0.011563332505041978,-0.01733633059226684,0.024421111027639886,1.0,0.0,1.0,1.0,1.0,1.0
2020-05-19 00:00:00+00:00,1750.48,-0.8120528417160165,-0.472692005187121,-0.2097919396815397,-0.3235316058961983,-0.3951394438208588,0.5454260589172393,-0.09886312202135307,0.15008234517122862,-0.7519006210812034,-0.5872348248962451,0.1726193164091809,-0.1289268769707717,-0.15962100046261882,-0.5652651043081606,-0.2954819033969751,0.010711347744618618,-0.022856587907316844,0.02914057858415977,1.0,0.0,1.0,1.0,1.0,1.0
2020-05-20 00:00:00+00:00,1769.23,-0.8120528417160165,-0.5655824693201769,-0.2302684489398648,-0.38500838444019286,-0.4110569201784215,0.35664719400466927,-0.09886312202135307,0.15008234517122862,-0.761773308561131,-0.5705415078661944,0.1481555458347626,-0.0874093207765352,-0.5008177656716731,-0.3455461926897376,-0.07799385289703407,-0.007771742509453265,-0.0360382765383811,0.01752739892495605,0.0,0.0,1.0,1.0,0.0,1.0
2020-05-21 00:00:00+00:00,1755.48,-0.8120528417160165,-0.6298673023531645,-0.1779386012258961,-0.2718833968188398,-0.42947169965433324,0.41475056954451744,-0.09886312202135307,0.15008234517122862,-0.7641142157079547,-0.5504048801371743,0.15078806043828843,0.044941727179193286,-0.6790574523368665,-0.41219237559742333,0.1140364778330568,-0.03418438261899879,-0.007975026773304167,0.027633467769498935,0.0,0.0,1.0,0.0,1.0,1.0
2020-05-22 00:00:00+00:00,1695.47,-0.8120528417160165,-0.6810350422259334,-0.1803133923003772,-0.2229444362629708,-0.4272623802588711,0.5677778441526422,-0.13187252056764023,0.15008234517122862,-0.8031359005690842,-0.7068812973073862,0.13597500393730125,-0.34342375203908876,-0.664336534220287,-0.20523708109939745,-0.02859456385479302,0.002949034780916206,0.021970309117825736,0.06548036827546343,1.0,1.0,1.0,1.0,1.0,2.0
2020-05-25 00:00:00+00:00,1700.47,-0.8120528417160165,-0.6143939483272367,-0.35593114047136026,0.15327272501685926,-0.3683583150912831,0.016592339157411158,-0.13187252056764023,-1.0694273852731466,-0.8060043814118255,-0.6672226054105125,0.05265608377970432,-0.7065600079854695,-0.2896680607051892,-0.09024450984630816,-0.5512317544699722,0.00588072709309779,0.04249413397472463,0.06455274130093444,1.0,1.0,1.0,1.0,2.0,2.0
2020-05-26 00:00:00+00:00,1710.47,-0.8120528417160165,-0.5768370874671856,-0.4340991207276797,0.2949150123732193,-0.48765743825717905,-0.14462557782276125,-0.8887670065763199,-1.0694273852731466,-0.8201299365248754,-0.7577672399336305,-0.0060844190966346905,-0.6524386533851526,-0.13596738787652735,-0.4336552585386999,-0.49457672659153556,-0.002923173162931826,0.053213444258010945,0.061982963746806424,0.0,1.0,1.0,1.0,2.0,2.0
2020-05-27 00:00:00+00:00,1705.47,-0.8120528417160165,-0.5546509434107197,-0.43102861736462417,0.23428374493154894,-0.6119954521311013,-0.21709195346608307,-0.9630980590537555,-1.0694273852731466,-0.8434871516014105,-0.8391867421770268,-0.038953557612585565,-0.5441959441845188,-0.138143505732513,-0.37778564383668056,-0.3785188186318272,0.021114414208400024,0.05556825977589754,0.051897717344778854,1.0,1.0,1.0,2.0,2.0,1.0
2020-05-28 00:00:00+00:00,1741.48,-0.8120528417160165,-0.5272789056396067,-0.4214514599271545,0.23593056252778866,-0.7024199377148369,-0.17113586431684513,-0.9630980590537555,-1.0694273852731466,-0.860344121160051,-0.9220941981171864,-0.06901461814212127,-0.5983172987848356,-0.42162054434324575,-0.31542567029222596,-0.42315007175858466,-0.00503020419413372,0.035894756184394874,0.0007177802788432827,0.0,1.0,1.0,1.0,1.0,1.0
2020-05-29 00:00:00+00:00,1732.72,-0.8120528417160165,-0.521770800950872,-0.28368615764874067,0.1789092411317647,-0.704494277081172,-0.15222181015383526,-0.9630980590537555,-1.0694273852731466,-0.914729713082652,-0.7592017533207271,-0.04776918074818983,-0.20853530295335349,-0.5991203136734824,0.050423997352278524,-0.013010222669397536,0.02309086292072579,0.04257468027148067,-0.0007214091139941826,1.0,1.0,0.0,2.0,2.0,1.0
2020-06-01 00:00:00+00:00,1772.73,-0.8120528417160165,-0.5129055291543864,-0.20714818510274385,0.17791190902106824,-0.7051781739568659,-0.07375520645200787,-0.9630980590537555,-1.0694273852731466,-0.9378815778867493,-0.9180985379489012,-0.039803230940053495,-0.30335591621310865,-0.6037101544452932,-0.5232171532913926,-0.10151328972246147,0.016223564784259303,0.021159454626480056,-0.03526199703282507,1.0,1.0,0.0,2.0,1.0,1.0
2020-06-02 00:00:00+00:00,1801.49,-0.8154023419705786,-0.5615332372669517,-0.02547661400422999,-0.18409977239951225,-0.6184210618761772,-0.6070049572787596,-0.9630980590537555,-1.1893950968232447,-0.9614849566980945,-0.7295459707302638,0.015658844617319177,0.1452075947017926,-0.337580763813621,0.5635685191822364,0.3016921560849709,-0.0006938700742163431,0.008326440890596117,-0.0458065268194661,0.0,1.0,0.0,1.0,1.0,1.0
2020-06-03 00:00:00+00:00,1800.24,-0.8154023419705786,-0.5831814428358637,0.17869894378132187,-0.33861350824873504,-0.4455726869317313,-0.7609729960185615,-0.9630980590537555,-1.1893950968232447,-1.0038089790043636,-0.5352278321918446,0.09432387314864622,0.46227769893795156,-0.038958600991614745,0.6830816102743137,0.5480272450693974,0.002083055592587655,-0.003477314135892987,-0.04792138825934319,1.0,0.0,0.0,1.0,1.0,1.0
2020-06-04 00:00:00+00:00,1803.99,-0.8154023419705786,-0.5844967777573041,0.29537646392903494,-0.18575290594516536,-0.3454113352811749,-0.8903363890525982,-0.9630980590537555,-1.2474252848397067,-1.0255941027444113,-0.3462565162780581,0.15458732204914116,0.4484968355758097,-0.1879990095906572,0.5625850922135035,0.5332273168263387,0.0013858169945509676,-0.03395805963447691,-0.056136674815270585,1.0,0.0,0.0,1.0,1.0,0.0
2020-06-05 00:00:00+00:00,1806.49,-0.8154023419705786,-0.5746771133085498,0.3654940206969686,-0.11407691037646876,-0.23297980377671343,-0.9952653606436327,-0.9630980590537555,-1.2474252848397067,-1.039119295736871,-0.496884011197739,0.20569217816492635,0.48983942566223526,-0.23576277047488456,0.1042275248542121,0.5666493187351935,0.0020758487453570182,-0.041528046100448926,-0.05467508815437671,1.0,0.0,0.0,1.0,0.0,0.0
2020-06-08 00:00:00+00:00,1810.24,-0.8154023419705786,-0.5955552089101304,0.3981463513109877,0.10099014203854134,-0.24000339584761965,-0.983020765699844,-1.0333075960488831,-1.2474252848397067,-1.0265632025810825,-0.526707293266262,0.2475527665544396,0.517401152386519,-0.7266787224797272,-0.7425864048126365,0.5900869857169863,0.0034525808732543753,-0.05525234223086441,-0.06768163337458015,1.0,0.0,0.0,1.0,0.0,0.0
2020-06-09 00:00:00+00:00,1816.49,-0.842533294032531,-0.6228665288734622,0.40846158576237834,0.10550344398741096,-0.29363118500742114,-0.9671175962995309,-1.0333075960488831,-1.2474252848397067,-1.0212323076648866,-0.6451489658602165,0.28317999184816833,0.7819937289201903,-1.0138413653063072,0.6233336096670178,0.6270010319220588,-0.012392030784645108,-0.05368595478092364,-0.07364202390324195,0.0,0.0,0.0,1.0,0.0,0.0
2020-06-10 00:00:00+00:00,1793.98,-0.8341595433961259,-0.6088036826881807,0.41083825838209165,0.46794670452320575,-0.36783517957675255,-1.199582736315002,-1.0333075960488831,-1.2474252848397067,-1.0149173026684002,-0.8083249633445341,0.316490200933371,0.7819937289268883,-0.9490901759204375,0.3010616095938988,0.6904739728037291,-0.02856776552692895,-0.044599159410918736,-0.048083033255666166,0.0,0.0,0.0,0.0,0.0,1.0
2020-06-11 00:00:00+00:00,1742.73,-0.8341595433961259,-0.6023692271851012,0.32045471083265986,0.4172094287508238,-0.6080565372693708,-1.1855362035489738,-1.0333075960488831,-1.2474252848397067,-1.0216467157624671,-0.9584072873439589,0.3134077571235429,0.5051192898432894,-0.8872519241020489,0.307770098836753,0.34995397551741836,-0.006461127082221567,-0.022958232198906307,-0.020089170439482874,0.0,0.0,0.0,1.0,1.0,1.0
2020-06-12 00:00:00+00:00,1731.47,-0.8341595433961259,-0.6022841476510544,0.08927532260136274,0.3826954946168344,-0.6134489863968247,-1.2942968029635737,-1.0333075960488831,-0.7803254589134287,-1.0150382978953012,-0.6529305130409312,0.2476737368041508,-0.1252589866131506,-0.2548216483537538,0.5892773241291546,-0.26343397021136966,-0.012272808653918346,-0.013716668495555799,-0.013716668495555799,0.0,0.0,0.0,1.0,1.0,1.0
2020-06-15 00:00:00+00:00,1710.22,-0.8341595433961259,-0.6007641816470238,-0.0976610325651385,0.34742782174194153,-0.6068869550864062,-1.2719893913507185,-1.0333075960488831,-0.7803254589134287,-1.0030727128267416,-0.3946925796335391,0.18115383588665324,-0.2637577064746044,0.024686149085202565,1.768182646083607,-0.3761855677443921,0.005116300826794214,-0.013156202126042264,0.021932850744348673,1.0,0.0,1.0,1.0,1.0,1.0
2020-06-16 00:00:00+00:00,1718.97,-0.8341595433961259,-0.5846156062934628,-0.2769716371880986,0.09915031222697517,-0.38699736031478166,-1.1291933912138739,-1.0333075960488831,-0.7803254589134287,-1.0071929379283064,-0.3650447732086979,0.10289744445676315,-0.5251340650053234,0.17826347032418566,-0.32428886584792316,-0.5780438725250854,-0.0029087185931109907,-0.021088209800054682,0.03927351844418459,0.0,0.0,1.0,1.0,1.0,1.0
2020-06-17 00:00:00+00:00,1713.97,-0.8341595433961259,-0.5702549885995215,-0.3510182029639874,0.1912822115407932,-0.2893252680089982,-1.1118493623718635,-1.0333075960488831,-0.7803254589134287,-1.0144410690154981,-0.2678316654173997,0.05200978076103917,-0.41750850561032143,-0.16473438604520269,-0.23388983300303617,-0.4563892533961856,-0.006563708816373682,-0.003646504897985379,0.10211964036710092,0.0,0.0,1.0,1.0,1.0,2.0
2020-06-18 00:00:00+00:00,1702.72,-0.8341595433961259,-0.5557062600841819,-0.3958700392780663,0.28483387430907087,-0.2238259417156028,-1.0000753389589836,-1.0333075960488831,-0.7803254589134287,-1.0086517758470888,-0.2135969296548057,0.006795022858475199,-0.47900882526460825,-0.7368480591785591,-0.3229314329865658,-0.5068409501096282,0.0029364781056192444,0.0029364781056192444,0.21439813944747238,1.0,1.0,1.0,1.0,1.0,2.0
2020-06-19 00:00:00+00:00,1707.72,-0.8341595433961259,-0.532003006147118,-0.43801965381205205,0.31144626602804965,-0.18470736788625308,-1.0176081116611444,-1.0333075960488831,-0.7803254589134287,-0.9929922858094088,-0.30508035887161983,-0.04089158556710169,-0.6173845444867536,-0.8161355494374453,1.307740114337225,-0.6208759826410717,-0.01171152179514206,0.0,0.1962031246340149,0.0,0.0,1.0,1.0,1.0,2.0
2020-06-22 00:00:00+00:00,1687.72,-0.8341595433961259,-0.5438005834560135,-0.42627421071000515,0.5160805552795813,-0.22815405465795974,-0.5782756289075398,-1.0333075960488831,-0.5511761103966644,-1.0098135257188963,-0.10209850923470495,-0.07064896478619588,-0.6135414371134115,-0.9505762840661574,4.229652564789562,-0.5407336827419943,-0.002962576730737326,0.035556845922309385,0.23111653591828038,0.0,1.0,1.0,1.0,1.0,2.0
2020-06-23 00:00:00+00:00,1682.72,-0.8341595433961259,-0.5296793406106047,-0.455778662521806,0.2590516578112772,-0.30808963650125376,-0.39512810272686605,-1.0333075960488831,-0.5511761103966644,-1.025498814216622,0.16062322567703163,-0.11574692259382226,-0.7065600079854695,-0.7777672062948698,1.7682415200647261,-0.7475416617059318,0.014856898355044213,0.0616620709327755,0.21768921745744993,1.0,1.0,1.0,2.0,2.0,2.0
2020-06-24 00:00:00+00:00,1707.72,-0.8341595433961259,-0.5016615706210976,-0.46332787444698065,0.33275435838378165,-0.5450872642155036,-0.25944547483654484,-1.0333075960488831,-0.5511761103966644,-1.0186727940061389,0.2693973867289764,-0.15451382883642464,-0.7065600079854695,-0.7409123782463805,1.5425858238114194,-0.7971804239632391,0.0,0.10615323355116763,0.15080926615604429,0.0,1.0,1.0,1.0,2.0,2.0
2020-06-29 00:00:00+00:00,1707.72,-0.8341595433961259,-0.503448235958563,-0.3652108736799385,0.007692025840048236,-0.8857123297091952,-0.41693205335004235,-1.0333075960488831,-0.5511761103966644,-1.0209560427530302,0.5911367651184727,-0.15220654828349287,-0.4283672635502296,-0.7868609008420325,2.287443128592375,-0.3807496086057053,0.0,0.2108425268779426,0.15300517649263343,0.0,1.0,1.0,1.0,2.0,2.0
