date,ic
2018-01-02,-0.2529411764705882
2018-01-03,-0.15718349928876243
2018-01-04,-0.08843053579895685
2018-01-05,0.13560929350403034
2018-01-08,0.29895685158843055
2018-01-09,0.41607396870554764
2018-01-10,0.22239382239382238
2018-01-11,0.1341736694677871
2018-01-12,0.06330532212885154
2018-01-15,-0.06846846846846846
2018-01-16,-0.1268983268983269
2018-01-17,-0.13679468942626838
2018-01-18,-0.08866761498340446
2018-01-19,0.10265528686581318
2018-01-22,-0.06512226512226513
2018-01-23,-0.11222651222651223
2018-01-24,-0.0005148005148005148
2018-01-25,0.03371943371943372
2018-01-26,-0.21364221364221364
2018-01-29,-0.16880037932669512
2018-01-30,-0.08931788931788932
2018-01-31,-0.07918444760550024
2018-02-01,0.12256993835941205
2018-02-02,0.2072072072072072
2018-02-05,0.1073968705547653
2018-02-06,0.0777619724988146
2018-02-07,0.17045993361782835
2018-02-08,0.05405405405405406
2018-02-09,0.06567093409198672
2018-02-12,0.15007112375533427
2018-02-13,0.04649859943977591
2018-02-14,0.17899159663865546
2018-02-22,0.1335907335907336
2018-02-23,0.15135135135135136
2018-02-26,0.18532818532818532
2018-02-27,0.031145431145431144
2018-02-28,0.13256113256113256
2018-03-01,0.04298584298584299
2018-03-02,-0.06846846846846846
2018-03-05,0.015173067804646752
2018-03-06,0.12754860123281175
2018-03-07,0.17899478425794216
2018-03-08,-0.09696538643907066
2018-03-09,0.00708502024291498
2018-03-12,0.043927125506072875
2018-03-13,0.04797570850202429
2018-03-14,-0.023076923076923078
2018-03-15,-0.3076923076923077
2018-03-16,-0.4793741109530583
2018-03-19,-0.35704125177809387
2018-03-20,-0.30955246744720427
2018-03-21,-0.2933581354633986
2018-03-22,-0.14126272021008862
2018-03-23,0.0597165991902834
2018-03-26,-0.07530364372469636
2018-03-27,-0.18319838056680163
2018-03-28,0.07307692307692308
2018-03-29,-0.04256483203851625
2018-03-30,-0.049786628733997154
2018-04-02,0.12854251012145748
2018-04-03,0.0036437246963562753
2018-04-04,-0.13639774859287054
2018-04-09,-0.01894934333958724
2018-04-10,-0.00075046904315197
2018-04-11,-0.1
2018-04-12,-0.10566801619433198
2018-04-13,0.14840525328330206
2018-04-16,0.0015679442508710801
2018-04-17,-0.041700404858299595
2018-04-18,0.02401500938086304
2018-04-19,0.01680161943319838
2018-04-20,-0.18048780487804877
2018-04-23,-0.12889305816135085
2018-04-24,-0.1949343339587242
2018-04-25,-0.039719881825144986
2018-04-26,-0.2129455909943715
2018-04-27,0.053288105919684865
2018-05-02,0.11983805668016194
2018-05-03,0.09024390243902439
2018-05-04,-0.003377110694183865
2018-05-07,0.07392120075046904
2018-05-08,-0.20112570356472795
2018-05-09,-0.03643724696356275
2018-05-10,-0.25853658536585367
2018-05-11,0.025708502024291497
2018-05-14,-0.18441295546558703
2018-05-15,-0.09749425538899223
2018-05-16,-0.002631578947368421
2018-05-17,-0.06740890688259109
2018-05-18,-0.02327935222672065
2018-05-21,-0.061350844277673545
2018-05-22,-0.12889305816135085
2018-05-23,-0.32682926829268294
2018-05-24,-0.36885553470919324
2018-05-25,-0.28893058161350843
2018-05-28,-0.10404858299595142
2018-05-29,-0.0437246963562753
2018-05-30,0.25121951219512195
2018-05-31,0.10656660412757973
2018-06-01,0.14821763602251406
2018-06-04,0.25728744939271253
2018-06-05,0.23684210526315788
2018-06-06,0.22157785315680054
2018-06-07,0.10187110187110188
2018-06-08,-0.09473684210526316
2018-06-11,-0.05832147937411095
2018-06-12,-0.09946383630594156
2018-06-13,0.07626654995076047
2018-06-14,0.06488674909727542
2018-06-15,0.24061713535397747
2018-06-19,0.13522267206477734
2018-06-20,0.09331983805668016
2018-06-21,-0.1150093808630394
2018-06-22,-0.04797570850202429
2018-06-25,-0.07246963562753037
2018-06-26,-0.12469635627530365
2018-06-27,-0.07327935222672065
2018-06-28,-0.012145748987854251
2018-06-29,0.074859287054409
2018-07-02,0.0724202626641651
2018-07-03,0.019136960600375234
2018-07-04,-0.0035647279549718574
2018-07-05,0.07936210131332083
2018-07-06,0.2547842401500938
2018-07-09,0.2588850174216028
2018-07-10,0.31411149825783974
2018-07-11,0.24041811846689895
2018-07-12,0.11887205250790049
2018-07-13,-0.004780811927720606
2018-07-16,-0.08728480821504077
2018-07-17,-0.2773681225184345
2018-07-18,-0.3605056316343894
2018-07-19,-0.395997082894417
2018-07-20,-0.2602787456445993
2018-07-23,-0.2425249169435216
2018-07-24,-0.24673851389676688
2018-07-25,-0.22210517786240985
2018-07-26,-0.25435540069686413
2018-07-27,-0.14917753828701077
2018-07-30,-0.2384475989127152
2018-07-31,-0.26197228749696133
2018-08-01,-0.19828214893444615
2018-08-02,-0.18726197228749697
2018-08-03,-0.3457786116322702
2018-08-06,-0.004456689085163277
2018-08-07,0.04425651867512333
2018-08-08,-0.08548739972449558
2018-08-09,-0.14633041377227424
2018-08-10,0.13772274237390517
2018-08-13,-0.13983690727876774
2018-08-14,-0.09358703312191684
2018-08-15,0.08759419820111822
2018-08-16,0.11190341139291791
2018-08-17,0.09666963779272345
2018-08-20,0.08637873754152824
2018-08-21,0.2132404181184669
2018-08-22,0.32229965156794427
2018-08-23,0.25034843205574914
2018-08-24,0.1573170731707317
2018-08-27,0.31319842947749926
2018-08-28,0.3068559347629115
2018-08-29,0.10993657505285412
2018-08-30,0.10850012154606596
2018-08-31,0.13742071881606766
2018-09-03,0.12797744890768148
2018-09-04,0.24388402295379039
2018-09-05,0.1431812656997002
2018-09-06,0.160801393728223
2018-09-07,0.12790697674418605
