k_value,cluster_id,train_mean_return,test_mean_return,train_rank,test_rank,train_samples,test_samples,train_positive_ratio,test_positive_ratio,center_PC1,center_PC2,center_PC3,center_PC4,center_PC5,train_PC1_mean,train_PC1_std,train_PC1_min,train_PC1_max,train_PC2_mean,train_PC2_std,train_PC2_min,train_PC2_max,train_PC3_mean,train_PC3_std,train_PC3_min,train_PC3_max,train_PC4_mean,train_PC4_std,train_PC4_min,train_PC4_max,train_PC5_mean,train_PC5_std,train_PC5_min,train_PC5_max
6,0,-0.007638377218412525,0.0010305294899364621,5,4,84,47,0.27380952380952384,0.5106382978723404,-0.4556593052268524,1.4063706757834704,-0.9611451352611109,0.3304439852388812,0.12959858114302847,-0.45565930522685205,0.7307101824603699,-2.1836084623604375,1.164892011459302,1.4063706757834713,0.8236991948404933,-0.2356829352068594,3.0680014380147824,-0.9611451352611111,0.8139883715690577,-2.353935781136206,1.0201567401696874,0.3304439852388813,0.7777668451109349,-1.216618560457407,2.895281784516114,0.1295985811430285,0.4969756362239041,-1.1728920901469864,1.2866015357406166
6,1,0.014418533965766898,-0.024624730595523964,1,5,70,3,0.6428571428571429,0.0,0.3437082084856331,-1.0667193722765642,0.5767998697907104,-0.6959755142297077,0.5397514664933422,0.3437082084856332,0.4232045380644138,-0.5254598985670903,1.303173768879411,-1.066719372276564,0.816694512735487,-2.6651757281844817,0.7260657941428421,0.5767998697907103,1.0877311724363996,-1.7331076175397253,3.8089776833838367,-0.6959755142297079,1.0387356456124655,-2.8584193882264706,2.9908418996252895,0.539751466493342,0.47650512237412723,-0.7050145121341933,1.4773191086955064
6,2,-0.004618999211883538,0.02016303551448901,3,2,132,21,0.3560606060606061,0.47619047619047616,-1.177447949600254,-0.4938333160885865,0.2884719316737062,0.15789107443978084,-0.398147445695917,-1.1774479496002537,0.4943995583626645,-2.354354467959857,-0.009555408436647816,-0.4938333160885865,0.4549052761062148,-1.9790557163673779,0.7058661248184142,0.28847193167370627,0.6659312816376612,-1.2154129244650043,2.224331992690402,0.15789107443978087,0.6357407732916996,-1.1180067282998074,2.5663634252148784,-0.39814744569591703,0.9124267349416525,-2.549515750709626,1.0370829657341407
6,4,-0.01911076369684915,0.004812174531728613,6,3,6,8,0.0,0.5,8.893531166140548,0.6678896119797157,0.6152183637395953,-0.24317199933864558,-0.9808630190522835,8.89353116614055,1.3967002739598064,7.380813449966832,10.96181425084857,0.6678896119797155,0.942194659458317,-0.5590343000294598,1.8574098452877097,0.6152183637395953,2.1074901841089337,-2.0204819670120093,3.0738630776828924,-0.24317199933864567,1.850668846365123,-2.4960559693640145,2.113996515546601,-0.9808630190522836,0.2626346334133737,-1.5448785264712694,-0.738786769626286
6,5,-0.006755282694216635,0.03247578643814071,4,1,28,8,0.32142857142857145,0.375,1.9722422082528424,2.0374896626186536,1.2540677267369953,-0.4383088604212614,0.20598780265283653,1.9722422082528426,0.9460925402999129,0.0761673249302085,4.316161252092685,2.0374896626186536,1.3259224983797184,0.15603295757967395,4.585857413735405,1.254067726736995,1.291817520514856,-1.1637827504889218,3.8514275496730246,-0.43830886042126144,1.3569818750943201,-2.3193112656670816,3.9348440356829726,0.20598780265283653,0.5527362980426297,-0.899954159595092,1.4568980710587933
