date,benchmark_equity,strategy_equity,benchmark_drawdown,strategy_drawdown,excess_equity
2025-03-26 00:00:00+00:00,0.9992805631176366,1.0,0.0,0.0,0.0007194368823634223
2025-03-27 00:00:00+00:00,0.9956885508790443,1.0,-0.0035945983252047243,0.0,0.004311449120955713
2025-03-28 00:00:00+00:00,0.9490203163057389,1.0,-0.05029643192007225,0.0,0.05097968369426109
2025-03-31 00:00:00+00:00,0.9187117433843071,1.0,-0.08062682564540671,0.0,0.08128825661569294
2025-04-01 00:00:00+00:00,0.8873937207116793,1.0,-0.11196739588017564,0.0,0.11260627928832068
2025-04-02 00:00:00+00:00,0.8573610894615968,1.0,-0.14202164926861766,0.0,0.14263891053840316
2025-04-03 00:00:00+00:00,0.8295192596503392,1.0,-0.16988352394012574,0.0,0.17048074034966076
2025-04-07 00:00:00+00:00,0.8439514871868286,1.0,-0.15544090585150558,0.0,0.15604851281317145
2025-04-08 00:00:00+00:00,0.8521811605712921,1.0,-0.14720530747382077,0.0,0.14781883942870788
2025-04-09 00:00:00+00:00,0.8649820992280095,1.0,-0.13439515271930422,0.0,0.1350179007719905
2025-04-10 00:00:00+00:00,0.875300253941417,1.0,-0.12406956940042523,0.0,0.12469974605858303
2025-04-11 00:00:00+00:00,0.8942348666736615,1.0,-0.10512132460201669,0.0,0.10576513332633852
2025-04-14 00:00:00+00:00,0.900224055768864,1.0,-0.09912782356111086,0.0,0.099775944231136
2025-04-15 00:00:00+00:00,0.9062390230005889,1.0,-0.09310852582458838,0.0,0.0937609769994111
2025-04-16 00:00:00+00:00,0.9069093300348858,1.0,-0.09243773619949484,0.0,0.09309066996511417
2025-04-17 00:00:00+00:00,0.9049058130433449,1.0,-0.0944426956327997,0.0,0.09509418695665506
2025-04-18 00:00:00+00:00,0.8936768580676835,1.0,-0.10567973494899378,0.0,0.10632314193231651
2025-04-21 00:00:00+00:00,0.8923567802257311,1.0,-0.10700076318738355,0.0,0.10764321977426894
2025-04-22 00:00:00+00:00,0.8884082290114365,1.0,-0.11095215718025338,0.0,0.11159177098856354
2025-04-23 00:00:00+00:00,0.8818366493559611,1.0,-0.1175284680763373,0.0,0.11816335064403893
2025-04-24 00:00:00+00:00,0.8772809549779855,1.0,-0.12208744234855001,0.0,0.12271904502201447
2025-04-25 00:00:00+00:00,0.8785777717064094,1.0,-0.12078969197064018,0.0,0.12142222829359062
2025-04-28 00:00:00+00:00,0.8837765490320804,1.0,-0.11558717176004847,0.0,0.11622345096791964
2025-04-29 00:00:00+00:00,0.8949057849100109,1.0,-0.10444992333483274,0.0,0.10509421508998906
2025-04-30 00:00:00+00:00,0.911570220599491,1.0,-0.08777349000414832,0.0,0.088429779400509
2025-05-06 00:00:00+00:00,0.933886506111832,1.0,-0.06544113777394299,0.0,0.066113493888168
2025-05-07 00:00:00+00:00,0.9614611135857076,1.0295267222445268,-0.03784667782783322,0.0,0.06806560865881917
2025-05-08 00:00:00+00:00,0.9833771580755787,1.052994289605701,-0.01591485477556089,0.0,0.06961713153012228
2025-05-09 00:00:00+00:00,0.9999229311072474,1.070711402898788,0.0,0.0,0.07078847179154069
2025-05-12 00:00:00+00:00,1.0152728945227256,1.0871480505160522,0.0,0.0,0.07187515599332661
2025-05-13 00:00:00+00:00,1.0226247449134835,1.0950203672725785,0.0,0.0,0.07239562235909491
2025-05-14 00:00:00+00:00,1.026290108619854,1.0989452164725426,0.0,0.0,0.0726551078526887
2025-05-15 00:00:00+00:00,1.0381011334389643,1.111592390129955,0.0,0.0,0.07349125669099066
2025-05-16 00:00:00+00:00,1.0440818941690626,1.111592390129955,0.0,0.0,0.06751049596089231
2025-05-19 00:00:00+00:00,1.0478463667920588,1.111592390129955,0.0,0.0,0.06374602333789614
2025-05-20 00:00:00+00:00,1.0553855669212162,1.111592390129955,0.0,0.0,0.05620682320873871
2025-05-21 00:00:00+00:00,1.0591548441662462,1.115562408323484,0.0,0.0,0.05640756415723791
2025-05-22 00:00:00+00:00,1.0523797894410352,1.115562408323484,-0.006396661227135533,0.0,0.06318261888244892
2025-05-23 00:00:00+00:00,1.059907628024603,1.115562408323484,0.0,0.0,0.05565478029888116
2025-05-26 00:00:00+00:00,1.0895610512295748,1.115562408323484,0.0,0.0,0.026001357093909272
2025-05-27 00:00:00+00:00,1.1167809458129785,1.115562408323484,0.0,0.0,-0.001218537489494409
2025-05-28 00:00:00+00:00,1.1279091389037053,1.115562408323484,0.0,0.0,-0.012346730580221177
2025-05-29 00:00:00+00:00,1.1472726075368864,1.115562408323484,0.0,0.0,-0.031710199213402346
2025-05-30 00:00:00+00:00,1.1594951108558542,1.1274470860789503,0.0,0.0,-0.03204802477690394
2025-06-03 00:00:00+00:00,1.1594951108558542,1.1274470860789503,0.0,0.0,-0.03204802477690394
2025-06-04 00:00:00+00:00,1.1603025677013732,1.1282322251098023,0.0,0.0,-0.03207034259157093
2025-06-05 00:00:00+00:00,1.1907275322809827,1.1578162546914506,0.0,0.0,-0.03291127758953216
2025-06-06 00:00:00+00:00,1.2109985986934444,1.1578162546914506,0.0,0.0,-0.05318234400199384
2025-06-09 00:00:00+00:00,1.2486208249806268,1.1578162546914506,0.0,0.0,-0.09080457028917621
2025-06-10 00:00:00+00:00,1.2758137027140803,1.1830315604285773,0.0,0.0,-0.09278214228550308
2025-06-11 00:00:00+00:00,1.30085792932075,1.2062544733187481,0.0,0.0,-0.09460345600200193
2025-06-12 00:00:00+00:00,1.3026445864776643,1.2079111978074402,0.0,0.0,-0.09473338867022418
2025-06-13 00:00:00+00:00,1.326063855321925,1.2296273261935697,0.0,0.0,-0.09643652912835532
2025-06-16 00:00:00+00:00,1.3387172053773417,1.241360475342904,0.0,0.0,-0.09735673003443779
2025-06-17 00:00:00+00:00,1.3542603803785813,1.241360475342904,0.0,0.0,-0.11289990503567737
2025-06-18 00:00:00+00:00,1.3810721464229099,1.241360475342904,0.0,0.0,-0.13971167108000593
2025-06-19 00:00:00+00:00,1.44832472425436,1.241360475342904,0.0,0.0,-0.20696424891145604
2025-06-20 00:00:00+00:00,1.4837489601359237,1.2717226210386743,0.0,0.0,-0.21202633909724944
2025-06-23 00:00:00+00:00,1.4977811419419178,1.2837496171846903,0.0,0.0,-0.21403152475722753
2025-06-24 00:00:00+00:00,1.5352036263335338,1.3158244635467897,0.0,0.0,-0.21937916278674408
2025-06-25 00:00:00+00:00,1.5619171146782478,1.3387206193841719,0.0,0.0,-0.22319649529407593
2025-06-26 00:00:00+00:00,1.555788745146421,1.3387206193841719,-0.003923620193565304,0.0,-0.2170681257622491
2025-06-27 00:00:00+00:00,1.5970591311136788,1.3387206193841719,0.0,0.0,-0.25833851172950695
2025-06-30 00:00:00+00:00,1.672904486104396,1.40229731396766,0.0,0.0,-0.270607172136736
2025-07-01 00:00:00+00:00,1.7158873988918815,1.40229731396766,0.0,0.0,-0.31359008492422147
2025-07-02 00:00:00+00:00,1.7745901168510771,1.4502717112211991,0.0,0.0,-0.324318405629878
2025-07-03 00:00:00+00:00,1.8713071422847094,1.4502717112211991,0.0,0.0,-0.42103543106351027
2025-07-04 00:00:00+00:00,1.9087766046636832,1.4502717112211991,0.0,0.0,-0.458504893442484
2025-07-07 00:00:00+00:00,1.9331608513959888,1.4502717112211991,0.0,0.0,-0.4828891401747897
2025-07-08 00:00:00+00:00,1.9381265614395953,1.4502717112211991,0.0,0.0,-0.48785485021839614
2025-07-09 00:00:00+00:00,1.9134717249111004,1.4502717112211991,-0.012720963129560453,0.0,-0.46320001368990127
2025-07-10 00:00:00+00:00,1.8431759866395638,1.4502717112211991,-0.04899090528407204,0.0,-0.3929042754183647
2025-07-11 00:00:00+00:00,1.8186657918334137,1.4502717112211991,-0.06163723875568213,0.0,-0.36839408061221457
2025-07-14 00:00:00+00:00,1.7762345065455518,1.4502717112211991,-0.08353017708698746,0.0,-0.3259627953243527
2025-07-15 00:00:00+00:00,1.7489289661197447,1.4502717112211991,-0.09761880317006698,0.0,-0.29865725489854555
2025-07-16 00:00:00+00:00,1.7365348677596555,1.4502717112211991,-0.10401368914226229,0.0,-0.28626315653845635
