date,benchmark_equity,strategy_equity,benchmark_drawdown,strategy_drawdown,excess_equity
2025-06-05 00:00:00+00:00,1.1907275322809827,1.1170994149695337,0.0,0.0,-0.07362811731144903
2025-06-06 00:00:00+00:00,1.2109985986934444,1.1361170288369067,0.0,0.0,-0.07488156985653771
2025-06-09 00:00:00+00:00,1.2486208249806268,1.171412901180392,0.0,0.0,-0.07720792380023478
2025-06-10 00:00:00+00:00,1.2758137027140803,1.1969243191864811,0.0,0.0,-0.07888938352759922
2025-06-11 00:00:00+00:00,1.30085792932075,1.220419946970515,0.0,0.0,-0.08043798235023503
2025-06-12 00:00:00+00:00,1.3026445864776643,1.222096126961849,0.0,0.0,-0.08054845951581524
2025-06-13 00:00:00+00:00,1.326063855321925,1.2440672755375624,0.0,0.0,-0.0819965797843627
2025-06-16 00:00:00+00:00,1.3387172053773417,1.2559382112143693,0.0,0.0,-0.08277899416297241
2025-06-17 00:00:00+00:00,1.3542603803785813,1.270520280772627,0.0,0.0,-0.0837400996059543
2025-06-18 00:00:00+00:00,1.3810721464229099,1.2956741529645668,0.0,0.0,-0.08539799345834309
2025-06-19 00:00:00+00:00,1.44832472425436,1.3587681969956051,0.0,0.0,-0.08955652725875485
2025-06-20 00:00:00+00:00,1.4837489601359237,1.392001990710975,0.0,0.0,-0.09174696942494864
2025-06-23 00:00:00+00:00,1.4977811419419178,1.4051664986788006,0.0,0.0,-0.09261464326311719
2025-06-24 00:00:00+00:00,1.5352036263335338,1.4402749800796621,0.0,0.0,-0.09492864625387165
2025-07-09 00:00:00+00:00,1.5156743576065774,1.4219532951616403,-0.012720963129560444,-0.012720963129560513,-0.09372106244493716
2025-07-10 00:00:00+00:00,1.4599926108840637,1.3697146049475606,-0.04899090528407203,-0.0489909052840721,-0.09027800593650315
2025-07-11 00:00:00+00:00,1.4405779138786248,1.3515004072586565,-0.061637238755682125,-0.061637238755682264,-0.08907750661996827
2025-07-14 00:00:00+00:00,1.4069677955613085,1.3199685559396506,-0.08353017708698741,-0.08353017708698751,-0.0869992396216579
2025-07-15 00:00:00+00:00,1.3853388857085076,1.2996770602884935,-0.09761880317006691,-0.09761880317006695,-0.0856618254200141
2025-07-16 00:00:00+00:00,1.375521433574004,1.290466666022278,-0.10401368914226215,-0.10401368914226232,-0.08505476755172592
2025-07-17 00:00:00+00:00,1.354177491080658,1.270442516898267,-0.1179166933608757,-0.11791669336087594,-0.08373497418239118
2025-07-18 00:00:00+00:00,1.3237534105934885,1.270442516898267,-0.137734312317281,-0.11791669336087594,-0.05331089369522157
