date,Q1,Q2,Q3,Q4,Q5
2018-01-03,-0.02160819605091835,0.0019768168584377577,-0.01550206095284142,0.02429620831369091,0.03028271954830945
2018-01-04,0.03368636035683864,0.017126340005771606,0.007375626199989755,0.010213383415190245,0.011227008555172696
2018-01-05,0.015589443582181103,0.014922665538185284,0.0065096075810924066,-0.004375760382007335,-0.024715619815175255
2018-01-08,-0.0011017570605483806,-0.012876795094696398,-0.015036158255472146,-0.022712297033531323,-0.06297739688789915
2018-01-09,0.020867759299808608,0.006734018220237924,0.002354548192668088,-0.016476855293527472,-0.06188354137618106
2018-01-10,0.004877279073884989,-0.012987952647302523,0.009666357226443878,-0.005759101858338639,-0.022953702214823374
2018-01-11,-0.01151151376367378,0.0033598746837847676,-0.017329179714934334,-0.0014449001517185423,-0.00862879268795158
2018-01-12,-0.03273434184573539,-0.02137417942309307,0.0024125204325694317,-0.006831168073348776,-0.004865198787734075
2018-01-15,-0.015885005503256982,0.03550069103659616,0.02625754644692784,0.004464834042975057,0.0064267690858812315
2018-01-16,-0.014874475823761557,0.05413130782566833,0.006200699923010279,0.006308061405848006,0.00601249941999428
2018-01-17,0.011188242249009814,0.06251338443879169,0.014970666216550315,0.006839341687608739,0.011754627675865492
2018-01-18,-0.012934359487026884,0.018505807967463612,0.05116039377604199,0.01773116435316521,0.003204702416317984
2018-01-19,0.007830111646501645,-0.004549964832842519,0.043840512522233706,0.02785451560979237,0.013960556303572846
2018-01-22,-0.027278128925895602,0.017094394785615752,-0.0269202287353002,0.002072097830339411,-0.00789063027708628
2018-01-23,-0.05340351350283449,-0.008090560145319916,-0.04578210498030905,-0.009106045946808496,-0.025456581523809016
2018-01-24,-0.08049618558755868,-0.024173278430351792,-0.051555091740493886,-0.025535131476776822,-0.05006738870788968
2018-01-25,-0.11508165861202029,-0.0879489043370647,-0.09605238126319675,-0.07033356461811945,-0.09028706679080147
2018-01-26,-0.13025850504905798,-0.1064482173669221,-0.08879826673393612,-0.04414512951162292,-0.10411937669757135
2018-01-29,-0.11647483728385047,-0.06000882817669979,-0.04586547035442443,-0.04616887336801333,-0.08176528340242238
2018-01-30,-0.16883514690957055,-0.12678970527755726,-0.0814023080194169,-0.09584656649428543,-0.14351597818081402
2018-01-31,-0.13792877021989652,-0.04970151957962064,-0.11832838903238467,-0.10909899608579765,-0.1337699955788578
2018-02-01,-0.063802098484364,-0.02653463452196528,-0.04927952132346295,-0.0712509580648705,-0.0870985251729385
2018-02-02,-0.10509291184328534,-0.10952004271675979,-0.10686643598578388,-0.10405966063202565,-0.11086025241132813
2018-02-05,-0.06383237496626201,-0.059684276547231,-0.12018465479209735,-0.08469846754333102,-0.08944301250321729
2018-02-06,0.011798828731301086,0.0030255331959694507,-0.027914577408878122,-0.04208656609547534,-0.020007818561676147
2018-02-07,0.028820404672102617,-0.021862310445272426,-0.010137644746832356,-0.026209600148627485,-0.009210700796754914
2018-02-08,0.03701937601826867,-0.0019701259493800478,0.0017711720566963018,-0.01599640943606573,-0.0037983773875912424
2018-02-09,0.09773347974563101,0.04633142425260327,0.057652232534422455,0.061375510622807515,0.051920008681622776
2018-02-12,0.07770542726284127,0.03725848506719307,0.05815975836773065,0.05208589643324325,0.05082008479046682
2018-02-13,0.06317460685868194,0.04047241509887386,0.03962811874763467,0.039687335735678314,0.03837019534362646
2018-02-14,0.03876529331341462,0.05405127533518347,0.04191294376399163,0.06134050832137726,0.03351161006834608
2018-02-22,0.010656670600731166,0.04568011589564036,0.05456679744828742,0.01769210962760023,0.025772548276654206
2018-02-23,0.04484269841801162,0.056522729775022484,0.002089291309098365,0.022343586317915238,0.024403295392369947
2018-02-26,0.023702011529163087,0.0027496146954561723,0.023147126382867884,-0.004767568969393835,0.0003254514262260172
2018-02-27,0.10462988893343485,0.04249932491207079,0.03395233613320401,0.03761829130375444,0.04656476685917063
2018-02-28,0.16510501717941364,0.016807949691143298,0.017636662759946513,0.0017603732799095534,0.057011404202186505
2018-03-01,0.1730158609515717,0.003864872784616748,0.003982909962743023,0.03819519850518712,0.07893631925897195
2018-03-02,0.10975276133993228,0.023815356695706367,0.03942061487348384,0.0349632010571999,0.08005881047530075
2018-03-05,0.10544425251196893,0.033774843124222347,0.050142585722845114,0.03886936307880299,0.08446921454646933
2018-03-06,0.031670859892548905,0.016961193275106683,0.00976050786360015,0.01748585608616168,0.030056506892906898
2018-03-07,-0.011711914128933174,0.011507409362195044,0.015387749854939672,-0.0058921304655008555,-0.007810980926404379
2018-03-08,-0.032300127870221365,-0.016837014840468116,0.0013230702202057718,-0.007364781431249063,-0.01853625908478243
2018-03-09,-0.042217519298115846,-0.02765061643764541,-0.002552478240767716,-0.022855490392040684,-0.03379086705546064
2018-03-12,-0.041181444727933544,-0.02957036341493935,-0.01951177143266461,-0.03472202689255979,-0.053877616958625626
2018-03-13,-0.042954024990109,-0.0017709663442613682,-0.007692398258273693,-0.04496276430227006,-0.03086658217031113
2018-03-14,-0.023051675740948907,0.016424135041674087,-0.026888761063064547,-0.007095461331645259,-0.007964047695939391
2018-03-15,-0.013758318632022773,0.004574128587820775,0.0031763689519012763,-0.004397607169694251,-0.007238517972824807
2018-03-16,-0.07566854224842245,-0.024167555281534088,-0.09240948342152233,-0.04699651993614878,-0.0483996489280749
2018-03-19,-0.0653220508704727,0.008152756822126638,-0.08486084075151847,-0.053926567523769064,-0.02491815069708264
2018-03-20,-0.04810518720177809,-0.009002363937956583,-0.04290873567804817,-0.0303988667021272,-0.009922590684920102
2018-03-21,-0.0451601884703432,-0.027953578553251503,-0.02648584026120744,-0.05939285554591821,-0.03195307189662944
2018-03-22,-0.0005324628809691839,-0.02100158219386163,-0.042114008850017856,-0.011643896421038538,-0.0185154851906673
2018-03-23,0.06108231292096525,0.03026041299668218,0.03280153331906477,0.060175298338308765,0.04577471099168297
2018-03-26,0.05739728177606393,0.03003938680898298,0.039441783549465544,0.059325565291140206,0.024804157308763355
2018-03-27,0.01554782422250961,-0.011638180027367035,0.0002109268255850033,0.009510793425800745,-0.025249149160969778
2018-03-28,0.012143461486253643,-0.0008971084932101053,0.021271252931380973,0.01297795867290187,-0.008152198307042086
2018-03-29,-0.03606083690651858,-0.001131625278369704,0.0011572591333375664,0.0029639126141295697,-0.032438089761504155
2018-03-30,-0.01609121759622717,-0.016127289859646097,0.0022741830598184964,0.008129730342341863,-0.03227053631147206
2018-04-02,-0.013867338016762362,-0.014240330687524236,-0.0028771538250546153,0.00426600472945278,-0.0030224569096776316
2018-04-03,-0.01948982891545932,-0.008342933940756345,-0.006142077015483509,0.0011234042730220316,0.012210217367212534
2018-04-04,-0.04928913573054865,0.004521988360986773,-0.02022464247295126,-0.007867651096949438,0.013092220055574172
2018-04-09,-0.06564919655274774,-0.026429186657557058,-0.025438723551374054,-0.023986686395124787,0.007461521220379061
2018-04-10,-0.09721583638305269,-0.06031172551561331,-0.053683502487194924,-0.0402528147954688,-0.03533195393673014
2018-04-11,-0.08212888294162937,-0.05419473453834819,-0.028885876987256406,-0.018729684410009773,-0.06572478968957854
2018-04-12,-0.05351072677646612,-0.048810084399794146,-0.03510639354429208,0.011774200560821523,-0.06384818076873851
2018-04-13,-0.04692740228611947,-0.06982320044811598,0.010290540739885572,-0.036361950732684827,-0.0836788944338538
2018-04-16,-0.10008352637414954,-0.058567592086379724,-0.02808800324692544,0.0026003734270771545,-0.04647378227607156
2018-04-17,0.006444400927820573,0.0006139569832482396,0.01218210008029706,0.047264524132286795,-0.02086221270636214
2018-04-18,-0.012847471763922425,0.0014001281057454764,-0.0014344874845467264,-0.010173965591091017,-0.01466928986621821
2018-04-19,-0.04962145679158339,-0.03624811922860042,-0.021467138677206635,-0.018138367568305086,-0.03376612962370494
2018-04-20,-0.028379363370913152,-0.033903183041851505,0.02345134212551482,-0.03211241757652773,-0.007433608391745769
2018-04-23,0.005753067378162377,-0.00955644431080411,-0.017670929384884387,-0.013875670807116519,0.00671893394222961
2018-04-24,-0.021065029437328214,-0.056674078000636924,-0.029315364892925952,-0.026381927688232984,0.003007549416684574
2018-04-25,-0.007764782583263602,-0.03391140643907382,-0.05879993084434587,0.00280688174947809,-0.004938228822556956
2018-04-26,0.0590072059980903,0.024042957298168632,-0.045181806518590904,0.02611588934874851,0.03919031522824466
2018-04-27,0.14283600882225592,0.016985751188922045,-0.026802166945092867,0.03464671630230541,0.03178212659536106
2018-05-02,0.09334399767818219,0.058130304333859795,0.025578450261717622,0.020245347779034695,0.01956310526794444
