date,Q1,Q2,Q3,Q4,Q5
2018-01-02,0.036319725171973835,0.0008970381932217553,0.027112779391826346,0.004095210121967186,0.022136408020581432
2018-01-03,0.02038374072623063,-0.012084025832550542,0.0007531641327788956,0.03819578687141759,0.012218178586769879
2018-01-04,0.013347148209187767,0.016653536835498244,0.005084155054592873,0.04050033676252448,0.009668955142922223
2018-01-05,0.003932385757527107,-0.003101067716573131,0.014269839518690005,-0.0005835315354349863,-0.005004572609346267
2018-01-08,-0.033808911425763116,-0.03889017217665442,-0.017822556570805417,-0.015567155957724288,-0.03117744988347068
2018-01-09,-0.04692446521797833,-0.026747544606274678,0.0067272447066796725,0.006527815867678939,-0.0036565455064112204
2018-01-10,-0.027384306911566587,-0.028315791730182775,0.01976383500711874,0.012064339966269115,0.0017929712864269143
2018-01-11,-0.05090000160020457,-0.011431377587338507,0.03255672298877109,0.007751589410321851,0.01144086356299312
2018-01-12,-0.028241813275072518,-0.01717994172829291,-0.009865401334945475,-0.004314978912320758,-9.021500004830723e-05
2018-01-15,-0.009527101635078037,0.007155202321534358,0.05466961832103369,0.017518011068646828,0.018404100593705064
2018-01-16,0.003655807439755782,-0.004444890037061373,0.04500904678200338,0.01356018154882507,0.0005412886200046041
2018-01-17,0.01613336876745658,0.0014843045358323068,0.07122031765293123,0.011165422804803862,0.0013687872608915685
2018-01-18,0.014390899338609708,0.009443225727245748,0.029294018560404558,-0.004047554245253271,-0.009133614153294584
2018-01-19,0.03397729105908065,0.011466608868823875,0.017306473449700457,0.016026650803831113,0.022962228626448672
2018-01-22,-0.008532306074669498,-0.013717355243701592,-0.048985533512190114,-7.820002898943634e-05,-0.01018674227247883
2018-01-23,-0.0354744776601509,-0.029750055613950197,-0.048766409001708734,-0.014060007068960781,-0.030972427440885575
2018-01-24,-0.0780386081103414,-0.0399390976312608,-0.07008841947151111,-0.010638498750101746,-0.03773070050365063
2018-01-25,-0.1317169911986741,-0.0829683207427493,-0.08692164309273567,-0.08162781347692714,-0.0860169993926519
2018-01-26,-0.11731624550398274,-0.10442070314663683,-0.06542656381427121,-0.10934650776188715,-0.14536359702969182
2018-01-29,-0.11320906117841223,-0.04949723466769129,-0.10623297211447218,-0.053333495752228836,-0.11480777008827782
2018-01-30,-0.12545645444225592,-0.08258039288317306,-0.11248605346402864,-0.05260338388128595,-0.12132466138144764
2018-01-31,-0.12653634400546798,-0.10759192395516758,-0.12376185614941261,-0.06549468398983344,-0.1368009646031847
2018-02-01,-0.09568246148856827,-0.10960894764529383,-0.029266226769905885,-0.0872896979217812,-0.07763100280266183
2018-02-02,-0.09879697448452912,-0.08554245482341254,-0.0842879621539526,-0.08168794818635469,-0.0733183628240759
2018-02-05,-0.05529896312185374,-0.05518284454387926,-0.07367998373742096,-0.04810643067319528,-0.04707186526624853
2018-02-06,-0.031327802523011594,-0.04643886511653737,-0.04161600931034126,-0.040859765946671844,-0.020217421731059226
2018-02-07,0.012384321757756278,-0.0008974248731339975,0.013533700946515246,-0.015170759979882471,0.013266580256617408
2018-02-08,0.04433137322814048,0.03362878261694175,0.0220846778703101,0.02240709783505514,0.038477157000834816
2018-02-09,0.08027908763797889,0.08969250058951746,0.05849465984817965,0.0380797153432859,0.05819179537264674
2018-02-12,0.04704368500048217,0.05802554374673249,0.04754102384742495,0.034135615284961056,0.056703571374850964
2018-02-13,0.027907985060746765,0.016546120895565206,0.04034629125615171,0.02914754881599027,0.0496507142908282
2018-02-14,0.01918341265932804,0.003246337823544649,0.06359483409796488,0.030909472883125337,0.01886980708753126
2018-02-22,0.007019080347710974,-0.0005446129653698316,0.056545530648753485,0.038261827630369644,0.015415359818478622
2018-02-23,0.00790966731068689,0.011654720353770385,0.008789327665592055,0.04187714751599352,0.046937648512458324
2018-02-26,-0.00015573955088699076,-0.020609871642244513,0.007979337342597053,0.0335581442886796,0.018465360510329598
2018-02-27,0.0682171926739408,0.03733974281355187,0.04065427352749725,0.04436231095992201,0.10659806796318247
2018-02-28,0.07773725540207789,0.015165163679575702,0.006732293170503627,0.03346045636950027,0.16733352992669334
2018-03-01,0.08485006178940006,0.017131434484016144,0.017577646536922564,0.02052711815444373,0.18449824320727606
2018-03-02,0.07235876820700733,0.03133029608516561,0.035220324744871336,0.026819678962048437,0.1134704847128225
2018-03-05,0.06239939748563553,0.03323149873361401,0.039911366055686966,0.034784793788849876,0.12127753380339773
2018-03-06,0.016434441245185935,0.011124576566110338,0.010040388486383762,0.018450160103019808,0.038593815171093074
2018-03-07,-0.033985094005868036,-0.005982907959089179,0.014895305496540152,0.013646412513853012,-0.023751220527395242
2018-03-08,-0.025651800685235357,-0.01554425991597955,0.0033095422573972766,-0.009804062669977687,-0.03984877112836273
2018-03-09,-0.03871676000529084,-0.032509474245878536,-0.02176366501644083,-0.001451172631096287,-0.0336092810999329
2018-03-12,-0.05502128619293001,-0.036241275903867,-0.04222672329787826,-0.03535809003124782,-0.03501118658069377
2018-03-13,-0.011489536244226481,-0.016588510226446973,-0.046215286540120096,0.0008599420955609366,-0.030184587026222606
2018-03-14,0.017633123789812105,0.0023702258194789466,8.156067450015847e-05,-0.012904307788269925,-0.022984002591317276
2018-03-15,-0.0158834216106518,-0.014914927259775002,-0.04219654949918391,-0.03302607997132552,-0.07018102943690256
2018-03-16,-0.058274507044543594,-0.027388176147153418,-0.09717766830517618,-0.07477144170462247,-0.1167041814127866
2018-03-19,-0.019950959927549847,0.009668896649853249,-0.04925955684560729,-0.04732949302536715,-0.0506840383324418
2018-03-20,-0.045996555648879,0.011210926578240807,-0.04669411307207304,-0.05616769753057359,-0.06324809551995639
2018-03-21,-0.035086230616026254,-0.013112330986576382,-0.044874284417864986,-0.03795995393238511,-0.04015891740083109
2018-03-22,0.032155401097872544,0.035329536234250794,0.005026596957484553,0.005818286812278107,0.021050254872161944
2018-03-23,0.06727935508913202,0.05689419017356217,0.08257971684815855,0.040406478817695435,0.08385824613452758
2018-03-26,0.0179895672779138,0.008786212965957593,0.01845598867600795,0.02912205128671351,0.004502420374009719
2018-03-27,0.01727893690211324,0.013668045755964323,0.019365029443893584,0.00819978686350262,0.007607363297906289
2018-03-28,-0.004278835422153196,-0.024929479951087536,0.007288954167116335,0.01871922831664953,-0.007827526253968153
2018-03-29,-0.030081545825934655,-0.023369997031627232,0.022650687519416728,-0.009190806822273134,-0.03558595731287728
2018-03-30,-0.011378454312900702,-0.009227606795280516,0.011714959959135351,-0.014403126967977012,-0.026313891354662722
2018-04-02,0.01162086432944083,0.002159490682659776,0.008095729592460013,-0.003175735296861784,0.0068299605048866285
2018-04-03,0.006005545314315325,-0.00482078162402505,-0.001239881693962941,-0.017339262996697538,0.006740937262933899
2018-04-04,-0.024040152208987906,-0.02535482234105449,-0.01133606317861735,-0.0015716376247002228,-0.0008750662112469859
2018-04-09,-0.032131194228173995,-0.060872783768055744,-0.01038530522550321,-0.022169475334505306,-0.026621329553594683
2018-04-10,-0.06092143005458024,-0.047505041936019454,-0.046009186660505755,-0.04541109948508977,-0.0626125914825272
2018-04-11,-0.05640574057379648,-0.06612235514368957,0.0026394004038114843,-0.029672954959435643,-0.09230774295671117
2018-04-12,-0.042764860033053034,-0.054919608613829066,-0.02231284860512074,-0.004838939758139593,-0.09459274872638582
2018-04-13,-0.05354925407997724,-0.05706794263875348,-0.031094855741730473,0.0057208164710859655,-0.09511711740592126
2018-04-16,-0.0394280362227173,-0.04953449534837727,-0.027856268512165175,-0.02925376283562038,-0.0809986125649985
2018-04-17,-0.005412446702951185,-0.009475333269894026,0.004744368822988295,0.02180768262728762,-0.012903585094624137
2018-04-18,-0.004858179354493536,0.002812032918209132,-0.0049436697376805255,-0.011230462518496144,-0.0096187195967012
2018-04-19,-0.02566656034184704,-0.044828393919096016,-0.0046450397737418814,-0.013441844476335521,-0.03446494706837683
2018-04-20,-0.006952181861484663,0.009784354431749229,-0.023192271244531618,-0.01641080663701225,-0.0035973591381266296
2018-04-23,-0.005687177333897453,0.012322203671192716,-0.032965332798538236,-0.017090533958605325,-0.0004949824964507882
2018-04-24,-0.025907391075026723,-0.018655074344074526,-0.041034659628697776,-0.03939636483711255,0.0031380199054577146
2018-04-25,-0.012396006251656919,-0.003819381383230902,-0.06125464069195585,-0.03791790033801602,0.01663037616930009
2018-04-26,0.02937443285076871,0.03429560039971147,-0.04565621461690883,0.011844256179089768,0.058544101390240785
2018-04-27,0.033053090904086424,-0.034241535956652615,0.02517662892382444,0.041011348173136355,0.10157652587862642
2018-05-02,0.06710700890527725,0.046631838214663865,0.022891391791092643,0.03913720738415141,0.0463396645991547
2018-05-03,0.06316495003336837,0.05081160068475829,0.029546729816065376,0.0735595866911822,0.05691485341789845
2018-05-04,0.032414523460714995,0.03661351536130977,0.024501293593184023,0.048954825088938475,0.03330025778775668
2018-05-07,-0.005564180819669862,-0.00225430271594787,0.007405649797127933,0.01171967779297041,0.012166788307129361
2018-05-08,-0.0011071488933517004,-0.028681229107743383,0.005553922494947411,-0.007794644368486994,-0.008404901498649572
2018-05-09,0.002796007665602715,-0.010566038063539538,-0.012814814816295206,0.018309754330874173,-0.0027301492228470475
2018-05-10,-0.003688199427424585,-0.021838190209920255,-0.008933573320275848,-0.017737619945952077,-0.03189019250708658
2018-05-11,-0.0010625971699054215,0.019992941708247267,0.029832248012372893,-0.007739656290490712,-0.008105944948543442
2018-05-14,0.02403556930129297,0.02481927472238589,0.018251806143152045,0.028883783771375918,-0.0004269154349951093
2018-05-15,-0.0038997000677218757,0.011319866765775264,0.018363091382919097,0.002191662435427883,0.004154559023297713
2018-05-16,-0.0035342721092554152,0.006354833439601401,0.00360691599952415,-0.0034340202540391745,-0.0003790223404677856
2018-05-17,-0.004263106060062832,0.00787764854673507,0.014112090605241101,-0.009749343299341986,-0.004563451439867319
2018-05-18,-0.014751625907353419,-0.025885431965068123,-0.02887017914611643,-0.03043715809220794,-0.03220781248519462
2018-05-21,-0.037727132409716924,-0.05259369684714986,-0.03447604152245816,-0.05218601182403633,-0.06015020637990119
2018-05-22,-0.055770085304987116,-0.05445369441978773,-0.05567768491848002,-0.07438777200449063,-0.06741361023490489
2018-05-23,-0.05550104786586858,-0.05960626611371904,-0.06854057458472487,-0.07039935217214523,-0.09527006990148171
