date,ic
2018-01-02,0.175
2018-01-03,-0.08700806069227122
2018-01-04,-0.12470365101944049
2018-01-05,0.08748221906116643
2018-01-08,0.0860597439544808
2018-01-09,0.12233285917496443
2018-01-10,-0.0972972972972973
2018-01-11,0.18179271708683473
2018-01-12,-0.25434173669467786
2018-01-15,-0.032175032175032175
2018-01-16,-0.08288288288288288
2018-01-17,0.03627311522048364
2018-01-18,0.008060692271218587
2018-01-19,0.04623044096728307
2018-01-22,-0.12715572715572715
2018-01-23,0.06460746460746461
2018-01-24,-0.04195624195624196
2018-01-25,-0.0936936936936937
2018-01-26,-0.1425997425997426
2018-01-29,-0.11806543385490754
2018-01-30,0.07232947232947233
2018-01-31,-0.2024656235182551
2018-02-01,0.11474632527264106
2018-02-02,0.2147937411095306
2018-02-05,0.03793266951161688
2018-02-06,-0.055239449976292085
2018-02-07,-0.23447131341868183
2018-02-08,-0.0851994851994852
2018-02-09,-0.26102418207681366
2018-02-12,0.19203413940256045
2018-02-13,0.26246498599439777
2018-02-14,0.24705882352941178
2018-02-22,0.10193050193050193
2018-02-23,0.27155727155727155
2018-02-26,0.35495495495495494
2018-02-27,0.2651222651222651
2018-02-28,0.04839124839124839
2018-03-01,0.1444015444015444
2018-03-02,0.06512226512226513
2018-03-05,0.2451398767188241
2018-03-06,-0.008060692271218587
2018-03-07,0.10644855381697486
2018-03-08,0.12446657183499289
2018-03-09,-0.23016194331983805
2018-03-12,-0.32125506072874493
2018-03-13,-0.08785425101214575
2018-03-14,-0.07186234817813765
2018-03-15,0.029757085020242914
2018-03-16,-0.08064339643287012
2018-03-19,-0.2900755006018164
2018-03-20,-0.2574679943100996
2018-03-21,-0.13163365794944742
2018-03-22,-0.3049567786409892
2018-03-23,-0.11659919028340081
2018-03-26,-0.14817813765182186
2018-03-27,-0.06214574898785425
2018-03-28,-0.07651821862348178
2018-03-29,-0.03840682788051209
2018-03-30,0.3517890359995623
2018-04-02,0.09696356275303644
2018-04-03,0.03785425101214575
2018-04-04,-0.11407129455909944
2018-04-09,-0.22326454033771106
2018-04-10,-0.14596622889305816
2018-04-11,-0.13771106941838648
2018-04-12,0.03582995951417004
2018-04-13,0.06791744840525328
2018-04-16,-0.08728222996515679
2018-04-17,-0.011133603238866396
2018-04-18,-0.04427767354596623
2018-04-19,0.014574898785425101
2018-04-20,-0.23208255159474672
2018-04-23,-0.4303939962476548
2018-04-24,-0.3223264540337711
2018-04-25,-0.18634423897581792
2018-04-26,-0.18048780487804877
2018-04-27,0.1830616041142357
2018-05-02,-0.04068825910931174
2018-05-03,0.09024390243902439
2018-05-04,0.33377110694183865
2018-05-07,0.3170731707317073
2018-05-08,0.004315196998123828
2018-05-09,-0.15161943319838056
2018-05-10,-0.13470919324577862
2018-05-11,-0.33582995951417005
2018-05-14,-0.11518218623481781
2018-05-15,-0.009081956450377503
2018-05-16,0.024898785425101214
2018-05-17,0.22449392712550606
2018-05-18,0.18663967611336033
2018-05-21,0.16153846153846155
2018-05-22,-0.004878048780487805
2018-05-23,0.013133208255159476
2018-05-24,-0.1026266416510319
2018-05-25,0.043151969981238276
2018-05-28,-0.17591093117408907
2018-05-29,-0.29210526315789476
2018-05-30,-0.11951219512195121
2018-05-31,-0.15178236397748593
2018-06-01,0.07392120075046904
2018-06-04,0.2619433198380567
2018-06-05,0.22935222672064778
2018-06-06,0.11828427617901302
2018-06-07,0.05394463289200131
2018-06-08,0.1297570850202429
2018-06-11,0.06335485282853703
2018-06-12,0.0771419192471824
2018-06-13,-0.07035780719991247
2018-06-14,-0.13491629281102965
2018-06-15,-0.18875150454097822
2018-06-19,0.2020242914979757
2018-06-20,-0.02408906882591093
2018-06-21,0.00375234521575985
2018-06-22,-0.03218623481781376
2018-06-25,-0.16295546558704455
2018-06-26,0.04878542510121457
2018-06-27,0.015182186234817813
2018-06-28,-0.1479757085020243
2018-06-29,0.023639774859287054
2018-07-02,-0.01425891181988743
2018-07-03,-0.2373358348968105
2018-07-04,-0.1396761133603239
2018-07-05,-0.0665991902834008
2018-07-06,-0.08592870544090056
2018-07-09,-0.11533101045296167
2018-07-10,0.1029616724738676
2018-07-11,-0.03281743780892958
2018-07-12,-0.07333279312859574
2018-07-13,0.14172271290819222
2018-07-16,-0.22561159770462097
2018-07-17,-0.2182157037517219
2018-07-18,-0.023417875374767038
2018-07-19,0.06490559922210518
2018-07-20,0.02421602787456446
2018-07-23,-0.01706433101781939
2018-07-24,-0.3264727331658699
2018-07-25,-0.15031196823596144
2018-07-26,-0.13556437889960296
2018-07-27,-0.21935013370067255
2018-07-30,-0.15372999093929327
2018-07-31,-0.185317235232153
2018-08-01,-0.22307754639008184
2018-08-02,-0.017745725630013774
2018-08-03,-0.1318949343339587
2018-08-06,0.10428652459282067
2018-08-07,0.09499647639182524
2018-08-08,0.25678632201604407
2018-08-09,0.09241920869827847
2018-08-10,-0.13349441256418002
2018-08-13,0.17834491090305044
2018-08-14,-0.1244538407329105
2018-08-15,-0.044485860140993434
2018-08-16,0.07495340734138238
2018-08-17,0.19406855198120088
2018-08-20,0.3539716097855633
2018-08-21,0.1
2018-08-22,0.07735191637630662
2018-08-23,0.1329268292682927
2018-08-24,-0.0627177700348432
2018-08-27,-0.19782543038356992
2018-08-28,-0.1713983690727877
2018-08-29,-0.04636061612805799
2018-08-30,-0.01612511141722713
2018-08-31,-0.12035638779824827
2018-09-03,-0.1821000704721635
2018-09-04,0.042585321655089096
2018-09-05,-0.08305647840531562
2018-09-06,-0.033797909407665506
2018-09-07,0.08290546662639686
