date,ic
2018-01-02,
2018-01-03,0.7464285714285714
2018-01-04,-0.025841631104789
2018-01-05,-0.25106685633001424
2018-01-08,-0.35585585585585583
2018-01-09,-0.4310099573257468
2018-01-10,-0.2097812097812098
2018-01-11,-0.08347338935574229
2018-01-12,0.07927170868347339
2018-01-15,-0.13256113256113256
2018-01-16,-0.013384813384813385
2018-01-17,-0.11522048364153627
2018-01-18,0.1818397344713134
2018-01-19,0.062351825509720245
2018-01-22,0.17812097812097813
2018-01-23,0.27155727155727155
2018-01-24,0.25353925353925355
2018-01-25,0.15727155727155728
2018-01-26,0.2646074646074646
2018-01-29,0.22972972972972974
2018-01-30,0.12458172458172458
2018-01-31,-0.00474158368895211
2018-02-01,-0.08937885253674728
2018-02-02,-0.02252252252252252
2018-02-05,-0.19914651493598862
2018-02-06,-0.285443338074917
2018-02-07,-0.27453769559032715
2018-02-08,-0.38223938223938225
2018-02-09,-0.1503082029397819
2018-02-12,-0.15173067804646753
2018-02-13,-0.1938375350140056
2018-02-14,-0.031932773109243695
2018-02-22,-0.005662805662805663
2018-02-23,-0.20823680823680824
2018-02-26,-0.06718146718146718
2018-02-27,-0.23526383526383526
2018-02-28,-0.2851994851994852
2018-03-01,-0.08983268983268983
2018-03-02,0.1093951093951094
2018-03-05,-0.054528212422949265
2018-03-06,0.011853959222380275
2018-03-07,-0.06092935040303461
2018-03-08,0.1422475106685633
2018-03-09,0.06538461538461539
2018-03-12,-0.09493927125506073
2018-03-13,-0.05991902834008097
2018-03-14,0.00951417004048583
2018-03-15,-0.030566801619433197
2018-03-16,0.04934894408578619
2018-03-19,0.05000547105810264
2018-03-20,0.15701936754568332
2018-03-21,-0.011926906663748769
2018-03-22,-0.02330670751723383
2018-03-23,0.04230769230769231
2018-03-26,-0.031983805668016195
2018-03-27,-0.12449392712550607
2018-03-28,-0.10222672064777327
2018-03-29,-0.06970128022759602
2018-03-30,-0.07539118065433854
2018-04-02,0.2091093117408907
2018-04-03,0.3111336032388664
2018-04-04,0.3078799249530957
2018-04-09,0.3478424015009381
2018-04-10,0.35834896810506567
2018-04-11,0.2105065666041276
2018-04-12,0.29453441295546556
2018-04-13,0.01876172607879925
2018-04-16,0.30470383275261326
2018-04-17,-0.13097165991902834
2018-04-18,-0.01425891181988743
2018-04-19,0.053238866396761134
2018-04-20,0.12870544090056285
2018-04-23,-0.052157598499061916
2018-04-24,0.15309568480300187
2018-04-25,0.15526862895283947
2018-04-26,0.13377110694183864
2018-04-27,-0.19903709377393589
2018-05-02,-0.3765182186234818
2018-05-03,-0.3525328330206379
2018-05-04,-0.3917448405253283
2018-05-07,-0.16716697936210131
2018-05-08,0.1848030018761726
2018-05-09,-0.027125506072874495
2018-05-10,0.020825515947467167
2018-05-11,0.16437246963562754
2018-05-14,0.029757085020242914
2018-05-15,0.09202319728635518
2018-05-16,0.015384615384615385
2018-05-17,-0.14392712550607287
2018-05-18,-0.20222672064777328
2018-05-21,-0.17354596622889307
2018-05-22,-0.04202626641651032
2018-05-23,-0.01801125703564728
2018-05-24,0.11388367729831145
2018-05-25,0.07692307692307693
2018-05-28,0.09736842105263158
2018-05-29,-0.01862348178137652
2018-05-30,-0.0651031894934334
2018-05-31,-0.11876172607879924
2018-06-01,-0.14146341463414633
2018-06-04,-0.2686234817813765
2018-06-05,-0.24635627530364373
2018-06-06,-0.0931174089068826
2018-06-07,-0.11412627202100886
2018-06-08,-0.25708502024291496
2018-06-11,-0.17365138417769996
2018-06-12,-0.17430791115001643
2018-06-13,-0.10121457489878542
2018-06-14,0.043877885983149144
2018-06-15,0.06926359557938505
2018-06-19,0.03866396761133603
2018-06-20,0.19473684210526315
2018-06-21,0.2378986866791745
2018-06-22,0.2714574898785425
2018-06-25,0.3050607287449393
2018-06-26,0.21558704453441296
2018-06-27,0.20364372469635628
2018-06-28,0.2026315789473684
2018-06-29,0.1772983114446529
2018-07-02,0.05722326454033771
2018-07-03,0.1525328330206379
2018-07-04,0.25140712945590993
2018-07-05,0.13302063789868668
2018-07-06,-0.10956848030018762
2018-07-09,0.14581881533101046
2018-07-10,0.2747386759581881
2018-07-11,-0.060692002268859895
2018-07-12,0.20395429867919943
2018-07-13,0.21140912405801798
2018-07-16,-0.1079734219269103
2018-07-17,-0.17851065553844908
2018-07-18,-0.2825540879993518
2018-07-19,-0.2558139534883721
2018-07-20,-0.37142857142857144
2018-07-23,-0.11295681063122924
2018-07-24,-0.14885341544445344
2018-07-25,0.010939145936309862
2018-07-26,0.034924236285552225
2018-07-27,0.3639089214812414
2018-07-30,0.19465418302627605
2018-07-31,0.2044404829430354
2018-08-01,0.14026416011668422
2018-08-02,-0.14642249412527347
2018-08-03,-0.3378986866791745
2018-08-06,-0.2746130783566972
2018-08-07,-0.2744186046511628
2018-08-08,-0.17526942711287577
2018-08-09,-0.09634551495016612
2018-08-10,0.0507399577167019
2018-08-13,-0.0827544548474781
2018-08-14,-0.06976744186046512
2018-08-15,-0.0013775220808686492
2018-08-16,-0.10461064743537801
2018-08-17,-0.2553277692245361
2018-08-20,-0.09483539716097855
2018-08-21,-0.07613240418118467
2018-08-22,-0.19250871080139373
2018-08-23,-0.0794425087108014
2018-08-24,0.09634146341463415
2018-08-27,0.07127755964965267
2018-08-28,0.02823920265780731
2018-08-29,0.10434913923286017
2018-08-30,0.008346163195851228
2018-08-31,0.1440652370884929
2018-09-03,0.17237491190979562
2018-09-04,0.10419812745394141
2018-09-05,0.13151284336763633
2018-09-06,0.06515679442508711
2018-09-07,-0.11597704620960435
