date,Q1,Q2,Q3,Q4,Q5
2018-01-02,0.024362463162009147,0.02447345675863734,0.01752178849197944,0.01652388768634581,0.06109777945675843
2018-01-03,0.011211107731863318,0.0017073170846356892,0.0061436065260237005,0.028109388119498195,0.019842773508047737
2018-01-04,0.02289187550614867,0.0049104193905678785,0.020474157467354998,0.00852600393274143,0.024219185324190748
2018-01-05,-0.008640016751328819,-0.00963057248699958,-0.0061200415938775,0.0202373768094301,0.009151700780574867
2018-01-08,-0.05333734681617283,-0.010681140537101104,-0.019016361844414482,-0.04465114706977039,0.009056649704605749
2018-01-09,-0.052730281396024994,0.009699412500690983,-0.0007302156295025952,-0.03398762622088204,0.02007909592276738
2018-01-10,-0.01724690860985036,-0.017829750806552642,0.015942016700942054,-0.016820920341544525,0.0029012421448103426
2018-01-11,-0.008656864828088235,-0.0023126188213115073,-0.015180477149389828,0.009266656693325857,-0.011863659144794416
2018-01-12,-0.03450834832397536,0.017047960754586193,-0.020900823370507454,0.007917975466718716,-0.03559018608299775
2018-01-15,0.0038032994313326185,0.015718795687101567,0.021107577732083653,0.03550069103659616,-0.0161414915450067
2018-01-16,0.012780523042702798,0.006800607755331692,-0.00713220652740116,0.06175630414057869,-0.013622181275396814
2018-01-17,0.009250432409469017,0.011219696484639512,0.01664013295637195,0.06505220096485888,0.006177379210351636
2018-01-18,0.006879975370923455,0.008258957792440283,0.00790721608538057,0.06924864478604076,-0.014874903437924303
2018-01-19,0.022995392337163384,0.010066613255831549,0.006969182964113212,0.05290094794423467,-0.0036474451439602873
2018-01-22,-0.0006507234307041429,-0.014114476689251634,0.003013410888552242,-0.02251822366635668,-0.014059078846246145
2018-01-23,-0.00779045634739306,-0.03342258344914327,-0.01599960505037282,-0.03245096268683186,-0.048835371435148586
2018-01-24,-0.05618916476101073,-0.05086240738669217,-0.0480390936342184,-0.011356173858927445,-0.06346613035293056
2018-01-25,-0.08307483566039897,-0.10033528211021935,-0.0984588596286977,-0.10137998683289061,-0.0778185274136976
2018-01-26,-0.1084368273651598,-0.06342992572913975,-0.08642736569264056,-0.06255949912267351,-0.13565303054992783
2018-01-29,-0.0923387014483617,-0.08122113487652712,-0.05508333677622933,-0.026016746962995163,-0.10384660222676395
2018-01-30,-0.12834737093989707,-0.12038628253540207,-0.12303107266768694,-0.07003533611211535,-0.1650320099135591
2018-01-31,-0.11585181036713559,-0.06597471769790657,-0.11375393885819637,-0.12329063917418878,-0.13080868819919297
2018-02-01,-0.07259309875634593,-0.024288919861042042,-0.053879800194955245,-0.08243858358679436,-0.06645810888502528
2018-02-02,-0.11097268688649259,-0.11441193025685814,-0.08474881100081325,-0.12621432660628176,-0.10033596406353804
2018-02-05,-0.07576688628476491,-0.0618347960999213,-0.10654304167484552,-0.11830187257048398,-0.05816022865494688
2018-02-06,-0.017689202943781332,-0.07969364244848805,0.01571052817947116,-0.019200582782859868,0.012233142730152954
2018-02-07,-0.004508051309925334,-0.022623041061035583,-0.017413777351877133,-0.02005643953159824,0.023757000538355
2018-02-08,0.0040264164858407414,-0.002011835066780424,0.000674974345095373,-0.01711262914192685,0.027045325670570344
2018-02-09,0.06881723897629494,0.047013410714466373,0.04816203684003608,0.06890321229746853,0.07677139969973021
2018-02-12,0.06009201935204064,0.04578358579503564,0.05404098326922853,0.0507719606028816,0.06701555412171234
2018-02-13,0.05056291393125302,0.0357596914620394,0.04139244611494162,0.04554948861100394,0.046768251043068663
2018-02-14,0.044744387830370554,0.04921716292765064,0.04427812167196343,0.06368898697484249,0.027330078674654885
2018-02-22,0.023990761625181847,0.049665881512477084,0.05608617528184239,0.014603816396323212,0.011990474688534522
2018-02-23,0.043957518821753916,-0.006460926327236779,0.02515522201234715,0.0459949625148056,0.03260670328271002
2018-02-26,0.002683292027372005,0.03934898211857888,-0.005627332911781778,0.007834455943413763,0.0008432645791726506
2018-02-27,0.05629275498642729,0.03690982471966252,0.04805068099205284,0.024406676406572056,0.09684667238052405
