date,Q1,Q2,Q3,Q4,Q5
2018-01-02,0.016661015753594088,0.037935229673056584,0.024252717955483782,-0.006477461954374641,0.020742999589236772
2018-01-03,0.020629176408749048,-0.0004662066657981555,0.004611779110751756,0.020052203767186083,0.014306498243819438
2018-01-04,0.015466961341318822,-0.008371644444241513,0.018120866002254044,0.03781987146864141,0.02038446068350762
2018-01-05,-0.022286797844281572,0.003506527288597794,0.037636513665484136,-0.0007860814600612688,-0.006692314713224637
2018-01-08,-0.06248542369136616,-0.05090865632734022,0.019655821085245297,-0.017970777373780007,-0.022675175696013183
2018-01-09,-0.06916429171058022,-0.034263573875515374,0.026028216806240328,0.004973185236155705,0.008358712640482269
2018-01-10,-0.029180231795504472,-0.025479695504863842,0.009389893366798028,0.005928662682431101,0.015328737921357388
2018-01-11,-0.03306618404531322,-0.01698374364045926,0.01950509345597351,-0.008330787465268259,0.028293418469610216
2018-01-12,-0.01071888843140605,-0.02489288565783143,-0.01577307803160975,-0.013165419374488563,0.005650838733602218
2018-01-15,-0.0063862931049950234,0.01918075570960089,0.05907556469126575,0.01954464705405236,-0.0004949756458586807
2018-01-16,0.0014114613709159199,0.010641775749544138,0.05514786962352842,0.00630564781486704,-0.013219494102161472
2018-01-17,0.008796468315271963,0.012040190558733701,0.07122031765293123,0.011165422804803862,-0.0005307125569625343
2018-01-18,0.007362806361977281,0.021602756228238467,0.040507372278786015,-0.012141207231343407,-0.01547484850578569
2018-01-19,0.03302285692541064,0.010482484368834113,0.03812142670416131,-0.004788302450629746,0.024777771697609724
2018-01-22,-0.01612661434546966,-0.005244851454419742,-0.02964693181097514,-0.012430039804032884,-0.010955163351150307
2018-01-23,-0.03643795114358812,-0.024933669366709123,-0.033621631559711304,-0.02424672709199422,-0.03434372610921395
2018-01-24,-0.07085920482119742,-0.04857425718980817,-0.04995009704936818,-0.030776821172244673,-0.036456913767922663
2018-01-25,-0.11097306424324202,-0.10414803785783552,-0.09868258928651523,-0.07346883253356855,-0.08563568300295453
2018-01-26,-0.10131538688705145,-0.10629475328017875,-0.11512217527298431,-0.06837720203015456,-0.15008903694154957
2018-01-29,-0.0917532671985858,-0.09029119885641394,-0.08410939885007353,-0.05212314992488386,-0.1209860246082476
2018-01-30,-0.10411770834995027,-0.10991819159329079,-0.07065376698999729,-0.086861690847766,-0.12558478500316006
2018-01-31,-0.11009715457169049,-0.05988720955763375,-0.12529562465533575,-0.12379201902860928,-0.13774330994420753
2018-02-01,-0.09034914524306448,-0.10326764441867488,-0.028846733689564627,-0.0924487894038956,-0.09366842461104448
2018-02-02,-0.08798149463043028,-0.10630957287560545,-0.06151788690223549,-0.08797242598213639,-0.08038751215644942
2018-02-05,-0.056660945198949195,-0.07409412230581733,-0.04779259039496714,-0.056004546759053114,-0.040679944068439805
2018-02-06,-0.034117789649688854,-0.04004838454898701,-0.03515417054119991,-0.04251252692598922,-0.027227048167084517
2018-02-07,0.0008623677035656391,-0.011090346888922045,0.011310007733550525,-0.010880863934369283,0.03189941359614268
2018-02-08,0.028746849598894095,0.03688676367466207,0.01507887826934301,0.026809730521534396,0.05426663847676186
2018-02-09,0.05123230395184872,0.062480572341163255,0.06723737438936848,0.04315190911729854,0.0911615113149511
2018-02-12,0.034722428968614855,0.04998485697108473,0.04253085940462304,0.05518503274154359,0.060715516960938576
2018-02-13,0.027741686512101165,0.02786601689714559,0.03534085346045565,0.030585356462353146,0.03939709284387353
2018-02-14,0.02252330348168425,0.02470559639707313,0.0476343761414317,0.021997833402597422,0.018942755128707658
2018-02-22,0.01663777880698945,0.018636647523205787,0.057355549737989744,0.01380475475088594,0.008621104928274823
2018-02-23,0.023951152634525123,0.012978629014573933,0.0313929833543097,0.01059076417382998,0.039340315472661924
2018-02-26,0.01036363971422186,0.005017622674876836,0.01277583783628374,-0.001835368282732508,0.015435632458764947
2018-02-27,0.059179200898150465,0.03912157071022117,0.03706931850451898,0.052328636753373015,0.10854742284949234
2018-02-28,0.0672277468381485,0.007411741694159099,0.02547633448079383,0.025086526953305186,0.17423974625003785
2018-03-01,0.07167402255768975,0.007146916078570383,0.012301354541560323,0.04164360414989987,0.19095933789631878
