timestamp,close,rolling_median_30d,bb_upper,macd,kurtosis_20d,volume_ma_20,skewness_20d,rsi_14,volume_ma_5,pct_change,amount,rolling_std_30d,rolling_std_20d,volume_roc_10d,volume_ratio_20d,volume_roc_5d,volume_roc_3d,price_position_20d,volume_change,price_position_10d,volume_ratio_5d
2018-02-26 00:00:00+00:00,6.14,3.663230240549834,2.372574525049038,-1.8954137675809917,0.06920268884445518,1.3921956285374533,-0.6707103893492462,-0.6371929381484768,0.20069095494217123,0.5834254143646409,2.135833490445046,2.344169720863775,4.3027644135011265,-0.6937396035764722,-0.7141751212501679,-0.89024184705074,0.0711014705969718,-0.3988246432627548,-0.3132082883253465,-0.36455316577537367,0.13134619799384076
2018-02-27 00:00:00+00:00,6.05,3.628865979381448,2.476182102030136,-1.8626415260539801,0.15043882127032918,1.336424065199592,-0.6686557029783861,-0.49857925704356076,0.24703541532586712,-0.6497237569060773,1.6114214379469,2.4106780000473353,4.362863937162731,-0.5870746355482328,-0.49921673798498745,0.2737269118375189,0.8197738218812548,-0.32056588384137075,0.47376951692173597,-0.1576297446723617,0.5480451437276125
2018-02-28 00:00:00+00:00,6.05,3.6151202749140947,2.466003612434136,-1.8801237410974676,0.1384480953925815,1.2569032012507655,-0.5944479629171711,-0.6080262587846267,0.25397747439017176,0.0,1.1449803157297687,2.4889335584552272,4.380704350935369,-0.7682558217515938,-0.6618397043528831,0.0706344981360684,-0.25785409115709634,-0.4086069881904276,-0.28673026361223997,-0.24102805791213228,0.02757242643135707
2018-03-01 00:00:00+00:00,6.02,3.594501718213063,2.3957094186343943,-1.8708422626149357,0.29120654635617893,1.1751851314190025,-0.6941650007326927,-0.6080262587846272,0.2610345675744181,-0.22099447513812154,0.8827086078052335,2.5709973990916226,4.4404752787079245,-0.70888664563754,-0.8105199675342408,0.07986978159886704,-0.2535755895755777,-0.4086069881904276,-0.3075131997707531,3.82234300796973e-08,-0.4293337238924902
2018-03-02 00:00:00+00:00,5.95,3.546391752577324,2.398420363165592,-1.8626770554592496,0.4213659643644873,1.0560588419308032,-0.6619199436672563,-0.6480564578482522,0.12508352923965485,-0.5127071823204419,0.8996930175243681,2.641628260682187,4.373712399954606,-0.7215801321717659,-0.8752133150608493,-0.5647138721738771,-0.5996235510904019,-0.4379540229734468,-0.19575678130421906,0.31000527519437004,-0.49343062804402754
2018-03-05 00:00:00+00:00,5.87,3.457044673539524,2.424111454425476,-1.8847850776447945,0.4746122665216564,1.0152411420642657,-0.6947143931369805,-0.7435281255568252,0.05201614264516656,-0.5922651933701657,0.9470888305325946,2.720087963016767,4.361949502430188,-0.8339866736391264,-0.8466778246593466,-0.35850961878473436,-0.391663721060022,-0.5064304374671572,0.0956724470240542,-0.10065102462901993,-0.33819118943044674
2018-03-06 00:00:00+00:00,6.01,3.402061855670108,2.375141661216603,-1.9376859003827933,0.5266606398331799,0.9135164123293522,-0.6262181904329083,-0.8519020914714266,-0.06858677189787914,1.0563535911602209,3.0619314635951107,2.825205419303894,4.243712949886596,-0.27080536525088594,-0.7778719975991596,-0.5065616794899503,-0.09939935704722051,-0.5846891968885414,0.12798522424794603,-0.6642969155411221,-0.02441295044096541
2018-03-07 00:00:00+00:00,5.88,3.3676975945017236,2.350238816057859,-1.8529284398074455,0.42791274321904094,0.8407888810701348,-0.6561687296672439,-0.5303456410936708,0.096872304446015,-0.9546961325966851,1.4442032426872637,2.885051896210636,4.008855576155377,0.8341415142604051,0.2942964444479647,0.9195465196875341,1.953204969734535,-0.44773636790111965,2.4039932370925,0.024603613156827853,2.067481986277885
2018-03-08 00:00:00+00:00,5.91,3.230240549828183,2.302973622514123,-1.8590977920644882,0.4249821898751399,0.7724746103592908,-0.559574729765789,-0.7210054347526413,0.13263791278091586,0.22541436464088396,0.5368165993511986,2.973026105127775,3.617904415555492,0.2873508518859825,-0.4615037069783418,0.265255559035452,0.4993994606120583,-0.5749068519608685,-0.787113583862903,-0.6150897349198409,0.13802763666101195
2018-03-09 00:00:00+00:00,5.93,2.8797250859106573,2.2439332533021887,-1.819213366255492,1.0723700498817827,0.6740540391287498,-0.7438588873624906,-0.6501374389416412,0.09764467639419466,0.15027624309392265,0.9905853256565438,3.041063611654013,3.501808666936691,-0.5722722824102551,-0.877639236933834,-0.2272633071490108,-0.31304512605109225,-0.5455598171778492,-0.7285199699524565,-0.4674681930559929,-0.8147101810892615
2018-03-12 00:00:00+00:00,6.03,2.639175257731962,2.2349753286261214,-1.751027845713998,1.6446733496747152,0.5594307899160997,-1.5146793144152102,-0.6007251120291746,0.10946746883316638,0.7469613259668507,2.8637756765959566,3.077644543853695,2.8000267436888358,-0.22204240988989876,-0.5615508135572116,0.11876995943010064,-0.7855848094960639,-0.5259951273225036,0.7069830151119403,-0.3690538318134305,-0.31333596113912293
2018-03-13 00:00:00+00:00,5.97,2.577319587628869,2.2985333122742846,-1.6028349317827535,1.5635748879072608,0.4947612785162238,-1.493955955844902,-0.35388368669238546,0.3130657146700119,-0.4419889502762431,1.0357792536883224,3.036859884532295,1.737874823780151,0.3561618926276376,0.5616158636561202,1.4731420070845764,0.9322000820378044,-0.2985141582387982,2.0145294615295133,0.5166753974997961,1.1517505333258724
2018-03-14 00:00:00+00:00,5.99,2.5704467353951923,2.272111515584243,-1.5108693987478146,3.0728865861193695,0.3501066278932881,-1.8473818690384345,-0.4644217117612818,0.08942866803885932,0.15027624309392265,1.833476744266934,2.9571422674103323,1.1050283121062003,-0.2089865077533631,-0.3890846769551798,-0.7139908773546559,0.5371475748899963,-0.36324461103574196,-0.9358747461340484,0.07381078010944846,-0.2521248158245316
2018-03-15 00:00:00+00:00,5.9,2.5567010309278384,2.27657901115298,-1.405393483285797,3.1255576945858494,0.2800872037269002,-1.8764294370962002,-0.41190314535572553,0.12734562876596062,-0.6629834254143646,0.9698090198820651,2.9199747859839764,0.216892934238263,0.44612702168793605,0.2002483105688647,0.24537621388002603,0.666680963019739,-0.0923111740705266,0.8770413426564582,0.33214846666739106,0.5350439905984754
2018-03-16 00:00:00+00:00,5.86,2.542955326460485,2.2810847944855137,-1.3711249343376748,5.441255108493242,0.2031623462170824,-2.3135283352596963,-0.5864954029102614,0.17513480337650136,-0.3005524861878453,0.22592237731058795,2.808816839459258,-0.17533292502414105,0.12776695400044497,-0.27898752327343584,0.46366177519828095,-0.7422906514763746,-0.012095952527551907,-0.5589857166021706,-0.415185569988992,-0.4425371663563806
2018-03-19 00:00:00+00:00,5.82,2.536082474226808,2.305177844342421,-1.3564041486887881,-0.962182379436668,0.06168024330140713,0.05373082802896942,-0.6627314458057614,0.09187653695140645,-0.3005524861878453,0.2596424818752568,2.7344454780110503,-0.3387819467086933,-0.3825270467964479,-0.7147416893828006,-0.5416129812459057,-0.6022493416850648,-0.517694961752496,-0.7456130612319832,-0.6642969155411221,-1.1547291224613765
2018-03-20 00:00:00+00:00,5.8,2.522336769759453,2.2572358617604293,-1.357166320446992,-0.801292520453696,0.027659844289215606,0.18400999422018038,-0.7401342247502798,-0.18447828900679306,-0.15027624309392265,0.22890075383702754,2.58389350639941,-0.34732570377458366,-0.3769302487233388,-0.6477854034175254,-0.9528554617298487,-0.8408215045785644,-0.760771405586655,0.1434872171506219,-0.6642969155411221,-0.7083622747063751
2018-03-21 00:00:00+00:00,5.78,2.5017182130584223,2.220878620985411,-1.3553975251746682,-0.6631300298464575,-0.003479336443492827,0.31009626716878946,-0.7799402050193409,-0.2678065762005482,-0.15027624309392265,0.4010365298381226,2.4055984579264775,-0.2975559135147665,-0.7987932875777523,-0.6399996965508156,-0.5353752843577374,-0.5624290782504958,-0.760771405586655,0.020374775737768767,-0.6642969155411221,-0.5809340772819354
2018-03-22 00:00:00+00:00,5.8,2.4742268041237154,2.102339394949771,-1.3516659357362217,-0.6171315226126141,-0.01926006624189668,0.37872286071630956,-0.8214315280534082,-0.41674075114065096,0.15469613259668505,0.3511817033199814,2.1115639042098246,-0.22717164890467081,-0.4668182266131087,-0.4807591307058008,-0.6976756072773866,0.2779402353050722,-0.760771405586655,0.34998127805538315,-0.6642969155411221,0.11726717782130275
