timestamp,close,bb_upper,rolling_std_30d,pct_change,kurtosis_20d,volume_ma_20,macd,atr_14,macd_hist,rolling_std_10d,skewness_20d,return_20d,volume_ma_5,amount,rolling_std_5d,rsi_14,volume_roc_10d,return_10d,volume_ratio_20d,volume_roc_3d,volume_change
2018-02-26 00:00:00+00:00,7.53,-0.49649638541009894,0.8762520209451699,1.0354716981132075,-0.31169887257027074,0.1382682127913026,-1.236044995685921,-0.11135072954466678,0.46905093405157233,-0.3936082137601823,-0.7790301231956638,-1.0500065102170308,-0.20245730420733268,-0.1000845199119824,-0.4648038846225909,-0.5072189423378921,-0.47872647493654297,-0.15346006702332735,-0.5398659485959906,-0.054208625806783504,-0.010076339039764064
2018-02-27 00:00:00+00:00,7.59,-0.4797933700978453,0.8864989116092292,0.24150943396226415,-0.3620704563280041,0.10400901152944166,-1.1223945502823576,-0.12704286253598826,0.6592767081606301,-0.30045895718591664,-0.8402085266356114,-0.800131289236829,-0.14796202997089614,-0.05313361042431089,-0.30804164979126286,-0.21596969186800202,0.8060616397663493,0.2978456775505831,0.09273353548539219,3.0563671900017155,1.3081576394109409
2018-02-28 00:00:00+00:00,7.72,-0.46811309675869756,0.8930828624156212,0.5162264150943396,-0.32396021712078055,0.09567235282680958,-1.0100624849855284,-0.14001193840523907,0.8081122663042604,-0.28057996465732776,-0.9371643597458815,-0.6927597726223934,-0.0828708259276922,-0.040376780052822095,-0.24814646258489284,-0.14775728027849563,-0.061000335433111307,1.0866100490302952,0.2851016979116883,1.104281581744921,0.32565839559584764
2018-03-01 00:00:00+00:00,7.98,-0.45700490004311367,0.866585989446081,1.0173584905660378,-0.2921360304108689,0.06642772563676794,-0.8882959152402732,-0.12481741355523078,0.9511184179457065,-0.21559142468727974,-0.9515486282298572,-0.7416037114515405,0.03805391034663914,0.07319279705263135,-0.2375789050466248,0.0016195873283700137,0.3732276908526719,1.0517224591908647,0.41064097053103055,1.3407557157875154,0.1672742030182964
2018-03-02 00:00:00+00:00,7.78,-0.4320726177543793,0.7295947318368583,-0.7577358490566037,-0.33176910637340634,0.07624437004338244,-0.7387083942595559,-0.125127926227296,1.1361120734796075,-0.0324969701869763,-0.9966633333260525,-0.5229701542125887,0.1538836615186954,0.01797875370061853,0.019726064661931133,0.2833895913598842,1.0868137227676642,1.0276101071891766,0.8711977143095649,0.7470720533134948,0.6298032165123736
2018-03-05 00:00:00+00:00,7.96,-0.4362789676432151,0.5880866609376335,0.6973584905660377,-0.45829007677799427,0.07431264252424283,-0.6462267897006055,-0.14464254518078737,1.1392149587161355,-0.11169057703427561,-0.8134913390577564,-0.7246875709428626,0.2512973178652479,-0.0750269951504062,-0.2538846271461742,0.052959478935498065,0.71223050486378,1.232416586378531,0.6145384857608668,0.29603667821801377,-0.13036898690787502
2018-03-06 00:00:00+00:00,7.99,-0.4300719015148558,0.32101055400953393,0.11471698113207547,-0.35723677467730075,0.0633923496769558,-0.5357677360842519,-0.17397859613929265,1.1873105661322536,-0.10533849375379005,-1.0017368675335758,-0.467884522053438,0.2538617787593803,-0.025977375512349632,-0.29231090343863836,0.24862246197674573,0.6966304318162396,1.143452031312219,0.20211340473328634,-0.12709441305671282,-0.3282163366832135
2018-03-07 00:00:00+00:00,7.8,-0.42901232586501237,0.12303247840751842,-0.7184905660377359,0.00670051819228307,0.04882127690239476,-0.4376559237559759,-0.1964126434469756,1.1944590027016684,-0.12834838922953687,-1.2541674862566414,-0.20873181600095464,0.2589426769353955,-0.137574640285983,-0.4225314325230033,0.28128941084298326,0.8035151013661002,1.082089549349388,0.4489684937852376,-0.2760182086716369,0.35618393170153945
2018-03-08 00:00:00+00:00,7.9,-0.4314483052343173,0.06285589238878668,0.3864150943396226,0.27343491768626993,0.026470339491000444,-0.3872568647721644,-0.21884644928394323,1.0791185244610768,-0.24453345074657298,-1.3642674815545464,-0.09160822720980294,0.21438124697151079,-0.11600099963959276,-0.5016381034903492,0.04429441034349866,1.66203173487157,0.8027904413743271,-0.013224799502560666,-0.48637213028221593,-0.437446626703176
2018-03-09 00:00:00+00:00,8.12,-0.4345402674598828,0.013009813648505347,0.8392452830188679,0.6245336450530424,-0.012948760978966974,-0.32614547454434745,-0.23166688801910262,1.014026014212574,-0.31097528541051017,-1.422811652265759,0.5119531485528857,0.13435662046314928,0.05025126008059835,-0.5333087920840434,0.16524100073610098,0.43269557073165293,0.6857181358334447,0.17050949442025354,-0.12568345714373585,0.23485124186232254
2018-03-12 00:00:00+00:00,8.15,-0.4240413679933885,-0.039765043278076874,0.11169811320754716,0.5646223219683676,-0.005842396089314232,-0.23719898259020702,-0.2323562477714876,1.0325766435805257,-0.4161112383064602,-1.4223152119634705,0.6023875599091234,0.14340426901098727,0.05419708669743417,-0.45165160517863445,0.41904120171372905,1.282652639775272,1.0352962496101943,0.954801072820897,0.3257632256430013,1.098991707062988
2018-03-13 00:00:00+00:00,8.09,-0.4154839594078859,-0.0804797382132464,-0.22339622641509432,0.856282094457111,0.023985074011709812,-0.1593442342821137,-0.25222265329956134,1.0192746102633683,-0.44231128625823835,-1.5907719202086767,0.7350198842545083,0.19064477622357343,-0.006289541610058497,-0.3521057626340492,0.45291727178359165,0.40591067613425746,0.7397599905777785,0.8461665967331401,0.955800605873848,0.08721967015204385
2018-03-14 00:00:00+00:00,7.82,-0.41252681533907964,-0.11531680701008232,-1.0083018867924527,0.0684295265194276,0.022608769566517264,-0.10617083889982848,-0.25945469650250974,0.9460101981001544,-0.5133529717687079,-1.0487536854242305,1.1960675131699396,0.19594530238627722,-0.100578219558926,-0.3307094631688977,0.3627513565483304,0.10457033987892564,0.5925506484852565,0.5782404904971137,0.5333922170721501,-0.14165049216166184
2018-03-15 00:00:00+00:00,7.86,-0.41329712346087627,-0.18646755433055384,0.1539622641509434,-0.3872207301445542,0.025307395652739133,-0.10818333295325439,-0.2645679747111282,0.7473782194229134,-0.54924160894646,-0.7957618323073228,0.8171818472995213,0.21059058317793675,-0.19920928983387393,-0.35371877345181346,-0.018245792924316166,-0.1603806052074654,0.11927135377029262,0.16122633741692957,-0.4179637865598365,-0.311470708105054
2018-03-16 00:00:00+00:00,7.84,-0.41257654629041896,-0.2565429131169999,-0.07547169811320754,-0.30227162184623757,0.023144827380558137,-0.10138478830916979,-0.27892916164098924,0.6108284525552481,-0.5411969951770298,-0.792113882521466,0.614055632821809,0.17770145225004216,-0.22269282009123567,-0.3241333517002177,0.03740716467745058,-0.5536722984723126,-0.13104696750739483,-0.2961929606857388,-0.724728597502897,-0.4742184748355773
2018-03-19 00:00:00+00:00,7.86,-0.4178669768685142,-0.3542925470112527,0.07849056603773585,-0.39509418802738144,0.015818589672678286,-0.09782982236632541,-0.30347988286326616,0.493358866005259,-0.5585002642204525,-0.5596136297375718,0.9040271804810273,0.06868208960981928,-0.23161096413154753,-0.324133351700223,0.008399409557561707,-0.5497720675554199,0.07239944480818185,-0.41251625435006395,-0.7136423510298702,-0.11697230043775723
2018-03-20 00:00:00+00:00,7.74,-0.43089236703078515,-0.429994243662465,-0.4618867924528302,-0.2791450064319898,0.013817969812987265,-0.09014374231625107,-0.31986821922176073,0.40986486984980003,-0.5505601616586033,-0.4965742151782751,0.707148123195061,-0.043093188058704796,-0.185869203789654,-0.47535196949897957,0.03982877291806865,-0.438357123483322,-0.10891543959342077,-0.45617002735437756,-0.5518003545551355,0.011814878817877964
