timestamp,close,bb_upper,volume_ma_20,pct_change,skewness_20d,rsi_14,rolling_std_30d,amount,macd,kurtosis_20d,return_10d,rolling_std_10d,return_20d,price_range,rolling_std_5d,volume_roc_10d,volume_ma_5,volume_roc_5d,volume_ratio_20d,volume_change,volume_roc_3d
2018-02-26 00:00:00+00:00,5.45,0.8321700644760816,-0.5615108191890296,0.30516817063166535,-2.45586562217013,-1.229541693521128,0.9876854255859168,-0.36922911918927875,-1.9037427197909926,2.2112589147211277,-0.3154135465033446,0.04833838021185712,-0.7940477613950369,-0.636363636363629,-0.1627601719135003,-0.3470460913402025,-0.628415888130914,-0.26349676374422704,-0.03761855973216793,0.011726930136437113,0.14790310869010148
2018-02-27 00:00:00+00:00,5.41,0.862686983382321,-0.5571700115350522,-0.23954060705496308,-2.4460320347129976,-0.939878202051865,0.9551662492225785,-0.3894713456411307,-1.767381033338157,2.1543361643477645,-0.19430983699081653,-0.2962383038114203,-0.7141458741935188,-0.1818181818181774,-0.16276017191351785,0.7159945115664955,-0.6109413447496349,0.8170028993294537,0.49592021153306876,1.0120016118189805,0.7042328504416794
2018-02-28 00:00:00+00:00,5.42,0.844166028754775,-0.553365614415421,0.05906480721903199,-2.3951128583787287,-1.0688986398838802,0.9241975618710683,-0.43046101827083133,-1.6649414630145603,2.09049953532771,0.4432087303484555,-0.3120010776364712,-0.7613518317653607,-0.3636363636363548,-0.5243197323964026,0.044301666915745115,-0.5986881589213195,0.5531477148401862,0.34570611262245043,-0.005051549979022821,0.49065048824978313
2018-03-01 00:00:00+00:00,5.46,0.8366849334348103,-0.5516423121074645,0.2428219852337982,-2.4059833430926907,-1.0076613081850099,0.894015588789391,-0.3329008600200347,-1.558431756552607,2.0938979331236776,0.34615238857149866,-0.29063976927454793,-0.7390126039029039,-0.3636363636363629,-0.6961405292611242,0.16829030946212545,-0.5945995958949327,0.22816285263687175,0.06757509914061936,-0.19404295671793287,0.29121439838401453
2018-03-02 00:00:00+00:00,5.48,0.852040426287957,-0.5563047435050644,0.1214109926168991,-2.396076000561322,-0.7604335747713846,0.841883641609092,-0.029804220204994333,-1.4308581657230013,2.0703070877068055,0.4205479985679308,-0.2553708488599055,-0.7234709854843495,-0.1818181818181774,-0.6584032720421905,0.8828373921157558,-0.5764198691659832,0.7176735302616944,0.7329678903051153,0.9932220625305838,0.2807562099082375
2018-03-05 00:00:00+00:00,5.37,0.8690921942471839,-0.5439350275522485,-0.6595570139458572,-2.401737734797719,-0.6374692496513591,0.7782880386774317,-0.2642683456134424,-1.3009612397446126,2.0645155451705555,0.5946851317553594,-0.3648104207726902,-0.6999453935141199,1.5454545454545403,-0.6198390225532723,1.2065664095383644,-0.5089998399583893,2.5921087072119926,2.3969956374689905,1.9573546083448983,1.9737319001617746
2018-03-06 00:00:00+00:00,5.54,0.8769783471320118,-0.5376294215613664,1.0401968826907302,-2.2579990223934523,-1.054636277743417,0.7490490711743552,0.30627991546819755,-1.2534425512068066,1.7718300247200336,0.2911335819391588,-0.5018722058643624,-0.7665882542112432,-0.0909090909090887,-0.42956251328465284,1.2691168171278506,-0.49124022245783905,0.5310880483950294,0.9684125135056186,-0.592314984983613,1.1763362890994018
2018-03-07 00:00:00+00:00,6.09,0.9274971279482601,-0.5163377071565735,3.258408531583265,-1.9254407115177548,-0.14738261523877538,0.6978505116300181,1.5084275364574318,-1.0928444474053496,1.5029999593265988,0.5693392185607972,-0.5203329797983985,-0.4762943799179492,1.0,-0.1575846773586319,3.929415774733175,-0.3800863224438354,3.112917853018417,3.7404425607652314,2.963721388917189,2.9003398559847953
2018-03-08 00:00:00+00:00,6.38,1.355900879245434,-0.4560994718804583,1.5619360131255127,0.6630546162582484,1.4179767921972288,0.6978505116300181,3.1482187813853155,-0.6036898547350887,2.2483593055262365,1.4440786291823988,0.917086492173402,0.3237194673443108,4.4545454545454435,2.7861314881673964,8.740205361138123,-0.09269159981595217,9.43734418233138,7.042579710387936,2.280706333203728,3.2585551650935374
2018-03-09 00:00:00+00:00,6.21,1.7220193548057856,-0.3555197144782433,-0.8728465955701395,0.608346281637314,1.8598063045302136,0.7904162888126164,1.9359981045871142,-0.028130035680359152,2.1979186755874935,1.8894817265587103,2.131063529672279,1.0580655992719254,5.4545454545454355,4.789823612765873,14.102114079503059,0.38358473203032795,10.776665380626834,8.719410739231874,1.3528740532151324,10.44435779494411
2018-03-12 00:00:00+00:00,6.18,1.8392685695509867,-0.2854847531982921,-0.15750615258408532,0.6669690238234062,1.2872706008538428,0.8186812678810557,0.8958619482736818,0.31587190407698684,1.8929695612538924,1.5588008315133437,2.5041121942869426,0.7685446217785287,1.5454545454545403,4.789823612765864,10.288062407982897,0.6562631284133874,3.224810840446639,4.649982151976076,-0.45656026907484,2.061393011998047
