timestamp,close,bb_upper,atr_14,macd_hist,skewness_20d,rolling_std_30d,rolling_median_30d,rolling_std_20d,volume_ma_20,volume_ma_5,pct_change,kurtosis_20d,rsi_14,macd,return_20d,amount,volume_roc_5d,rolling_std_10d,volume_roc_3d,rolling_std_5d,volume_roc_10d
2018-09-07 00:00:00+00:00,21.09,-1.1013106138813267,-0.29916682412559914,0.7330944892918626,0.020307444359212307,-0.3265629982714275,-1.2106174264281588,-0.7812927841074109,-0.8261833612278547,-0.7919550081562354,1.2762645914396884,-0.49318339627453806,-0.8103958431129277,-0.5737869684311078,-0.006711427312835724,-0.514765909626544,0.08758646797765741,-0.7024034260359376,0.6354285681315386,-0.40233636694836,-0.6811753604089033
2018-09-10 00:00:00+00:00,21.71,-1.0644776717289992,-0.2949576297668759,0.7886997903341795,-0.09615309856863216,-0.434651614631624,-1.2106174264281588,-0.7725025953406964,-0.8194027256195474,-0.735056524419102,1.1439688715953307,-0.6573353039531218,-0.34193249834842926,-0.4955645617773004,0.29538544669231287,-0.15332439778238618,1.5243728811410973,-0.7019642617403915,0.3160285842246604,-0.30071024363142485,0.17337334309922123
2018-09-11 00:00:00+00:00,23.15,-0.95809924631007,-0.10641803259785479,0.9571378549571324,-0.24396514241365183,-0.5356522537961417,-1.2106174264281588,-0.7017708305829345,-0.7889061959787625,-0.5815208817516634,2.5797665369649803,-0.751968395962621,0.0297195112891077,-0.36851606172600243,0.5979650813108172,0.5519379648033256,3.7810723864716937,-0.4759967596192319,1.9689661308746587,0.11363551555890121,1.8939125529660135
2018-09-12 00:00:00+00:00,23.31,-0.6628510675412435,0.18629547958160128,1.386473804467452,0.1992454668204821,-0.4903577604651653,-1.2106174264281588,-0.30921370879941135,-0.7149466429987618,-0.2798897973057588,0.2684824902723735,-0.26037153689360615,0.6952612162419473,-0.12542871277089385,0.912999361338223,0.48187459638373215,4.1288244477984275,0.36668734608175746,6.615254164595091,1.5855175111510464,4.6102669918311125
2018-09-25 00:00:00+00:00,23.72,-0.49216758491740265,0.38130743420080854,1.6397259871274963,0.30621879263405766,-0.3709447731029495,-1.2106174264281588,-0.025540316664510287,-0.6960848039286259,-0.0046302696355471525,0.6848249027237353,-0.10515531513876245,0.7572338136554299,0.08212182999766247,0.7421031596055672,0.8430942466099709,3.880493038940262,0.8917008443608967,3.573461454194913,2.0909975127716582,5.522686269597445
2018-09-26 00:00:00+00:00,23.1,-0.40900224203605123,0.5967019303091375,1.8269657118348308,0.19706005408186877,-0.16831269987837058,-1.1933064050778992,0.27276370680681866,-0.6033141226784501,0.3713583587995454,-1.0155642023346303,-0.08358568292130653,0.9139482436915539,0.2836211879803619,1.0864563267962795,0.030284397785446886,6.604185819413417,1.314555189742069,1.7565946946893731,1.7580543204739356,5.684930060866682
2018-09-27 00:00:00+00:00,23.46,-0.4615466149697616,0.5434561120785347,1.7062328045193869,0.3073316131338454,-0.07122691654991012,-1.157530294287363,0.3706939624164835,-0.559323792970151,0.5096728235537117,0.6070038910505836,-0.07148506062577199,0.5379014313150114,0.37855938282998336,1.1630151689235704,-0.04584955187096762,1.6692347910643286,1.3384661879114386,-0.44691283869326526,0.8370189189568633,4.265186584287892
2018-09-28 00:00:00+00:00,22.89,-0.572655567142382,0.5544679843075179,1.635344651618644,0.22054262449459067,0.01653479331625046,-1.1390652048470857,0.4806043087573161,-0.516988440301248,0.5233587100950288,-0.9455252918287937,-0.11930372556413686,0.6869749563681761,0.48362022944075717,1.3039300960386129,-0.3944168409712514,0.1498913590175948,1.3164060351780178,-0.4755143639159632,-0.4197757719040396,3.4532213925624866
2018-10-08 00:00:00+00:00,22.48,-0.5585951591882055,0.5042388765056021,1.3675991920868973,0.20856429235019336,0.05328052327941062,-1.1390652048470857,0.49406079263532465,-0.49716954231998917,0.26099140139249627,-0.6964980544747081,-0.23712854026349242,0.3585251592242438,0.5055532528071509,1.0587135594934107,-0.3715510789253417,-0.7377316448890395,1.2117890982530959,-0.9109313862995714,-0.25008392296018855,0.4505578621096146
2018-10-09 00:00:00+00:00,22.28,-0.5332956158956388,0.5768724943939061,1.0266755790885838,0.21477762925269664,0.054309280192730805,-1.1275245239469125,0.4460359572371746,-0.47280944922699336,0.03538651448199372,-0.3463035019455253,-0.29397701139498156,0.13971120107572862,0.47756771675005677,0.9421413255551002,-0.5600356014121427,-0.6800097292420295,0.9585823070480338,-0.5256873054957532,0.15531392232979693,0.5864792037434153
2018-10-10 00:00:00+00:00,23.0,-0.5941970008665978,0.5087040326243604,0.7069716814502541,0.41606180966541806,0.059609859767197265,-1.110213502596653,0.43859265076569265,-0.5045784761447588,-0.32515161815482047,1.2568093385214005,0.028673121024486062,0.035141559225311425,0.43108240585906965,0.522117431094254,-0.4006223857938883,-0.9045781404952666,0.4000732730204173,-0.7689855911028548,0.1293116534652618,0.2284871877488192
2018-10-11 00:00:00+00:00,21.25,-0.6023025477701875,0.48788622942386256,0.641433808674778,0.23902614881700723,0.09091774986683504,-1.0986728216964798,0.4305060928586292,-0.494450497986502,-0.4402138999165674,-2.961089494163424,-0.14992307250381606,0.38744657011345635,0.45952786605183205,0.9879296875551906,-0.2994989137331519,-0.5020633475041101,-0.06722309507281997,0.07131015195200328,0.10052800527075477,0.22889077434002267
2018-10-12 00:00:00+00:00,21.61,-0.6067399029306263,0.6450169558071628,0.13132553954654058,-0.5431100885357918,0.06400504413768668,-1.0871321407963073,0.4062040763489158,-0.4702193306561184,-0.4940125262861724,0.6575875486381322,0.3553466678008437,-0.4058866928379994,0.30769145457323294,0.19140764803239516,-0.4012883532336395,-0.22912718243027733,0.15721175267617665,0.36115789148382926,0.6802430344164596,-0.20362190489420237
2018-10-15 00:00:00+00:00,21.71,-0.6572275195531064,0.6651135138741321,-0.11336416668810133,-0.5422797768530274,0.05592267996341704,-1.06866705135603,0.3915785311769138,-0.45291491479833546,-0.48588719186425683,0.178988326848249,0.35730193769303237,-0.23341049753523843,0.2202179848671046,0.18876348376020183,-0.621564828109501,0.1449207076715257,0.3455411748960183,0.9506416955138342,0.682511720511767,-0.6688076115319894
2018-10-16 00:00:00+00:00,21.56,-0.6925437236658109,0.5988116380510148,-0.24234582467822352,-0.5629184773290026,0.05650854611856889,-1.06866705135603,0.3742115629271695,-0.4496419194381588,-0.5531993097694299,-0.2684824902723735,0.36105687592653224,-0.1848840866164614,0.1590456277912066,0.22609707687165573,-0.5543862856133122,-0.5239559456229717,0.3990464393556684,-0.5531139820245556,0.6494623143629079,-0.831754167260709
2018-10-17 00:00:00+00:00,21.81,-0.7231901607331104,0.5209065786823752,-0.3527737128128458,-0.6292266903963555,0.049759828396369964,-1.0559723023658396,0.3196558282685447,-0.4443099796490685,-0.5495269708733759,0.45136186770428005,0.5275362799421569,-0.25064455831769483,0.09502038578390648,0.3724924217746529,-0.5747666925250163,0.12112947284434679,0.2773754675363116,-0.5569629321743491,0.6350988482386317,-0.824226248506856
2018-10-18 00:00:00+00:00,20.32,-0.9360569187024972,0.4828781332305601,-0.3468179472730544,-0.7138665746947275,0.014713277120527654,-1.0502019619157525,0.23657185290287988,-0.4347802170293314,-0.5936129276737897,-2.657587548638132,0.56820292534675,-0.11749586877993137,0.06813967492178655,0.5291611113176111,-0.529799970588064,-0.3478289890653355,0.20499706157048111,-0.46366442411532494,-0.5176152934039838,-0.6757274320779434
2018-10-19 00:00:00+00:00,20.63,-0.830775232117509,0.563573131223093,-0.6942180240245301,-0.7526306742985912,0.009304442111127112,-1.0502019619157525,0.2630958407762751,-0.4214931279345384,-0.6567517853454488,0.5953307392996109,0.09548504356673024,-0.7186218041976268,-0.09746064522498539,-0.04526340850927201,-0.57346794060406,-0.3962451824584129,0.3515189485584898,0.7128574125583974,0.47206645798075436,-0.5545053526268313
2018-10-22 00:00:00+00:00,21.81,-0.8449493761333706,0.5649785576038786,-0.8017189861771629,-0.7418222658316435,-0.007757705593237395,-1.0502019619157525,0.30051631610804236,-0.42160357433784273,-0.7045588720812794,2.2256809338521397,0.13755931972478375,-0.551171974612972,-0.19593194423898969,-0.11853599292297132,-0.326818040513523,-0.3514314566379106,0.3629587057943943,0.09652483415277675,0.6441809376376738,-0.31791086019407516
2018-10-23 00:00:00+00:00,22.02,-0.8340003436908571,0.5989616600232411,-0.5379403479513989,-0.7106281298986208,-0.052086157506781444,-1.0086555106751294,0.247069529139457,-0.40334295907402085,-0.6177953931500634,0.37354085603112835,-0.022821040164041483,0.010928204683027916,-0.156623209374898,0.4040873109014802,-0.3046566575411618,1.577173285900282,0.26356213675003,1.3175504965795204,0.6927545101814475,0.14542924447657885
2018-10-24 00:00:00+00:00,22.33,-0.7872285046167848,0.5896698184375718,-0.29195232667933724,-0.8271400321315805,-0.05956962191528731,-0.9671090594345062,0.13215002757523636,-0.37998848692939885,-0.5485348864063285,0.5486381322957198,0.10322650456169925,0.10047429518610902,-0.10354152497131419,0.6558502467831155,-0.526597088174983,1.0120199414795799,0.21913469247248882,0.8941229734726525,0.891181650082583,0.8843096867232171
2018-10-25 00:00:00+00:00,22.28,-0.7279551893221047,0.478105779365113,-0.0447732529481521,-0.805512987659153,-0.08238768100919966,-0.9497980380842467,0.08259728942005273,-0.38245956404612885,-0.5370527284762395,-0.08560311284046691,0.17019649407074433,0.23323565450957554,-0.03061147136328199,0.5010468642431134,-0.49447155905775625,0.23512631320117033,-0.03357429490233101,0.17609204483458998,1.1600385151692367,-0.26429381393736157
2018-10-26 00:00:00+00:00,23.0,-0.719958646233967,0.5264635961394026,0.10203024146782955,-0.7254939342551117,-0.09605769205262321,-0.9382573571840734,0.07129078603182737,-0.4083947002057011,-0.5319508121268502,1.2568093385214005,0.21979257891671775,0.20857760499214373,0.0222531286229051,0.24349821131176483,-0.37894961614732753,0.1302806029914459,0.04319884619317879,-0.37036620078852706,0.6741666716978113,-0.366284502968651
2018-10-29 00:00:00+00:00,22.48,-0.7126773367944976,0.5877063149627022,0.3669148270325959,-1.0628852587763955,-0.07452438848155732,-0.926716676283901,0.060145105444256566,-0.4766957014646612,-0.4883820403436841,-0.8793774319066147,0.3450979537507628,0.5174971622761538,0.1331958611808103,-0.015587542206010559,-0.5434095746238667,0.6581366834844905,0.31786513523746857,-0.13653357689857099,0.07003864828245902,-0.03279354682102558
2018-10-30 00:00:00+00:00,22.33,-0.7168061581208103,0.6037269743235462,0.3869574541068129,-0.9283561560253918,-0.0767652521460191,-0.9151759953837277,0.008722135620478357,-0.5489169054121101,-0.5555445323948106,-0.2607003891050583,0.1770553510605566,0.24852699089073352,0.16856189796888538,-0.2461240267994744,-0.5434070750620393,-0.44883070270254005,0.38511652126927126,0.0009316165076949552,-0.14381026354016072,0.2901492654771108
2018-10-31 00:00:00+00:00,22.48,-0.7276376818271095,0.5499793672347713,0.34240790733929855,-0.852817287604022,-0.10776330732232066,-0.8909405654933641,-0.10765105433606764,-0.6429592244341824,-0.6238357238232008,0.2607003891050583,0.18415143540025172,0.17267424849314586,0.18006370220625717,-0.42810961132235253,-0.5217272020688567,-0.4520970306453384,0.4025931637468207,-0.12479934505887735,-0.3048443442807605,0.010323830879122788
2018-11-01 00:00:00+00:00,22.48,-0.7259692343878377,0.4167418126631808,0.3325598003254537,-0.999639365624591,-0.15080772569645004,-0.8366993652625506,-0.151233638417497,-0.6818862096921662,-0.6234860547077661,0.0,0.37319250602343523,0.2447934371666518,0.20172493221757992,-0.1767340089737901,-0.5505001301206848,0.07340156373624061,0.4407648406252245,-0.3110577965927524,-0.33467567599416553,0.14534016544258666
2018-11-02 00:00:00+00:00,23.15,-0.7280883615112848,0.3420383217310819,0.3074666226815247,-0.9551879420822664,-0.20151440333653148,-0.8066935949220999,-0.24764221172532216,-0.7163506445536064,-0.6420786934410206,1.159533073929961,0.39075351706341555,0.2447934371666518,0.21660520029234126,-0.29492774777662006,-0.41288086188615647,-0.14367856066539003,-0.008156575983226047,0.05145325367171205,-0.4046819791664435,-0.13949319291922757
2018-11-05 00:00:00+00:00,23.2,-0.6989267936122923,0.3412947280751195,0.43782553013549463,-1.1069978101876563,-0.20422303037997913,-0.8009232544720136,-0.21931681570247,-0.7178461833999057,-0.6516254734763779,0.08560311284046691,0.49582768283499834,0.5709556821445995,0.2907420320957492,0.1255964794957413,-0.4887120584926544,-0.017679223843160816,-0.47508926334826174,0.6160334762720673,-0.24316829907937518,0.39212021545040554
2018-11-06 00:00:00+00:00,23.46,-0.6383879018593003,0.26544470188615565,0.505742556864648,-1.2107056237379157,-0.22454023338455098,-0.7951529140219274,-0.1596467147146137,-0.727066953941916,-0.6388096938037007,0.4357976653696498,0.65901726591814,0.5941801717238727,0.35055248164008446,0.2891921778276311,-0.4257809729489576,0.24253044928125053,-0.47548333350947236,0.18557262805964764,-0.0207610751382628,-0.3589141483502887
2018-11-07 00:00:00+00:00,23.2,-0.5809530504205349,0.18520911561952724,0.5813637965320526,-1.3004331834558582,-0.27764334654110273,-0.7778418926716671,-0.0698174060440333,-0.718312035155477,-0.6103189795516755,-0.4319066147859922,0.7548585661973456,0.7172878727662901,0.41874824118758003,0.45487760356343887,-0.5915768451993367,0.4526772596696724,-0.40276021831258135,0.5933173605339673,0.06676449194145868,-0.260397053199583
2018-11-08 00:00:00+00:00,22.53,-0.5815556140498991,0.09599951402091657,0.5290099739776206,-1.219605450075628,-0.30266194391177137,-0.7605308713214076,-0.051443799847154185,-0.7327671916595346,-0.6327693631305632,-1.1245136186770428,0.7592693206307178,0.533866731433042,0.4424914438877678,0.10451941930435625,-0.5523992869948876,-0.21543432564570883,-0.40162800035262575,-0.48926382364750004,-0.13635700933988826,-0.24102343526995734
2018-11-09 00:00:00+00:00,22.53,-0.58703212739744,0.09649108909707821,0.2974509770440113,-0.8859365377469515,-0.31577609657955424,-0.7605308713214076,-0.08855572425008203,-0.7534773964129845,-0.6345160823397581,0.0,0.9413459576921355,0.10406759024694243,0.3915202503361685,0.5124413438490791,-0.6825486019552172,0.04468605163085838,-0.4571319904651427,-0.14524680164100795,-0.18828655817345663,-0.19968491093800897
2018-11-12 00:00:00+00:00,23.0,-0.5823125740829255,-0.012523961516836223,0.12942315571155286,-0.8167523269562801,-0.3296681491969637,-0.7605308713214076,-0.10434650302483393,-0.7765924963916904,-0.7082084418256306,0.8132295719844357,0.9735794881321964,0.1040675902469415,0.34733186384603376,0.37264827400499545,-0.5720616310073247,-0.6517313033528325,-0.4461239349523173,-0.7296888667583588,0.015859264050370105,-0.6463144540381501
2018-11-13 00:00:00+00:00,23.41,-0.5960048051603557,-0.022253644617012586,0.12506143941229325,-0.864271734180057,-0.3422887755682436,-0.7605308713214076,-0.09697352579775222,-0.7737948073430099,-0.7300375528366297,0.6926070038910506,0.8872584516640958,0.37702303616308347,0.354375040180521,0.5059855283330568,-0.3284129012409668,-0.18938739578416913,-0.4662932866736985,0.22820070259608358,-0.024177398831833858,-0.1052479803232418
2018-11-14 00:00:00+00:00,23.51,-0.6034395661531512,-0.013315415352427534,0.20854956384203413,-0.9784015414703433,-0.36232496414192217,-0.7605308713214076,-0.07710343107812781,-0.7587736667410856,-0.7026511424421866,0.16731517509727625,0.9346049469390932,0.5942373104800058,0.3956791314677756,0.7148346767858047,-0.4265960851620354,0.3485472492095832,-0.4784975784950156,1.0859776023579761,-0.06210698201679061,0.6420113714353702
2018-11-15 00:00:00+00:00,23.62,-0.5662507149915559,-0.0556666296729798,0.2662467527766482,-0.9450139083936693,-0.3417731802205377,-0.7605308713214076,-0.045018797657723236,-0.749936665219117,-0.6585895811614545,0.18287937743190658,0.9323230211363412,0.6460574213617107,0.4334013176590521,0.6526158325794859,-0.5208219143369938,0.8000928918741609,-0.4787907892124704,2.0050246048856417,0.11106833370567405,0.23293609717873306
2018-11-16 00:00:00+00:00,23.77,-0.529325704260505,-0.1456437558940167,0.30664178490077704,0.15323588243524888,-0.33189911019702895,-0.7605308713214076,-0.25787481464185175,-0.7522758083054407,-0.6522044604768186,0.24902723735408558,0.3552282692320593,0.7049415368537739,0.4688535371105636,1.3210590266475748,-0.4543880244666549,0.15950172006070767,-0.5146332265368303,0.2876670408906501,0.0669022562075489,0.0541093421553616
2018-11-19 00:00:00+00:00,24.18,-0.5360826168357492,-0.22919394452783726,0.3432292122910252,0.21927217878308236,-0.2895566253687961,-0.7605308713214076,-0.47712151551299503,-0.7471587447873704,-0.5931689292155865,0.669260700389105,0.4169163269908571,0.7868438904120582,0.5059882851967312,1.2403601369975399,-0.4156975237382972,1.5108186888047015,-0.42125613161614295,-0.2696210716947775,-0.3227220109350875,-0.12341500504110375
2018-11-20 00:00:00+00:00,23.1,-0.4856976839211058,-0.2659286829984505,0.43854944911318156,-0.6024233824768035,-0.21562075512939757,-0.7605308713214076,-0.44194354510048967,-0.7572471857117595,-0.5551720941276731,-1.7392996108949415,-0.08000777767183867,1.0005669997041622,0.5691406079701672,0.8957549231595333,-0.39035839425266056,0.641752294939349,-0.22533759415235174,0.10170410961973189,-0.2980764860155653,0.1625219494489887
2018-11-21 00:00:00+00:00,22.74,-0.46531406480445053,-0.21507654612157365,0.19922985736694415,-0.9312820261721896,-0.2084819013844123,-0.7547605308713206,-0.5055633573623601,-0.7654043187122208,-0.5736281179507113,-0.6070038910505836,0.1287895310782263,0.18222320371514997,0.5079858936870688,0.4238837392329607,-0.5289082264003886,-0.08390705014939752,-0.22174639255268183,0.6336097740857894,-0.07056229030613541,0.07694074297804898
2018-11-22 00:00:00+00:00,23.05,-0.43406714225406756,-0.2593552829200752,-0.06108628166579221,-0.748452664611563,-0.21290658771484963,-0.7547605308713206,-0.53487818086322,-0.7661069641184561,-0.5982480764132732,0.5291828793774319,-0.04776145708811736,-0.039217369588088906,0.419706663001425,0.18101755734348174,-0.5464766772676782,-0.18506297381607134,-0.1650831687580364,-0.12532497013764238,0.3596504594535517,0.27466762209888146
2018-11-23 00:00:00+00:00,21.71,-0.44881699977290196,-0.3086407687136992,-0.15638446680113924,-0.8338781016760364,-0.24831896463395872,-0.7489901904212344,-0.5803697503605949,-0.770950275267247,-0.6026230062761541,-2.260700389105058,-0.052771891612570704,0.15125340857281405,0.37592092059398974,0.3092296720891347,-0.3770170212572494,0.011261949115164751,-0.2716992206343992,-0.2820882184697619,0.41447978331563473,0.023402065560796683
2018-11-26 00:00:00+00:00,21.71,-0.42583913229631015,-0.17794431902401614,-0.5476045615124555,-1.1463446511403144,-0.2529534076479594,-0.7489901904212344,-0.45087021191028553,-0.7693150668447848,-0.5722310678569512,0.0,0.13916953574753627,-0.5550899612797474,0.20806221340982398,-0.4082169020889441,-0.6675449948388193,0.4064225384446524,0.0864136084502928,0.2194965634544148,1.1435543809323627,1.8650880262643856
2018-11-27 00:00:00+00:00,21.86,-0.5892130531660104,-0.24121438957665947,-0.7738022756464692,-1.3137897352426429,-0.2529534076479594,-0.7489901904212344,-0.36129540634402174,-0.778091903010868,-0.6344298848368835,0.2684824902723735,0.4265298769060028,-0.555089961279747,0.07438598047738229,-0.23540459228117333,-0.6732507165660315,-0.5660665472513774,0.39459740481167627,-0.46815578306238603,0.6889470396979235,-0.3126570944719607
2018-11-28 00:00:00+00:00,22.84,-0.6618651423034081,-0.3179381043760058,-0.84610928405861,-1.3896854821738327,-0.26630571348411813,-0.7489901904212344,-0.31212360600279965,-0.7874901613527407,-0.7074180269879503,1.7431906614785992,0.4956099570326873,-0.4528364899695469,-0.016491961405266112,-0.13089265899654287,-0.42594742336207936,-0.6236547397237396,0.5445814757269513,-0.4482268354972726,0.5259051810732953,-0.6480342002745637
2018-11-29 00:00:00+00:00,21.97,-0.6501079907819916,-0.12939094791676434,-0.6126008617267186,-0.9909014839529512,-0.2812758587647981,-0.7247547605308715,-0.3244448122761113,-0.7800318059856365,-0.6761836299557467,-1.4824902723735407,0.28601438271153645,0.13764713926161393,0.007396052290037295,0.1624439649154368,-0.5966407916744849,0.477574146130816,0.4959651703749714,-0.07028648781918365,0.5801030535182687,0.057353391911639816
2018-11-30 00:00:00+00:00,22.23,-0.7582223467599888,-0.11280005413076846,-0.6520220667663357,-0.8352060991351609,-0.41868812218296625,-0.7247547605308715,-0.2810848469784771,-0.7833116773864859,-0.6888595419822499,0.45914396887159525,-0.12450835835081983,-0.3007919037357207,-0.057828365819925,-0.14386421628903304,-0.6639973386808143,-0.1066342587413048,0.48759864462005764,0.5558545264835931,0.12604680327078532,-0.19305942244627194
2018-12-03 00:00:00+00:00,22.69,-0.7476528376069325,-0.14804522282429708,-0.5817267406342379,-0.8800706252785517,-0.5480534572728585,-0.7247547605308715,-0.258376672627856,-0.8010209201388703,-0.7716140238458074,0.8054474708171204,-0.024937848116523463,-0.15530282210751647,-0.0829404843781015,-0.27884178581351204,-0.5311389195441231,-0.6485030082495443,0.3261520841734474,0.1445845434134735,0.05593776688585605,-0.4976966717153818
2018-12-04 00:00:00+00:00,23.36,-0.7127168551796249,-0.0892743012841145,-0.3959207597499916,-0.9115420987961824,-0.5784520563352219,-0.7062896710905942,-0.26285388251787223,-0.8038525596383719,-0.7362990695548793,1.1478599221789882,-0.08243808193002247,0.09176064248864117,-0.05701437712144337,-0.1382916655489269,-0.38767000073144064,0.8333386416185007,-0.16173422780045169,-0.28084342984307065,0.02832031591898327,-0.23544973929155
2018-12-05 00:00:00+00:00,23.87,-0.614383451342888,-0.10169133316735741,-0.09499822489678071,-0.8800610164831348,-0.5874452679534538,-0.6889786497403346,-0.2692567108663188,-0.8008318290203728,-0.6608095734524703,0.8482490272373541,-0.16852348788758098,0.4154566778238958,0.028894774011535118,0.001958660188969889,-0.1604552778429715,1.759343030853025,-0.0767522532844324,1.1296496779292606,0.29826244257096735,0.019326927587216533
2018-12-06 00:00:00+00:00,23.41,-0.48630880176801405,-0.003749921017161332,0.2233122520546386,-1.000399459531702,-0.5584755932203079,-0.6589728793998839,-0.21884373132286516,-0.7703980432507256,-0.5963110721505627,-0.7509727626459143,-0.1222094826909725,0.6359313411814453,0.1453601397696639,0.26426745741491803,-0.5161750248539021,0.6986716291990397,0.24069689048355838,3.393717114879151,0.9050516083270663,1.0690521272363063
2018-12-07 00:00:00+00:00,23.36,-0.47863976178735707,-0.030445353114487664,0.2974259789064896,-1.0410418056146205,-0.560963537072115,-0.6405077899596073,-0.2126546971700621,-0.7684800576556011,-0.578386870656581,-0.08171206225680933,-0.002120531656371807,0.37006401317629645,0.19071191142587024,0.3448371248781982,-0.562770032781307,0.3597227131554916,0.31337057452913214,0.10496678278848076,0.5605705158986423,0.061160043819696565
2018-12-10 00:00:00+00:00,25.78,-0.5144562810168294,-0.08954593545249812,0.3145335144479082,-1.0286405797412888,-0.5540516332611606,-0.6347374495095212,-0.21299585830363804,-0.7603796519906891,-0.5544044484416956,4.03112840466926,-0.013994438344889908,0.3413185302836141,0.2194473915604705,0.32727227414666654,1.0939474149706931,0.5847558226667917,0.25882075629187706,-0.44861675348769964,-0.0009093526562727524,-0.43627960796314313
2018-12-11 00:00:00+00:00,26.6,-0.17130818634709707,0.31143394011549713,0.9002303867499352,0.31853417383987614,-0.3215874175877056,-0.623196768609347,0.14331036381117096,-0.6502800589878339,-0.14885332925657094,1.2373540856031127,0.9261928050534235,1.2148431904821118,0.47350109128174245,0.9923447274887311,1.6664215246910128,5.434723546466044,1.0466625616036287,2.3960465784500777,1.5335808179419483,8.151693394290982
