timestamp,close,volume_ma_20,bb_lower,macd,bb_upper,pct_change,amount,rolling_std_20d,rolling_median_30d,atr_14,rolling_std_5d,return_20d,rolling_std_30d,rolling_std_10d,volume_ma_5,skewness_20d,kurtosis_20d,rsi_14,volume_roc_10d,open_close_range,price_position_10d
2018-05-28 00:00:00+00:00,8.1,0.04376820535110255,1.6308619297674076,-1.3983161178552288,1.571889318232042,-1.4074074074074072,0.019917790739984266,0.10077994424315463,1.7020408163265317,1.1255564738798407,0.5610114097697811,-0.35443899940258594,0.3705874908827036,-0.13761287711177994,-0.003833783333153988,0.09956115956742251,-0.07476327805904831,-1.1266106388871717,-0.4101469484858087,1.2307692307692328,-0.5776729478767784
2018-05-29 00:00:00+00:00,8.02,0.015698810905041723,1.3243979183828025,-1.5109431550127344,1.6553725935280865,-0.36666666666666664,-0.09802835540597035,0.1977258416396189,1.681632653061224,1.088169786852387,1.7219623967156696,-0.1896259226038734,0.26721362167454793,0.48427502530425937,-0.006198164861288868,0.42470104382505175,-0.18447613277659267,-1.3546482887583535,-0.39458672403234163,1.769230769230774,-0.5776729478767784
2018-05-30 00:00:00+00:00,7.24,0.016905782597875056,1.1315388642304585,-1.6124001995325388,1.5941135285439576,-3.6037037037037036,0.47320191148430873,0.32437019541901335,1.6693877551020413,0.9960962836859817,2.092998279929482,-0.29372376500708564,0.18625470974355432,0.8790586401496621,-0.03181480804190905,0.5044907202056561,-0.16192094176010557,-1.4083594201126426,-0.2788439152520674,0.15384615384616435,-0.5776729478767784
2018-05-31 00:00:00+00:00,8.1,0.04673597698691724,0.611683075419906,-1.9864808135971768,1.5776529577487408,4.4,0.3878369994352288,0.8897441508436233,1.6693877551020413,1.179737530148712,3.5628636911039058,-1.1038150940204097,0.5000435756069637,2.0870736198490665,-0.005356969977302798,-0.5737997150596963,0.7425688131732763,-1.8376825988599097,0.23238897198732103,4.615384615384617,-0.5776729478767784
2018-06-01 00:00:00+00:00,8.16,0.053395352750037615,0.6593655847065404,-1.9079621397235131,1.3724969817715436,0.274074074074074,1.6507902841491264,0.9150913291253312,1.661224489795919,1.3811462413740467,2.7750494483618797,-0.038510113542053206,0.5420204453998491,2.052029555760605,0.012904058603960778,0.5670433688646082,1.2389029292957272,-0.7043861619299498,0.3096234837891346,5.153846153846158,0.15494713530595178
2018-06-04 00:00:00+00:00,7.71,0.1349968043876283,0.6953155825246846,-1.798630476878215,1.2602186404580387,-2.0407407407407407,0.5445357633484205,0.9085812663010898,1.6448979591836743,1.4225693318629475,2.315044184344966,0.10838273459890929,0.5352782200984311,2.021536985741728,0.2524014930671342,0.5009125919466524,1.2235803216570145,-0.637773542170621,1.807145882530818,0.3846153846153904,0.20606016436521252
2018-06-05 00:00:00+00:00,7.84,0.1544906240616175,0.6388543726636463,-1.872247683798508,1.1940762727827452,0.6259259259259259,0.24745041018463335,1.077747896557722,1.6000000000000012,1.421324734477613,2.27134644947457,-0.57223550122618,0.6104257395783063,2.056032154039652,0.3537063132644171,0.6478478059181543,1.1392153330740558,-0.9376252124717825,0.8432728770869272,1.6923076923076918,-0.1772875535792397
2018-06-06 00:00:00+00:00,7.72,0.1107381922999178,0.627325386092008,-1.8542646823083884,1.1500866443598265,-0.5666666666666667,-0.024277269951396483,1.1495061690956074,1.5551020408163279,1.3275149469471195,2.1661050607535284,-0.8459263285431018,0.5871442255409624,1.8324854485732243,0.42087282036939433,0.7474180324394898,1.6810323252968369,-0.7857855211142967,0.37712456946573003,0.07692307692307535,-0.06654265728417587
2018-06-07 00:00:00+00:00,7.69,0.09263361690741832,0.9352769697995919,-1.8656240680835943,1.0105536247956255,-0.14444444444444443,-0.06409556094921107,1.251235675256098,1.4979591836734705,1.2359937590041181,0.8237008599241112,-0.8586220386905085,0.6573966683326353,1.3826397062256872,0.3231629788195305,0.7527738850241332,1.678448199117789,-0.8679344579398278,-0.316268693458433,0.23076923076923286,-0.09522478922781794
2018-06-08 00:00:00+00:00,7.64,0.023704783837562273,0.8901376917661923,-1.8635176128033413,0.9278466403514458,-0.24074074074074073,0.09986100109605801,1.2374009023220516,1.4204081632653067,1.1333614006840176,0.694519603427379,-1.1806503515750346,0.6833734956610693,1.0106663593549154,0.23914890870561406,0.9409967614315516,2.3195967839594522,-0.8891693576605295,-0.3117073473200206,-0.23076923076923286,-0.04488459538991758
