timestamp,close,rolling_median_30d,bb_upper,volume_ma_20,rolling_std_30d,macd_hist,macd,amount,pct_change,skewness_20d,kurtosis_20d,return_20d,volume_roc_10d,return_10d,rsi_14,volume_roc_3d,volume_roc_5d,volume_ratio_20d,price_range,open_close_range,volume_change
2018-02-26 00:00:00+00:00,11.49,0.9520202020202025,-0.2835426569878042,-0.7709282436494271,1.9887676769082274,-0.7765767850774231,-1.8762535081995584,-0.48343954519726656,0.4904347826086956,-1.3685232270638552,0.8490863178371918,-1.1769241532934769,0.7180665281170902,-1.161265636190874,-0.7471188149220098,0.31528284616567925,-0.31321189740857314,0.20122973397051977,0.6551724137931058,0.26086956521739296,1.733980821562554
2018-02-27 00:00:00+00:00,11.48,0.9292929292929298,-0.19704458100956745,-0.7845635001909737,1.9743065548462893,-0.2310582569345999,-1.7370179795417697,-0.5327745640937916,-0.03130434782608695,-1.379968486711162,0.8806891824149756,-1.2169092385071454,0.6242793814277832,-0.8634732888434603,-0.5868171119786395,0.9235234929205639,-0.11070904960006091,-0.21307408353789323,-0.17241379310344404,-0.08695652173912842,-0.3942990380584725
2018-02-28 00:00:00+00:00,11.4,0.8232323232323242,-0.14575404191828814,-0.7885877898512617,1.9468256633841714,0.17337200859193863,-1.608826932120383,-0.6098445680598924,-0.2434782608695652,-1.4064752779092216,0.9094707103060726,-1.163704155333219,-0.7151873098982846,0.47734124054116095,-0.5937710829610912,0.4294418830356064,-0.21814452976251653,-0.3537898880780499,-0.27586206896551047,-0.43478260869565755,-0.11319933372939445
2018-03-01 00:00:00+00:00,11.68,0.611111111111111,-0.1910022085913279,-0.8172463230613384,1.9356153267575946,0.4293060000788046,-1.5039821457331974,-0.3442698588345173,0.8556521739130435,-1.4052721564083221,0.9744428560259824,-1.352610282931655,-0.572237708462685,0.44961198156328896,-0.652214665104321,-0.6050429873324407,0.2992993812016265,-0.5235972169819088,-0.4827586206896495,-0.6521739130434786,-0.25683623342436346
2018-03-02 00:00:00+00:00,11.43,0.45959595959596,-0.1677458769658508,-0.825409763469192,1.8597651766759247,0.7746987243312684,-1.3505715177304733,-0.4422461786582404,-0.7443478260869566,-1.4401499186554894,0.9609919851181038,-1.1057996056017414,0.5955445809342207,0.5819266690027359,-0.343790631602914,0.466125391202348,1.0929896997921476,0.3442086898574139,0.4482758620689729,0.5652173913043425,1.5097979469367124
2018-03-05 00:00:00+00:00,11.58,0.4090909090909096,-0.17591190510609897,-0.835410981273491,1.8096857553729686,0.8660017007433232,-1.2610464942940653,-0.5606579174125083,0.4556521739130435,-1.3468165297336199,0.8508311194231449,-1.3063557097937823,-0.4229342504031436,1.226187053006771,-0.54314110656312,0.34421367197453795,-0.19970532030492,0.05745545691107858,0.17241379310345017,0.3478260869565214,-0.23132983774884855
2018-03-06 00:00:00+00:00,11.95,0.19949494949494942,-0.163821302461732,-0.8457609339451876,1.7834378575970842,1.010111783834707,-1.1469813185231417,-0.07167303904977877,1.1130434782608696,-1.3517636934732253,0.8298574062010863,-1.2441929497813777,-0.2666461442948158,0.9902408524439126,-0.3768103714170261,0.23452271122670335,-0.17612020457850067,-0.3034145952888609,-0.3448275862068881,-0.04347826086956421,-0.3616409563838186
2018-03-07 00:00:00+00:00,11.66,0.07323232323232307,-0.04369685352570343,-0.826065717148345,1.7253425424466962,1.2977509594495902,-0.9734021531815559,-0.3157132695714935,-0.8452173913043479,-1.3818029252996764,0.8139391345596694,-0.9278385788974565,0.7368175292169512,1.0657094527162236,0.003532726559854359,0.688386034279702,1.4207664774662587,1.1942474478925378,0.17241379310345017,0.8260869565217355,2.4218167233625802
2018-03-08 00:00:00+00:00,11.98,0.0,-0.04651315867995038,-0.8414515673694871,1.6569579535390158,1.2958594676334712,-0.8799351159898733,-0.12549066607173967,0.9530434782608697,-1.4914774632806302,1.114264245927066,-0.7913600388699775,1.2394402037779013,0.8500522995702883,-0.25285009382751883,0.3916555450997503,1.0798011349689194,0.47264394235297047,-0.10344827586206642,0.3043478260869572,-0.47446916861372956
2018-03-09 00:00:00+00:00,12.12,0.0,0.015590561595505472,-0.8312123241795042,1.5843568103913603,1.4434284552827217,-0.7349890055536654,0.09588707298721416,0.4069565217391304,-1.7322107770797808,1.683795686734848,-0.28539792538141456,1.5486758891197083,0.8675201912399915,0.058011703894815136,1.5860470170938097,0.5074728105513938,1.042689166402587,0.13793103448276137,0.6956521739130428,0.6867641304083382
2018-03-12 00:00:00+00:00,12.37,0.0,0.06582846611200993,-0.8038947595666829,1.5088715183003436,1.5749640032661136,-0.5853880374764402,-0.07673360061269699,0.7165217391304348,-1.7326114663683245,1.6833562374725062,-0.2819213038755754,0.7337949359320554,0.7417859732377785,0.18677295858176263,0.3123392496834617,1.3730533423468236,1.53628968768054,0.0,-0.08695652173913615,0.5970760847380626
2018-03-13 00:00:00+00:00,12.67,0.0,0.1554147504828404,-0.7812256093173098,1.3948888722240333,1.7460346230497663,-0.41305132423064933,0.43032565337205453,0.8452173913043479,-1.8322402763925607,1.848908182185507,-0.018905849075129228,0.856159039304498,0.8168036332464309,0.40831429800114877,0.5313633737057627,1.4945924390527907,0.8417132551210518,0.7241379310344834,0.6956521739130351,-0.2873215856289972
2018-03-14 00:00:00+00:00,12.18,0.0,0.30949291325595474,-0.777954144132674,1.301927211419574,1.956161074351741,-0.21541400579758263,0.046054163877551436,-1.3460869565217393,-1.600953622730944,1.5796646284057811,1.1700025796759466,2.232604419282422,1.1127462875296583,0.6528812313920122,0.9252725915384187,0.7102867242418702,2.186092667908954,0.41379310344827797,0.478260869565214,1.2084929278217942
2018-03-15 00:00:00+00:00,12.05,0.0,0.2653987839862929,-0.7693949173276943,1.1301244727462405,1.7426711692894699,-0.1495426321353222,-0.3142570544870937,-0.3721739130434783,-1.3639474209499065,0.7349971566335817,0.8767305636953553,1.8754695505491656,0.7275154818785177,0.15914724641138342,-0.04354365799191431,0.7483346548324145,1.1475112129854041,0.7241379310344895,1.6086956521739144,-0.44593391783448694
2018-03-16 00:00:00+00:00,11.93,0.0,0.2582266020491006,-0.7598877405855422,0.9738992656098497,1.4678146108096914,-0.11960547206170126,-0.5595919828897334,-0.34782608695652173,-1.234647070229204,0.5314215372244958,0.6851566260686076,0.060959557567494924,0.32582607286444515,0.04018837202731269,-0.3218830179455095,-0.2722688525675802,0.14779206134885683,0.10344827586207256,-0.3043478260869572,-0.616458093181503
2018-03-19 00:00:00+00:00,11.81,0.0,0.27321892230127076,-0.7804534106823576,0.7643709094238346,1.1708835909106081,-0.11627273223508532,-0.44776352414797166,-0.35130434782608694,-0.6776891625722162,-0.583282521840882,1.2356373411337132,-0.2477385384271207,0.45774151159017645,-0.07012893339851654,-1.0303209308376966,-0.8194184182538462,-0.5135501546665209,-0.27586206896551047,-0.478260869565214,-0.6897001529043788
2018-03-20 00:00:00+00:00,11.67,0.0,0.2578915396982666,-0.7824503329587661,0.5060515441611351,0.8728652885235075,-0.1338218913464548,-0.3039924781659598,-0.41391304347826086,-0.5570548391830097,-0.6673722695102764,0.8751497806535119,0.31795877194220656,0.1966459057591224,-0.18096276258577676,-0.6737338959777772,-0.5016634272006907,-0.15883740209085379,-0.2758620689655166,-0.6086956521739144,0.6797093319182904
2018-03-21 00:00:00+00:00,11.76,-0.002525252525252922,0.07344826877355584,-0.777413051540799,0.2607437637108829,0.5767015991556756,-0.17131218240210977,-0.14099748710365334,0.26782608695652177,-0.3958408085119943,-0.731043342972407,0.5744495010462073,-0.2513708525933803,-0.27664888399335863,-0.309744032729737,0.12240254753080483,-0.6398010063440408,0.2896718358266784,-0.13793103448274913,-0.13043478260869262,0.7068998123247758
2018-03-22 00:00:00+00:00,12.05,-0.002525252525252922,0.0,-0.7556683254637341,0.11718435103093847,0.4216730259481928,-0.18052103499506017,-0.21145419920114253,0.8591304347826088,-0.48940138023542645,-0.6716740480665405,0.6878358789885515,0.33569124488019336,0.07326811843824962,-0.20567439011189975,1.615197589740273,-0.1749048001592013,0.6310457339126594,0.0,-0.5652173913043502,0.5383280621259563
2018-03-23 00:00:00+00:00,10.64,-0.002525252525252922,1.7923337687472793e-13,-0.7390356097047929,0.07353875951199622,0.4716096412371772,-0.12966051893540606,0.7111823712791058,-4.069565217391304,-0.49431162903896453,-0.6670442228004807,0.6778721049302182,-0.09387598732419512,0.04338701207459566,0.11402941559240516,0.7201406118648733,0.2672482071729085,0.3591005032096413,6.125368411724982e-15,0.26086956521739296,-0.09669102318714327
2018-03-26 00:00:00+00:00,10.64,-0.02525252525252473,0.1913106354150436,-0.6903483473842116,0.05322482678132853,-0.284466297401543,-0.35367283383041276,-0.13982124043995356,0.0,-1.913160880144865,2.7426514123016608,-0.4228255992125386,0.8749380043882571,-1.3554732704847032,-0.957836441418175,2.586408533200023,4.752778283664788,2.8892367798133662,1.793103448275861,2.5217391304347783,2.9890057730531696
2018-03-27 00:00:00+00:00,10.98,-0.06818181818181812,0.1814937683712132,-0.671709022269212,0.0444575578111484,-0.7337170082414625,-0.5239519621622792,-0.3362979891890467,1.1130434782608696,-1.898219350109937,2.7613133434941015,-0.519790155467432,0.1444649870802465,-1.5494391924233752,-0.9578364414181756,0.2680445796826001,1.1567829175139785,0.6187825496390613,2.2758620689655165,-0.3913043478260856,-0.9200749074652655
2018-03-28 00:00:00+00:00,11.0,-0.06818181818181812,0.11521434435628912,-0.6619292234283404,0.0444575578111484,-0.7794532807533654,-0.5859207132455637,-0.49490537016017233,0.0626086956521739,-1.8345733167866454,2.530128812614818,-0.2942060037757366,-0.5357138432263758,-1.4787224754690969,-0.6032072635869394,-0.08799434293133523,0.05620752635762334,-0.05031208659009156,-0.5517241379310333,0.0,-0.4827105595069961
2018-03-29 00:00:00+00:00,11.01,-0.06818181818181812,-0.004761440024965305,-0.6562013916181849,0.039081291683821295,-0.7434280346549222,-0.6228152737517056,-0.44483756572807864,0.03130434782608695,-1.8716094626541533,2.5997226490750536,-0.23142989917588722,-0.5304041558024724,-1.079625696781982,-0.5826829657576893,-1.0730070282751154,-0.48871549911208245,-0.48578185900560067,0.10344827586207256,-0.08695652173912842,-0.4324236629512248
2018-03-30 00:00:00+00:00,11.3,-0.06818181818181812,-0.3808186641000159,-0.6594825438824706,0.04302588439163248,-0.6619730560249601,-0.6415346924337317,-0.3572649135080511,0.9147826086956521,-1.8832917639854923,2.7075475204986934,-0.39659747506167803,-0.12206381627736035,-0.964036424334544,-0.5717186898833043,-0.5692138809837398,-0.30186073963445054,-0.3499258274365465,-0.13793103448275523,-0.3478260869565214,0.30492508694275244
2018-04-02 00:00:00+00:00,11.49,-0.06818181818181812,-0.2964459939247091,-0.6549323841840433,-0.07224352876418963,-0.4016713679882641,-0.5928717576981256,-0.10267422753666498,0.5843478260869565,-1.9944624306357828,2.918983935868907,-0.05559351685725443,0.7103080440548953,-0.5978113705652207,-0.2573750063998725,-0.025971042760905696,-0.8662772169435612,-0.15562504363916038,6.125368411724982e-15,0.3913043478260856,0.39792798420843284
2018-04-03 00:00:00+00:00,11.09,-0.06818181818181812,-0.22912125517923876,-0.6348607551493746,-0.14358370506762913,-0.09689386752438177,-0.5108742453380692,-0.34603535881833,-1.2104347826086956,-1.9919608592788594,2.899675257035132,-0.028888570840947037,0.8449789052227584,-0.3167131168310384,-0.06404491412363164,1.1932985012666921,-0.02198543127121882,0.3787266570608099,0.586206896551722,0.13043478260869262,0.8758675558403608
2018-04-04 00:00:00+00:00,10.8,-0.06818181818181812,-0.2322642271355349,-0.6450377242558938,-0.16497752541220873,-0.10313099332772709,-0.5152238200452233,-0.4676205313241162,-0.9078260869565217,-1.816887401479002,2.4193307324157174,-0.5048800809177046,0.009955181905423471,-0.5638338477062265,-0.4070142537119464,0.33209911242483414,0.015995625017795178,-0.13444458659541403,-0.24137931034482168,0.0,-0.43932952881732495
2018-04-09 00:00:00+00:00,11.15,-0.06818181818181812,-0.2084958838405737,-0.6501206733350676,-0.16497752541220873,-0.2436745511978869,-0.5663810473719103,-0.23168889112568614,1.1269565217391304,-1.8030585319063586,2.375798454705128,-0.5181519269780742,-0.36996585188421155,-0.9129339330339716,-0.6275309527768709,-0.19877918582663362,0.13305205686675953,-0.4255223998796724,0.27586206896552273,0.9999999999999922,-0.2981543036004074
2018-04-10 00:00:00+00:00,11.49,-0.06818181818181812,-0.20397992397982515,-0.652711275207165,-0.1702854059015366,-0.1102657520161947,-0.532646821282159,0.14536247909689634,1.0608695652173912,-1.7659129988966316,2.3002478815597915,-0.48497577658327645,0.091191505643893,-0.8370208118990683,-0.26088275523738735,-0.12603356284070366,0.6070155421813134,0.18039397278966549,1.4827586206896557,0.8695652173913073,1.0348789507698104
2018-04-11 00:00:00+00:00,11.41,-0.06818181818181812,-0.16067971411288626,-0.6478303709321183,-0.17440734440431083,0.182486162187882,-0.4346769629568256,-0.0904102357592498,-0.2434782608695652,-1.705952687156434,2.124558704402502,-0.35668479866191105,-0.38089380106541404,0.8528683630824596,0.057220769981178275,1.2184387216923884,1.1800854034554917,1.0834909682915905,0.6206896551724169,1.6956521739130428,1.0987609825863238
2018-04-12 00:00:00+00:00,11.46,-0.06818181818181812,-0.1808700471695438,-0.6460091999579302,-0.1728796719582479,0.32927766131352615,-0.3668903728034512,-0.523841192966697,0.15304347826086956,-1.6676126259155004,2.133218940506142,-0.5467040869098663,-0.006935994984717965,0.770669752456925,-0.014469419421007868,1.0896490828529148,0.07489074870916569,0.44607323440102814,0.13793103448276137,-0.26086956521739296,-0.3802943745074773
2018-04-13 00:00:00+00:00,11.31,-0.06818181818181812,-0.1374678337405052,-0.6826886351181545,-0.1725729718273006,0.4471566529325784,-0.29894984758387283,-0.4927511700178997,-0.4556521739130435,-1.6916621568097643,2.261663927305189,-0.6793856172736942,-0.33672914667492515,0.45742791592696075,0.034312140499663996,-0.5812760941942179,-0.37226664752008976,-0.5536440872910992,-0.27586206896551047,-0.478260869565214,-0.9296848849611682
2018-04-16 00:00:00+00:00,10.89,-0.06818181818181812,-0.20994025467662808,-0.7035476853415109,-0.1694355157247882,0.43007987312932655,-0.2694695712734653,-0.23464410280816542,-1.2904347826086957,-1.8754024546723553,2.872440317167187,-0.5008912290286708,0.007660304117530791,0.2876034630125802,-0.11152049533582187,-0.8423523405494249,-0.057606210886116234,-0.4265704654049262,-0.24137931034482168,0.3043478260869495,0.24001960753875587
2018-04-17 00:00:00+00:00,10.78,-0.09090909090909083,-0.1507046352814695,-0.69799975643914,-0.1348521180818131,0.18037452467081824,-0.3214968392879014,-0.41229105902634344,-0.35130434782608694,-1.6896330053505653,2.2761631162335334,-0.6850533392268119,0.4890240464723625,-0.13964626405850963,-0.4822388320036267,-0.15456170187636112,0.045129374769556724,0.30408451663712893,0.4827586206896556,1.6086956521739066,1.2713650426250538
