timestamp,close,macd,pct_change,amount,bb_lower,bb_upper,rolling_std_30d,skewness_20d,macd_hist,rsi_14,kurtosis_20d,volume_ma_20,rolling_median_30d,return_20d,volume_ma_5,volume_roc_5d,volume_roc_3d,rolling_std_5d,atr_14,rolling_std_10d,rolling_std_20d
2018-02-26 00:00:00+00:00,11.16,-3.5615192371281514,1.1216730038022815,-0.28195298276072905,0.25496817923601417,0.11540825907448507,2.8828668813112035,-1.5299414544606391,0.08945711501837093,-1.098023243736487,0.4329828548267604,-0.39321974740797944,1.7499999999999991,-1.920612250135068,-0.4855829288771479,-0.4595744481225184,-0.045164793800857556,0.05735569389255679,0.4217482654121037,0.31461096363397634,3.1000400861528554
2018-02-27 00:00:00+00:00,11.2,-3.309605481091634,0.13688212927756654,-0.37723892588157243,0.23754504616499142,0.21393089769958543,2.8315770092626886,-1.4576082902582608,0.6707211641751042,-0.7089921182022685,0.34672224866231416,-0.3978670963392565,1.6752336448598122,-1.8038306746234625,-0.47621388052671476,0.2484963817062425,0.31301078802606114,0.5097588027628478,0.39505929962294145,0.24729425093640187,2.9026525521552045
2018-02-28 00:00:00+00:00,11.15,-3.0618337418951467,-0.1711026615969582,-0.4024806291936204,0.36643121441946597,0.23478633773929253,2.7715712007641913,-1.464096881183205,1.1257878995427733,-0.6613885831912152,0.34643911129963423,-0.40201241683659933,1.331775700934579,-1.780159638532091,-0.4800843726321395,0.03867922184850368,0.050909402224794065,0.20247574024691178,0.3108299122135639,0.2871640182419365,2.6510713284630905
2018-03-01 00:00:00+00:00,11.3,-2.8448293391755284,0.5133079847908746,-0.3377197554611547,0.4402000686739791,0.24356198337950796,2.7302605270673195,-1.4632691388925456,1.4159724671199732,-0.7010174951021542,0.34590312853564886,-0.40713310686272874,0.8014018691588782,-1.7819466022819654,-0.4931396039401201,-0.1050216788793447,0.035694629958461815,0.013784384227611118,0.23261690961914241,0.3081150387956624,2.352576752072779
2018-03-02 00:00:00+00:00,12.43,-2.5995177018773834,3.802281368821293,0.14204811402453593,0.48508284963528986,0.275524610876863,2.643809480569619,-1.4966759952563375,1.7160825214254278,-0.5063310657277911,0.3451659388995095,-0.412882527737071,0.5747663551401861,-1.6405290045465388,-0.48704716266306247,0.21047788808231305,-0.12334151838053108,0.006917055857889477,0.18376926059495535,0.37114943411089507,2.00364103353937
2018-03-05 00:00:00+00:00,13.18,-2.0658837628487072,2.29277566539924,2.5758257277405736,0.3014650945776247,0.655853193146594,2.5301344788049183,-0.5168470853624508,2.648399105069824,0.604550424675827,0.4014622211698238,-0.39882812219850206,0.5747663551401861,-0.9585047827046372,-0.3886772746820668,1.9279696876075785,2.031771630206613,2.1070873099767584,0.423755255691527,1.0899926259382982,1.6416603668031784
2018-03-06 00:00:00+00:00,14.5,-1.4167203773541595,3.8098859315589353,3.575370251625554,0.18034154438595895,1.0549380293531063,2.4720360673652158,-0.5854593506328303,3.671625227283686,1.0960741001664673,0.17225425077207374,-0.2818507158686407,0.5747663551401861,-0.36663868376073205,0.10748295140382125,6.972793354672801,11.504551204647827,4.093306781841852,0.6049866505718774,2.102225404513389,1.4506348060300627
2018-03-07 00:00:00+00:00,15.95,-0.5280161471259165,3.802281368821293,4.538499212845686,0.08020521021954449,1.6336164050525712,2.5063205191873132,-0.4047584619496713,5.065316022114568,1.698447495025318,-0.06331874263880163,-0.12481861234559646,0.5747663551401861,0.5224257536020465,0.7594560832258197,11.731534627601965,11.945280236380507,6.743835753999571,0.9248622254324917,3.5465757570407295,1.712919880258682
2018-03-08 00:00:00+00:00,17.55,0.5739105440489221,3.8136882129277567,4.483911967950272,0.18759389455822498,2.2855807842963154,2.7417418770115596,-0.2592755807769598,6.692191155798633,2.1284854541865883,-0.005574646558758928,0.0002844827792292711,0.5747663551401861,2.4770475681832824,1.4976244598718027,14.242783380349577,5.654584867985033,9.060571937138347,1.1713597850743946,5.395093460553444,2.6757543327570117
2018-03-09 00:00:00+00:00,18.11,1.871498562445779,1.2129277566539924,13.501200997729503,0.5832122808118277,2.942682579926673,3.243963079252714,-0.213284173712468,8.463451507109792,2.4480923366105523,0.04656428818736482,0.12314040300930186,0.5747663551401861,4.585392015881903,2.1209272798017653,10.146003054711835,0.3662412594430016,10.521869044058365,1.4448354584100285,7.480059392618751,3.9282256661609174
2018-03-12 00:00:00+00:00,18.3,3.0221896168005595,0.39923954372623577,10.519926627976359,1.1736745238966908,3.3666922745114554,3.784905550128342,-0.3031987227613289,9.527777146655323,2.5372221101112085,0.08606238287367464,0.5299268711914569,0.5747663551401861,4.953238899499399,3.8144723638672153,13.05459395869172,2.3815471379919586,10.445797764818076,1.6185240070475853,8.827147858444869,4.9859667311468465
2018-03-13 00:00:00+00:00,17.8,3.9431386565818514,-1.038022813688213,8.35368109208127,2.0935254918205644,3.458244007283771,4.280442176400777,-0.3737611349319751,9.827653620510807,2.5667026553176964,0.25125376147599743,0.8552197808765414,0.5747663551401861,5.357446777552901,4.691353853085131,2.0113697202428416,1.283084606768957,8.020466357091584,1.634161628799829,9.548206783014837,5.81974707580378
2018-03-14 00:00:00+00:00,17.03,4.484239641891139,-1.64638783269962,8.353312519597706,3.0532494416896836,3.2421592276167273,4.6399086483387935,0.6297641346655038,9.155583499883786,2.164801354224298,-0.5997197151335147,1.0859114087156916,0.5747663551401861,6.461707231939541,5.1554545268374605,0.9251356670333246,1.0925137319682008,4.226683928777749,1.6516546163857428,9.370626592845854,6.251959605839873
2018-03-15 00:00:00+00:00,16.9,4.647476811052844,-0.2889733840304183,6.478454010321554,3.5608703421603645,3.0263176165733525,4.869288914313673,0.47641389819519386,7.710720030673555,1.6051828133099304,-0.6310636180616969,1.3500715988171252,0.5747663551401861,5.516065589931365,5.603837726034691,0.8172793215649102,-0.39514044370255946,1.8083576017509562,1.7957086739451744,8.319647270462418,6.436541438675862
2018-03-16 00:00:00+00:00,16.61,4.688440761456245,-0.6539923954372624,6.1321619708532324,3.372321363361877,3.0685141633069386,5.0721658352361265,0.4980292639119688,6.261265381756227,1.5152523040972754,-0.6568394544351106,1.567743955936247,0.5747663551401861,5.277546648711147,5.916999447072557,0.6746814792004538,-0.3663095949683097,2.5526532657841994,1.8551646855653456,6.6200036397525475,6.521263734442508
2018-03-19 00:00:00+00:00,17.09,4.58923123452798,1.0988593155893538,6.176497593680056,3.1592156788248418,2.999412963940528,5.232900311467239,0.5020550940643124,4.765161336030675,1.3118008632761091,-0.6529459392131834,1.7621198031092293,0.5747663551401861,5.305158805959194,5.011959615817822,-0.518461191818236,-0.20312809862398132,2.9203784044467764,1.8033696418376544,4.972851408497058,6.4583616351476145
2018-03-20 00:00:00+00:00,17.18,4.5926396522891215,0.20152091254752855,7.164010289093677,3.2719934084867845,2.7301945646429955,5.436572309638342,0.5223297309034688,3.8146519304869493,1.4750309597577613,-0.6383201887315297,1.9672103714293225,0.5747663551401861,5.2355669947094805,4.5079867297413525,-0.3360961504638684,-0.2581287733404267,1.4860405544545872,1.9187528789689736,3.121895165880629,6.418661302883721
2018-03-21 00:00:00+00:00,16.6,4.569380821857455,-1.285171102661597,9.441394480636863,3.407675129899695,2.533836563278157,5.63583293807582,0.5194583341579393,2.99021942367335,1.5053198157001175,-0.5980877915414888,2.203386062256307,0.5747663551401861,5.5309678031313645,4.4073641743974115,-0.004276581446748725,0.18525524656044506,0.2774637630486253,2.156677364207969,1.642219463436266,6.272884373652833
2018-03-22 00:00:00+00:00,15.82,4.341626870524862,-1.7870722433460078,6.840012898076201,3.322288084779505,2.532247087104235,5.7575097477573225,0.5366100319415829,1.839704255692761,1.0794697120694963,-0.6446581818355146,2.50652756494694,0.5747663551401861,4.68382012394029,4.53227457967275,0.23176479145875278,0.7290523253313872,0.5306108088660014,2.300326434143192,1.2447045466220115,6.02852232100939
2018-03-23 00:00:00+00:00,14.24,3.9013657484757243,-3.798479087452472,5.031181628611525,2.964053180597374,2.6360678142950724,5.7711645189182414,0.46962559817993155,0.40908695270278755,0.5785912364647472,-0.6999288159383148,2.7502241198365773,0.8084112149532702,3.9079663800942064,4.633511498842949,0.23175397599671954,0.3193571775983941,2.040619413777491,2.3802127575384016,1.7979498881861093,5.6832798231480455
2018-03-26 00:00:00+00:00,14.69,3.080084896012937,1.2015209125475286,3.257361912929097,2.1094028997138277,2.915280858502413,5.717748785810373,-0.009676447038602312,-1.6501912479874843,-0.20310896245358295,-0.4870518577797047,2.9446262637370513,1.2079439252336441,2.7086025191638474,4.579293891175689,0.03156081615088271,-0.16711802756554647,5.770896748049724,2.6148992110393023,3.0735744326459247,5.269333231841084
2018-03-27 00:00:00+00:00,14.8,2.52673331280599,0.28517110266159695,3.9345494308138926,1.8402948940421138,2.750832076154121,5.651833922384478,-0.015488528827078555,-2.654346583560443,0.017287403893975255,-0.49107009099824156,3.0752014687917604,1.6308411214953267,2.7310710860948357,4.269500931785137,-0.30830717107793204,-0.6887204217200087,5.922317077119921,2.568284191811482,3.1771496985560783,4.847059279975628
2018-03-28 00:00:00+00:00,14.8,2.096298164823378,0.0,3.4069317987751098,1.8549810581109367,2.376625079137798,5.4834646972226615,-0.02638646296679939,-3.1625626900374457,0.0712280533817794,-0.4877362127818614,3.2305075507467067,1.9392523364485978,2.7744013236916905,3.919252114435502,-0.30826177379593517,-0.415364421164384,4.360545957753865,2.4774413957586683,3.1204502968669074,4.3603956550787855
2018-03-29 00:00:00+00:00,14.92,1.7368831858297293,0.30798479087452474,3.202838108338219,2.017880644279345,1.979785994671031,5.313888602421618,-0.03772160006187991,-3.39862435354485,0.0712280533817794,-0.4800791896205781,3.3642192382077103,2.0443925233644844,2.8245468441751327,3.180500092154574,-0.5820386092520592,-0.3428351957642244,2.2564250270828565,2.434700114276092,3.174710858122554,3.767434190897768
2018-03-30 00:00:00+00:00,15.06,1.470138095939757,0.3574144486692015,2.7357539861676172,2.212758102171037,1.6963098368194016,5.1341234165217795,-0.02223250957973083,-3.3649839856014516,0.13725034297048397,-0.4818010621411298,3.488734242881356,2.1144859813084107,2.765307725597801,2.676117630193934,-0.47385032208548217,-0.004930683566083698,0.5146857385480641,2.3860947650229276,3.0799602655217844,3.0800955953221774
