timestamp,close,bb_upper,atr_14,macd_hist,skewness_20d,kurtosis_20d,rsi_14,rolling_std_10d,volume_ma_20,rolling_std_30d,rolling_std_20d,amount,pct_change,volume_ma_5,macd,rolling_std_5d,volume_ratio_5d,volume_roc_10d,price_range,volume_ratio_20d,volume_roc_5d
2018-06-06 00:00:00+00:00,78.78,1.0039686491545823,0.8038956021265641,-1.247940517454582,-1.4994091009117507,1.6163503637413361,-0.1545859225732653,1.112678018624236,-0.44397030293232587,0.46542726691652897,0.9708836239275891,-0.18487741765744684,0.21052631578947364,-0.14053061066446165,-0.6405556996487599,1.8945647395686958,-0.6577520693488805,0.5132854993981605,0.4424778761061846,0.14685438869481146,0.9506054308484352
2018-06-07 00:00:00+00:00,79.16,0.9927879412756762,0.7207861797086478,-0.7940348789829947,-1.7131545400983357,1.967047284869714,-0.07699664346355514,0.9375393262032486,-0.45663634159681893,0.44684638745689137,0.966362126636629,0.009142423253238895,0.21052631578947364,-0.2746237844032087,-0.5425060074314287,0.9156853078723315,-0.7079072674064188,-0.26474421900824535,-0.22123893805310174,-0.1195819292879731,-0.7083178753044557
2018-06-08 00:00:00+00:00,78.15,0.9804982784651274,0.6430063034513135,-0.4088190978148744,-1.9841074480786502,2.5396074377425957,0.003187111907909318,0.8654101817722232,-0.4912387429914062,0.4418154599670507,0.8645955058027184,0.17480284307991925,-0.5614035087719298,-0.3432388042071252,-0.43399975753608816,0.1894101441415434,0.046241080389599995,1.2358686716085732,-0.23008849557521752,0.4460374022788035,-0.3979467652462451
2018-06-11 00:00:00+00:00,78.28,0.9636605963828646,0.6703040820583365,-0.2651934663160367,-1.9740713173689708,2.5176546220349203,-0.18472187747362626,0.8459236510965165,-0.4815436644681173,0.4369767042864608,0.7993914002501696,-0.12948403455872642,0.07456140350877193,-0.4130732806176488,-0.40337925604549435,-0.2285268279638346,0.8819250167710512,0.9292464079937882,1.2212389380530893,0.8393946705203382,-0.3513489876570841
2018-06-12 00:00:00+00:00,80.67,0.9541534402470014,0.6725920554468876,-0.13294406857082097,-2.0774764308702043,2.661764843248839,-0.15410254594798672,0.8650158377769779,-0.47620939837708975,0.4203235221062819,0.7518716336915452,1.0356268321856135,1.3377192982456139,-0.4205429424684095,-0.3645469273331626,-0.4535148615079133,-0.08335930984251863,0.18628724733796587,0.8849557522123881,0.09599187679767433,-0.035248674505455053
2018-06-13 00:00:00+00:00,81.42,1.018152996760368,0.9799577031218683,0.2769433231792634,-1.914686634599829,2.1993233755812485,0.36715552754724373,1.0799553568431477,-0.42105445178067846,0.4187869253376712,0.7093714493213379,0.9669917127238423,0.40789473684210525,-0.2460214493006503,-0.18177935484613716,0.1841127883765295,2.3380178229666115,3.334293141939774,5.336283185840657,2.3603678470363616,1.768117833298183
2018-06-14 00:00:00+00:00,79.54,1.0734386188095282,1.0438716401079835,0.6272179629186948,-1.9469148565382697,2.191968479498738,0.5132237726491984,0.5870907252761862,-0.3763117920541438,0.4150098384189944,0.6766171565794017,0.1305130928120717,-1.013157894736842,-0.05949164147779706,0.011574211419558085,0.6542991074893348,1.353892750986867,0.2787789383755747,2.106194690265471,1.9982588691437828,2.218509688276488
2018-06-15 00:00:00+00:00,78.78,1.0755207906203343,1.0734850792865807,0.5811622950198075,-1.7715453177138745,1.771247620392206,0.11332805319905932,0.14415835229200244,-0.3574893669220493,0.394530227040243,0.6287229253045592,0.011241179995257613,-0.4210526315789473,-0.04309171460598263,0.050490424545957265,0.6386958572751275,-0.47944221260950215,-0.27675129656437736,1.6725663716814083,0.266100989991342,0.19089423137161843
2018-06-19 00:00:00+00:00,72.75,1.070387054481036,1.108265366669373,0.4321776215598883,-1.6642433566279982,1.7724811047406717,-0.0358322119161324,-0.04838154306360318,-0.36282873935081955,0.37321372575043854,0.5056433232258449,0.6295240823278896,-3.3552631578947367,-0.0749838377887447,0.036326854925614195,0.4911317146323407,-0.6583055175330286,-0.48695499690993904,1.7787610619468857,0.05885832063297085,-0.2058146286151807
2018-06-20 00:00:00+00:00,72.75,1.1843461892821519,1.5368286220152045,-0.4541025438234489,-1.5720730782953394,0.7241743146429537,-0.924943177804124,0.8959740499496704,-0.32446435967743253,0.49285024432667174,0.563816559703779,-0.0469763411748156,0.0,0.06359897522513147,-0.34092792952094,2.7629622316461586,0.5196376945222506,1.1929675459662603,7.55752212389374,1.3456181867719557,1.5159542545958122
2018-06-21 00:00:00+00:00,71.37,1.1628207616287065,1.4541620215174378,-0.9774647423591134,-1.6130344003070702,0.7510851137105784,-0.924943177804124,1.4459558191287596,-0.31189626985509483,0.5789094308359402,0.59308018465352,-0.01861906247911902,-0.8333333333333331,-0.09835348851343424,-0.6303025384619987,3.398174983662606,-0.5677601818284713,0.1295016912438162,0.5486725663716745,-0.015507593304188107,-0.6869921638989479
2018-06-22 00:00:00+00:00,72.87,1.0617655801509571,1.469033192600694,-1.4216789356325223,-1.6568363203237766,0.831344964768679,-1.0855100404990405,1.99237492747767,-0.3111177854555949,0.7181533169988301,0.7503396962440348,-0.2636609782846084,0.9210526315789473,-0.24634493859339981,-0.9317587396451213,3.1590113808352522,-0.1599533818039302,0.41845105141545874,1.8849557522123754,0.027468060453530962,-0.6458470971722298
2018-06-25 00:00:00+00:00,72.12,0.9376859371506029,1.4834489783329867,-1.4184099111559672,-1.715104366755712,0.800218280977907,-0.7334838449895413,2.1451043039138455,-0.30170169865806595,0.7327813540740608,0.8026010794344082,-0.3773493568883412,-0.45175438596491224,-0.299208970652169,-1.0634581209023874,2.1921993745443786,-0.7061708846955438,-0.2784203852742107,1.8938053097344913,-0.4615523403104541,-0.3996486820475391
2018-06-26 00:00:00+00:00,70.61,0.7117466073101779,1.435544108431,-1.4217786913621195,-1.7699264285536613,0.8827446624660777,-0.8310067177890789,2.3225164013270914,-0.30418105773840526,0.772887936132816,0.8977723550073187,-0.13775579581898548,-0.9166666666666665,-0.35532357996777847,-1.1979899349629761,-0.2195717344951614,-0.9542554990902695,-0.5831566590198379,0.9999999999999937,-0.7001236787370687,-0.4822089891636607
2018-06-27 00:00:00+00:00,69.36,0.7179577739967263,1.421403072699793,-1.523926174260742,-1.6797664535817953,0.7412855624800655,-1.0191085680168532,2.5363832580507735,-0.29794064880431026,0.8571472439087611,1.0541229640445748,-0.335376138004991,-0.7763157894736842,-0.48319007495639016,-1.3795960164862227,0.12254162039140101,0.3867515409067288,0.1203375853513774,1.2212389380530893,-0.17875709053825353,-0.6308499904190057
2018-06-28 00:00:00+00:00,65.71,0.7197607554081904,1.3548700893107781,-1.6456630135345172,-1.5498082510911644,0.606451030020632,-1.164344252685576,2.4626567849366423,-0.2930631678349928,0.9604135479610763,1.237264907465599,-0.012450447244243046,-2.307017543859649,-0.531397821740735,-1.580144396787532,0.5505814015782527,-0.2074694350378858,-0.8182173002964732,0.6637168141592801,-0.589473745441694,-0.39907786228549796
2018-06-29 00:00:00+00:00,67.22,0.7819464157765703,1.4223466278897512,-2.079061451837176,-1.2902802892167995,0.48660355929834875,-1.5213702730884644,2.3935202827516493,-0.31224767873429654,1.168343962004233,1.5834479338863245,-0.22892838742671487,1.0087719298245612,-0.5168662906021948,-1.9397373716451745,2.10400276445419,1.2317105523259835,-0.5298745502907934,2.548672566371662,0.1948483663378354,0.1692752188607612
2018-07-02 00:00:00+00:00,65.84,0.7159367729741368,1.332686283812055,-2.0149878387789393,-1.4749718522276032,0.6134416300214091,-1.1589815411000168,1.9682689252908778,-0.3335058269696566,1.2825337679807867,1.8210932795589656,-0.18703231194027245,-0.8991228070175437,-0.5015681878668967,-2.1048881995044373,1.839180732538461,0.24111202569716722,-0.25824333279580064,0.32743362831857903,-0.23160788624795814,0.2236935527235286
2018-07-03 00:00:00+00:00,66.09,0.6333752838087527,1.3331743294134397,-2.01057670597911,-1.4354929255589648,0.6525889132698524,-1.2958805281641823,1.3644915704460283,-0.3600453210685289,1.378799167700719,2.083944573537739,-0.26429627479822626,0.16666666666666666,-0.45581307808394345,-2.292213681480543,1.4145487074098375,0.23267270096075027,-0.06650196238480856,1.5486725663716745,-0.07229449315280587,0.7101388191201408
2018-07-04 00:00:00+00:00,65.46,0.5472698665334715,1.2808323341311023,-1.8290509032606597,-1.4358001818552149,0.7036376566905403,-1.2342525546321244,1.4305292369295257,-0.3627823180986132,1.4292857106164452,2.2625484327814878,-0.33937698720939746,-0.4166666666666666,-0.47061908498602856,-2.395287113592377,0.7307253094660124,0.020694817508819935,-0.6452802255934137,0.7787610619468983,-0.2248238389696512,-0.10593240107668386
2018-07-05 00:00:00+00:00,63.07,0.4514811779447854,1.232229052797503,-1.6553697144891641,-1.3710950895013494,0.7549469040451467,-1.3011405654260515,1.4129262241313743,-0.3697037268025748,1.481977304322266,2.3982556987621475,-0.3932035877427433,-1.600877192982456,-0.4642120364484208,-2.484889190649878,-0.16396063818824383,-0.31480983866409734,-0.3188692175730965,0.7787610619468983,-0.3932814684930495,0.1242698573016866
2018-07-06 00:00:00+00:00,65.33,0.49241520116264603,1.2022684632909078,-1.7189239725738559,-1.1005123606427034,0.3980386359636449,-1.5350099085599966,1.673559718966547,-0.37363699950201595,1.626039069078048,2.5818450100635677,0.1696882828929706,1.570175438596491,-0.5338935906478264,-2.6703411044194483,0.7296822279786017,-0.26678493012717164,-0.4159088715576666,0.9999999999999875,-0.5014202688806457,-0.5280322910413725
2018-07-09 00:00:00+00:00,66.21,0.45253716592517396,1.2733630241543474,-1.3243312374835936,-0.8350847631191526,0.16637105716732553,-0.9771078401550711,1.2867159316578327,-0.35938335401206695,1.6825246554535882,2.5795331324691952,-0.13771362734666356,0.5921052631578947,-0.4525291716272442,-2.644952780227852,0.38883980054290423,1.6976438163793475,1.0483779349497924,1.5486725663716745,0.7975609774207002,0.9056492864257577
2018-07-10 00:00:00+00:00,67.53,0.46028754420330076,1.1791733371831472,-0.8382329238849957,-0.9425619676110715,0.11187434800414746,-0.776710509369007,0.7493905287618736,-0.3666259977812961,1.7219430974022125,2.538433662358642,-0.17469506405272936,0.8728070175438596,-0.44086591221774935,-2.5388968589826666,0.4547656805024831,0.40596505814104583,0.7651888043553265,0.10619469026548356,0.08362856284011871,0.15651055669767633
