timestamp,close,bb_upper,macd,rolling_std_5d,atr_14,volume_ma_5,volume_ma_20,pct_change,amount,rolling_std_30d,skewness_20d,rolling_std_20d,rolling_std_10d,return_20d,kurtosis_20d,volume,volume_roc_10d,rsi_14,volume_change,volume_roc_3d,price_range
2018-03-05 00:00:00+00:00,14.68,2.721196592832415,-2.3523397834788757,0.3374104150026077,1.8284834874048703,-0.6305926943399963,-0.47763382026531764,-0.11790393013100438,-0.49854548702118096,2.741000357320118,-0.9201829191448693,1.8031979890084464,-0.1538681873952153,-1.0022446276901498,0.38919364958629804,-0.5786515822145494,-0.7427464593594645,-0.2718606257930263,-0.2026626241655288,-0.36038951279695336,0.20000000000000445
2018-03-06 00:00:00+00:00,15.09,2.715387580652212,-2.237609927559164,0.38637038000320045,1.8669482326042348,-0.6174189590769192,-0.49969029061064363,1.2183406113537119,-0.3457708709193168,2.6507664677754907,-1.0673232481020831,1.52167253287749,-0.21470410593836683,-0.8461065964173963,0.6108046363430287,-0.4939851971569726,-0.14733814894657818,-0.3021050468003375,1.8892737909381787,-0.17201823700661317,2.149999999999997
2018-03-07 00:00:00+00:00,15.14,2.758358010419605,-1.9851022588269076,0.2981257807682637,1.8296210419523482,-0.5903148650010343,-0.4939555050843958,0.14410480349344978,-0.3428451821931217,2.283858259821242,-0.9512902885216487,1.1763933946246572,-0.044414814904681015,-0.585325958628762,0.30611408451087474,-0.49637275248397583,0.9509602380240926,0.07299473669159127,0.8105532120440965,1.8389647301424874,0.8999999999999978
2018-03-09 00:00:00+00:00,15.41,2.8216846952432357,-1.5557824183462838,0.5988493751145912,1.6593464078485567,-0.574213633012829,-0.530829849102703,0.925764192139738,-0.2803847837777322,1.8890053557095807,-1.1015833708883818,0.08803092471452005,0.061925873612648535,-0.4727322878125866,0.8016198589821447,-0.46118386012598944,0.8542284827889941,0.06982934461396337,-0.6874259335972371,-0.21589778499637247,0.04999999999999889
2018-03-12 00:00:00+00:00,15.34,2.9181983885050893,-1.2810397757141674,0.8753091771376422,1.705595640424977,-0.5318144292353683,-0.5438720556100414,-0.19650655021834063,0.08805761771580523,1.7140031725198168,-1.2756783359878219,0.10777507027888082,0.3006428506781648,0.09600837953692831,1.538650374822668,-0.26217194071516464,1.9064552085090687,0.3599246327112351,1.8087349390660463,0.1856485989202712,2.099999999999998
2018-03-13 00:00:00+00:00,15.15,2.887015259741085,-1.073232861189398,0.04786567440370054,1.757134821571301,-0.4708885553616855,-0.536325470156059,-0.5414847161572053,0.4564006294628056,1.5641500804540196,-1.239411022156446,0.09858450687600745,0.4341091088939005,0.05829793291093218,1.4905097331027741,-0.045565575125346654,2.57869519289685,0.28730959903291814,1.1685070401139508,1.0783777403579955,2.1999999999999957
2018-03-14 00:00:00+00:00,14.78,2.883955883528248,-0.9600280919750457,-0.029341703058335573,1.6674971897156556,-0.3845627582110449,-0.5205526591992291,-1.0655021834061136,0.9729269624324155,1.3679303054880907,0.5726973799035582,0.11459256882398348,0.15420694034231955,0.5107853303696555,-0.09381823156647029,0.2634942790501203,3.6084256332461715,0.09134259814398284,0.8087754930329479,4.538240369556798,0.3499999999999922
2018-03-15 00:00:00+00:00,14.77,2.9403549338962764,-0.9819190755006698,0.7702434341432384,1.6659001650835028,-0.23827984818030268,-0.541714413530859,-0.030567685589519653,0.543416415434385,1.2117187587779177,0.39928125871007664,0.0955727694397773,0.24382549278520968,0.19664680991159472,-0.14611457899049124,0.0288526878363239,2.9455188268750936,-0.2546324227984438,0.8135762547809114,2.8965066420806465,1.4500000000000033
2018-03-16 00:00:00+00:00,14.46,2.9573399198835033,-0.9900304798820618,1.1879247476014394,1.5698890966317989,-0.11336624999337076,-0.5138577745659767,-0.9170305676855895,1.6943339607407149,1.0343687617954853,0.3512328218822018,0.0365227945794684,0.29824586978495937,0.29159105352490766,-0.09849664641136767,0.7130893129350401,5.227598526917455,-0.2635960021657524,-0.3189579971521162,0.7483158443658581,0.4499999999999989
2018-03-19 00:00:00+00:00,14.03,2.9046123417542584,-1.0867321133479526,1.5159391719635507,1.613934671969768,0.11269448142117951,-0.47540391266195214,-1.296943231441048,1.53148790621498,0.8146768177705487,0.3073675634496022,0.03011693171879843,0.5434162735081008,0.08425035561623517,-0.2476318379598778,0.6487722455876141,12.50305502216599,-0.5338732455142293,1.5593282924724616,1.3411893793325678,2.0
2018-03-20 00:00:00+00:00,14.13,2.841536620823948,-1.2915314863600384,2.05341883542308,1.6247570066448267,0.288061435003739,-0.4200433593145098,0.31004366812227074,0.8953502261389207,0.7333157567068721,0.1861779188355862,0.23441811696338286,1.2388132626699853,-0.2421809349199401,-0.32780509850826617,0.265073738727984,5.422903659602414,-0.8546305687601228,-4.3719356183798824e-05,0.5063256135928494,1.4499999999999944
2018-03-21 00:00:00+00:00,14.15,2.6867005680947136,-1.4029433390567834,1.5371989656909733,1.6047291892757547,0.34786298042501734,-0.3776062905418193,0.061135371179039305,0.024212637550892445,0.598038661096641,0.137951932653019,0.36622657641014733,1.603707145845344,-0.19500570591003158,-0.38133192233235486,-0.25868243677569835,2.373416459920359,-0.7305199854957222,-0.39572354077265237,0.40910509836330244,1.2999999999999978
2018-03-22 00:00:00+00:00,14.04,2.588836080312185,-1.466446315913246,1.1986375607896214,1.51308747623889,0.2473381170326921,-0.3577539186840792,-0.3406113537117904,-0.12190659631638795,0.3063662940417995,0.09308287191324757,0.46710250551272636,1.7764481414526714,-0.14923426383412317,-0.39728492416064215,-0.3391246854855002,0.7607456060666317,-0.70475405594305,-0.8037262012959767,-0.7776638464937429,0.4499999999999989
2018-03-23 00:00:00+00:00,13.99,2.410293105134327,-1.5347975758538364,0.23038646906309776,1.4193981346650102,0.17649835328309213,-0.3409435812729055,-0.15720524017467247,0.48756428239355915,0.1450075413111878,0.26868535632724266,0.6215791243966179,1.9219812318807787,-0.3375848098248608,-0.23882951991633364,0.03715403405021213,1.5717156463134154,-0.7936850923710657,-0.19492873019049448,-0.828729127559473,0.3500000000000011
2018-03-26 00:00:00+00:00,14.0,2.276084494236142,-1.586272689783612,-0.5632551773276187,1.491379994794189,0.0463732452255816,-0.30742098109052113,0.030567685589519653,-0.33856874028149264,0.15440864616324826,0.27002131307707355,0.7712413179078645,1.6659483382045317,-0.33898268233075024,-0.23847414701895278,-0.46636301860456575,1.4051361022168734,-0.834890678228973,1.5711268397417963,-0.2328123761787943,2.1999999999999957
2018-03-27 00:00:00+00:00,14.1,2.2776940103357566,-1.6040434143490951,-0.5239457197855671,1.4035379202004683,-0.16830277670235883,-0.2989555911147817,0.31004366812227074,-0.3746397986265645,0.14285748314668162,0.3842153799880977,0.8947557677765554,1.1859757792493606,-0.45118394883493596,-0.0377527915142091,-0.49332402798949476,-0.3341826563189309,-0.8193242831390526,-1.0052506787730364,-0.4592578253696276,0.39999999999999114
2018-03-28 00:00:00+00:00,14.19,2.2698544849820776,-1.565361460678984,-0.5681763650534971,1.270409488411266,-0.3143028368079679,-0.2923295307902751,0.2794759825327511,-0.1931891656624816,0.18563806668860636,0.23513336120883482,0.9700896741882625,0.5730224342810897,-0.21494664908300853,-0.04640668207562175,-0.38463516318022367,-0.5259907570236294,-0.6588332777162788,-0.07495242400136554,-0.3979813450963916,-0.20000000000000445
2018-03-29 00:00:00+00:00,14.77,2.2859842741576926,-1.486206975127347,-0.45901035282123087,1.181164091051316,-0.33855014664000804,-0.28517696450386276,1.7860262008733623,0.1877057943614407,0.21449058873346274,-0.12542203111302075,0.9757051652695478,0.2035792483979378,-0.4749611680758539,-0.025027220832608065,-0.17284063986482764,-0.5363874016072803,-0.5147950769050175,0.7391658598173576,-0.6077886414389533,0.20000000000000445
2018-03-30 00:00:00+00:00,15.22,2.558708784622418,-1.2137635186347793,1.3419109287328532,1.2572724708077143,-0.3065386063630626,-0.2622309399679966,1.3318777292576418,1.5180963639973617,0.21383617731082943,0.29052828608108006,0.9635809029276428,0.2035792483979378,-0.0005234382304014811,0.16907102733459936,0.5540413965362082,-0.20539772784242052,0.2540316988961857,1.0140331648442271,1.2170185776064315,2.04999999999999
2018-04-02 00:00:00+00:00,14.57,2.8424461150543268,-0.836095010698475,2.8222056374597257,1.4697367132357133,-0.2070320027012168,-0.20435829935133085,-1.8646288209606985,0.20012921924617258,0.2633326835017377,0.11002864909655237,1.0510360458991093,1.131319807581768,0.39893275775427667,-0.22045540028755287,-0.1741629781997833,-0.07833169042278154,0.6927834233976783,2.174620480149358,4.628810846740735,3.699999999999998
2018-04-03 00:00:00+00:00,14.15,2.840058117143724,-0.7450441265546787,2.324581923062851,1.5381229606098428,-0.15078022384035947,-0.18541096715359864,-1.2576419213973797,-0.25180534809477173,0.2609539210035212,-0.2846611637590813,1.0509697189056355,1.1407598541261723,-0.0014961490563778592,-0.2365814574176449,-0.4237176073022461,-0.4963272660143552,-0.009684834740856935,-0.8823299113218284,0.710648412266335,1.6
2018-04-04 00:00:00+00:00,14.02,2.8341823698089588,-0.8033218744807561,2.230834517063786,1.489909428656104,-0.13738020863717598,-0.18211944458782836,-0.4017467248908297,-0.48870062033077,0.29604401015897186,-0.14158028200981623,1.040745507205448,1.1351385038145707,-0.5307553349205483,-0.18676078460722995,-0.5629671802971589,-0.5701879800270363,-0.36373143178617934,-0.6466741179454644,-0.4780255337220997,0.4999999999999978
2018-04-09 00:00:00+00:00,14.11,2.8536340984135546,-0.8817681766699689,2.5449269278851565,1.3935789293183132,-0.17171111830021332,-0.18523890638173404,0.2794759825327511,-0.5560616752152259,0.34797657248601893,-0.04725568507351407,1.0222259797717597,1.18149701365134,-0.6435935107629684,-0.16590051399376612,-0.6021230876600121,-0.5026030977802293,-0.4645922378682093,-0.6089828333733489,-1.012318327106324,0.3000000000000022
2018-04-10 00:00:00+00:00,14.29,2.8025927984362,-0.9021710799996734,2.645414446304713,1.355689971028255,-0.2543527951759945,-0.18440097042275325,0.5589519650655022,-0.4492096911751819,0.38398214487005683,-0.12042808974055039,0.9707098525975995,1.1558745012975187,-0.5563565634872238,-0.2232156754586864,-0.539238553508788,-0.5138614791798187,-0.3654282531141828,-0.23990527093458155,-0.8467790462060388,0.8999999999999978
2018-04-11 00:00:00+00:00,14.49,2.475055559192944,-0.8470222842212928,0.5270841813903842,1.3119139017192676,-0.4648214244675792,-0.18805726182487648,0.611353711790393,-0.23491424720996612,0.39727053307326965,-0.1135084165349796,0.7295643640651058,1.065757864581371,-0.6310752691839289,-0.10724459949204986,-0.41648147808040553,-0.6112313411957289,-0.16865816990371646,0.6931209724964343,-0.3657022312461968,0.8
2018-04-12 00:00:00+00:00,14.49,2.4411334874642607,-0.7266771292092945,0.29405385464118144,1.2368908337737563,-0.5114704483701658,-0.19528553485090935,0.0,-0.24347358654607407,0.3916992583702996,-0.23212349100091598,0.46502172756668636,0.966082881463581,-0.46428643461159974,-0.2465276506985519,-0.4234604859593381,0.15780184407921719,0.04066885291778813,0.9674448535352789,0.8882110167048564,0.4
2018-04-13 00:00:00+00:00,14.61,2.49999469576392,-0.6229427491964411,0.530218104602319,1.167226556395782,-0.5114209496332673,-0.21298714706034166,0.36244541484716153,-0.4328108441046255,0.39247506568362384,-0.32124698367139776,0.2568057171758307,0.8875520702460693,-0.3498737833841184,-0.20551501002885744,-0.536189829014307,0.23294802837083325,0.04066885291778813,0.04192582260698695,1.3002636029393428,0.4
2018-04-16 00:00:00+00:00,14.82,2.541275107547286,-0.4936132139940753,0.4019523210619477,1.0681644381004973,-0.5062660097477155,-0.2504464977029886,0.6288209606986899,-0.09998711202970358,0.3603472824094483,-0.4967154943322893,0.21184487871014812,0.8491684975972714,-0.040213797233741,-0.013380095816303677,-0.3488218332751749,-0.3242155303574977,0.17200284002501945,-0.4782137170947867,0.05754643709478206,0.0
2018-04-17 00:00:00+00:00,14.63,2.6053461413496484,-0.31586074539124176,0.37486301109920944,1.0062553135365027,-0.4575026826547587,-0.2681377862661092,-0.5589519650655022,-0.2089865601462333,0.3552292149977869,-0.5855880951118594,0.2289843507466288,0.8779503443663292,0.10356840260071572,-0.09238298186878442,-0.40858417969108707,-0.24132989369115324,0.392736529388118,1.4199180368118423,0.27550730118100497,0.3500000000000011
