date,ticker,bb_upper,volume_ma_20,pct_change,volume_ma_5,kurtosis_20d,skewness_20d,rsi_14,rolling_std_30d,atr_14,rolling_std_10d,volume_roc_3d,macd,amount,return_20d,open_close_range,rolling_std_5d,volume_ratio_20d,volume_roc_5d,price_range,volume_roc_10d,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2018-03-12 00:00:00+00:00,000026,-0.21188463879655828,-0.7759451183353744,-0.28813559322033894,-0.5058180927329335,3.960898375091239,-2.065445434149932,0.3719661601886333,-0.179610141261749,-0.2587435341850444,-0.40444367965620487,0.13096370277849415,-0.18932441684919657,0.050978176339044765,-0.10017225862485507,-0.22222222222221782,-0.1093316820529902,1.1367656427667046,1.4273879495530732,-0.22222222222221782,3.767691865519721,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.05521472392638039
2018-03-13 00:00:00+00:00,000026,-0.2221490078461768,-0.7456476044999308,-0.5423728813559322,-0.33695595916005994,3.8080845890040718,-1.995764501465927,0.18240448318827243,-0.189663327069142,-0.301353715664811,-0.3797588366706851,0.3208584389573412,-0.13638595467320827,-0.2411891196525891,-0.20095757830727837,-0.2777777777777723,-0.46761913139188577,3.2553412855818533,6.43845664383477,-0.5555555555555511,3.2235960469392677,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.02244389027431418
2018-03-14 00:00:00+00:00,000026,-0.22404617877951313,-0.7437088562557069,-1.0135593220338983,-0.31130735424863965,3.9610681847482327,-2.037151840563112,-0.1436950905422001,-0.20275680034165142,-0.31759282845954867,-0.41019586765303345,0.21834053563240263,-0.12705353212675,-0.23287827450618595,-0.1714293561089042,0.2222222222222277,-0.5093787275995264,1.3814882624304776,0.36865770930965536,-0.29629629629629045,2.943374784743563,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.012853470437017948
2018-03-15 00:00:00+00:00,000026,-0.19719483423702402,-0.7290859390740364,0.0,-0.3523957292197418,3.219830564714582,-1.8370321215259233,-0.6396471458321138,-0.2120313771339778,-0.3193420136011674,-0.31646440417571314,0.40241271067899537,-0.1806198490697331,-0.43115841836995655,-0.3214835760810231,0.6666666666666683,0.08644410455770098,1.3858621835295148,-0.25476179101559165,-0.1481481481481485,1.4722538759326242,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.02570694087403601
2018-03-16 00:00:00+00:00,000026,-0.201849964484091,-0.7277644809547422,-0.34915254237288135,-0.3881289515241367,3.58093876877565,-1.964854056868282,-0.6396471458321142,-0.24095993620326783,-0.3676212255341899,-0.2570406005312964,-0.8998313243007886,-0.22039402969321212,-0.4661313351715703,-0.1950967704681208,-0.49999999999999506,0.27317419655442227,0.14637800036661458,-0.35387302782441943,-0.6666666666666666,0.10612295587290756,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.025974025974025997
2018-03-19 00:00:00+00:00,000026,-0.2322670963328774,-0.7357400979948076,0.0,-0.4264799417558138,0.25636072940427646,0.17986405535322814,-0.7921714646619219,-0.25096952733695793,-0.3991219313042154,-0.1539917049983692,-0.6638758391376881,-0.2697295828797451,-0.4436310917792502,0.4884070179222736,0.0555555555555594,0.18377163422932033,-0.042251397244985195,-0.4116943689065584,-0.5185185185185182,0.44321850804403534,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.04155844155844148
2018-03-20 00:00:00+00:00,000026,-0.2779493990169689,-0.7307594811905128,0.6169491525423728,-0.5556108911107457,0.1927863675942389,-0.3377605678505864,-0.7921714646619219,-0.25641393412565694,-0.4317050844183272,-0.08381502107883694,-0.6183096888565819,-0.3051735670124453,-0.36740845326020427,0.19638205015704968,-0.6111111111111089,-0.17889407071637053,0.08932122312253042,-0.7510059471151808,-0.5555555555555545,1.4969900872058233,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.07653061224489792
2018-03-21 00:00:00+00:00,000026,-0.3163059740723662,-0.7172236805066353,0.17288135593220338,-0.5866008467490106,0.0023341296501453684,-0.3267364948651894,-0.3533113165133393,-0.2974526885013354,-0.44196588291547373,-0.0729058558936753,0.39575643712539094,-0.2928941454718779,-0.09060367433164787,0.28015253737680273,4.934324553889592e-15,-0.6199258532677608,0.496332396271126,-0.26486441440766767,-0.3333333333333333,-0.026821164165868456,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.0659898477157361
2018-03-22 00:00:00+00:00,000026,-0.302726865735104,-0.6796261393789663,0.43050847457627117,-0.5486777166530756,0.060288782829233584,-0.29363436109772467,-0.23602401216696853,-0.346388902379726,-0.4381637762093287,-0.09243683217225561,2.353243732139905,-0.2693900831934185,-0.20785840515685183,0.24041399004680922,-0.4444444444444406,-0.4888238675165761,1.830568599889238,0.41018105759275314,-0.18518518518518481,0.01607110015787575,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.04636591478696732
2018-03-23 00:00:00+00:00,000026,-0.2767793877655549,-0.6573225326613636,-0.3389830508474576,-0.4894581933490752,-0.03369166556571075,-0.3534255138317771,0.046466212597437995,-0.39041831638107494,-0.4412982440660841,-0.15646017774378468,1.3370110481001218,-0.2217443059896084,0.9220260747497153,0.31427604057178354,-0.11111111111110399,-0.2444621117397051,1.0378141283827937,1.0192598165755578,-0.25925925925925414,0.2928388597226534,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.08101265822784795
2018-03-26 00:00:00+00:00,000026,-0.2749002514163402,-0.5544739959390313,0.5152542372881356,-0.11606511295162533,-0.1784404581774825,-0.27162482097212,-0.162291209269677,-0.43508155256876324,-0.2675864402814007,-0.3142477934547063,5.6389566459168154,-0.20257305146192575,0.004006180665930011,0.23990493095228305,0.2222222222222277,-0.35478674829355134,5.423865451286107,7.077730563067298,1.7037037037037062,3.9091187918685395,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.11346633416458855
2018-03-27 00:00:00+00:00,000026,-0.2720321127749268,-0.5196462584645195,1.776271186440678,0.006919372517807445,-0.18802958789943336,-0.5349576565955954,0.16609907425940773,-0.49377716494767265,-0.18959506638711227,-0.4149218109238875,0.29921814128220753,-0.15387826076350622,0.7745008102956936,0.15327200231007065,0.6111111111111138,-0.5333468890365541,1.3532730173537753,2.1527719198203497,0.7777777777777789,0.0017315512982067455,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.06042654028436017
2018-03-28 00:00:00+00:00,000026,-0.17917385240532657,-0.4331856314292125,-0.15932203389830507,0.2980482906872562,0.9464138145617185,0.5981085442645182,1.0033158842939116,-0.4602911574140626,0.06611287167886083,-0.006702940958579587,2.8351781522211184,-0.004530754369586089,0.445931136271026,0.5430214021296114,1.388888888888891,0.4210211488039555,3.470095103211778,3.926232687801744,2.629629629629637,2.5625721621188333,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.017857142857142898
2018-03-29 00:00:00+00:00,000026,-0.14486338095343643,-0.3734799587901687,-0.20338983050847456,0.4302110661653497,1.0217424663928085,0.7023754784464475,0.8929334770504916,-0.4277212184202393,0.07694610960212842,0.18453151165680026,-0.43779688123884075,0.10225619620024289,-0.04498522303494623,0.43038175342506557,-0.11111111111110891,0.5677984401287895,2.037603213479119,1.0285443874351055,0.2962962962963036,1.6254210212224367,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.004790419161676758
2018-03-30 00:00:00+00:00,000026,-0.13065261033313072,-0.3483882583416331,0.7728813559322033,0.46795937168969115,1.0600832425999613,0.7009814737825741,0.7529564648806526,-0.393588004315263,0.05701306501051183,0.2564232792189761,-0.13412132020153655,0.1718784810965653,0.08246666041093792,0.4518978961097694,-0.5555555555555545,0.5218863431503877,0.4351061590888046,0.39345345375025864,-0.037037037037036306,1.584857960806208,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.0035128805620608153
2018-04-02 00:00:00+00:00,000026,-0.12068621603045412,-0.3102408717508321,1.5491525423728814,0.2314999373161899,0.6376709410874394,0.5350732576049113,1.0748609778543712,-0.41024957348025737,0.06516379136814468,0.33461245123414546,-0.6689240525064485,0.2740510672469312,0.4827624412540858,0.6140640089937572,0.33333333333333665,0.22710375690681767,0.6796931630784606,-0.624052456505495,0.2592592592592673,2.5390781334401473,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.04255319148936159
2018-04-03 00:00:00+00:00,000026,-0.06301858929778562,-0.2444285993944271,0.07457627118644067,0.3336526948862664,0.12217621969859767,0.4559203698840736,1.5700281930640458,-0.28279937339539574,0.09272730952333202,0.5965116975760805,0.03491129825604075,0.45261277718713855,0.1168390335518337,1.0282268503856218,0.5,0.44895421524157714,1.4892278095757365,0.6949572722811087,0.11111111111110891,3.779239868606271,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.05698324022346367
2018-04-04 00:00:00+00:00,000026,-0.016183157734202605,-0.21825206870782032,-1.5152542372881355,0.15321533441525223,0.2729319873880221,0.5739932329956895,1.5914011821215621,-0.17876661641364253,0.10832451168445559,0.7509183858400741,0.31756693583133677,0.5926940691643633,0.051176662498418915,0.8936153640218241,0.33333333333333665,0.7872081253344105,0.45980942570865446,-0.5385502255428072,0.37037037037036963,1.4692245359178906,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.011695906432748704
2018-04-09 00:00:00+00:00,000026,-0.019055116248325735,-0.21289536217926291,-0.6338983050847458,0.045776433877781526,0.18029128196103636,0.13633406215797106,0.6219743692710421,-0.16539397236292766,0.13280512124562094,0.6202349707217555,-0.0391682084508372,0.5917231844957903,-0.3174572131425132,0.4698955139066428,1.5,0.6413725289208606,0.3271611385420655,-0.40117418810583644,0.4814814814814851,0.21683327681388676,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,0.0011918951132300103
2018-04-10 00:00:00+00:00,000026,-0.022008807804189633,-0.2153530913803723,0.48474576271186437,-0.025349562881062937,0.09043159197706221,0.247585281158682,0.3131685497845151,-0.17406974941368833,0.12221213827582182,0.48668259674620823,-0.9512687753882172,0.5427137325937396,-0.17442808669750134,0.25520119751666187,-0.6111111111111089,0.5702416942402121,-0.5723508624294366,-0.4673331397898107,-0.11111111111110891,-0.26004243164016255,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.030552291421856614
2018-04-11 00:00:00+00:00,000026,-0.02163932660946259,-0.20722658119865742,0.15932203389830507,-0.0912262218454803,0.039945171401752924,0.21613102682322013,0.4994329084619458,-0.17611384551203818,0.15569826777772536,0.228315154199734,-0.45158581714477053,0.5294972942197959,-0.41038221591567137,0.2968933770247671,-0.16666666666666338,0.5963891219291649,-0.22806640261900127,-0.35843783117764483,0.592592592592594,-0.7912764041664073,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.03976608187134501
2018-04-12 00:00:00+00:00,000026,-0.05844931902638266,-0.23860320962286724,-0.43728813559322033,-0.31351106398004236,0.06079314548402186,0.1496020467691205,0.5609967327115708,-0.15907928654603637,0.0901500959559371,-0.028725536232043505,-0.8724084699405364,0.5236539854576352,-0.38961851316828233,0.39554815039370855,-0.33333333333332676,0.31616555008344827,-0.812933687956087,-0.8834193785461317,-0.48148148148147857,-0.7023436714120208,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.03909952606635072
2018-04-13 00:00:00+00:00,000026,-0.14130762347996664,-0.24930976390081647,0.04067796610169491,-0.43630232229139804,0.09081605627075884,0.14588823724340058,0.3346699176771478,-0.15724011924264164,0.10259888704421574,-0.028725536232043505,-0.2581198993274323,0.4846156023815362,-0.36917296240941083,0.41906326484863793,-0.05555555555554459,-0.5529443295817252,-0.7435091283086712,-0.7034437572019109,0.3333333333333399,-0.9127889462744585,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.08994082840236674
2018-04-16 00:00:00+00:00,000026,-0.14944250672397938,-0.25990772084197233,-0.19999999999999998,-0.5416019221501582,0.3825932427891008,0.16161482555201034,0.35231850592900765,-0.15187965814511878,0.0541735191568876,-0.044242741150219346,-0.5124567964377578,0.45124523088935964,-0.2216566380344683,0.6603335125657399,-0.6111111111111089,-0.603816751206114,-0.676351192314377,-0.637241517326846,-0.3333333333333333,-0.818614546962574,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.08809523809523812
2018-04-17 00:00:00+00:00,000026,-0.15024248889386393,-0.2476979507968331,-0.6067796610169491,-0.5183042476620089,0.3503337392815095,0.18975616585399271,0.2434055486593908,-0.15704063537120103,0.05252957694965747,-0.06638951416332078,1.0294831892127467,0.40708056505688606,-0.4213371755697902,0.6143892779116631,-0.33333333333332676,-0.622506636600186,-0.29325511282168865,0.3308500747810359,0.1481481481481518,-0.29572791683960875,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.037575757575757526
2018-04-18 00:00:00+00:00,000026,-0.1417405445796076,-0.2457603456824701,-0.16271186440677965,-0.5815631386991441,0.2575678150930324,0.19029787540028445,-0.06812661298240802,-0.16869100618861274,0.044338063673338424,0.03610421417733927,-0.09372764562905583,0.3289365765599056,-0.3711213255151682,0.5553181190707047,0.16666666666667324,-0.3177947562920404,-0.8231478070771464,-0.5286637997092716,0.07407407407407261,-0.7288053179333004,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.01339829476248492
2018-04-19 00:00:00+00:00,000026,-0.15637311134965873,-0.24164850757252104,-0.4135593220338983,-0.5678670137087768,0.2396978436437234,0.2143699456723886,-0.14775773063175543,-0.18763239232589632,0.1033816136128055,-0.06464084214563508,0.0870871408005467,0.25368925243254764,-0.24371588126905167,0.5181808571892798,-0.44444444444444553,-0.29880103345807923,-0.6691756633377697,0.27108338439796015,0.8148148148148184,-0.8064797564793348,108000000.0,0.016,107000000.0,0.039,,-0.0947,0.2469,5.41,2.42,1.6,0.66,0.0484,0.05,0.045700000000000005,456.23,39.57,1.96,0.59,0.59,0.68,0.4046,-0.16895637757526477,,0.05,1.6795403433988187,2.673136196289201,416.66,-0.03082614056720088
