date,ticker,rolling_median_30d,kurtosis_20d,macd_hist,bb_upper,skewness_20d,return_20d,rolling_std_30d,macd,pct_change,volume_ma_20,turnover,volume_roc_10d,amount,rolling_std_10d,volume_ma_5,rolling_std_5d,return_10d,rsi_14,price_range,open_close_range,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2018-05-31 00:00:00+00:00,000011,0.7291576673866091,1.2047750994535404,-1.1495360873091767,0.9387159391360589,-0.44662173108703185,-0.2897476016516477,-0.20418531943027599,-0.34377992590566153,1.106004447739066,-0.3752197412712767,0.00269905533063422,0.0789838888711594,-0.27673367893192646,1.0994291543295929,-0.4284542032420059,2.153024567477196,-1.3190326840959654,-1.1723385462397669,1.6212121212121247,2.913043478260883,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.027675276752767593
2018-06-01 00:00:00+00:00,000011,0.7291576673866091,0.893740963891019,-1.2993914448439523,0.8452627746077225,-0.38826085548694855,-0.17844853599726537,-0.1317199084769045,-0.4842883626230059,-0.35581912527798365,-0.3740657671243554,-0.26180836707152494,-0.44635915448481206,-0.4110188534400696,1.2907244767050108,-0.4176399938738827,2.055047309852804,-1.107637446290823,-0.7035721074264192,0.8030303030303089,0.3043478260869661,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.03548085901027084
2018-06-04 00:00:00+00:00,000011,0.7291576673866091,1.0363156691549513,-1.3929845644085321,0.643681952436228,-0.25150712187127605,-0.36328704656077265,-0.03911598232977965,-0.6144981706386442,0.27575982209043737,-0.39529849555321606,-0.3643724696356275,-0.4931466524205723,-0.46456898551837145,1.387382291360573,-0.48586237193593373,1.2401026342069894,-1.2162221916644116,-0.7835995071083836,0.13636363636363685,-0.39130434782608714,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.026827012025902028
2018-06-05 00:00:00+00:00,000011,0.7291576673866091,1.0127452596389723,-1.3161698589053035,0.5089687897655643,-0.2653973532148139,-0.34593411089895315,0.027643739655940462,-0.6852891330531631,0.385470719051149,-0.4130980024420508,-0.17543859649122803,-0.588786311392061,-0.3650419458201544,1.2982073397460645,-0.5459692565634093,0.6098697832015667,-1.1104829570910355,-0.6647339520300083,-0.5303030303030352,-0.4347826086956438,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.03013698630136987
2018-06-06 00:00:00+00:00,000011,0.7291576673866091,1.049561353741281,-1.111674206193061,0.3928751438623883,-0.25738848718748947,-0.3628183068723478,0.07102675024397336,-0.7000477434680398,-0.4329132690882135,-0.45116232462450695,-0.32118758434547906,-0.4105826322602012,-0.44207824732639056,1.1351797775365664,-0.552095373975286,-0.06253180991409836,-0.8729527660012539,-0.4982082656180705,-0.16666666666667204,-0.08695652173912875,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.021316033364226012
2018-06-07 00:00:00+00:00,000011,0.7291576673866091,1.1098028280931609,-1.0016237119879075,0.35337027859060727,-0.2844860714813809,-0.3331659183201761,0.12265859231814952,-0.7357811045175078,-0.687916975537435,-0.472542516301988,-0.2672064777327935,-0.3725813907106564,-0.41585727154319707,1.026017130948966,-0.6401147840946647,-0.5444076268509044,-0.8488553328572639,-0.6170500853314883,-0.46969696969697017,-0.26086956521737853,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,0.03130929791271348
2018-06-08 00:00:00+00:00,000011,0.7170626349892009,1.3861566793135622,-1.0043097998257922,0.3716297596499541,-1.1744049198890272,-0.7704315473765255,0.20829809325303594,-0.8070533362068701,-0.5900667160859896,-0.5541421461593371,-0.15924426450742235,-0.220270068922934,-0.36959246216474373,0.8092027874785733,-0.6685109504348737,-0.24629101636542228,-1.1226453535909888,-0.792384200700106,0.1969696969696965,0.5217391304347957,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,0.03775411423039696
2018-06-11 00:00:00+00:00,000011,0.7170626349892009,1.2806645756614168,-1.053327598614718,0.40500112655277676,-1.1161451383172212,-0.8049915556885309,0.3184885918935309,-0.8966848024754559,0.5455893254262417,-0.6209974305271193,-0.09446693657219975,-0.46737226751401756,-0.3327658803287933,0.3383111830606483,-0.6578160391426661,0.20973864414831545,-1.3464017094807663,-0.9291723177787212,-0.04545454545454741,0.34782608695653044,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.10836501901140673
2018-06-12 00:00:00+00:00,000011,0.7170626349892009,1.1091331315283441,-0.9052591342283507,0.3831885189631992,-1.134927929400358,-0.6724001364878267,0.38619667252477735,-0.9129549354823413,0.2816901408450704,-0.6453902270958771,-0.2834008097165992,-0.2850858582512384,-0.42857706537401813,0.00019436586485636296,-0.6294005271685247,0.1957965548531051,-0.817124746071337,-0.679145972804479,0.1969696969696965,0.08695652173913648,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.1177024482109228
2018-06-13 00:00:00+00:00,000011,0.7170626349892009,1.172018823042893,-0.6894136038606,0.31289823084917723,-1.1504404940933008,-0.6981627088836446,0.4354685568256395,-0.8910757050570246,-0.16604892512972574,-0.6750847728113398,-0.116059379217274,-0.23344369935275264,-0.34207370102194423,-0.3731214171477201,-0.6412045881395143,-0.16816736311862662,-0.5698674426383118,-0.5502855672370452,-0.19696969696970187,0.2173913043478296,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.1912878787878789
2018-06-14 00:00:00+00:00,000011,0.7170626349892009,1.221573471044852,-0.5296287060283275,0.2616325300095868,-1.195855641401581,-0.6658263567519537,0.4855183237064826,-0.8742462712854716,0.87175685693106,-0.6949002705554739,0.47233468286099867,-0.4897207107972403,-0.038328551691001356,-0.4107145285049551,-0.6198050927381327,-0.43925980110512314,0.16064621880346142,-0.5987758083245975,0.16666666666666666,-0.39130434782608714,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.20055197792088314
2018-06-15 00:00:00+00:00,000011,0.7170626349892009,0.9681348988967067,-0.20759952444227173,0.3371677197954921,-1.043741365273701,-0.5785050918900354,0.508071671921812,-0.7813454046570426,-0.4091919940696812,-0.7007225946603953,0.11066126855600543,0.7402331878847381,-0.22636745264429162,-0.3982790352402488,-0.5424354540984532,-0.03514232628585959,0.08574053119417617,-0.20041471492535493,0.7727272727272737,0.4782608695652236,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.18936567164179113
2018-06-19 00:00:00+00:00,000011,0.7032397408207347,0.8988943807309269,-0.055132045194153254,0.3303650476114348,-0.9542134617738011,-0.6519299933681263,0.5390198219406073,-0.7296356058143642,-3.7064492216456633,-0.7047723907231762,0.6774628879892037,0.8962359929002796,0.009929723667886223,-0.39729927334597037,-0.5139748023118033,-0.29304676879081376,0.06803626985978627,-0.337908564377154,0.13636363636363147,-0.2173913043478219,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.09061833688699375
2018-06-20 00:00:00+00:00,000011,0.6496760259179265,1.5991765714259865,-0.6757018878884752,0.5342678801663369,-1.6658507723922684,-1.2573455236651525,0.7639336303699789,-0.9687909220804454,-0.03261675315048184,-0.6891531626042109,0.013495276653171342,3.0240158303325733,-0.31203527589744356,0.5549515234222091,-0.43299720294376065,1.8696208350312475,-1.2180966673596405,-1.178744970817351,2.2878787878787965,4.130434782608709,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.08751334044823891
2018-06-21 00:00:00+00:00,000011,0.5425485961123107,1.6398212058013713,-1.0108243140982738,0.5371440985955084,-1.711770962239979,-1.1974378906463559,0.9414060599320468,-1.1447496023250165,-2.627131208302446,-0.6970439309347463,0.4399460188933873,0.4215477532657476,-0.13696499476330296,0.9407656162517313,-0.4013219516520366,2.551335945996779,-1.334018929137321,-1.1832603865650015,0.16666666666666127,-0.26086956521738625,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.019906323185011704
2018-06-22 00:00:00+00:00,000011,0.4578833693304535,0.5991260654991561,-1.6012636020238906,0.5515046509129301,-1.3771221749432363,-1.5172542596869485,1.2635243826768814,-1.446974032404894,0.5218680504077094,-0.6814623108926104,0.04588394062078271,2.0140361429679023,-0.3209985887710955,1.7868488820925164,-0.3425628128551738,3.7273444916277474,-1.9541550951461053,-1.5088217775156945,1.863636363636374,3.260869565217406,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.004602991944763999
2018-06-25 00:00:00+00:00,000011,0.4388768898488121,0.5639582730154747,-1.7749495571648388,0.3207371201920288,-1.3620843986245919,-1.4800614802949608,1.4365159884782857,-1.632206892734558,0.0,-0.676798909365772,-0.06207827260458839,0.7674829307308603,-0.3640115234295923,2.196581113293606,-0.38715772334131343,3.111159379513514,-1.635518782335457,-1.3381399638885367,0.651515151515149,-0.1739130434782575,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.06559263521288841
2018-06-26 00:00:00+00:00,000011,0.42850971922246184,0.5744324356066773,-1.7575356475244253,-0.09936335836654163,-1.3570852417829158,-1.5073767201052943,1.581107670628974,-1.756190240911865,-0.5455893254262417,-0.6914244925074566,0.11066126855600543,0.23615537551827195,-0.30410577576101394,2.471736502916234,-0.40573920473323183,0.9663286635576204,-1.4737036838050879,-1.3381399638885367,-0.13636363636363685,0.13043478260870087,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.059788980070339955
2018-06-27 00:00:00+00:00,000011,0.4198704103671707,0.7990024465414863,-1.7060494496436998,-0.1947617772756833,-1.4880392467918504,-1.4019708894522855,1.7246644110819576,-1.8654627270180053,0.06819866567828022,-0.6945954471959097,-0.056680161943319825,0.40242568561209435,-0.3645529722052554,2.6183596940979292,-0.46535599996775734,0.6845769991138188,-1.7672196537683103,-1.4039164686405714,0.31818181818181573,-0.608695652173909,-7202500.0,-1.155,-8029299.999999999,-1.1906999999999999,530000000.0,-0.1672,-0.0121,3.43,0.2,1.98,3.53,-0.013600000000000001,-0.0034999999999999996,-0.0034999999999999996,1718.34,21.29,1.31,0.62,0.62,2.25,0.6922,6.907936052249117,,-0.0034999999999999996,3.248852342909868,-291.75964955781467,1697.05,-0.017543859649122848
2018-06-28 00:00:00+00:00,000011,0.4043196544276453,0.8491720526911081,-1.5326298862416323,-0.4147284467870406,-1.5491209460353785,-1.3141729453149644,1.808259721988115,-1.92293857995441,-0.6256486286137879,-0.6926358684558546,-0.11066126855600543,0.6078599830189823,-0.39234660599280685,2.5377149598773885,-0.47271701367897534,-0.5666683889469203,-1.8227488475249467,-1.3774525727052378,-0.04545454545454741,-0.608695652173909,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,-0.08004778972520897
2018-06-29 00:00:00+00:00,000011,0.39049676025917907,1.87078997687963,-1.399320511913783,-0.3953076273729119,-1.891475011911455,-1.0385239787439136,1.9003678037456928,-1.9825399835350117,0.9933283914010378,-0.7129006837494758,0.25641025641025644,0.07155791672872107,-0.24549157660272478,2.3594196738304607,-0.5308764378239387,-0.3282692221332441,-1.9431487103693867,-1.4562713064607558,-0.1969696969696965,-0.6086956521739013,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,-0.1040462427745665
2018-07-02 00:00:00+00:00,000011,0.37321814254859564,1.922836133337006,-1.040585285376122,-0.4032362771524247,-1.9386941073472428,-1.0555620718697476,1.903065860973465,-1.9433949923888445,-1.8176426982950333,-0.7047120198630027,0.17004048582995948,-0.12965528909667787,-0.289082686863845,1.565208546275589,-0.5085773704447079,-0.3678585750405324,-1.9126938953646042,-1.0776071337793138,-0.04545454545454741,0.521739130434788,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,-0.03325123152709355
2018-07-03 00:00:00+00:00,000011,0.34730021598272115,1.1328835697768447,-1.0055577137408256,-0.39166446308265007,-1.620711172869401,-1.2826288418909293,1.9431198166587995,-2.0029466022208307,-0.3647146034099333,-0.6909256906463518,0.44534412955465597,0.13152063178098453,-0.19660077595430997,0.3901789882187259,-0.48423733868562546,0.02155329539747581,-2.282506613416947,-1.3324758708123468,1.1969696969696992,1.5217391304347918,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,0.004987531172069941
2018-07-04 00:00:00+00:00,000011,0.33347732181425493,1.1333188952958857,-0.935207739604138,-0.38794338228464326,-1.5847797180674184,-1.3754185305991216,1.9626202385803826,-2.0459177571786524,1.4054855448480357,-0.6647514588593619,1.1201079622132255,-0.11562913295376638,0.1008948420804875,0.27321728457901817,-0.4487413246922835,0.3191966762729005,-1.3407489586387433,-1.3757246322624492,0.7424242424242465,-0.2173913043478219,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,-0.09404761904761905
2018-07-05 00:00:00+00:00,000011,0.3265658747300212,0.877054307942021,-0.5788398094876206,-0.41147424150763773,-1.3257210589194999,-1.2315489144613025,1.9206922787253593,-1.9713401381960012,-2.46997776130467,-0.6231015034570978,0.4399460188933873,1.6434156030400833,-0.19695646150375343,-0.24107156874604097,-0.32556122490105527,0.2182142122282355,-0.9404095486388412,-0.9027740226765469,2.1666666666666776,1.304347826086966,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,0.01948051948051941
2018-07-06 00:00:00+00:00,000011,0.31101511879049637,0.19657025411337584,-0.6585720270522041,-0.3868259506288443,-1.0645413629567964,-1.5367701801780003,1.9655030397621427,-2.039670339765432,0.1927353595255745,-0.5985919239129225,0.44534412955465597,0.05891499845793605,-0.20921369865286715,0.12692402907279904,-0.26771133089900784,0.7605117173452159,-0.8905815443328648,-1.2372836453530858,0.9545454545454553,1.6956521739130532,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,0.014193548387096815
2018-07-09 00:00:00+00:00,000011,0.2781857451403888,0.24078554029593066,-0.5910856265705944,-0.4967022235159497,-1.1497305490618326,-1.413138056473622,1.9484210395943315,-2.0565793392260105,0.3825055596738325,-0.5756747495166002,-0.116059379217274,0.6117830193737943,-0.4161614191949463,0.24637895848625366,-0.24812387654261286,0.3943093181770389,-0.9852869209318942,-1.179828492139475,0.8030303030303062,-0.5217391304347764,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,-0.0063694267515923345
2018-07-10 00:00:00+00:00,000011,0.09330453563714891,0.27288378674462166,-0.40608153914420747,-0.5173638925756473,-1.227367856258107,-1.272629933734545,1.8637276243915983,-2.0221678884582195,0.7946627131208303,-0.5742792919289852,0.013495276653171342,-0.019705053376028833,-0.36101869202254094,0.21292170542369127,-0.2777968547223499,0.3786233758829113,-0.8741902291522647,-1.0609444236218708,-0.3787878787878807,-0.3478260869565189,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,-0.029776674937965285
2018-07-11 00:00:00+00:00,000011,-0.07257019438444956,0.2444306671978196,-0.09554850254824811,-0.512611430014469,-1.2099808480042507,-1.2370463188183198,1.7983268474966383,-1.9240911863941992,-1.6545589325426242,-0.5707154318062887,0.04588394062078271,-0.05720979315812044,-0.3612401175300119,0.14158545919783533,-0.3230430682175417,0.39389669352185985,-0.4729266913986183,-0.8142810774238295,-0.3787878787878807,-0.2608695652173824,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,0.028909329829172107
2018-07-12 00:00:00+00:00,000011,-0.19179265658747358,-0.05005415711801856,-0.08794024711641682,-0.637251036890439,-0.9775998934787986,-1.519947050490451,1.783336515977814,-1.9203464326870332,0.9340252038547071,-0.5600287998693615,-0.029689608636977022,0.21943640603767214,-0.3828472827835269,0.16493957542799642,-0.43572171305588475,-0.1433830297470948,-1.0023867158303736,-1.0560008759469899,0.13636363636363416,0.17391304347826522,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,-0.03949044585987256
2018-07-13 00:00:00+00:00,000011,-0.30928725701943904,-0.11131709915064343,0.11126988537506555,-0.6315804049843656,-0.9789024614716237,-1.3670572867143111,1.8152626866213697,-1.8409524105185338,0.0385470719051149,-0.5571260501498757,-0.07827260458839407,0.20684841694679887,-0.3991981031739419,0.11066076702456462,-0.4847145309892874,-0.17913366343457243,-0.5407674218040819,-0.7856645786973411,-0.04545454545454741,0.4782608695652236,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,-0.025445292620865163
2018-07-16 00:00:00+00:00,000011,-0.3161987041036721,-0.0560879381308624,0.29233325601007826,-0.6271371692359967,-0.9857080126442449,-1.4827578359441373,1.7899072977028734,-1.7530600406086432,-0.22535211267605634,-0.5748295574741723,-0.33738191632928477,-0.3055770378955176,-0.5027916843382219,-0.2368217117387761,-0.5396819255354307,-0.2031706542645382,-0.822700444488157,-0.7743280216841689,-0.3181818181818211,-0.608695652173909,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,0.0064102564102563875
2018-07-17 00:00:00+00:00,000011,-0.34038876889848807,-0.04498886581420519,0.41288038731830007,-0.6298136915618928,-1.0055468256342728,-1.4569657777887062,1.7642861606995726,-1.6746877273485885,0.0770941438102298,-0.5893680482274102,-0.3265856950067476,-0.5446438528016204,-0.4973058720190883,-0.2684351596872764,-0.56313205813363,-0.1972735672327236,-0.32144314197282803,-0.8119887515474792,-0.2575757575757615,-0.43478260869564767,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,0.024296675191815793
2018-07-18 00:00:00+00:00,000011,-0.35939524838013004,-0.14976124194169202,0.5322759304034533,-0.68236321321148,-0.8903082980885318,-0.8517854463236938,1.7032700853426805,-1.587322498156722,0.0385470719051149,-0.6216209328535005,-0.2564102564102564,-0.6471883842032259,-0.4697289195679134,-0.28347978630703236,-0.5988408741002265,-0.472917027674052,-0.18173369191035493,-0.7861591768509323,-0.560606060606065,-0.608695652173909,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,0.04342273307790547
2018-07-19 00:00:00+00:00,000011,-0.3628509719222466,-0.1483272795734185,0.6377026947876901,-0.7155672172912176,-0.8979852515626416,-0.8406206557741488,1.5966979072350493,-1.496075249950592,-1.0971089696071163,-0.6303450169916756,-0.2078272604588394,-0.7478504833954956,-0.45541705134469423,-0.6691729329881819,-0.6304032758606792,-0.8432243722391768,-0.5960914031938999,-0.7723866169837962,-0.5303030303030352,-0.6521739130434734,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,0.07824933687002662
2018-07-20 00:00:00+00:00,000011,-0.38704103671706314,-0.06687809643913523,0.5611071676855582,-0.6712654975875129,-0.7703713586410044,-0.5710065002152035,1.5117447421393766,-1.467869319346177,0.4714603409933284,-0.6512610458261839,-0.25101214574898784,-0.5364040298855203,-0.4728719907737212,-0.574196903746846,-0.6492426990383607,-0.3404578209892404,-0.14158690164545232,-0.9760109935273014,-0.07575757575757723,0.7391304347826176,355000000.0,1.2628,358000000.0,18.3456,,0.9112,0.5954,4.04,0.2,2.42,3.78,0.1723,0.15789999999999998,0.1472,1048.42,6.15,1.37,0.71,0.71,1.76,0.6376,1.3858632727576021,0.1614,0.07719999999999999,2.759374284287295,6.348662498047533,1042.27,0.1997389033942558
