date,ticker,rolling_median_30d,amount,bb_upper,macd,macd_hist,rolling_std_30d,return_20d,volume_ma_5,skewness_20d,rsi_14,volume_ma_20,pct_change,return_10d,open_close_range,kurtosis_20d,rolling_std_5d,atr_14,rolling_std_10d,volume_roc_5d,price_range,future_return_5d
2018-02-26 00:00:00+00:00,000025,1.605805515239478,-0.12590038427505162,0.7557209816348133,-2.2636639165696635,0.20445811146064236,1.5254867670130536,-1.0683776811099948,-0.4643706134834134,-0.27732768458929746,-0.6389802775560011,-0.5300146901218129,0.842323651452282,-0.1603917598318544,-0.5312500000000122,0.5526243404769325,-0.1973433075679635,0.8268821525107183,0.40734790553936917,-0.3991445102965519,-0.2745098039215634,0.08015597920277304
2018-02-27 00:00:00+00:00,000025,1.5570391872278666,0.6274850484482076,0.8395586577393532,-2.0507607201635434,0.6600604242620641,1.493963238983662,-1.013292129788548,-0.4552558244749831,-0.2865741359162185,-0.2736813622776957,-0.5310594300036542,1.1701244813278007,0.16467668484197062,0.21874999999999262,0.49872699722039604,0.19982914349929579,0.7510318319174532,0.4460019425329138,0.2367739646583642,0.058823529411767064,0.1563421828908555
2018-02-28 00:00:00+00:00,000025,1.4606676342525402,0.07390328786245197,0.9936346318737002,-1.738934099380378,1.2543552499485144,1.4378888098286666,-0.7564349145226809,-0.3976107318157619,-0.348686023532522,0.18825172692788356,-0.5006785904349895,-0.8547717842323651,1.7067006697150846,1.4375000000000213,0.3269741472363555,1.0147218320395712,0.928934539328189,0.5364713731855159,0.7107142653599147,3.1176470588235357,0.3003442340791739
2018-03-01 00:00:00+00:00,000025,1.2644412191582,-0.1940912746289035,0.991588403675504,-1.5607504889899428,1.4193196720165289,1.4010605482617882,-0.9086959078259422,-0.35085892358125015,-0.27324550723198915,-0.11196729188649635,-0.4897465892676277,-0.07053941908713693,1.340784609974645,-0.5000000000000181,0.2725969504599509,0.6172691112530326,0.8919596297829523,0.29330151350190137,1.1079139679353338,0.4117647058823555,0.30732758620689654
2018-03-02 00:00:00+00:00,000025,1.107692307692307,1.7171943939196999,0.9863509863224381,-1.407358705661834,1.4936963217078738,1.351646732117966,-0.9374768012007789,-0.34134241302045853,-0.25893744691748644,-0.13617911434416383,-0.4939765595685667,4.203319502074689,0.38553503101706316,0.15624999999999314,0.27738633881148067,0.3565012810390224,0.8146447019041824,0.34522105402283854,0.2742157800522418,0.09803921568627612,0.14207436399217216
2018-03-05 00:00:00+00:00,000025,1.107692307692307,3.103048789336395,1.3529369966373854,-0.8399207413733769,2.515084933752719,1.3198418239646645,0.005572759798520099,-0.09129609803565947,0.3849615116385338,1.168146411136434,-0.44906844027202486,-1.008298755186722,2.371226751898266,6.781250000000083,0.3975427263682694,2.2700699438055527,1.0548630958000398,1.172468759455518,5.952863849726684,3.941176470588247,0.17930204572803846
2018-03-06 00:00:00+00:00,000025,1.107692307692307,3.0652275811085317,1.4419104728130874,-0.49538994716352286,2.8143512347438757,1.2887961690748806,-0.010253095851932344,0.2714194616541179,0.38692557481778445,0.7863691161705095,-0.36227459001316975,4.178423236514523,1.6461533364860716,4.281250000000059,0.3912510843020165,2.3502646602242963,1.3559257397205862,1.3961873748513367,5.963771213184888,4.9019607843137365,0.06559766763848386
2018-03-07 00:00:00+00:00,000025,1.107692307692307,5.082757283548107,1.871210849702768,0.24054393223369366,3.963048483719298,1.3872856078800127,0.9721492705313654,0.5490402560097353,0.4330606078400428,1.6651647123416864,-0.2586383556873335,4.203319502074689,2.9531569738902728,9.000000000000114,0.0426681531750572,4.497154114311156,1.6689136405317524,2.5279479180998194,2.1303327141752253,5.3137254901960915,-0.07610853739245524
2018-03-08 00:00:00+00:00,000025,1.107692307692307,7.547064919112268,2.5156251427819925,1.3239128301760554,5.68914651170357,1.7723927765416334,2.459464391365334,1.0639107788132838,0.30819610382542595,2.2662048695665185,-0.12294381212339707,0.14937759336099585,4.908819967690018,6.18750000000007,-0.19669911763117076,7.243749136377282,1.991383102195809,4.248437392946304,6.396956934185697,5.705882352941189,-0.05934718100890199
2018-03-09 00:00:00+00:00,000025,1.107692307692307,4.113605938168822,2.7631571985054504,2.180936649022718,6.544193601098258,2.110863543605646,3.2224182044041503,1.808101904667186,0.34002342529781315,2.285680695242758,0.060736173750542556,-1.5726141078838174,4.622555646693399,3.3750000000000497,-0.07628098023615686,6.797762487926998,2.126854157550225,5.1671686301867075,13.887296593837,3.6862745098039347,-0.03461274845784777
2018-03-12 00:00:00+00:00,000025,1.107692307692307,3.0381782113740528,2.818139431733286,2.6214124370185896,6.26053183248101,2.301099910951098,2.8220134390130784,2.0112677045123473,0.3392737714483288,1.6876101006616302,0.17545744156446122,0.3112033195020747,3.9000101701727328,0.12499999999999896,-0.15334308054810014,6.0083022863294415,2.104602755358246,5.237573145032174,0.9268778625286562,1.4117647058823608,-0.06802721088435375
2018-03-13 00:00:00+00:00,000025,1.107692307692307,2.6558642512135657,2.5859620790543514,2.9799897079822526,5.843340687342276,2.4833860113242228,2.9777307491775784,1.962281076379748,0.30829111468314185,1.7390822087452067,0.26667255252515587,-0.22406639004149378,3.6874763679183684,1.406250000000016,-0.14794448669550778,2.6620940771897184,2.0664299273218805,5.155906473781146,-0.07321004343020952,1.647058823529415,-0.05300957592339252
2018-03-14 00:00:00+00:00,000025,1.107692307692307,2.2844691905755403,2.4320583101356608,3.2011172774534655,5.190272855952442,2.639674901514276,4.000204611518513,1.8618818899633969,0.7178555430259823,1.6544240299099227,0.3369359692169602,-1.871369294605809,3.140536718755289,-0.3125000000000085,-0.1532960607561187,0.8363873105697798,2.050086433548896,4.9303896782708545,-0.217015444331773,1.8823529411764695,-0.021848137535816724
2018-03-15 00:00:00+00:00,000025,1.107692307692307,3.1371808348650454,2.449856035106512,3.100800832074836,3.9210591053402815,2.706914951006713,3.322911887070014,1.5696080094697087,0.636045108491816,1.003315888490111,0.40408772872078225,0.9045643153526971,2.7356834661464338,2.062500000000016,-0.2197345888331148,1.7532880934420805,2.028542764291816,4.1428562314960065,-0.5373671090894043,1.450980392156863,-0.05047318611987386
2018-03-16 00:00:00+00:00,000025,1.107692307692307,2.186294635938549,2.281244087999148,3.1012362106616163,3.139748708725138,2.8029851853191023,2.7422947518215004,1.1682686776145543,0.7951352783094386,1.1876645229891354,0.4764474920111732,-0.5228215767634854,3.108297349005258,3.2500000000000395,0.03880592599697112,1.02575484907125,2.161359558067945,2.9182959180217694,-0.5651452580887372,3.6862745098039276,-0.13383031593894223
2018-03-19 00:00:00+00:00,000025,1.107692307692307,1.3844861480730979,2.250038625613781,3.0039666349185308,2.287718092632771,2.8770736977615816,3.1064423995223196,0.9783830902527924,0.8768046014696432,1.016382070330218,0.5348008740499856,-1.1327800829875518,1.4373497566998163,0.21875000000000372,0.11239523651828039,1.119478894758158,2.185992135607918,2.375540181769158,-0.4114730013872245,2.470588235294126,-0.11204379562043797
2018-03-20 00:00:00+00:00,000025,1.107692307692307,1.4603814168045623,2.179614641240523,2.756595244852782,1.2573860536295354,2.92119604673636,2.462408633186569,0.8192467525882767,0.9481937969215678,0.6638093411302293,0.57597637808793,0.43983402489626555,1.3918100397386526,0.5625000000000064,0.12634093588123502,1.2367426489175197,2.0560436138087606,1.3045381850792064,-0.4515682729298891,0.5490196078431338,-0.08486818345973281
2018-03-21 00:00:00+00:00,000025,1.107692307692307,1.8102659725080585,2.016759198781862,2.587467335891282,0.6148909920872809,2.9737083460139755,2.4601917130356084,0.7093895587498271,0.9488157181016598,0.7686863963156615,0.6074186341374888,-0.5684647302904564,0.20994952555206595,0.25000000000000905,0.12680235598805503,0.4704334514071087,1.9274176694104073,1.2369264825280475,-0.3337663879454224,0.4901960784313806,-0.07213474917612592
2018-03-22 00:00:00+00:00,000025,1.107692307692307,0.808372188551403,2.0231720850703176,2.3595619546431212,-0.03565336085128618,3.0078862980467935,2.521476582362751,0.6638195139169221,0.9512047054880813,0.590339993283079,0.6637031369173307,-0.3360995850622407,-1.1747146938111015,-0.500000000000007,0.13590813508876465,0.7270113448822725,1.8509603757701296,1.169243226666243,-0.10971961211462249,1.0196078431372633,-0.062015503875968984
2018-03-23 00:00:00+00:00,000025,1.3039187227866467,1.509902369668378,1.9225174691250448,2.1173389947364107,-0.5893505845279595,3.004351473543446,2.1846209487956623,0.4243778678726115,1.0302668647158417,0.4861167530640805,0.6921063280336083,-4.1203319502074685,-1.3130578604258676,-0.25000000000000905,0.18738039818779864,0.4160103728905816,1.7035535026324478,0.8841277685824819,-0.6778433310165524,0.07843137254901811,0.04549180327868865
2018-03-26 00:00:00+00:00,000025,1.3817126269956452,0.8120455116390681,2.116388052539785,1.416872935096511,-2.0968712907045965,2.9726394017597717,0.9644528665351972,0.3754614435064444,0.39667807648068193,-0.530776099247794,0.7460345254649214,-0.12033195020746887,-2.0616619766159237,5.312500000000067,0.17397253337213617,3.222783057722184,1.9121162502442604,2.013566020165807,-0.1284686663164031,3.803921568627462,0.03452527743526525
2018-03-27 00:00:00+00:00,000025,1.3817126269956452,0.9508302872675422,2.103625070556765,0.8424679614785575,-3.0100302898165006,2.9368750475319376,0.7203775882354857,0.33966532304458147,0.46821201270410023,-0.5522676598783569,0.7759140860855854,1.7219917012448134,-2.1751383705848983,2.0937500000000213,0.21630866758836778,4.157537992158141,1.9927573285789215,2.471540663008274,-0.12759092614540185,2.9411764705882417,-0.004340962904498794
2018-03-28 00:00:00+00:00,000025,1.490856313497822,0.7770544557686528,1.9185309657099023,0.5700422840205921,-3.039017272413812,2.7927413221538036,0.8565548635900507,0.30062812869910494,0.4292631835352335,-0.09885353090775315,0.7830389177868191,0.0,-1.6618886734537832,1.8750000000000178,0.14767534812552494,3.48508732991971,2.0055545428992727,2.3154855084816526,-0.13928937072233127,1.7843137254902002,-0.009471191791633719
2018-03-29 00:00:00+00:00,000025,1.538461538461538,0.5473458140098751,1.712508445716214,0.3533940475789509,-2.9326280477761144,2.639780018872046,1.0805610710553046,0.19851675042366032,0.38508005071875273,-0.09885353090775315,0.8018815127637293,0.11618257261410789,-1.1236529342748856,0.8437500000000097,0.1673419541355892,2.5187448587516053,1.990375506922535,2.3379322637274838,-0.3968514638447923,1.8431372549019673,-0.003148366784730494
2018-03-30 00:00:00+00:00,000025,1.5465892597968067,0.39217256910479686,1.4254486409210603,0.19566198284616435,-2.710646146169621,2.5652316490590312,1.129284387322261,0.17884019477644986,0.3724960998521998,-0.066093860590717,0.8229420954146711,0.16182572614107885,-1.3463414672979848,-0.21875000000000372,0.16577217439194356,0.8130157681505907,1.860072573691031,2.0670387121476668,-0.07717905083013857,0.4117647058823555,-0.009408075264602194
2018-04-02 00:00:00+00:00,000025,1.5663280116110303,0.4487095412056949,1.4481470866708013,0.0913498161539599,-2.408958716827753,2.4264106335928033,0.1659544762050023,0.043612139791299985,0.38864286966493355,-0.01664592408386965,0.779966499655432,-0.5518672199170125,-1.1501865887600613,-0.34375000000000266,0.6422420007623094,0.6182055100971133,1.6992796934803815,1.7394237145714617,-0.5769821602306545,-0.07843137254901811,0.0011918951132299396
2018-04-03 00:00:00+00:00,000025,1.5663280116110303,0.3747919933532303,1.3469692922984784,-0.05004423314497231,-2.2537551823633604,2.3144586807183125,0.2773118140848913,-0.012800486746113818,0.3685650827276578,-0.16627826782096525,0.7044273918044325,0.0995850622406639,-0.9788868002473393,0.7500000000000049,0.6774038789942393,-0.4661920727545474,1.5881774263777761,1.566910190577533,-0.2971650780184375,0.3921568627451045,-0.00832342449464926
2018-04-04 00:00:00+00:00,000025,1.5663280116110303,0.21236630673514517,1.346946114468065,-0.14603987334969698,-2.0241254894854293,2.2087979235418,-0.6197772058508704,-0.08189269354300849,0.11795376402903676,-0.13274383946446872,0.6243473441289789,-0.21576763485477177,-1.0768057849793828,0.7187500000000107,1.3826703717590154,-0.429262393208455,1.547094822487191,1.137653503968704,-0.37146258960912265,1.1568627450980484,-0.020318725099601656
2018-04-09 00:00:00+00:00,000025,1.5663280116110303,0.5347125998390244,1.349817837853549,-0.23997191502548773,-1.8356277066600593,2.0659862482662676,-1.5041167304571512,-0.14885928630070996,-1.5768873511516104,-0.19542953962196488,0.4968468965584894,0.3817427385892116,-0.9727897848380676,0.7500000000000049,1.6515937713513789,-0.3255538110263131,1.4245764156750877,0.6674514181762491,-0.4102617953590628,0.11764705882352716,0.0
2018-04-10 00:00:00+00:00,000025,1.5663280116110303,0.2908508528984215,1.3420685426293661,-0.2656608724770294,-1.5262912338934194,1.9404712048798975,-1.458639195618227,-0.14875788086030814,-1.5742690998618818,-0.05269903378370043,0.3307548368268356,-0.0995850622406639,-0.7632060802381166,0.09374999999999367,1.616433483441548,-0.35991077579385194,1.4731823049948016,-0.030204669129608216,0.07022373879096692,2.1176470588235308,-0.026513652552433643
2018-04-11 00:00:00+00:00,000025,1.5663280116110303,0.24407716565765303,1.3049456097951473,-0.2903991568930343,-1.2766135090153696,1.8107343160459244,-1.1516306557292189,-0.1601425916500419,-1.8349205564002642,-0.08560181734944433,0.23381572848534793,-0.11618257261410789,0.5586613648988197,-0.46875000000001277,2.18761963032918,-0.5728253887406045,1.3623109316143212,-0.20488837244632727,-0.04002484975566966,0.19607843137254527,-0.04880952380952383
2018-04-12 00:00:00+00:00,000025,1.5663280116110303,0.05394184486186262,1.3049789931123121,-0.31593169018469575,-1.078716480536955,1.707848626253618,-1.239793678479632,-0.1849323216190548,-1.8201086174410641,-0.1261175752138652,0.1643625983122301,-0.29460580912863066,0.5600089932209217,-0.21875000000000372,2.217926144080571,-0.5826828787617998,1.2338886704609247,-0.6324015056696216,-0.15590187433295358,-0.11764705882352716,-0.039968025579536375
2018-04-13 00:00:00+00:00,000025,1.5663280116110303,-0.0030604212527766623,1.3112019551077048,-0.36182648462553246,-0.967703243454121,1.648478233561304,-1.2543763492544944,-0.22321287537076356,-1.8115350856101227,-0.23376329670790108,0.09990656199648315,-0.7136929460580912,-0.07562876640495633,-0.5312500000000122,2.208847501157393,-0.46256552897876935,1.0955367242719865,-0.5807793751718701,-0.3022585728738874,-0.3529411764705884,0.025213501423342864
2018-04-16 00:00:00+00:00,000025,1.5663280116110303,0.6959378348450485,1.3554862933851626,-0.4686764986762968,-1.020500169658791,1.5690121643629764,-1.005112264578409,-0.24760478399666133,-2.085590288382155,-0.48330852784505984,0.03978349850523719,1.2489626556016595,-0.2985475257467882,0.6250000000000059,3.1164294493545617,0.060087675919015815,1.0227832790476412,-0.3605141121019281,-0.2092349393980656,0.3333333333333374,-0.030003947887879908
2018-04-17 00:00:00+00:00,000025,1.5663280116110303,0.19793948438653472,1.3554862933851626,-0.4090092612590933,-0.6758948039620013,1.4535890996522343,-0.9344057349241652,-0.2284079540867367,-1.9534196640021124,0.0692171198092467,-0.02053576026898382,-1.1950207468879668,0.048905257649164396,1.656250000000014,2.885593395228172,0.060087675919015815,1.0364129991619395,-0.37455995310117435,0.23062978318940985,1.3333333333333357,0.003658536585365848
2018-04-18 00:00:00+00:00,000025,1.5465892597968067,0.2448118458978166,1.3429154428597143,-0.48724616267822335,-0.7205811483065733,1.48766560358502,-1.079345992620779,-0.23786986171808114,-1.805360684773422,-0.35037774689955214,-0.072094899658375,-1.062240663900415,-0.37835021835793514,1.1250000000000129,2.5012369575138065,0.18662175398084138,1.007679976512565,-0.31488536039991255,-0.030001431607523592,0.823529411764711,0.02795160617438472
2018-04-19 00:00:00+00:00,000025,1.5465892597968067,-0.16431710982167705,1.3563823791223502,-0.6544260692152608,-0.962957286885972,1.5351570325140997,-1.0639436997911722,-0.23117320244231096,-1.8217110913855417,-0.6651242418730232,-0.09983789364744208,0.08713692946058091,-0.5360363001821186,1.7500000000000187,2.549296411654452,0.7082273259546006,1.054226343433057,0.032878515255855445,0.14314959096260385,1.686274509803924,0.012489592006661146
2018-04-20 00:00:00+00:00,000025,1.538461538461538,1.242712841330176,1.3284353740515085,-0.7655577577789412,-1.0266503342229483,1.5924438609371951,-1.137133923223349,-0.2550580838661993,-1.8253782161421874,-0.626354815344373,-0.1426702668501094,2.0539419087136928,-0.5397536410246374,-0.375000000000008,2.617203722091884,0.8243734724530046,0.957361476137286,0.19309464443844376,-0.2567391948328948,0.0,-0.03609678698928997
2018-04-23 00:00:00+00:00,000025,1.5373004354136428,0.5312269219029558,1.3881902470741925,-0.6239170287775663,-0.4903790289791539,1.4231516442673526,-0.5835176049421679,-0.10411998603725087,-1.373538263775646,0.19386139938034672,-0.15336781465431631,-1.053941908713693,0.14783525887281865,2.656250000000039,1.9002688283682756,1.0882478189112195,1.1268939197144867,0.20782913299124084,2.2701640568390475,3.176470588235303,-0.030525030525030524
2018-04-24 00:00:00+00:00,000025,1.5361393323657468,0.2094384087857786,1.305241672939881,-0.6190916297526586,-0.37920316614661986,1.2257072530912254,-0.7439828721343137,-0.12077387951863615,-1.2600353359546403,-0.1548045523130293,-0.15765173865807341,0.20331950207468877,-0.30388722812307456,-0.625000000000017,1.6638028751225316,0.6879922921988749,1.109208785883744,0.16268811486484572,-0.054938711563521044,1.0392156862745143,-0.033211826650465785
2018-04-25 00:00:00+00:00,000025,1.5291727140783735,-0.10559303887521504,1.3118003096300328,-0.5831170268170881,-0.21789851073743574,1.10323973404018,0.2997801556826378,-0.11779021944527321,0.7210147582371543,-0.07722017574532512,-0.19615702489472905,-0.08298755186721991,-0.21124976513099267,1.3125000000000224,0.2233259272484607,0.7095493204213081,1.037070656804101,0.10014678666411664,0.1033309534293202,0.3529411764705954,-0.0353084415584416
2018-04-26 00:00:00+00:00,000025,1.5175616835994192,0.1510490353407511,1.3057320559126142,-0.554104675046168,-0.10502907137870697,0.9297233026185023,0.3082989748440841,-0.1648267429547595,0.7158514368300328,-0.10588956760211038,-0.22672719291146454,-0.5394190871369294,-0.20166138796566047,-0.46875000000001277,0.2220415713526886,0.43545621079364444,0.9414311956961122,0.03659377129339449,-0.420722818482414,0.0,-0.006578947368421058
2018-04-27 00:00:00+00:00,000025,1.510595065312046,-0.08035655390876828,1.281397876448337,-0.5800445941520921,-0.14239534475486296,0.7453347913779383,-0.2189530127447044,-0.12601186053631772,0.9037167112691652,-0.2918990507668152,-0.249978295896821,-0.03319502074688797,-0.2772680315891786,0.0,0.8153304356826013,0.1415935967425903,0.8876447480977511,0.021693481915117805,0.7793604321820758,0.43137254901960653,0.03786008230452667
2018-05-02 00:00:00+00:00,000025,1.5071117561683594,-0.04704599837080265,1.1879790613459786,-0.5941127966794408,-0.14470870244276976,0.6666675949325346,-0.226805633250358,-0.28523790301349666,0.9110735620434911,-0.30373687904951324,-0.2750412623204508,-0.8215767634854771,-0.06466171243050692,-0.375000000000008,0.8221647845787555,-0.29094216400956135,0.8185974859242029,0.04188524704911343,-0.7869252741907639,0.19607843137255224,0.036943744752308945
2018-05-03 00:00:00+00:00,000025,1.5024673439767782,-0.1979875760509656,1.219113864262798,-0.6824852889767656,-0.3191786648456392,0.5205180659001938,-0.44103290836739484,-0.35496584391752617,0.9824091695259617,-0.5837818894507676,-0.29191405665629294,0.08713692946058091,-0.6928525162079396,1.3750000000000107,0.785866468646325,0.20858512532435278,0.7942794704015903,-0.026768532811300736,-0.5067918390525304,0.6862745098039258,0.07038123167155423
2018-05-04 00:00:00+00:00,000025,1.490856313497823,-0.32753513286595975,1.1823573047757923,-0.7315535137371175,-0.3674453141772671,0.374202402032784,-0.4580931653212185,-0.4036326548919349,1.0013544929605522,-0.5399129342149345,-0.30864755234122293,-0.17427385892116182,-0.2995632833758563,-0.46875000000000167,0.8133641997964293,0.1942585811362388,0.7271254807125719,0.028953405635832343,-0.4702973206781824,0.13725490196078516,0.06520824568784185
2018-05-07 00:00:00+00:00,000025,1.4734397677793907,-0.1692425346739078,1.1177275213364064,-0.7765835538683729,-0.39667736494049705,0.2898526582154165,-0.37186540402145707,-0.42969385307521746,0.9638709806549739,-0.6011559128445687,-0.33158376189740474,0.6804979253112032,-0.019344867023830935,-0.500000000000007,0.8300792825935375,-0.02386055022806014,0.6408898249610747,0.07563553773449971,-0.3693647021594804,-0.15686274509803622,0.033112582781456984
