date,ticker,macd,rolling_std_20d,kurtosis_20d,bb_upper,rolling_std_30d,pct_change,volume_ma_20,rsi_14,skewness_20d,rolling_std_10d,return_20d,macd_hist,amount,volume_ma_5,rolling_std_5d,atr_14,volume_roc_5d,open_close_range,volume_change,price_range,future_return_5d
2018-03-12 00:00:00+00:00,000065,-0.7330011332626242,0.09978441875665772,0.6415912902056877,0.9580012375632572,0.8114301784688774,0.28274428274428276,-0.30671444896764605,0.22028360027193858,-1.661441976467728,-0.20290970934780125,-0.1939200988813358,1.2355605798707006,0.20872953119385335,-0.2020814304298486,0.2831008704366849,0.08697140318508678,1.4052033915091953,0.15384615384616435,0.5500579717965602,0.0,-0.03156708004509576
2018-03-13 00:00:00+00:00,000065,-0.5612625286646123,0.08441426699283938,0.7677469768113035,1.0198337138711562,0.7365838472250957,-0.5613305613305614,-0.2968655478663633,0.31221116107844965,-1.782683481368596,-0.018382593506653576,-0.057039995922943065,1.3407890939859208,0.057046183270052994,-0.15437121918065203,0.3009356299588733,0.06432531069729915,2.2678571734759077,-0.46153846153845207,-0.004043071489512262,-0.04761904761903815,-0.011428571428571389
2018-03-14 00:00:00+00:00,000065,-0.4629169587316146,0.12074892529948372,0.642955904724492,1.0327080086474065,0.6583395598880937,-0.5696465696465697,-0.3030511931675633,0.10234295810815917,-1.4439295760762934,-0.006306943742520602,0.42592704827452665,1.267861835133053,-0.02195745464791839,-0.168318156236449,0.2968141683627923,0.043296796244352904,-0.16315971811628677,-0.3076923076923014,-0.36185191417683543,-0.04761904761904661,0.09617612977983778
2018-03-15 00:00:00+00:00,000065,-0.4231938013701487,0.11494729898165676,0.7197088171496425,0.9752888963834222,0.54274358516131,0.6278586278586278,-0.3058991977005129,-0.09655851499862507,-1.4757731344890064,-0.05680976362477923,0.452513455572061,1.0840289457808567,0.05049370884841185,-0.17857768920627012,-0.15331099863374714,0.007769257316457691,-0.13443709039467963,-0.30769230769231504,-0.19658867259199375,-0.28571428571427965,0.13470319634703193
2018-03-16 00:00:00+00:00,000065,-0.33928364044454973,0.13285563028521882,0.6968524153315256,0.9773937853805433,0.4205920380520223,-0.5239085239085238,-0.3010773904399912,0.12899247336649014,-1.4859771073576933,-0.05636811633172602,0.4950798184712199,1.0315523083893787,0.041221067607298524,-0.1841656902273028,-0.1941376786825702,0.03078311401611381,-0.03273389022207209,0.4615384615384657,0.45295144521460395,0.428571428571428,0.056647398843930656
2018-03-19 00:00:00+00:00,000065,-0.3086564459796084,-0.0041017066788051,-0.6378121131469383,0.9650640764874565,0.2824721399783949,-0.28690228690228686,-0.30121991203539394,-0.05825632148959016,-0.4549986693311534,-0.1636313897450019,0.8633931019238639,0.8755098939534199,-0.12028796263892089,-0.20556739584390502,-0.14211979794685464,0.02015100136547485,-0.2623686601493243,-0.3846153846153904,0.02548924437310728,0.04761904761904661,0.07916181606519206
2018-03-20 00:00:00+00:00,000065,-0.30201040731812545,-0.1098997087665989,-0.6255588314694843,0.9011117059759117,0.19142829004840328,0.291060291060291,-0.3002995901030369,-0.1584439847491582,-0.2625992873184445,-0.270389400272282,0.609762466530698,0.69934028610189,-0.03737980007401755,-0.24076073083795416,-0.2838617531170238,-0.017723531805040382,-0.5066745451460558,-0.5384615384615411,-0.5540327077256282,-0.28571428571427965,0.0947976878612717
2018-03-21 00:00:00+00:00,000065,-0.2707556755470555,-0.20460701393646552,-0.6060740915737304,0.8725242461973034,0.07623326258615364,3.891891891891891,-0.2970718747502188,-0.04195451194116082,-0.2212669123172956,-0.270389400272282,0.573889584379257,0.6110836247209424,2.24682825924443,-0.2502990826083079,-0.3660546663790676,-0.0008892922074991885,-0.12702230668573986,0.0,0.6055736057122123,0.3333333333333432,-0.021141649048625904
2018-03-22 00:00:00+00:00,000065,0.051129981269454346,0.004116770008210959,2.5309185653966013,1.349744925930515,0.10133077671400158,2.108108108108108,-0.2368382953793008,1.0492894803914181,1.9373059508030928,0.4095350043263885,1.253178551612103,1.1626224163575816,2.843734432629022,-0.012944356795556652,1.6341930221839136,0.2507581547229319,5.8836774948935355,5.9230769230769384,10.42420536472197,3.1428571428571526,-0.031187122736418382
2018-03-23 00:00:00+00:00,000065,0.4774987299223037,0.3902658278070747,1.481723515678607,1.8136262231946194,0.2980192756921081,-3.3471933471933473,-0.16579908234818025,1.432560253682461,1.5587186907284782,1.371677948421309,1.5726610674145887,1.8275169888883263,1.7262467129085792,0.2691543573798825,3.299220330370899,0.5684363554288139,5.977926549944278,2.9999999999999933,0.48594913073477813,4.142857142857149,0.05579868708971551
2018-03-26 00:00:00+00:00,000065,0.5171556274404185,0.39463258141093593,1.1600579617727926,1.8266163310443166,0.3111742925824803,0.5904365904365904,-0.12113711427059025,0.3494420635030702,0.007116918667125621,1.3919405677659413,0.7393598531729303,1.5316112285043972,0.7761408913477829,0.44009121635128445,3.0038529281207813,0.7794176846709362,3.7749608629329767,1.5384615384615343,-0.6035610027749064,2.142857142857148,0.018338727076591146
2018-03-27 00:00:00+00:00,000065,0.5902976425763796,0.44181663951634426,1.2806608665999948,1.8017490834695697,0.34922588215729056,0.8981288981288981,-0.10126419429265164,0.4654706955805168,0.06474062758675173,1.445867908861229,0.62866324883139,1.3665671168788103,0.9552170697298973,0.5366249334944843,2.358331371802497,0.8793225516376623,3.0962548148128546,1.461538461538459,-0.7546553249315421,2.0,-0.03484688489968322
2018-03-28 00:00:00+00:00,000065,0.7142002095610637,0.5073587432283128,1.279046864243815,1.7107160129016936,0.4152723603853634,-0.923076923076923,-0.07692039614068168,0.638468030191255,-0.0925668088897382,1.5259572855496033,0.9211145580062805,1.3431932815971597,0.48926389058668557,0.6366246259545273,1.2445745030115138,0.8440828669054863,2.594789493859751,0.0,0.29685048772381023,0.47619047619047455,-0.006479481641468736
2018-03-29 00:00:00+00:00,000065,0.727927399841318,0.5073587432283122,1.1066784231006446,1.698413131029057,0.4296493354659576,1.663201663201663,-0.06171705232744529,0.392314694243339,-0.02802108804690595,1.4142559211394923,0.7387210139299928,1.088645386009738,0.9305843929836182,0.44938199845614946,1.3266763752292305,0.8033597719005295,-0.7255971351017587,1.0000000000000069,-0.5903569929324894,0.3809523809523898,-0.057113187954309516
2018-03-30 00:00:00+00:00,000065,0.8652983323109218,0.5823674979712068,0.8508088646964073,1.508163888756971,0.49508101273732635,0.08731808731808731,-0.038441992757059416,0.7086105504120116,-0.13600161927156487,1.4500128783769224,1.0055199188585557,1.149687186624869,0.6548612776664527,0.2521827648457226,0.5136224241809708,0.8775528979470447,-0.6365208616331425,2.4615384615384657,1.0053105786793533,1.714285714285712,-0.06321243523316074
2018-04-02 00:00:00+00:00,000065,0.9711791602207264,0.6182426005851246,0.9115678549436388,1.5695215267796978,0.48825000297534465,-0.9064449064449064,-0.021201734463542322,0.7248705657736916,-0.18922637286861624,1.3129705580944642,1.117578795302244,1.1311107896733235,0.6489985643416193,0.13846371489815812,0.46897558316106186,0.8184380252175311,-0.5393286040268824,-0.6153846153846164,-0.3391451810724097,0.1904761904761949,-0.029661016949152477
2018-04-03 00:00:00+00:00,000065,0.9678582193094442,0.5909408411538359,0.755753510863652,1.5574320254202108,0.46327444612002205,-1.322245322245322,-0.0015510926915723042,0.46591417649407496,-0.10782413605749704,0.8954288519169821,0.9038719726989134,0.8824850153193587,0.45285261639954044,0.11655149295272187,0.27533577849453844,0.7835469699242541,-0.1241505954766375,0.6923076923076917,0.09412933174129286,0.42857142857143643,0.015317286652078642
2018-04-04 00:00:00+00:00,000065,0.8464133677893187,0.5619111765343123,0.6325308206846413,1.5922186137763348,0.41345983627396987,0.2744282744282744,0.004376210544968251,0.12959470195547396,0.07515635747622479,0.40948975479394883,0.42502965525099257,0.4307204017764214,0.28461833866003666,0.06632099175485376,0.713400021716142,0.7991513165309763,-0.340703577208778,0.7692307692307672,-0.1885015210873329,0.47619047619048305,-0.010869565217391266
2018-04-09 00:00:00+00:00,000065,0.7642245385906725,0.48567307469704174,0.7477385956768452,1.5989552756801135,0.37135916653534967,-0.5405405405405405,0.008594641708164668,0.1915436201891042,-0.02866687051430901,0.4653466804545128,0.6736812872353298,0.15334279467621936,0.12747729189747006,0.04517454430266857,0.7953102866158744,0.7656378832867388,-0.18489101414983783,-0.2307692307692397,-0.3181428425650506,0.42857142857143643,-0.044052863436123385
2018-04-10 00:00:00+00:00,000065,0.6485188476601276,0.44936867112863355,0.8414584844334235,1.5254330938057918,0.33226159125027577,-0.18295218295218293,0.00848749043570865,0.056223087330924446,0.1493960647118563,0.1748476325931523,0.33389950382144423,-0.14030774127275944,0.06559906897830264,-0.034612084475075446,0.8030723985991417,0.714516940175818,-0.6083332846790684,-0.07692307692307535,-0.3128304795471868,0.1904761904761949,-0.04867256637168137
2018-04-11 00:00:00+00:00,000065,0.5368541481127592,0.4298656830806264,0.8810977095542669,1.344517612457977,0.2969009476163854,0.5530145530145529,0.0038140998244140683,0.010324510440958347,0.2371694217392476,0.23737704538051912,0.18853024890526876,-0.3665777518749041,0.07147922430236753,-0.09115176789344355,0.26581466512153185,0.6270448399474211,-0.535310303447084,-0.1538461538461507,-0.11535314649625375,-0.28571428571427965,-0.06986899563318784
2018-04-12 00:00:00+00:00,000065,0.48759211467549596,0.4145161819397717,0.8507840790867781,1.192299466572803,0.2860469435553272,0.5446985446985446,0.0,0.15532809866427283,0.20487834620802556,0.26501873303361967,0.23954432795538838,-0.4140104129102997,0.46560535461744246,-0.1474930880394635,-0.36078220130945937,0.5578215427943872,-0.5336481578016228,-0.1538461538461507,0.09978620229398898,-0.1428571428571314,-0.08297413793103445
2018-04-13 00:00:00+00:00,000065,0.4877824496542654,0.3811366386478129,0.8580183184512034,1.2499113131592918,0.2674515479206363,-0.8066528066528066,0.008932046847645935,0.297585022604373,0.0874483906308071,0.22689210190360692,0.45541634065896514,-0.3460954732306385,0.19413782258144624,-0.1481158564526496,-0.14909133915428505,0.5455462158367311,0.06627938998166351,0.07692307692307535,1.5743990747230796,0.47619047619047455,-0.0923076923076923
2018-04-16 00:00:00+00:00,000065,0.4180326329787253,0.31260433487797795,0.8176572837148147,1.2337059896070128,0.23479918326029597,-1.9209979209979209,0.013392175217644521,0.062139600681729516,0.10100479714275848,0.2682608026549785,0.4081001490017145,-0.44148211784305147,0.33875535176375987,-0.1573036126718764,-0.16326763401875385,0.5741503510014505,-0.06852279327932678,1.1538461538461575,-0.5051698373466607,0.9523809523809577,-0.07949308755760363
2018-04-17 00:00:00+00:00,000065,0.20733509834774855,0.3303224652813491,0.5647645057955906,1.3409385141269987,0.2189263428181583,-0.3825363825363825,0.020270315959280437,-0.4066944855316853,0.19866109099101897,0.42524293612511715,-0.08435248580978473,-0.8195136058867376,0.020769922444864652,-0.13191618921088322,0.7251402686796581,0.6647155785407581,0.562773079632697,1.769230769230774,0.6749181724839968,1.7142857142857204,-0.05813953488372093
2018-04-18 00:00:00+00:00,000065,0.011783295910369068,0.3433644845990954,0.5739033191556804,1.3760523581710165,0.19805853099982432,-0.38669438669438666,0.01986182340603384,-0.48616646302257743,0.18651406679688853,0.4240688549045935,-0.058394885330401984,-1.0895168225172918,0.059828625877387694,-0.13440572516384192,1.247327893317599,0.6368044327047109,0.020780771364050293,-0.07692307692307535,-0.7138598983942666,0.3809523809523898,-0.0422535211267605
2018-04-19 00:00:00+00:00,000065,-0.16967368156121507,0.3634959063656816,0.569571525349062,1.3255114904245282,0.18800340190104176,-0.04989604989604989,0.024680856523579243,-0.5666600917988505,0.1958962848158462,0.5155598284484725,-0.07673721257188097,-1.27534706476654,-0.06270900479841081,-0.1313164862944818,1.4486866411333723,0.6548898585020347,0.14001294670159894,0.5384615384615411,0.3140412252535298,0.904761904761911,-0.06698002350176256
2018-04-20 00:00:00+00:00,000065,-0.31266051889030955,0.40090571422459564,0.5873655831829244,1.1101602964060255,0.20226348514762865,-1.2224532224532223,0.02412117317812928,-0.5771180933384448,0.23436950973621531,0.6697937231924154,-0.13896564209396803,-1.341659487122464,0.05112113442448294,-0.18294475659750092,0.8420157529229548,0.5716768355360502,-0.5737725952242423,-0.6153846153846164,-0.4035463285791062,-0.28571428571428814,-0.024213075060532604
2018-04-23 00:00:00+00:00,000065,-0.5108236259505226,0.5437579871743928,0.27131335830307307,0.8911280681323116,0.23076649047285314,-1.3596673596673596,-0.027057603518445498,-0.8294244081361908,-0.61168852229357,0.9006211045872426,-0.9959265828364453,-1.5128234619504153,0.03477240038754112,-0.19231396139143378,0.26751358230578653,0.5504113142003385,-0.09043567675815992,0.7692307692307672,0.7495115284099673,0.3809523809523814,0.020025031289111407
2018-04-24 00:00:00+00:00,000065,-0.7572032495202273,0.6213618072011028,0.3241752817937876,0.9103589114120406,0.3298527301285485,0.5738045738045737,-0.0901648482448431,-1.0659207691226598,-0.842684523732949,1.2783026023774997,-1.5327784909619138,-1.7529701625434788,0.006225368669910033,-0.22055689335436907,0.8895578237754076,0.58666847294988,-0.3148617640696937,0.9230769230769178,0.10807896065681734,1.0476190476190508,0.0012345679012345416
2018-04-25 00:00:00+00:00,000065,-0.9008868279407216,0.7588930215517968,-0.3757418513505362,0.827285083676037,0.403487702919462,0.30769230769230765,-0.12852257640900022,-0.8775120521027989,-0.08815582985151509,1.3984687844107753,-0.8947596944771162,-1.7252494562224396,-0.09481834299410044,-0.21790128582456075,0.8074307697651847,0.5083284060947644,0.13343726714404783,0.1538461538461507,-0.020769608353167917,-0.28571428571427965,-0.022058823529411728
2018-04-26 00:00:00+00:00,000065,-0.9805869081783487,0.8413966310521138,-0.3217293345032522,0.7278622788144935,0.46202650783185806,-1.1226611226611227,-0.14908313707716642,-0.7743375140526723,-0.06415936309591488,1.279900297692829,-0.9408778954052696,-1.5661055081773219,-0.1639693078638362,-0.23391027829290723,0.5307185500161763,0.46358591543850725,-0.2503870073279437,-0.1538461538461507,-0.37919746229276236,0.04761904761904661,0.02392947103274564
2018-04-27 00:00:00+00:00,000065,-1.1106864053302465,0.9228204071950691,-0.19719423631050784,0.5670772188166545,0.5463667290975547,0.6278586278586278,-0.17436320848360662,-0.9834573304883869,0.1446778558879606,0.973485404008106,-1.2647347035397898,-1.5466787340110901,-0.22639244819343446,-0.24353012815190014,0.0741031040529154,0.4620419700259543,-0.1814666859284061,1.230769230769226,-0.28092433413235907,0.5238095238095296,0.01985111662531019
2018-05-02 00:00:00+00:00,000065,-1.1556162653415067,0.9758516254757383,-0.30914587340297156,0.48905665163703,0.6005754771578454,0.46569646569646567,-0.1904050370114019,-0.7713207095110437,-0.07352645847546556,0.5132155594885536,-1.0171424193168184,-1.3488174565816504,-0.056585557478217106,-0.27496224947026243,-0.2047904644084892,0.3966040615422302,-0.5631071530908182,0.23076923076923286,-0.33392395707645217,-0.23809523809523728,0.006134969325153243
2018-05-03 00:00:00+00:00,000065,-1.1441740275373704,0.9088452320225451,-0.6243583277707715,0.513069500147551,0.6435740683463699,-0.20374220374220373,-0.21172952730164143,-0.6149394173532358,-0.6141061662223155,0.3232342822852959,-1.20374161280878,-1.069854527605582,-0.14257803552952122,-0.28688096050879414,-0.19263140228658263,0.3838434730435369,-0.1661540298923813,-0.1538461538461507,1.5319938288990733,0.28571428571428814,0.01602959309494461
2018-05-04 00:00:00+00:00,000065,-1.1357918555667121,0.8034895305337606,-0.6110517945393708,0.5151824895716848,0.6854196943138424,-0.6652806652806652,-0.22849436684261096,-0.6604087639818785,-0.5691867619880313,0.12887483952926815,-1.24942270422394,-0.8532347673232339,-0.1955014387640208,-0.30484898250405185,-0.18850864470860001,0.4359986000382467,-0.3092716445922747,-0.23076923076922604,-0.30915130809289243,1.0952380952380976,0.013784461152882134
2018-05-07 00:00:00+00:00,000065,-1.162507509104994,0.744742231734816,-0.5664375273206492,0.48818231998274497,0.7384652849432901,0.7817047817047815,-0.24671493791034563,-0.8072161955431297,-0.6138161135257673,-0.03573144104685556,-1.2112888236245014,-0.7550717268431847,-0.11725018759469634,-0.31638480629595805,-0.2021091203928451,0.38042146287872386,-0.243685890198506,0.07692307692307535,-0.25248176310551185,-0.2857142857142839,-0.007380073800738068
2018-05-08 00:00:00+00:00,000065,-1.114979805784752,0.7074383906159997,-0.43537177663959115,0.49026398298644014,0.7726817731095001,0.4615384615384615,-0.2593750861501432,-0.525346999097025,-0.7675209158160876,-0.38736468814828573,-0.8693425884959034,-0.5176109673908393,-0.02160348616938663,-0.3106537991948604,-0.3328732656591453,0.33681465184139003,0.2662631881849226,0.30769230769231504,0.6883926099229888,-0.09523809523809322,-0.009732360097323608
2018-05-09 00:00:00+00:00,000065,-1.0315623996674026,0.625988292140155,-0.45633122810374094,0.5358683826677386,0.7641581047974514,-0.09979209979209978,-0.2652316487407905,-0.36321025412102254,-0.765950380321938,-0.4249694892987696,-0.8385105338491271,-0.2508144462582185,-0.20962395418379534,-0.28663492854309097,-0.2021091203927718,0.28432181710481763,1.0860560906679229,0.15384615384616435,0.6341902997192771,-0.19047619047618644,-0.017073170731707173
2018-05-10 00:00:00+00:00,000065,-0.9608272353273258,0.5567182205190462,-0.4022795708139579,0.5513713263258885,0.676327862836289,0.20374220374220373,-0.27271177850826356,-0.3910997632657883,-0.8648444654645158,-0.4243028651775747,-0.7641284596250706,-0.06452568975191442,-0.19111932418901417,-0.30503043107875794,-0.15437030173319066,0.20757661342593484,-0.3868383750248688,-0.5384615384615274,-0.7977541175404314,-0.5238095238095212,-0.015776699029126307
2018-05-11 00:00:00+00:00,000065,-0.8790978559020146,0.4768003264267994,-0.40084280919822685,0.5825191117599985,0.6778595610107239,-0.7567567567567567,-0.27830167660532285,-0.3130466634253079,-0.926578413655915,-0.37537737642324875,-0.6989205180083049,0.10804027229358064,-0.17721338310411908,-0.31201620120494156,-0.0805656708457404,0.16031480184221208,-0.14262260207430708,-0.38461538461537675,0.2327079812436975,-0.23809523809523306,0.008652657601977786
2018-05-14 00:00:00+00:00,000065,-0.8585185507384131,0.3459540567882463,-0.463943838772912,0.5460155056083518,0.6752228069542761,-0.10395010395010394,-0.2834407764687483,-0.5354540097116202,-0.7442182976406948,-0.3792067732015698,-0.9181974479546973,0.11519107690724444,-0.2517102098058075,-0.3103493346373028,-0.36341025670979177,0.12842962985923212,0.13598162241100792,0.5384615384615411,0.23200207538463768,-0.09523809523809322,0.03965303593556385
2018-05-15 00:00:00+00:00,000065,-0.8389875264496199,0.10521530661213557,-0.4050699158013621,0.5558909994416038,0.6419833879229149,0.3617463617463617,-0.299700721988048,-0.5645034330349673,-0.7174466087971192,-0.4732025578474667,-1.0233242370157043,0.11866769999697578,-0.2621906326942878,-0.32693496452526594,-0.26425799659577953,0.06681984771757397,-0.4069444646739484,-0.6153846153846164,-0.4478465803522788,-0.47619047619047455,0.025798525798525682
2018-05-16 00:00:00+00:00,000065,-0.7878955659106193,-0.1447491769303207,-0.32261669679438737,0.537202388898345,0.620054779856951,-0.40748440748440745,-0.3099248259268629,-0.40857206187906625,-0.9180217070904432,-0.4900042192745291,-0.8305558985626675,0.18901046299663463,-0.28315567683896936,-0.3554900495446871,-0.30704361023512156,0.02561182552190891,-0.5855045919069068,0.0,0.0018183416499684849,-0.28571428571427965,0.01861042183622833
2018-05-17 00:00:00+00:00,000065,-0.7669999785224133,-0.23940500048710048,-0.5221404176208646,0.5204694248648248,0.5373488981375946,0.25779625779625776,-0.3250997347745931,-0.5376936058368916,-0.653233467799494,-0.47465957718759083,-0.5667579934814695,0.18064428448887337,-0.251404616422013,-0.3642241843271487,-0.294181672749637,-0.024653562433114878,-0.2762705014369278,-0.5384615384615411,-0.1376460499264835,-0.428571428571428,0.02466091245376092
2018-05-18 00:00:00+00:00,000065,-0.7229048011355006,-0.33413463291434925,-0.4936164663802124,0.4519038208659336,0.42580761320136423,0.25779625779625776,-0.33168485666436703,-0.4194195990937657,-0.7964252662936199,-0.47465957718759083,-0.45484672917283087,0.22361394561598524,-0.25702824465170643,-0.37112691866490755,-0.5735270471824462,-0.06332803492341435,-0.18591891085634327,-0.6153846153846164,0.4637075830438761,-0.33333333333333476,0.004901960784313621
2018-05-21 00:00:00+00:00,000065,-0.6611358159420322,-0.42119193045876213,-0.43946754046442366,0.4750285080292462,0.33377149758729413,1.1725571725571724,-0.33971773441984954,-0.3000653357690126,-0.9442514367845638,-0.5653962495340447,-0.3408338448771728,0.29582341714586496,0.05107869848408279,-0.380869784506752,-0.49888935464277384,-0.11124084100916912,-0.2705961481037515,-0.38461538461537675,0.03578025626149007,-0.47619047619047455,-0.04290822407628143
2018-05-22 00:00:00+00:00,000065,-0.521014120978999,-0.47757871725972967,-0.4317996981463218,0.6213695768061978,0.2765310454080109,-0.19958419958419957,-0.3364206654926263,0.19228964206753457,-0.7286341181748687,-0.3734591084298822,-0.12282834729369096,0.5213180788831262,-0.1368152211699531,-0.3457748622989842,0.0654873670244334,-0.07972626300053968,1.7472272832374633,0.9230769230769315,3.1231711062324568,0.3809523809523814,-0.040718562874251484
2018-05-23 00:00:00+00:00,000065,-0.41891624789021403,-0.4533255371052566,-0.21947669573761477,0.6741794554465855,0.20069344525505786,-0.6985446985446985,-0.34135309170432426,0.10875816143350478,-0.7694483872799309,-0.2970470341551421,0.07074159124181863,0.6203174557564818,-0.14999068893772094,-0.3316787683639797,0.19841132262759528,-0.08646511402681469,0.7774608058791833,-0.46153846153845207,-0.6710125577136358,0.0,-0.05237515225334964
2018-05-24 00:00:00+00:00,000065,-0.384000198855057,-0.46600321898992686,-0.3682345666682973,0.6626276289496333,0.13890455668631524,0.5072765072765072,-0.34662639073422374,-0.17127593226256912,-0.4766873658158246,-0.29587917580052114,0.19958615687250594,0.5557030226261767,-0.14658255300766349,-0.31601422064761764,0.022693346688806418,-0.10872367977280106,0.95313061038648,0.3076923076923014,0.03274941484720724,-0.23809523809523306,-0.05054151624548746
2018-05-25 00:00:00+00:00,000065,-0.3151712132009998,-0.44822022289105823,-0.3531781466672424,0.6596205450748387,0.07301893728450178,-0.5488565488565488,-0.35109484153315096,0.04343289472089732,-0.4752260300330848,-0.26555390074977464,0.18713040431330522,0.5766077909539676,-0.23933325963201196,-0.3039724936262344,-0.14350807659961162,-0.14139314388169438,0.64934700386414,-0.46153846153845207,0.10690933753251476,-0.3809523809523814,-0.07804878048780485
2018-05-28 00:00:00+00:00,000065,-0.2966345398433196,-0.4467549665050949,-0.4536944538469399,0.6505046213837058,-0.03104783036321765,-0.8607068607068605,-0.3551076393482359,-0.17453336355861648,-0.28267251692841644,-0.29182205977010206,0.024326180301036882,0.4856724967006945,-0.24757829064051978,-0.3021549324796024,-0.22351960954621655,-0.17972960545074584,0.16342515596228405,0.07692307692308901,-0.5157742302490083,-0.4285714285714195,-0.09215442092154413
2018-05-29 00:00:00+00:00,000065,-0.3394484625425185,-0.4703244241697451,-0.546419667998692,0.6498556090943308,-0.19640294709945827,-0.10395010395010394,-0.35744797571653947,-0.4771408582959259,-0.11618425897029973,-0.2633148800017031,0.07414209280501728,0.2815930458233292,-0.2958196605392559,-0.33677316775382043,0.04234493083744864,-0.18732589119851373,-0.6245177144171863,0.5384615384615411,0.052119780354421455,-0.09523809523808477,-0.0848938826466916
