date,ticker,amount,pct_change,return_20d,price_position_5d,price_position_10d,price_position_20d,rolling_std_30d,skewness_20d,kurtosis_20d,volume_change,volume_ma_5,volume_ma_20,volume_ratio_5d,volume_ratio_20d,volume_roc_3d,volume_roc_5d,volume_roc_10d,rsi_14,bb_upper,future_return_5d
2018-02-26 00:00:00+00:00,000010,1.6511202515997718,1.9377593360995848,-1.3442079306330086,0.6363639605762802,0.8060606552194303,-0.08163114544602597,3.775777958582605,-1.1705686739452854,-0.13797400052834055,3.902309295128848,0.008821129920456819,0.13854206376061712,2.1700693665444506,1.093602072265654,1.8291471921374713,1.2709766571762078,0.45126454193814475,-0.2379406332822998,1.0231251515273205,-0.01910828025477704
2018-02-27 00:00:00+00:00,000010,0.8618124292903837,-0.7053941908713692,-0.9728682379514199,0.6363639703619323,0.8060606627156057,0.17046506382482912,3.518951220623614,-1.1181880153066708,-0.25469853951258353,0.10309996430684752,0.18695336588643202,0.1978069705782831,1.5893037027758938,1.0206307860037447,3.5064757569508163,0.8521313848249487,2.354555639629874,0.24263748497125917,1.4602376059460012,0.006479481641468736
2018-02-28 00:00:00+00:00,000010,2.2088920472263545,-1.6141078838174274,-1.0645893632260244,0.4984328692917789,0.6460606524916683,0.07442841267402707,3.3115488040152483,-1.0656315542290637,-0.2864987690452207,-0.4613920540475625,0.30137310890091284,0.23250395130789359,0.25789125376842487,0.257872764896307,1.47762747989547,0.7762012966892023,0.10108243948712983,0.06912845876609237,1.596952372585087,0.04494382022471914
2018-03-01 00:00:00+00:00,000010,0.6733800704978302,-0.0912863070539419,-1.3723895081475492,0.0831722121393048,0.2860606319202423,-0.14165405241527695,3.1070474606795675,-0.9012535822549272,-0.42035746992332257,1.6529388820536688,0.7234766229559333,0.32741072614116756,1.2236819217882509,1.4656703201041952,0.41820170750618413,4.307277383357419,0.7697165052376972,-0.29516156996967224,1.507606507759051,0.04954954954954949
2018-03-02 00:00:00+00:00,000010,1.4334146551056888,2.7095435684647304,-1.3608928925651054,-0.36363651239668,0.2660606307773856,-0.15365863380912695,2.9213116010795335,-0.9072453626640788,-0.4199057368300599,-0.777019725317264,0.8588769180933641,0.3426771235335186,-0.4718800026184112,0.08261596611253148,-0.36790020635245796,1.1663198605026768,0.14999793314631762,-0.31478576547144005,1.399004651191584,-0.00634249471458779
2018-03-05 00:00:00+00:00,000010,1.3945049397440812,-0.966804979253112,-0.9984376654131565,0.6363639531205453,0.8060606583011911,0.20089921379216194,2.6039559606200378,-0.7235428957975732,-0.48284897450212577,0.8466062976026328,0.8322005734784224,0.32689330826198126,0.19346477567714715,0.6886533493619937,0.48371893712055647,-0.038702208245940284,1.0126354562361304,0.350918981747795,1.5254407563124543,0.021645021645021568
2018-03-06 00:00:00+00:00,000010,0.5116583079748765,0.36099585062240663,-1.1696322698262265,0.25705343171745887,0.5493939775789698,0.24404486718178223,2.488952196031809,-0.638709544296638,-0.5149782481356582,0.015179311803986286,0.7861003467264938,0.35196922905592654,0.15436366220565056,0.5772921337060525,-0.3203713129886575,-0.08828360486881764,0.5780044010109125,0.11305363751605016,1.459764392596136,0.0472103004291845
2018-03-07 00:00:00+00:00,000010,0.5429251175387071,-0.08713692946058091,-0.7026225261345309,0.39498453040949,0.6427273160234137,0.7814830526049685,2.412203603102168,-0.8278781799285156,-0.37595458150384753,-0.5654819844680788,0.7330415951818212,0.2857705799963164,-0.594945573374854,-0.0732141529290195,-0.11958653862603819,-0.17100654054799294,0.388552033440095,0.20178657986156925,1.4798969460760085,0.01720430107526883
2018-03-08 00:00:00+00:00,000010,0.23165076697015555,0.0912863070539419,-0.07821347864265267,0.36050175573648297,0.5774892128298609,0.8180806295503945,2.3218335945293624,-0.9257492449581315,-0.07550777437412948,0.1153539767815513,0.43288922748377334,0.20497029558781318,-0.2965072297618061,0.007683196568883077,-0.41726334587704694,-0.5661980315320456,1.1459770240574432,0.1782837845642396,1.48355396955135,0.027896995708154484
2018-03-09 00:00:00+00:00,000010,0.954963055780885,0.3568464730290456,0.7595422295747067,0.0,0.46812958639076724,0.8406681970337835,2.2020425894334053,-0.7379716769862565,0.17624559325869948,-0.2781978899348316,0.349785845400775,0.1583735602890344,-0.5646058778475597,-0.23039058128712858,-0.5439809551836532,-0.303210555961002,0.4237383238972182,0.20328659673601465,1.3647076121180346,0.03191489361702116
2018-03-12 00:00:00+00:00,000010,1.2976261477837836,0.1784232365145228,0.7760181093096425,0.6363638626032733,0.6612330418009924,0.9310184669673414,2.066728223478624,-0.7462528726022425,0.17555476057688507,1.1736827080881278,0.2637070940960516,0.16169480054997074,0.43519736401157316,0.4095005392353556,0.41072569004026366,-0.20921825392916482,-0.23966226735150892,0.30748020344104277,1.3234066061461498,0.004237288135593318
2018-03-13 00:00:00+00:00,000010,2.6559481604681925,1.4066390041493775,0.9763282643657766,0.6363638447461263,0.7577847695061029,0.9761936019341194,1.9225149178439078,-0.8472229676707579,0.2719217223311017,0.40022121756690976,0.2461428177226428,0.22567557727644585,0.8993446254313396,0.6292714880461984,0.6621486218779756,-0.02045516702605113,-0.12269461273629756,0.36133305252937,1.3586444752110078,-0.02663934426229506
2018-03-14 00:00:00+00:00,000010,0.670384227598574,-1.2738589211618256,2.221584224305171,0.6363639441250394,0.8060606498163427,0.9987811722734097,1.7958535492280894,-0.008750638813875238,-0.3559814926155986,1.0781516481597935,0.5620358484001391,0.3064938513794241,1.6275588318246814,1.565192417226703,2.4618803013658077,1.5191397859505171,0.9318145347769361,0.7694017077007748,1.5970333424583023,-0.008456659619450324
2018-03-15 00:00:00+00:00,000010,0.8364669742795263,0.5269709543568465,1.6104064908367224,-0.04545454958676756,0.32878789929981733,0.7028061495848764,1.638130079677534,0.08752664463123605,-0.39724493403432015,-0.8597555574986917,0.5771166512699306,0.2910629767804442,-0.3451436114633958,0.020450591314496582,-0.14420541280848945,0.10070435713720641,-0.48754470435186903,0.3218187185315949,1.596720697600139,-0.04175365344467644
2018-03-16 00:00:00+00:00,000010,1.1218305382656217,0.5186721991701244,1.6662819225499543,0.1363637098255299,0.3214452271966574,0.8211961586602893,1.4808388108054096,0.05475677277805059,-0.41012308052303864,0.25165936626413765,0.6631474127484972,0.3004835801205309,-0.2851811667447385,0.13254482568959672,-0.21620050735799712,0.5388582895614723,0.03689507697896939,0.47695727005242033,1.6069992095753316,-0.1237113402061855
2018-03-19 00:00:00+00:00,000010,1.268574874030482,-0.941908713692946,2.041642024467762,0.44886384307204646,0.6445221609244645,0.9301149639788848,1.2680699363526853,-0.03642717986235497,-0.3284526670433005,0.3685370426997112,0.680177802305911,0.33537673418513114,-0.03959081098722338,0.3236547504893783,-0.45497909240156525,0.0923381231470316,-0.14818584040835245,0.6305275896056938,1.6471903204057623,-0.07594936708860765
2018-03-20 00:00:00+00:00,000010,0.4520318761845035,0.08713692946058091,1.478591737327493,-0.29696981684112755,-0.04611331609703988,0.6783388784748763,1.0082405943782538,0.1529594510293935,-0.30469140170435083,0.2377700046008581,0.6713446749289149,0.365547165123979,0.133123810814677,0.4292949107617375,0.5064215523658184,0.0036542987066489514,-0.04345621113600555,0.2931144073811256,1.6401284899351185,-0.058947368421052686
2018-03-21 00:00:00+00:00,000010,0.3275346419983175,-0.5228215767634854,1.500660270720441,-0.19696977628557713,0.01475625082167314,0.7012276135206947,0.8740905177667149,0.1422087319341765,-0.3038529494450451,-0.5553782822267163,0.3410876894098451,0.37897004715869903,-0.32248003437799916,-0.20947293651893384,-0.1952903804507327,-0.6109577617659009,-0.03510136044630726,0.3216919063371217,1.554068739754481,-0.05117270788912584
2018-03-22 00:00:00+00:00,000010,0.09903232576002743,-0.883817427385892,1.3682490703627557,-0.36363651239668,-0.40303032249769877,0.4891491750956835,0.8605344370629334,0.18078638704868627,-0.33596766857444726,-0.06332025269543863,0.28982855634605464,0.40346772777309003,-0.4065536378650025,-0.3152949613921948,-0.39683748783826267,-0.1922484071216047,-0.12593572513376725,0.13366872047666878,1.57094705006362,-0.026143790849673228
2018-03-23 00:00:00+00:00,000010,0.7073322253419608,-3.0746887966804977,0.8847712244026344,-0.36363651239668,-0.5939394183654682,-0.13265062557795004,0.8565832977685847,0.37786902335196165,-0.2569178808628427,-0.2000814603255733,0.18397199793643737,0.4127418436010227,-0.5491309560861307,-0.47682495548074105,-0.5681682543697677,-0.3898994209055651,-0.0798910031951623,-0.1639054281633367,1.6053444378353736,0.06117647058823524
