date,ticker,atr_14,pct_change,rsi_14,amount,return_20d,rolling_std_10d,volume_ma_5,macd_hist,volume_ma_20,macd,bb_upper,rolling_std_20d,skewness_20d,volume_ratio_20d,rolling_std_5d,rolling_std_30d,kurtosis_20d,price_range,volume_change,open_close_range,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2018-03-12 00:00:00+00:00,000037,-0.23349283568826024,0.4819700967458223,1.9249280455077948,0.9158203712112609,2.3429791612020865,1.6653526777121508,0.6203549318194413,2.6560015980079292,-0.19348102373299675,0.5816245446310766,-0.11984519485996495,0.578196642780498,0.25080204821985347,8.20457057790915,2.519616508157754,0.22580219287086634,0.7904392011139232,1.4610778443113868,3.2190227284426527,2.546296296296307,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.07785593014795038
2018-03-13 00:00:00+00:00,000037,-0.18769951080058547,-1.6499560246262093,1.981903759494942,0.2461937920130395,2.2020463880812633,1.9615862996178561,0.9859525044874412,2.8323009543201345,-0.1162160129424802,0.8611167591065999,-0.08449682175879597,0.8128503572725045,0.31451913231157214,3.6046867244703376,2.0802761564163395,0.3281079751233569,0.8619063514658271,0.622754491017964,-0.6512516488966764,0.6203703703703729,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.024961793173713626
2018-03-14 00:00:00+00:00,000037,-0.15308678437724552,-0.42568161829375545,1.2649520080313834,0.02765633693668639,1.862012385474427,1.8963773265044228,1.1106806973710062,2.556897953445849,-0.08661039634810842,0.9748178055839932,-0.14832255720284315,0.9178415688463726,0.1723200708082671,1.4018364502827416,0.7764896869773367,0.3801214349043775,0.5183447382029758,0.4371257485029954,-0.6898849486626981,0.38888888888889767,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.025548387096774244
2018-03-15 00:00:00+00:00,000037,-0.15950592315296275,0.49604221635883905,1.0999503417955798,0.12911284426357522,1.835989430998643,1.7025387382239627,1.1287278503436315,2.186350057154783,-0.06366481554816734,1.0287121291186707,-0.18794414142449276,0.9820026023892582,0.17578398274929,0.7193414416019573,0.11423065542097695,0.42056884027952485,0.49991377452460706,0.05988023952095513,-0.33990261282496337,-0.09259259259258748,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.029037187977585345
2018-03-16 00:00:00+00:00,000037,-0.162500434508637,-0.33421284080914687,1.1877672881613979,-0.16107858647625176,1.8757765926610954,1.4243729993929481,1.0789957535122938,1.8959366199220766,-0.02494942424995928,1.0850050356338965,-0.19275667238619548,1.0450178166579904,0.1593717709511738,0.8986803446679779,0.15160598560113736,0.4650955017389216,0.49630819484987554,0.09580838323353161,0.3744431847312325,0.19444444444444553,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.111969111969112
2018-03-19 00:00:00+00:00,000037,-0.19098740392764213,-0.7211961301671065,1.0473954672886239,-0.16581292219764726,2.4261812288131224,1.1318896452776057,0.4821702927205227,1.553730128756919,-0.009935563885077093,1.0975549809633465,-0.21179137211501914,1.035176275368995,0.7832359594711157,0.04829768070692828,0.10453480289919832,0.5046735227925938,0.7528135988116621,-0.21556886227545463,-0.626435775798801,-0.5277777777777724,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.003945291951604568
2018-03-20 00:00:00+00:00,000037,-0.18678970890597252,0.27088830255057167,0.7712901954581161,-0.17575645452574587,2.0589734187014814,0.6214046732949997,0.18536279848409296,1.1419407382348743,0.00895474736683779,1.0551556987190023,-0.2740548527238927,1.0013795197582585,0.8079575048765967,0.02340026290323921,-0.32193617055937884,0.5313801597355953,0.6566982834029611,0.155688622754491,0.09659310097181104,0.38888888888889106,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,0.010710553814002
2018-03-21 00:00:00+00:00,000037,-0.20316031887751895,-0.44678979771328053,0.8278908149644677,-0.1497399796405528,2.1038069299924906,0.028949295221227855,0.07016863375260897,0.8394466000594717,0.028507378380286774,1.0234805353851313,-0.2833918844627582,0.9535026088130159,0.7955719365506019,-0.038710031308331186,-0.3386147962154745,0.5598011046598764,0.6578338862281199,-0.0898203592814412,0.03878037179745575,-0.4259259259259208,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,0.0
2018-03-22 00:00:00+00:00,000037,-0.21836159956538362,0.3658751099384345,0.6506063568282073,-0.25376333904320714,1.8484694258720686,-0.09448385648739308,0.01988914467442755,0.52367139701342,0.05326109980383676,0.9624326375999241,-0.2823649837247116,0.8917018336427395,0.8440809650795772,-0.010665230733210518,-0.23269974581278496,0.5833352652955863,0.6309004239319699,-0.0898203592814412,0.19193210817380674,-0.33333333333332676,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.0026232948583419288
2018-03-23 00:00:00+00:00,000037,-0.2631269554005753,-3.310466138962181,0.7384773274738932,0.0006260508167770003,1.9154249982374392,-0.10174597597736404,-0.09056990921012646,0.3230662979502838,0.06951210901645138,0.922092612814486,-0.30651357653555994,0.8162271562350005,0.8219163035697583,-0.29316352398703655,-0.4080579223038091,0.6005886377645877,0.6227316229472939,-0.4610778443113868,-0.322028459179201,-0.19444444444443895,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,0.10202898550724647
2018-03-26 00:00:00+00:00,000037,-0.15886067503396756,3.468777484608619,-0.25981070131140754,0.47449942158337494,1.0068959510025506,0.24884465381619583,-0.027582860242027926,-0.2842921422848556,0.09931342843723245,0.7038460949111199,-0.2556730019564682,0.7298551771013854,-0.058317449982611735,0.3958202303812259,0.6011015611264435,0.5812337728716763,0.5562610880549708,0.7485029940119774,1.6178987678483918,0.8148148148148184,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,0.006601531555320835
2018-03-27 00:00:00+00:00,000037,-0.01062928265893127,0.795074758135444,0.4871663945327739,0.8445791838245571,1.5888463060973308,0.039837582509464876,0.17511682458765077,-0.25560870789800383,0.16164899968994545,0.6904566584363709,-0.25794843934153855,0.6496210365199464,0.014813225810904298,1.3465056546222498,0.5886153538019869,0.5875999917973608,0.09332640979190018,1.9281437125748597,1.3962519878680795,3.129629629629637,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.04678211424140592
2018-03-28 00:00:00+00:00,000037,0.011335570325718834,-0.812664907651715,0.6341733566382922,-0.04761870120563514,1.8533093116282238,0.01115872349714681,0.47566875045126283,-0.1422895225067261,0.2492862602801544,0.7130456644541442,-0.2494277970013896,0.5438857232153658,-0.06977154580780752,1.7628304536063149,0.6497533999253853,0.5954996973524109,0.11274827336327203,0.5269461077844324,0.5932978702100027,0.05555555555556433,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.03575211864406783
2018-03-29 00:00:00+00:00,000037,-0.01671508071565763,0.2744063324538258,0.4140819504322821,-0.10985914315457153,1.5781604498036244,-0.004916049161498483,0.5071488419967393,-0.19639271943499068,0.2800231159573783,0.6780044115419002,-0.2494277970013896,0.41136547609220436,-0.004378481285037894,-0.06962832318922516,0.6497533999253853,0.5847184182376606,0.01923216189122829,-0.05988023952095938,-1.00970724726075,-0.6203703703703664,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.05576012624934257
2018-03-30 00:00:00+00:00,000037,-0.027437173370134682,0.031662269129287594,0.4653209887875716,-0.2938377936632919,1.5524847634332453,-0.061396146431318493,0.5490596103440345,-0.20594377940703545,0.30252587114618934,0.656392106370522,-0.25099366235203785,0.2602584535617955,0.004522365863114834,-0.22427103893441538,0.6408552197974344,0.5744300113322437,0.019639785276641186,0.12574850299400916,-0.13129936802250575,0.10185185185185806,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.05865334034718579
2018-04-02 00:00:00+00:00,000037,-0.0808964590401202,0.1231310466138962,0.4653209887875716,-0.1604095024001716,1.2356536612932225,-0.0963030452806903,0.4479968969911897,-0.2184686210685087,0.30098020254858804,0.6328354198146601,-0.3151114608407445,0.13560888949905459,0.11536633724338774,-0.5784154683436747,-0.44545198526640817,0.5223214600484228,0.1205094129846635,-0.40119760479042743,-0.5877121738417705,-0.48148148148147196,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,0.029905561385099703
2018-04-03 00:00:00+00:00,000037,-0.0895059321181403,-1.11169744942832,0.4876007609161573,-0.24465926854349035,1.3205175031422325,-0.09405346531839065,0.24623415962696732,-0.21935972772698004,0.31691501739069056,0.6129130139575139,-0.31439523510988454,-0.04433822128903476,0.08941968283482243,-0.33221404978347685,-0.46074786305222454,0.47213810867892025,0.13515625119618932,0.09580838323353161,0.8731819325305648,-0.3888888888888845,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,0.04636659436008679
2018-04-04 00:00:00+00:00,000037,-0.11826326538588544,-0.41512752858399293,0.15281213620099454,-0.25620911772806376,0.7845726247938278,-0.08849873823145883,-0.07204252868352165,-0.37691483780147983,0.31504317741574034,0.5305496792536109,-0.317073543284689,-0.18738109279992815,0.2399358644145128,-0.47204676143824276,-0.32057810721339175,0.40633630924231806,0.1464417028481365,-0.3053892215568916,-0.21694888017552422,0.296296296296297,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,0.07278220269156842
2018-04-09 00:00:00+00:00,000037,-0.14743826800979673,-0.46086191732629717,0.03358600106887227,-0.35068575337761665,0.03428737055245908,-0.05412664665729775,-0.13238328875276845,-0.528920072790901,0.30108150754108237,0.437850874424666,-0.30771839054896943,-0.18048529394931284,0.292111645724132,-0.48579904760062653,-0.0827794643619464,0.34075907954193907,0.7432375954320118,-0.18562874251497707,0.025539610804956876,-0.09259259259258748,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,0.06908077994428981
2018-04-10 00:00:00+00:00,000037,-0.16958581269570458,-0.0773966578715919,-0.09503057476348181,-0.42011377209839035,-0.6485973824459054,-0.013443738946709161,-0.19937671165021978,-0.6731230594868043,0.2587406254508841,0.3361551940146,-0.31108876542491776,-0.17075645224578034,0.09322284163299065,-0.6367775975753467,0.0786583339674898,0.2679926903614648,1.6342209230320883,-0.15568862275449524,-0.3699672595692474,-0.33333333333332676,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,0.0623079072366584
2018-04-11 00:00:00+00:00,000037,-0.2208012708147932,3.444151275285839,-0.12339514251240377,-0.1725307267659066,-0.7350214069905736,-0.1862599080978606,-0.2340202602296025,-0.7541562318268648,0.10572864383313539,0.24812642122810352,-0.3316962541868016,-0.1888928406959397,0.14963968604028346,-0.7159308468251188,0.04820640790578836,0.19544636980060748,1.7340456783924776,-0.49700598802395907,-0.42503703843478946,-0.47222222222221455,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.038206826286296486
2018-04-12 00:00:00+00:00,000037,-0.13241142949868073,-0.5699208443271767,0.72135756514874,0.6291364694963257,-0.24087337362047212,-0.08132383747674422,-0.2400617243527423,-0.3499089733949244,0.036732269323927404,0.34684202538478565,-0.2883753045847106,-0.2642503163764355,0.41837777853462765,-0.06693033261508459,0.4485981215716498,0.14084098019618163,0.8353209711994825,1.0838323353293466,2.2830456253349602,2.4907407407407494,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.024099507644467652
2018-04-13 00:00:00+00:00,000037,-0.11905020386679659,0.4608619173262973,0.5378088552887086,0.019743359275724386,-0.033169507301514,-0.08845519261509467,0.007557707064550284,-0.1702600999538472,0.06294493613180709,0.38832931024990375,-0.2599905387385721,-0.2776515162014142,0.4397007509963969,1.8773142091985906,0.6196362311706918,0.05848065985177786,1.059452601889695,0.3173652694610766,3.4184519220313985,0.0,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.06502816180235532
2018-04-16 00:00:00+00:00,000037,-0.13531582073341736,-0.5804749340369393,0.636315210243317,-0.20787985945753767,0.13633209095405005,-0.021539033392214177,0.08528068964706637,-0.00034960451649873104,0.06262106714065134,0.44024373066097416,-0.23057817847714984,-0.2714665462265877,0.35966447190479917,0.39336639845416815,0.713614213352041,-0.029917871167335446,1.0180912572695124,-0.029940119760481818,-0.7854655226237454,-0.23148148148147527,-64159600.0,0.1184,-68149800.0,0.6107,,0.17120000000000002,-0.11,0.95,0.6,-1.21,0.22,-0.07919999999999999,-0.10619999999999999,-0.11220000000000001,263.74,89.59,0.9,0.45,0.45,7.11,0.8996999999999999,0.6915847454162066,,-0.10619999999999999,9.969990329109375,-2.0000181819834726,174.15,-0.02423137050547159
