date,ticker,bb_upper,rolling_median_30d,volume_ma_20,pct_change,macd,kurtosis_20d,macd_hist,rolling_std_30d,volume_ma_5,return_20d,rolling_std_20d,amount,atr_14,skewness_20d,rsi_14,rolling_std_5d,volume_roc_10d,rolling_std_10d,return_10d,volume_roc_5d,future_return_5d
2018-02-26 00:00:00+00:00,000048,-0.641867176467916,-0.9475058762078877,-0.39440600046369506,0.18893617021276593,1.0196266843527249,-0.12856567542912858,-0.13530656065344082,0.7507427710202519,-0.5622163869855987,1.2809127583709656,1.1226846245845734,-0.501829763350339,0.3765172357127563,0.4622211505984637,0.44533507236643144,-0.09999451084640096,-0.6838575292089177,0.36403244954175545,0.681573151221723,-0.56386437515825,0.06581059390048141
2018-02-27 00:00:00+00:00,000048,-0.6552029482580649,-0.94437189866806,-0.38328358707753113,-0.27404255319148935,0.9855390637482764,-0.12570678617811407,-0.19357587174099228,0.7763460496802063,-0.5707258031428218,1.4349603920230123,1.0464782658411855,-0.5758707544519036,0.3596913196101767,0.42719365481273175,0.47372497973036287,-0.17097091388827082,-0.7309631550017139,0.3799137216904399,-0.27388644493404546,-0.0909471771924832,0.09716599190283409
2018-02-28 00:00:00+00:00,000048,-0.6608705178739918,-0.9203447375293814,-0.37581016076848045,4.849361702127659,0.93133044383857,-0.12487725409615548,-0.28946947026860204,0.791345582477466,-0.599536372215156,1.443428182612664,0.9252323774059679,0.5680632629299046,0.2784525047496513,0.4256352224400047,0.39643668367382046,-0.3309765658442065,-0.819324261665589,0.1607896310458004,-0.8029836030663579,-0.36900370393738197,-0.0475177304964539
2018-03-01 00:00:00+00:00,000048,-0.3731131672706598,-0.8305040480543223,-0.32105029001823454,-0.5770212765957446,1.1202049836465096,-0.4309277172458717,0.2291483251006234,0.9162483370818026,-0.40838222623394727,2.3081870610125814,0.9969052715171992,0.14634387234047821,0.5568674350980084,0.3848730688579142,1.0929580437744406,1.3945287483506237,0.1833162529464722,0.4702737915212863,0.28381035004531124,4.084183840858151,-0.02960288808664261
2018-03-02 00:00:00+00:00,000048,-0.2743469439153102,-0.7542439279185169,-0.28359334367944056,-1.1557446808510639,1.219710517601745,-0.4357872956050247,0.42516977191149496,0.9905814733390667,-0.30656464120132926,2.26225806111199,0.9536292019684638,-0.2973469309083162,0.5224725940459013,0.3889034137175555,0.9258229249934732,1.7938470014577255,0.4456920436846023,0.6693814374364305,0.2828305665131126,1.7397813916034595,0.011967090501121927
2018-03-05 00:00:00+00:00,000048,-0.260359334040134,-0.6936536954818495,-0.2648157856810155,-0.20255319148936168,1.2161320022569229,-0.4656949058220654,0.32952475630157246,1.0003331645056572,-0.2561564025766216,2.007935981732848,0.7906590630604883,-0.46006730679230157,0.464757304176465,0.40143633004117835,0.619641274735382,1.5646805609369514,-0.01701513881111656,0.7329803882828259,0.6345129451025217,1.3220854394935717,0.012801204819277105
2018-03-06 00:00:00+00:00,000048,-0.27189130496959074,-0.6403760773047796,-0.29754596742020584,0.7165957446808511,1.1859753513231015,-0.06719747195508605,0.18791648257432342,0.97084564269446,-0.25275099495343195,0.9148189156121663,0.7825779505788476,-0.3531454319121454,0.40882115108669786,0.5612931425234507,0.5634395066271629,1.1710501022720665,-0.06645021077836748,0.7652589747802214,0.45727382569324204,0.10207288836154886,0.012546125461254607
2018-03-07 00:00:00+00:00,000048,-0.34602600996508487,-0.6079916427265608,-0.30320638812940853,-0.2774468085106383,1.1853189848448256,0.011783694628099497,0.14687873206504196,0.9485525992071944,-0.21737578467976845,1.5787831344086243,0.683476324332546,-0.4526977070557589,0.32641644647456763,0.5812824614821804,0.6757563431443744,0.10494484940445553,0.08667315215204059,0.6839336483691251,1.0505016593007954,0.8422783915490227,-0.008935219657483189
2018-03-08 00:00:00+00:00,000048,-0.41943219094790013,-0.5714285714285716,-0.30091297781992343,0.04936170212765958,1.1536379169044162,0.0924478900804199,0.038066227869510284,0.9548152797309337,-0.39405489681204603,1.8559256781828548,0.42761604156641164,-0.37555738846192704,0.2827051671459406,0.6066389554268885,0.5935253685080413,-0.28233733812352163,0.27456591278492526,0.48226237517904674,0.9578890611015562,-0.7633139131502359,-0.017857142857142873
2018-03-09 00:00:00+00:00,000048,-0.4824119498015649,-0.5641159571689738,-0.29530268629781337,0.2536170212765958,1.1160590977896687,0.11145478314731551,-0.06342790227221778,0.948779000288815,-0.48296475608255024,1.7424518367551003,0.11082970854441042,-0.4938427115346487,0.3522551665437201,0.6403350590492297,0.5981749570166136,-0.6738975973389164,0.1942454697034095,0.4204221896586133,0.5438023870747143,-0.5444547368379651,-0.06504065040650399
2018-03-12 00:00:00+00:00,000048,-0.4727694866404767,-0.5578480020893183,-0.31716110058630265,-0.17531914893617018,1.0853944364419112,0.7594014967482096,-0.12768980779894382,0.9138375000787377,-0.5169285684979279,1.1078116585390556,-0.03775218170334639,-0.5418961667231419,0.2902945768759783,0.9039456957701428,0.6423076207351214,-0.6489180895079942,0.373204044173839,0.23798867242585575,0.7589845484046323,-0.3588848330993558,-0.03866171003717469
2018-03-13 00:00:00+00:00,000048,-0.48488279953011554,-0.5411334552102379,-0.3674385865240213,0.7097872340425532,1.0368946646292856,2.1565066147137295,-0.22277913307481628,0.8454702345526725,-0.5311492225003076,0.24181441948621846,-0.02960991807759827,-0.30268091012223963,0.16245822585436437,1.1846500730638154,0.5770277222861041,-0.8137368757272236,-0.16543983326658146,-0.016399918225545585,0.6597203323388776,-0.19714049192504704,-0.057580174927113766
2018-03-14 00:00:00+00:00,000048,-0.45289303275325515,-0.5254635675110999,-0.4215258906807753,-0.9923404255319149,1.023565832353589,3.040539028906836,-0.21271377693743296,0.7614566939594274,-0.5239691461863536,-0.00783100360868208,-0.019852356517480536,-0.5252140318949583,0.18904284613086905,1.4127813499947801,0.7200550421603877,-0.6010898085665984,0.8553461570136919,-0.562239940678772,0.9273512596540593,0.1361661572468548,-0.022539444027047384
2018-03-15 00:00:00+00:00,000048,-0.4470157974379011,-0.4972577696526509,-0.46004390481302865,-0.25702127659574464,0.943537913137247,2.9400921140423453,-0.36801359688175267,0.6675814113542405,-0.5362614368358428,-0.20725435788239902,-0.03827254610141215,-0.5760231679525579,0.13639689542446912,1.4305039554908472,0.3811554571589169,-0.5076274881029542,-0.7573872832788892,-0.75244561647099,-0.4922138251173357,-0.16201290010820496,-0.04696969696969691
2018-03-22 00:00:00+00:00,000048,-0.5203147636737093,-0.39697048837816656,-0.5274551291557619,-0.18893617021276593,0.4336108360760422,4.548174049608808,-0.9934385412751892,-0.011236015007391608,-0.7250359003815696,0.30478409208203233,-0.27648525839829574,-0.662454980112794,-0.17422066593052168,2.278839487972103,-0.0879964500024078,-0.17824350495914526,-0.662713244678605,-0.3119497291404205,-0.4590010966126603,-0.6321618490394694,0.017391304347825997
2018-03-23 00:00:00+00:00,000048,-0.54802953033891,-0.39697048837816656,-0.5362235594647038,0.777872340425532,0.33570266688903927,6.092362598440793,-1.0363837599444208,-0.2517014707564703,-0.7389857629343944,-0.03957927253883973,-0.2807609508423448,-0.32664722634015314,-0.2266964460964447,2.7198280853516827,-0.1540565856558314,-0.21762644617502863,-0.580930611392964,-0.22047299410974597,-0.5156074061406313,-0.2943855966399008,0.010054137664346543
2018-03-26 00:00:00+00:00,000048,-0.5963892597026555,-0.39697048837816656,-0.5238646261302565,0.025531914893617023,0.2930426755594772,5.6241953062939976,-0.9354321434792325,-0.3699605645368949,-0.674192754277274,0.21627028512572488,-0.3371579702496597,-0.5985128206663106,-0.04342894764676948,2.5576461645918007,0.08608843872066681,-0.5272187019359982,0.5278712144481358,-0.276720462285482,-0.39288420699078064,2.660213424701697,0.00618716163959784
2018-03-27 00:00:00+00:00,000048,-0.6008196163663979,-0.39697048837816656,-0.5286582296459835,0.2365957446808511,0.25528115722614403,5.6742990546622964,-0.8426740462845975,-0.37135431017995685,-0.6596192508103228,0.18380417061870935,-0.3899594599217747,-0.6478264336380675,-0.03728885957096815,2.577866680560785,0.08608843872066681,-0.5543466992900725,-0.14779872143490608,-0.33570934418512527,-0.3445546857531998,0.5943959188033516,0.016141429669485077
2018-03-28 00:00:00+00:00,000048,-0.5809350266243568,-0.4189083311569601,-0.5324200073940552,-1.1012765957446808,0.23289445889278895,5.592995379202745,-0.7308132418514309,-0.38736461447076714,-0.6500512862593852,0.28544988905574203,-0.47760322233410607,-0.6057894316605769,-0.09251533127241704,2.5378847019443977,0.15767386012192894,-0.5028520594747516,-0.6103658163638299,-0.6115948952938711,-0.4558310133072175,0.4715574056388056,0.017488076311605774
2018-04-02 00:00:00+00:00,000048,-0.5828419479208771,-0.4523374249151215,-0.6408703262365723,0.4272340425531915,0.05477793749068098,-0.4249091663409514,-0.7132469710695875,-0.4089206723478871,-0.7158289910967053,-0.3744311088373127,-0.5319010498740735,-0.6557750832471944,-0.2739642687256731,-0.6826234747795537,-0.10513465761178163,-0.3753038072285524,-0.31008745707388086,-0.7999840551735915,-0.33741069440371196,-0.8436650266629943,-0.03418803418803415
2018-04-03 00:00:00+00:00,000048,-0.5894749727237687,-0.4523374249151215,-0.6493108281132837,0.5293617021276595,0.04633577610748152,-0.46066746366823436,-0.5931201477317216,-0.41736774149034467,-0.726750912895417,-0.2597101682216916,-0.5306693547165104,-0.45282513255935586,-0.2982250505071861,-0.8063972649993905,0.047537211885487804,-0.4104936424670969,0.1263504842759491,-0.8239704185099552,-0.07488023622918426,-0.23476910417249577,-0.050535987748851464
2018-04-04 00:00:00+00:00,000048,-0.5806466402893274,-0.44398015147558134,-0.6535676315838943,-0.10382978723404256,0.06457287759099041,-0.4292193110593467,-0.43167875795991,-0.47058328143154937,-0.6933204775776473,-0.29390677128611187,-0.5629949308317606,-0.6566429465527377,-0.05126376789591315,-0.8746647075000491,0.2327696490761672,-0.3529180603338573,1.7116467877633301,-0.7680234308837018,0.23896982152551652,1.1243772145703632,0.016141429669485077
