date,ticker,bb_upper,volume_ma_20,macd,kurtosis_20d,atr_14,pct_change,skewness_20d,rolling_std_30d,rolling_std_10d,rolling_std_20d,amount,macd_hist,volume_roc_3d,rolling_std_5d,volume_roc_5d,volume_ma_5,return_20d,rsi_14,volume_roc_10d,volume_change,future_return_5d
2018-02-26 00:00:00+00:00,000049,-0.6355747401355031,-0.41956521195521257,-0.7915698740608155,0.13070094400527024,-0.4932871089816823,1.7333333333333336,-0.24264884133188078,0.07228875148202106,-0.3581283078158017,-0.1643626225900599,0.1007542873951211,0.8419025216630589,-0.3152949359080326,-0.631924755731769,-0.05818623820971971,-0.4519677848570498,-0.4309105096251896,-0.38437596180813755,-0.3522001846454585,-0.2759977336268438,-0.014381591562799651
2018-02-27 00:00:00+00:00,000049,-0.5889337435844242,-0.39757825009523134,-0.6566702435692033,-0.17266226348924432,-0.43102690369269814,-0.5948717948717949,-0.05605099010911448,-0.01958736835583356,-0.128130062628336,-0.1848216727304248,-0.14168407543791275,1.048485844117155,5.405640624691477,-0.052694599994051926,1.474224207867515,-0.34320485354744634,-0.12028645700885934,0.20388208062677762,2.0934880618276694,4.668443167002011,0.03269887750122019
2018-02-28 00:00:00+00:00,000049,-0.5799952161775382,-0.3870190404189009,-0.5706441636727633,-0.17847226903328953,-0.4566089199296913,0.1606837606837607,0.1029035304715907,-0.10123731724983458,-0.1595203595595136,-0.23118962762505843,-0.30774412280211794,1.0813884606599087,1.3884003466954802,-0.055389482777257436,1.1445394655098937,-0.27703320856866503,-0.28267610284500116,0.0035144800130032343,0.8985810198721889,-0.5453078741260572,0.010689990281827134
2018-03-01 00:00:00+00:00,000049,-0.5770575047613544,-0.38740496669614605,-0.489641001758668,-0.16261687143801593,-0.4635072001851519,0.27692307692307694,0.11910050753104591,-0.16180084338449427,-0.2189846804063605,-0.29274461803674084,-0.3404987268612609,1.0941070052308668,0.9892944809111417,-0.1779327350238672,1.919084035643448,-0.21483853968056538,-0.29585794522209957,0.05363953743261845,0.08042737981011099,-0.5139452663493441,0.0033751205400193002
2018-03-02 00:00:00+00:00,000049,-0.5715364177640958,-0.40108492795348216,-0.4082845318189701,-0.21416584677732095,-0.4823332875842543,-0.10598290598290601,0.05027143175326917,-0.24858997158132098,-0.22076584171255983,-0.35192451646940903,-0.34118765253575717,1.105238703598968,-0.7892678727085759,-0.2251186662505906,0.3941540627821451,-0.19539554545945534,-0.23908833250624265,0.14513347199975463,0.3619866156734861,-0.10005831704944224,0.025157232704402493
2018-03-05 00:00:00+00:00,000049,-0.5873155188131031,-0.3980992088928084,-0.34470273262983403,-0.21093227153287492,-0.5033633805827362,-0.17094017094017094,0.020216868907109047,-0.3263630581391887,-0.386493703035066,-0.40365715244680045,-0.3970012215425178,1.0660049926573678,-0.49820110589648664,-0.6318086962090332,0.7440357764006628,-0.1630200141730917,-0.21066743937750498,0.10147136421275055,0.5389871284036686,0.051795498248835066,0.061284046692607085
2018-03-06 00:00:00+00:00,000049,-0.5952995568602909,-0.4079065708324755,-0.29874968248883593,-0.0825057630252944,-0.5353118655289294,1.0085470085470085,-0.04304728090424181,-0.3758412303786816,-0.39728099518270815,-0.41937655421226633,-0.10177918933984713,0.9868741534305098,-0.3007201014175893,-0.7061599428475808,-0.8594623763080037,-0.2980277144498435,-0.08541530490952613,0.03034351977558967,-0.2392974178992793,-0.22075284129282413,0.01512287334593574
2018-03-07 00:00:00+00:00,000049,-0.5727369749416305,-0.38489436205886257,-0.21426991945681184,-0.3187861823537202,-0.5312654176211861,-0.5709401709401709,-0.1383149702815645,-0.37806344846754847,-0.37913615283257834,-0.4051801950552512,-0.31238158988296894,1.027911224337093,0.9611333185026345,-0.46312861535399125,0.12225122648695852,-0.2899461062458164,0.05419180299275806,0.39565057997162384,1.1379924828937897,1.9007424713252037,0.02932692307692305
2018-03-08 00:00:00+00:00,000049,-0.5719890564500555,-0.39541189503138674,-0.17204364734428146,-0.16592384364787233,-0.5399285431544562,0.027350427350427354,0.02097831079675676,-0.40503072290133685,-0.4861637548720732,-0.3806025259104153,-0.47075446511472524,0.9463059207592694,0.13637684108734918,-0.49169343836132096,-0.005946393442246387,-0.29377251369438173,0.2141338052472443,0.15428107426002485,1.5960072626634083,-0.6354259035372635,0.007208073041806927
2018-03-09 00:00:00+00:00,000049,-0.571333914999568,-0.40781154794779745,-0.13585532227166972,0.09892040036518465,-0.5630549600502964,0.635897435897436,0.11550536195188645,-0.4267984803814003,-0.5518501243449726,-0.3688521275380397,-0.27440051400444565,0.8646691301006229,-0.3241133703508429,-0.49399513775537424,-0.4764846218688821,-0.32964058283157427,0.4657018469536617,0.16054607929435266,-0.1957165759016786,-0.7214032218778362,-0.01934874941009911
2018-03-12 00:00:00+00:00,000049,-0.5612292411279983,-0.4036905554754437,-0.07726213411064004,0.014326664605044677,-0.5756576747052888,1.0256410256410258,0.06174021495981061,-0.42945454312997433,-0.6796244056425661,-0.33284083914659024,0.23458500056695697,0.860038698582269,-0.39689120639308156,-0.42587527909293227,0.2809787365977931,-0.31357556336403086,0.5133176590893749,0.3955157697305059,0.9740170570728027,1.6588276901552896,-0.060494958753437224
2018-03-13 00:00:00+00:00,000049,-0.5318450656672998,-0.36334667265699827,0.01683040587023416,-0.20897018272213352,-0.5696165648169204,-0.5230769230769231,-0.16779783916147561,-0.40770973090055923,-0.4650798933395145,-0.26075748843233926,-0.19131621465079096,0.9524771057860651,1.9928735618014504,-0.18109872137340133,2.748114842562375,-0.1555832325450846,0.7692626727142249,0.7318716211848769,0.1959331663396125,2.32160615501724,-0.045623836126629444
2018-03-14 00:00:00+00:00,000049,-0.5256875565376714,-0.352929997307685,0.0654435070169346,-0.44796864885056514,-0.579089048821239,-0.10256410256410259,0.4758380831693732,-0.4059526917218583,-0.446859328625065,-0.2994888541246667,-0.32965032906308295,0.9032560494231802,1.6365909656067716,-0.14016720882751652,-0.21120363996208297,-0.1838050332478474,0.9854130098849073,0.4803174507726558,-0.10625765627408283,-0.8515412106236205,-0.05324614666043907
2018-03-15 00:00:00+00:00,000049,-0.5254647773268764,-0.35542476479752216,0.09797305955815752,-0.43567024024208023,-0.6038541944007387,-0.7076923076923078,0.5469674180397178,-0.4117810791527393,-0.4546342424279678,-0.35458259174356727,-0.17854492447002016,0.8203201940322224,-0.18624356819755059,-0.24948444633412392,-0.05939984105702967,-0.1913727441298687,0.9056300005689762,0.429158831552796,-0.07092693262444856,-0.46757971385943947,-0.04341603053435115
2018-03-16 00:00:00+00:00,000049,-0.5289323173037772,-0.34006856651310197,0.08923844665021742,-0.26530241306296476,-0.5842656874756348,-0.28376068376068375,0.7073156103873897,-0.4289231913440417,-0.4719022497708468,-0.4063030973201608,-0.41620390139626623,0.6422159356270778,-0.5982239670741001,-0.3336721746038028,1.7684272609826155,-0.11442889477706834,0.5812354874663427,0.11316045991643417,0.5826729902488359,0.9639424478329642,-0.0967276227141483
2018-03-19 00:00:00+00:00,000049,-0.5238575548128808,-0.3384173355083016,0.06837638495759124,-0.22153577394965399,-0.6024508024274475,-0.45128205128205134,0.7347309399020826,-0.44368553999195626,-0.48641015473582216,-0.5170227761800575,-0.282839350076608,0.4668878079094348,-0.5848686892170457,-0.17519662281794313,-0.42157076020643885,-0.15124620100586392,0.6352467002040763,-0.005333537715386327,-0.20430621144849168,-0.8345249182827097,-0.07268292682926822
2018-03-20 00:00:00+00:00,000049,-0.5390402796560493,-0.3373895879924415,0.03080514000041373,0.19507324360699477,-0.61490107293713,0.010256410256410256,0.893920630566061,-0.44780988500337626,-0.4742044445322113,-0.5430644050156114,-0.31508461969929863,0.28137189159211573,0.299374956560369,-0.1778135481294344,-0.730273049499507,-0.27895786860267385,0.20050729575995208,-0.18440043334831813,0.5135737774011434,1.0150229468117917,-0.04926829268292691
2018-03-21 00:00:00+00:00,000049,-0.5540798878442204,-0.33191076851008294,0.0014178392632499014,0.21096843773260213,-0.6193645861546331,-0.3726495726495727,0.8503380826103933,-0.4552961500010384,-0.42314523074065963,-0.5901680963139274,-0.4032893224836638,0.15512370190638963,-0.3079012643551307,-0.2410531728107608,-0.2239219494423802,-0.30347437141683453,0.2683760907282582,-0.18440043334831854,-0.35622173642129534,-0.0369976449693244,-0.05229403058707443
2018-03-22 00:00:00+00:00,000049,-0.5781497584621764,-0.32273355833196504,-0.038346981124268355,0.17892705383439098,-0.6164118247436844,-0.36239316239316244,0.8792169790025748,-0.45569121290093056,-0.3485705306122356,-0.6393870053275609,-0.47520352561309925,0.026019755233268466,0.13158707504598613,-0.42158665599651596,-0.17410552321041609,-0.3182366448069366,0.2028332767189575,-0.33569436412412973,-0.2073313175647131,-0.405057052979532,-0.02992518703241902
2018-03-23 00:00:00+00:00,000049,-0.5879952661109947,-0.32676702972632576,-0.08504463999217103,0.5238648057375075,-0.6234289717137773,-2.1709401709401708,1.1412922558967313,-0.4682062246538828,-0.24723257619196518,-0.6434168237864205,-0.18723583007635566,-0.09603958080729422,-0.6193726897451464,-0.41328135083894263,-0.7470237738850841,-0.3945945857480234,0.01789364371212727,-0.4750211378521592,0.07303056537945796,-0.37387649949549345,0.0644645711241343
2018-03-26 00:00:00+00:00,000049,-0.5653107809530874,-0.30447166025817884,-0.2155627131310663,0.9563013786357661,-0.5500985560228429,0.4478632478632479,-0.5138489332794687,-0.43549135089486024,0.12992208388353108,-0.49742597125795057,-0.3331056324272493,-0.42069754205007287,0.6663304626166248,0.32793636119006275,1.4476088555212623,-0.31866543811383324,-0.3541201399615661,-1.0928265820501477,0.4940694829035959,2.834774303014808,0.048395581273014104
2018-03-27 00:00:00+00:00,000049,-0.5765083455441748,-0.3307129800426936,-0.29709511575152003,1.4123546057712368,-0.4456315843561375,0.8717948717948718,-1.3677447752797163,-0.4186378942798497,0.17410496293693034,-0.39367862874897747,-0.29999734263942146,-0.547756215684433,0.6400499044089345,0.4216315991824923,0.06636249395168554,-0.3169862704311009,-0.5732557360844326,-0.8925305773154117,-0.605971832561597,-0.42438855194068675,0.007696254489481896
2018-03-28 00:00:00+00:00,000049,-0.601571344221733,-0.3395050974776425,-0.32145041130797203,1.2609297902214496,-0.45508832307365266,-0.48205128205128206,-1.4473991577290715,-0.4528080792970744,0.10620992847304958,-0.35178217211992213,-0.4238692406535167,-0.49455062442864617,1.2794856743575456,0.2008708591854332,0.18075583353956773,-0.3068556194017515,-0.31470502228741243,-0.5207981735386875,-0.0761218010399281,0.11159905188659404,0.008849557522123797
2018-03-29 00:00:00+00:00,000049,-0.6291783602170076,-0.34594331468161926,-0.3573160497907584,1.0887266088663954,-0.4585464912623727,0.43760683760683766,-1.2799576937873376,-0.47190339425453814,0.01211692945847131,-0.2948548208495674,-0.4814480327239079,-0.4831595670918413,-0.6501133043728995,-0.05202226967946087,0.06027610728769677,-0.30598166663120674,-0.4298742995116653,-0.655530528409102,-0.11831051234461479,-0.5231932797272261,-0.015424164524421632
2018-03-30 00:00:00+00:00,000049,-0.6553503722768439,-0.3545095443819387,-0.36307513937113034,1.0237459063240784,-0.49014745646070534,0.9401709401709403,-1.2850190430073996,-0.47914746409855047,-0.08211873865510363,-0.2649416482566274,-0.19432006895208986,-0.39250927535608715,-0.6105465566634731,-0.36673777633877724,0.08153898237617464,-0.3043385044933284,-0.4015387792277746,-0.47370306107821464,-0.6146091209580159,-0.350913338786042,-0.0305305305305305
