date,ticker,amount,pct_change,return_20d,price_position_5d,price_position_10d,price_position_20d,rolling_std_30d,rolling_median_30d,skewness_20d,kurtosis_20d,volume_change,volume_ma_5,volume_ma_20,volume_ratio_5d,volume_ratio_20d,volume_roc_3d,volume_roc_5d,volume_roc_10d,rsi_14,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2019-11-13 00:00:00+00:00,000008,-0.28966046043618776,-0.48913043478260876,-0.5353329558286789,-0.3333336111110648,-0.46153848476331055,-0.6004655694292061,-0.05418469770871471,0.6056910569105692,-0.2798951552317393,-0.797555967928082,0.07850206555175576,-0.30220282106289387,-0.1815204118992851,0.6814972014186986,0.04949179592281947,0.8701585860484526,0.37536438476553863,-0.1913406459098425,-0.8252053409386944,10524200.0,0.1266,9240400.0,0.2236,209000000.0,0.032400000000000005,0.0037,2.53,1.03,0.54,-0.15,0.0495,0.0015,0.0015,1781.8,1027.4,2.1,1.22,1.22,0.38,0.2741,3.907286812135427,-0.1318,0.040075,1.3775983226362822,-40.529586598216696,754.3999999999999,0.02710843373493985
2019-11-14 00:00:00+00:00,000008,-0.3464116042372059,0.32608695652173914,-0.541936573135486,-0.3333336111110648,-0.46153848476331055,-0.6004655694292061,-0.14574208450264137,0.6056910569105692,-0.2736806348796903,-0.8040207341465339,-0.596688215811083,-0.3393954210818646,-0.224767358803009,-0.22119040227555514,-0.42289231024840723,0.09086418613533778,-0.2867197757258271,-0.5343227464049196,-0.9965546399705785,10524200.0,0.1266,9240400.0,0.2236,209000000.0,0.032400000000000005,0.0037,2.53,1.03,0.54,-0.15,0.0495,0.0015,0.0015,1781.8,1027.4,2.1,1.22,1.22,0.38,0.2741,3.907286812135427,-0.1318,0.040075,1.3775983226362822,-40.529586598216696,754.3999999999999,0.011976047904191628
2019-11-15 00:00:00+00:00,000008,-0.2865852960659433,-0.48913043478260876,-0.5693080883492083,-0.13333343111108278,-0.27692309085798605,-0.46189658796026406,-0.10417302434080368,0.6056910569105692,-0.28099727006926306,-0.781686670613966,-0.13680933655571928,-0.3463344281754758,-0.2608619479475968,-0.4369980527918932,-0.5021764859853147,-0.5085284064152554,-0.03960101806652499,-0.4149178494567148,-0.7730251171933723,10524200.0,0.1266,9240400.0,0.2236,209000000.0,0.032400000000000005,0.0037,2.53,1.03,0.54,-0.15,0.0495,0.0015,0.0015,1781.8,1027.4,2.1,1.22,1.22,0.38,0.2741,3.907286812135427,-0.1318,0.040075,1.3775983226362822,-40.529586598216696,754.3999999999999,0.03021148036253779
2019-11-18 00:00:00+00:00,000008,-0.33018367900709644,0.16304347826086957,-0.5119449750850835,-0.3333336111110648,-0.46153848476331055,-0.6004655694292061,-0.048299906834046516,0.597560975609756,-0.3103007765177969,-0.7117547224054025,0.34687665289311326,-0.34405893575169544,-0.2856316608856131,-0.1959135209262284,-0.33737717359198244,-0.3974655206994613,0.07429457115144034,-0.17693452363709555,-0.9542496670365578,10524200.0,0.1266,9240400.0,0.2236,209000000.0,0.032400000000000005,0.0037,2.53,1.03,0.54,-0.15,0.0495,0.0015,0.0015,1781.8,1027.4,2.1,1.22,1.22,0.38,0.2741,3.907286812135427,-0.1318,0.040075,1.3775983226362822,-40.529586598216696,754.3999999999999,0.05120481927710855
2019-11-19 00:00:00+00:00,000008,0.2504992014154042,1.6358695652173914,-0.5098036189629715,-0.08333342361111727,-0.3550296047564856,-0.5337471708491209,-0.008758133334096104,0.597560975609756,-0.3117175341944015,-0.7137699882424805,-0.06877086230543933,-0.4083154559461927,-0.3154982000159832,-0.14326963798484385,-0.38696166824104855,-0.03254272841693056,-0.46519283746900236,-0.3059540132376255,-0.8367677153439934,10524200.0,0.1266,9240400.0,0.2236,209000000.0,0.032400000000000005,0.0037,2.53,1.03,0.54,-0.15,0.0495,0.0015,0.0015,1781.8,1027.4,2.1,1.22,1.22,0.38,0.2741,3.907286812135427,-0.1318,0.040075,1.3775983226362822,-40.529586598216696,754.3999999999999,0.0233918128654971
2019-11-20 00:00:00+00:00,000008,-0.19138964651504373,-0.15760869565217392,-0.2975070281849755,0.6666672979797617,0.9230769359601929,0.16166382864997497,-0.008758133334096104,0.597560975609756,0.47027128180770617,0.1612689668245777,2.2966182165929063,-0.35935801238475323,-0.316580110904539,1.9269285414565025,0.8472976819637685,1.7108494159250462,0.43844515205516044,0.772438646389528,0.1561015685536181,10524200.0,0.1266,9240400.0,0.2236,209000000.0,0.032400000000000005,0.0037,2.53,1.03,0.54,-0.15,0.0495,0.0015,0.0015,1781.8,1027.4,2.1,1.22,1.22,0.38,0.2741,3.907286812135427,-0.1318,0.040075,1.3775983226362822,-40.529586598216696,754.3999999999999,0.020527859237536607
2019-11-21 00:00:00+00:00,000008,-0.4045736354638248,-0.4782608695652174,-0.1004319005160347,0.575758124426052,0.7972028068035133,0.09237933791550534,-0.006814171697417528,0.597560975609756,0.5577989092098974,0.4067162197026043,-0.7525999597273391,-0.34273247802369733,-0.360823972032876,0.11255927730807266,-0.03419603452031408,0.26992219373329385,0.24436733442574557,-0.12291430912186528,0.07882481425065736,10524200.0,0.1266,9240400.0,0.2236,209000000.0,0.032400000000000005,0.0037,2.53,1.03,0.54,-0.15,0.0495,0.0015,0.0015,1781.8,1027.4,2.1,1.22,1.22,0.38,0.2741,3.907286812135427,-0.1318,0.040075,1.3775983226362822,-40.529586598216696,754.3999999999999,0.026627218934911333
2019-11-22 00:00:00+00:00,000008,0.08531825630256953,0.4836956521739131,-0.23766446522267928,0.3030306037649149,0.4195804193334633,-0.11547413428790963,0.006272150166254546,0.5853658536585368,0.6747175676916122,0.45091520778533034,-0.578678691641896,-0.35559772381048876,-0.39119553507320415,-0.6636707509747028,-0.47513402267324245,-0.16223645977279846,-0.12429438911180202,-0.17869057983632436,-0.15027966593534609,10524200.0,0.1266,9240400.0,0.2236,209000000.0,0.032400000000000005,0.0037,2.53,1.03,0.54,-0.15,0.0495,0.0015,0.0015,1781.8,1027.4,2.1,1.22,1.22,0.38,0.2741,3.907286812135427,-0.1318,0.040075,1.3775983226362822,-40.529586598216696,754.3999999999999,0.0263929618768328
2019-11-25 00:00:00+00:00,000008,0.35899696216081733,1.2771739130434785,-0.23357635628718962,0.5666671988888564,0.7972028068035133,0.09237933791550534,0.007298691957973116,0.58130081300813,0.6705104619768172,0.4367849194538802,2.3365482736401906,-0.2849708206685416,-0.3881354073675752,0.8864159789308728,0.6742783940785418,-0.15101921917697972,0.8822421136895123,0.8307083436622885,0.12591402950929342,10524200.0,0.1266,9240400.0,0.2236,209000000.0,0.032400000000000005,0.0037,2.53,1.03,0.54,-0.15,0.0495,0.0015,0.0015,1781.8,1027.4,2.1,1.22,1.22,0.38,0.2741,3.907286812135427,-0.1318,0.040075,1.3775983226362822,-40.529586598216696,754.3999999999999,0.005730659025787843
2019-11-26 00:00:00+00:00,000008,0.12553523449877985,0.15760869565217392,-0.02646731552820338,0.6666672979797617,0.9230769849112404,1.020791495050608,-0.01717714799208094,0.58130081300813,0.6335250812255092,-0.026949521661721126,0.6621137323071453,-0.15468817413641436,-0.38840452216944676,1.1605865177859327,1.2881409865525644,1.2272663615445383,1.7114758575994669,0.5138468397227404,0.7543194462587549,10524200.0,0.1266,9240400.0,0.2236,209000000.0,0.032400000000000005,0.0037,2.53,1.03,0.54,-0.15,0.0495,0.0015,0.0015,1781.8,1027.4,2.1,1.22,1.22,0.38,0.2741,3.907286812135427,-0.1318,0.040075,1.3775983226362822,-40.529586598216696,754.3999999999999,0.0028571428571427964
2019-11-27 00:00:00+00:00,000008,0.31263774910515796,-0.30978260869565216,0.21144239287753944,0.6666673055555256,0.9230769889598235,1.200931164141177,-0.04669240321752628,0.58130081300813,0.6177499953350478,0.06046512186382678,-0.32258183781438915,-0.18329166161485758,-0.3933774465193183,0.556623113620628,0.7477105475674393,1.6939301700561222,-0.13082528973130142,0.18827229841141124,0.8244244422727849,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.022988505747126457
2019-11-28 00:00:00+00:00,000008,-0.020081123030048522,-0.15760869565217392,0.3875264577522063,0.5000004861110937,0.7773279917258092,1.0113104553442944,-0.06646122218187955,0.58130081300813,0.8783155476377491,0.24639872869783475,0.48683975617114145,-0.08751683279338092,-0.3909849019409841,0.7620087674966365,1.179306139751963,0.3881344517807359,1.0404904446563608,1.2390908518860078,0.640391973099091,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.06051873198847261
2019-11-29 00:00:00+00:00,000008,-0.09572507687232788,0.4673913043478261,0.42391815416614387,0.33333364814813027,0.7044534931088036,0.916500100945855,-0.10508548694746021,0.58130081300813,0.8676905067063052,0.26275030255682,-0.5106408501668434,-0.01482754680257198,-0.39137469713743356,-0.3162632742170708,0.40038923899143924,-0.3853456823664018,1.1528469956938971,0.7554693792240393,0.547548889797418,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.08857142857142859
2019-12-02 00:00:00+00:00,000008,-0.18574358843869682,0.15760869565217392,0.351251554181094,0.6666670555553796,0.9230769849112404,1.200931164141177,-0.11488312791568035,0.58130081300813,0.953830242494516,0.518828735133317,-0.1048151481437111,-0.05320121203581129,-0.3896266899436927,-0.4333613939913651,0.2176911649403847,-0.2577810096763182,-0.23438569986768046,0.38424735816652933,0.7910370814828784,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.04273504273504284
2019-12-03 00:00:00+00:00,000008,-0.3488448436313517,0.0,0.45762722157565455,0.6666671388887476,0.9230769553254421,1.2009311688816944,-0.12636722282961013,0.58130081300813,0.8775893676159823,0.48969412480753416,-0.17854759990777802,-0.16135830466353943,-0.3947193034734021,-0.4660347422081787,0.003942068071941217,-0.5549811497018657,-0.5746712689852417,0.2957077107471274,0.8707186756302218,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.04558404558404563
2019-12-04 00:00:00+00:00,000008,0.3261281633482979,0.7717391304347826,0.4935999819587422,0.6666671388887476,0.9230769553254421,1.2009311688816944,-0.16135102286301634,0.58130081300813,0.8512057355130288,0.4856463567906266,-0.4175337497512898,-0.2541954080363719,-0.40452365626903036,-0.7585256463002764,-0.3553606381733121,-0.5041476709401217,-0.6163981268511861,-0.6335510471504422,0.8707186756302218,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.01966292134831456
2019-12-05 00:00:00+00:00,000008,2.1460180065315257,1.831521739130435,0.7439996658069195,0.6666672777777254,0.9230769849112404,1.200931186895661,-0.13851675127956325,0.58130081300813,0.6186377230443603,0.13153535002336825,2.843791711883951,-0.25477797393042506,-0.3859539915288308,1.4535080277045878,1.1541940802479962,0.8406568419839778,0.04334283768369414,0.9273853389336683,1.2681867841098033,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,-0.03260869565217394
2019-12-06 00:00:00+00:00,000008,2.5413387463576367,1.9184782608695652,1.170775014661287,0.6666673333333272,0.9230770105522667,1.200931210265132,-0.027497943388058766,0.58130081300813,0.6318591482154744,-0.1601090088218017,3.1394821479781463,0.13994477574076128,-0.2745716868182687,3.8660472188410178,4.2515390784625415,4.859098256089691,3.3596737836626516,6.415484329377848,1.9598598158700036,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,-0.055118110236220465
2019-12-09 00:00:00+00:00,000008,2.6399742078490913,-2.141304347826087,1.6331149759201833,0.6666673555555697,0.9230770211103365,1.2009312229235953,0.19246455668302018,0.58130081300813,0.520977836713986,-0.47333470262817146,0.28377602997380047,0.6020489888124944,-0.15099000669689452,2.492505700927735,4.0080555619673905,7.612469043704257,4.315757667462596,2.825081833275339,2.4437370742483444,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,-0.013661202185792422
2019-12-10 00:00:00+00:00,000008,1.2593721163178964,0.14673913043478262,1.332085935210407,0.16666687222225313,0.31221723910725707,0.6605121852177551,0.2386032301544483,0.58130081300813,-0.3042610908381722,0.14068686726930216,0.17851930035252014,1.1096520961293477,-0.035162351681750616,1.4816758435740254,3.645985117314981,2.674005083879216,5.4167472583246505,2.0992676301124042,1.1742928505211088,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.0027247956403270383
2019-12-11 00:00:00+00:00,000008,0.39470741322968683,-0.5923913043478262,1.4079432060395556,0.10666681128891779,0.35294122457412824,0.6965401210648104,0.3022315258450118,0.58130081300813,-0.35008057560443007,0.1851491683787522,-0.7124317534836768,1.4051524218932248,0.02033303576240827,-0.30955458732197305,1.5067278788606242,-0.3547024490373117,4.165873811184022,1.3398011024973142,1.219569616179383,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.008264462809917425
2019-12-12 00:00:00+00:00,000008,0.6668758883872996,-1.048913043478261,1.3818059979050359,-0.3333336111110648,0.1900452827066401,0.5524283776765861,0.34020973854664216,0.5853658536585368,-0.3433520547364389,0.1494871288053995,-0.7613133663004202,1.4125266106888892,0.049992658815832876,-1.1746505898896527,0.22140558484761597,-0.8186575209609426,0.09116416814024265,0.07886668694511043,0.9302532049492309,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.03932584269662925
2019-12-13 00:00:00+00:00,000008,0.7873917645393345,0.6086956521739132,1.0472571991245918,-0.3333336111110648,-0.19354838761506202,0.3002328267471946,0.34702702331028684,0.597560975609756,-0.2352733322974657,-0.12579748050550296,0.5599533073989444,1.1423275698313524,0.0958655813691278,-0.6963229067362445,0.5424142142715579,-0.7222336976780384,-0.6133537790143799,0.9789071403045432,0.47038812004617114,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.01111111111111112
2019-12-16 00:00:00+00:00,000008,1.2843352496376914,0.1521739130434783,1.3117441127722946,0.03030308310378189,-0.046153834630174716,0.42890402578081577,0.3684929311860136,0.597560975609756,-0.37925699466457197,-0.04883729043446968,0.2587772815903476,0.8432013937764536,0.1444467503954017,-0.2507251220487039,0.6294680149443187,-0.23489909315396773,-0.6210055375514968,1.3915549404932377,0.6915574877054084,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.002770083102493139
2019-12-17 00:00:00+00:00,000008,1.7042042202329921,1.0543478260869565,1.3085343265655807,0.12121225665749158,1.5384616996976614e-08,0.3630722465991457,0.3899961892782987,0.6097560975609756,-0.37727636627564903,-0.04961311613409059,0.7259378331377139,0.6121388309296684,0.21876654476790394,0.8212697230944453,1.1411237452962506,1.1238469874141637,-0.4472877141230841,2.663960870543833,0.7466968300715451,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,-0.01902173913043486
2019-12-18 00:00:00+00:00,000008,1.0101378645486936,-0.29347826086956524,1.170775014661287,0.6666673055555256,0.20307695101893627,0.6563228862599495,0.43688285509662816,0.6178861788617888,-0.4463306694977565,0.09423230770866682,0.463832219904811,0.6973089688011068,0.2832730654121193,1.2178230569786648,1.4833794487817924,1.0303467671295476,0.34160738849148015,4.7973626454131555,1.1125477703586917,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,-0.013661202185792422
2019-12-19 00:00:00+00:00,000008,0.5144738397481321,0.5923913043478262,1.1378177785327457,0.5000004861110937,0.09230771172189516,0.5725369892140059,0.4644030595177188,0.6260162601626017,-0.42724036724872805,0.06345255931194355,-0.5006204371124686,0.8075792320735886,0.3362351557848841,0.033771039020022736,0.5530055582317465,0.22472175261617958,0.6887859120776546,0.6761009864013623,0.9650803798255091,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,-0.02162162162162164
2019-12-20 00:00:00+00:00,000008,0.6748424694495804,-0.8804347826086958,1.3976309446736161,0.6666672888888452,0.3138461903159774,0.7055470984965122,0.5040415588843843,0.6300813008130081,-0.5787045690995587,0.18920142423258657,-0.47233043650560574,0.7729877638755869,0.37670174534330403,-0.5907315931179842,-0.050550894821523924,-0.4753896712539895,-0.11735715014307084,-0.6249666695875566,1.1710736420381234,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,-0.005494505494505499
2019-12-23 00:00:00+00:00,000008,1.2695783836406977,-0.2989130434782609,1.0664799636216054,1.8518533573259053e-08,0.329670342491849,0.30023281827003356,0.5129199815566268,0.6341463414634145,-0.4181887745768663,-0.07547405321146204,0.3449688482576618,0.7459357937696819,0.4009765943224458,-0.33110235422443096,0.10852169002931684,-0.51849574014359,-0.07179284288731559,-0.6102078732265767,0.7299245981363072,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,-0.005524861878453044
2019-12-24 00:00:00+00:00,000008,0.9549291811367758,-0.1521739130434783,0.6991617590504897,-0.3333336111110648,0.13186813567805908,0.19426830207012283,0.4911643262537254,0.6382113821138209,-0.28587993720722893,0.06682621019718996,0.90553213288278,0.7349367505221309,0.44013998430163637,0.5109249095233435,0.7017243818619654,0.2782220973136666,0.009899945123801775,-0.42149215274289475,0.5909626055207825,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.002770083102493139
2019-12-25 00:00:00+00:00,000008,0.15208441849673546,0.0,0.6283638689030445,-0.3333336111110648,0.03296703227116197,0.14128604397016634,0.45613136614885613,0.6585365853658537,-0.23914062983252432,0.049250459029017805,-0.19237391955386338,0.5982428916380135,0.4777493973724136,0.3342129909914429,0.35589163237533233,0.5795130060135346,-0.34201043531816644,-0.11742109281224236,0.5197981113548985,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.024930747922437758
2019-12-26 00:00:00+00:00,000008,0.08728940071539758,0.1521739130434783,0.7004636747599934,-0.3333336111110648,0.03296703227116197,0.14128604397016634,0.39645988800988613,0.6788617886178862,-0.2842610150268575,0.08968762455350827,-0.8488834715205416,0.44303439155349184,0.4682570294161557,-0.7413938754144092,-0.49125403587321476,-0.4114365381534552,-0.5670642502148723,-0.1920587281366503,0.5197981113548996,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.03314917127071826
2019-12-27 00:00:00+00:00,000008,0.47609689967547236,0.0,0.771877402331506,-5.555557840427205e-08,-0.18461540313609218,0.09684930938543862,0.3406003194900567,0.6951219512195121,-0.33150219094185274,0.11270795322119048,-0.04685173797665886,0.36772405695901117,0.4718955309224925,-0.7631144287238387,-0.5611018253585394,-0.7253241923038443,-0.3596963932555293,-0.42509326700100386,0.5915540120971575,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.027624309392265217
2019-12-30 00:00:00+00:00,000008,0.4531909100775008,-0.2989130434782609,0.6631155758811862,0.6666663888889353,-0.3076923300131433,0.06004657895999394,0.2515634323727952,0.7154471544715446,-0.2627685404828575,0.13307098260559053,0.9289935789136888,0.3324693598970104,0.4969465010429435,-0.02872299238562067,-0.18318987543821544,-0.3260596717418255,-0.1225312299406087,-0.20246732867099923,0.5915540120971575,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.04999999999999992
2019-12-31 00:00:00+00:00,000008,-0.018961163231232713,0.3043478260869566,0.5579693855370685,-0.3333336111110648,-0.46153848476331055,-0.0600465389289512,0.15036776530124774,0.7154471544715446,-0.1948348102882098,0.09434447757513936,0.07389449867985123,0.18477645776534202,0.526271836925351,0.2506554325425638,-0.21531158639481995,0.508075340244255,-0.46297190168268204,-0.4351653792419377,0.4119297248568952,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.024861878453038635
2020-01-02 00:00:00+00:00,000008,1.1815302727251153,1.2010869565217392,0.627274784068973,0.6666668888886851,-0.18461540313609218,-0.16813034791123754,0.10981610682534368,0.7195121951219511,-0.24079045333837693,0.08653723809023163,-0.6786342099196666,-0.0005392468916748015,0.5408689607918814,-0.42124605613390226,-0.7116550528938992,-0.09824639581517851,-0.6912809345196831,-0.7784672237854555,0.580595935319182,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.01621621621621611
2020-01-03 00:00:00+00:00,000008,0.8383150223202113,0.5869565217391305,0.7244191488650985,0.6666672888888452,0.9230769233727812,0.4083166141127204,0.07736883585765891,0.7195121951219511,-0.23971751343831538,-0.03423857142751952,3.0250002633716018,0.1865938641869609,0.5780875874514692,1.6542497645221523,0.4251480325675509,0.8108277785398671,1.3956032178525475,0.15552965453887457,1.1632244835788372,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.0026737967914437933
2020-01-06 00:00:00+00:00,000008,1.0639818466994313,-0.2880434782608696,0.44440646348614504,0.6666673174602975,0.9230769629332186,0.6965400951246994,0.0272722146234545,0.7235772357723579,-0.43310552114841333,0.24090509674337637,-0.28319524982799177,0.31930137901313854,0.5165264614067442,0.5972355490480094,0.1360087971266131,0.4360183694538274,1.0684747641915286,0.32002277922702643,1.4055304057445956,61380200.00000001,0.1014,50383200.0,0.2691,730000000.0,0.2842,0.0218,2.5,1.03,0.5,-0.31,0.08839999999999999,0.0086,0.0087,1018.37,606.47,1.96,1.4,1.4,0.38,0.2722,0.3567897368411793,0.0071,0.03995,1.374001959326794,-14.219531214164487,411.9,0.0026881720430106952
