date,ticker,bb_upper,rolling_median_30d,return_20d,rolling_std_30d,skewness_20d,macd,rsi_14,pct_change,rolling_std_10d,amount,rolling_std_5d,atr_14,volume_ma_20,volume_roc_10d,kurtosis_20d,price_position_20d,volume_ma_5,volume_roc_5d,volume_change,price_range,future_return_5d
2018-05-15 00:00:00+00:00,000006,2.0922136801270845,2.1116751269035516,0.33712722210891105,-0.07074646941246124,0.6193612338836987,-0.15637035949226907,-0.02662022246950996,0.8146551724137931,0.7662387635451064,0.8433247006579397,0.4367304035872579,0.7467876995450011,0.3690139960888346,0.5067361244887243,-0.3239264605979145,0.40677874808849723,1.0681729154625166,-0.02761420517321938,-0.5569908737307475,0.7272727272727258,0.004636785162287519
2018-05-16 00:00:00+00:00,000006,2.075185753622631,2.1184433164128587,0.290464758850205,-0.04664872967097766,0.6476820289979931,-0.04556828909307607,0.2035799244668402,0.06465517241379311,0.5478710033197158,0.5828562430375421,0.4027669705375732,0.7553734287719979,0.3620354450834403,1.3466752484074551,-0.2561851272791131,0.697215819996175,0.7988642869469698,-0.6618307852318887,-0.0740410384219062,1.0,-0.0046296296296296675
2018-05-17 00:00:00+00:00,000006,2.071174594139871,2.1184433164128587,0.3746830408813594,-0.06838347138718148,0.5985408497723709,0.05048814197795411,0.2228141237231779,0.4655172413793104,0.32853899064881154,0.6065680933451496,0.22712850216140124,0.7272276470662262,0.3626556159976959,0.4697071369031707,-0.2591842949440351,0.7214189093218164,0.7083880051608378,-0.38332964546732484,-0.29043852268492365,0.5454545454545403,-0.0015267175572518759
2018-05-18 00:00:00+00:00,000006,2.032644849101605,2.1184433164128587,0.7375432349762713,-0.03639821863064849,0.519261357283454,0.17129748315672375,0.36106745476136975,0.0,0.16480824196453567,0.5128386325887287,0.06336483896998066,0.6505267359562633,0.36780332404735344,0.0930206975179742,-0.15736316733114544,0.8908405346012936,0.4247021697981411,-0.7356322337045772,0.07863464501806457,-0.0909090909090887,-0.02137404580152667
2018-05-21 00:00:00+00:00,000006,2.0390885577628377,2.1184433164128587,0.6321026984072662,0.003788475688813044,0.5947431891140199,0.26648956012753255,0.36106745476136975,0.2629310344827586,-0.1383711449676186,0.6648048810268953,0.08849779343901672,0.5720808124422727,0.36780187674066894,-0.14372298185999555,-0.10582433309684705,0.8908405346012936,0.24745450710436998,-0.6088998583122459,-0.07836114796106156,-0.1818181818181774,-0.05766312594840666
2018-05-22 00:00:00+00:00,000006,2.03126710262847,2.1658206429780016,0.7032223097103759,0.04097286663806264,0.5467846509926907,0.3654599353694637,0.44660172652002056,-0.5905172413793104,-0.23908250652644905,0.6118918311926578,-0.2890982711362219,0.5136854670030456,0.3793980597225677,-0.2337088210071001,-0.12275128886864305,0.9876528919038529,0.20039884182470125,-0.2126875692501785,0.2745157406982911,0.0,-0.053846153846153794
2018-05-23 00:00:00+00:00,000006,2.023312477348366,2.18612521150592,0.7582160283983536,0.05747340739658074,0.552286241531121,0.3852284014499601,0.2240919284934098,-0.33189655172413796,-0.24121911202576343,0.32278294108191,-0.3784155589697906,0.4883558133141494,0.383585479787141,-0.6708416758537243,-0.07336711461561296,0.769825087973095,0.16505504619826483,-0.16386157609489965,0.012016480261274972,0.3636363636363629,-0.09147286821705423
2018-05-24 00:00:00+00:00,000006,2.03708221686269,2.1996615905245323,0.8898774913501315,0.06628860100447481,0.5587307795270613,0.36765242244360197,0.10335264149987963,0.603448275862069,-0.33643577207504494,0.5956761127728443,-0.25399411635465396,0.4142698782198554,0.3786230269930838,-0.4916163841290483,0.04440938193361018,0.6323075341363972,0.12850185039596562,-0.21524933628224358,-0.3666979271743207,-0.2727272727272742,-0.08715596330275234
2018-05-25 00:00:00+00:00,000006,2.0330900561431973,2.1996615905245323,0.4287624004140254,0.09071812212131265,-0.23395439479469812,0.40828592155961024,0.3238678969707509,-0.8577586206896552,-0.39148429656320366,0.7733974781329608,-0.2643277883089816,0.3888176891035906,0.33553127959911777,-0.6524636098374209,-0.7226076991359,0.8600366017321702,0.12948388881736278,0.04345825663404681,0.5739265432424607,0.2727272727272742,-0.07332293291731665
2018-05-28 00:00:00+00:00,000006,2.0378907155019013,2.2131979695431454,0.46495190314651585,0.09530897480441539,-0.2238213589354554,0.35692719807423384,0.004428371276222013,-1.3448275862068968,-0.35337474711932093,0.45126938118414545,-0.04262581200640752,0.37240716240751254,0.32425965514119065,-0.4145685336921487,-0.6933093586933393,0.5310946152049422,0.16847232076086738,0.32188701311202933,0.3142472000862151,0.3636363636363629,-0.04347826086956515
2018-05-29 00:00:00+00:00,000006,2.067763427914889,2.2131979695431454,0.49245958072853596,0.09228914793492571,-0.17169934920658864,0.19044625529157938,-0.41515272925969743,-0.4181034482758621,-0.036179155302167726,0.2744639629270101,0.6608090755509153,0.4077343585729007,0.32449375699738864,-0.2942528954770602,-0.7391571225904726,-0.1307846059110979,0.1459087211038276,-0.11162120617804117,-0.3258085995429564,0.9999999999999919,-0.014634146341463535
2018-05-30 00:00:00+00:00,000006,2.063318992846148,2.192893401015227,0.27128104855654817,0.10287552232434716,0.00592684580726168,0.022934710708892594,-0.5284625113756111,-2.0344827586206895,0.3401834095387183,0.7444008461153274,1.115783789596052,0.38997264120044345,0.3357889001889369,-0.3599547225436449,-0.7370751054045065,-0.49115586681245316,0.10328934933448752,-0.24986059417193743,-0.220451475411944,0.3636363636363629,0.02047781569965872
2018-05-31 00:00:00+00:00,000006,2.1236384282116285,2.192893401015227,-0.2415014680449432,0.18286635807667775,-0.1849225656814386,-0.28684360481826654,-0.9969036546009188,0.810344827586207,1.1306018130351092,0.2955622348842979,2.2920993821218776,0.5107289472517811,0.36019483280758424,0.2900975876105346,-0.5671097105925731,-0.6581571822396527,0.18111007322144218,0.7040115736993439,1.097847640078295,1.7272727272727257,0.0016750418760470144
2018-06-01 00:00:00+00:00,000006,1.8981711682565752,2.192893401015227,-0.181525695008529,0.2091773352287167,-0.19753374196959272,-0.45521810885056335,-0.6948074127868876,-0.21551724137931036,1.3489245688794531,0.16093480635914917,1.715672059166971,0.507281420280764,0.35401664239865044,-0.16132586285959538,-0.6235863558709916,-0.40991198202141893,0.1477810314553617,-0.1891418398188485,-0.5578835913721306,0.5454545454545403,-0.011784511784511831
2018-06-04 00:00:00+00:00,000006,1.6558506970579656,2.192893401015227,-0.23709321836200004,0.2497775298382568,-0.14906213274601435,-0.5981550035569192,-0.743154654720752,0.0,1.4594307750068316,0.16296118815760563,0.8998483754110767,0.5257510919718951,0.3348550255508426,-0.22591195004342882,-0.6312065888379512,-0.4776152184445725,0.06877693072588663,-0.43617030436210025,-0.20192119714895396,0.9090909090909032,-0.005050505050505092
2018-06-05 00:00:00+00:00,000006,1.512317563356414,2.192893401015227,-0.42137915472183823,0.2869743809449859,-0.07845583703443025,-0.7008330260777145,-0.7431546547207526,0.8706896551724138,1.371840504370316,0.2248094531801721,0.40505829687317113,0.4489940655449054,0.3033406461518784,-0.3138543963222999,-0.4795752193964089,-0.4776152184445725,0.0318868012392585,-0.23747013013516433,0.05911993039648218,-0.2727272727272742,-0.019801980198019674
2018-06-06 00:00:00+00:00,000006,1.4192010795042418,2.192893401015227,-0.5116157841714527,0.2836881744494944,-0.18956048773890674,-0.6959982340235622,-0.392555294562461,-0.5689655172413793,1.1860360397020104,-0.01991214868524199,-0.033166277026937835,0.40661427951022944,0.2106138778438786,-0.2429938474446676,-0.43645623350778706,-0.2068022727519542,0.028153137729176537,0.00445914273544626,0.18140503914113448,0.0909090909090887,-0.0033444816053512477
2018-06-07 00:00:00+00:00,000006,1.4001055946823238,2.192893401015227,-0.43088189862047666,0.2665116249434653,-0.23360544341804196,-0.7316529247365353,-0.5490208486802793,0.0,1.010634439486537,-0.07623655574809166,-0.3136302762277811,0.3528143232256939,0.16579549357545093,-0.2910343515190286,-0.31458763085829483,-0.3873442365470325,-0.0922924365236114,-0.6432549162254306,-0.45132281864099694,-0.09090909090909678,-0.001672240802675698
2018-06-08 00:00:00+00:00,000006,1.4019704797258086,2.131979695431471,-0.7140399522875073,0.29716291850016074,-0.595244065505126,-0.7487565945994945,-0.5490208486802793,-0.7931034482758622,0.47615276466557277,-0.05760253665240347,-0.31613834934815466,0.2595153274901897,0.06700993765997826,-0.5171813546780557,-0.2522368649706582,-0.3836344702185003,-0.15019983180708768,-0.43934181797924826,-0.10600246629561838,-0.6363636363636371,0.010221465076660921
2018-06-11 00:00:00+00:00,000006,1.4271015792222843,2.131979695431471,-0.7876715552198792,0.3473689941048984,-0.5123382440463399,-0.8196985148810709,-0.7658515845348643,0.2931034482758621,0.014211826728581787,-0.10119059328811557,-0.0680683092885861,0.2667879815902621,0.0008774296774034812,-0.5641251613118814,-0.3816494534497265,-0.6352802895712238,-0.18327274918711323,-0.2763050702960235,0.14007889746339958,0.5454545454545484,-0.11336717428087985
2018-06-12 00:00:00+00:00,000006,1.4284315043171545,2.131979695431471,-0.500703078339275,0.3543209202661725,-0.7490745479268751,-0.8385118916174126,-0.6327301358984547,0.21982758620689657,-0.22568436097079647,-0.12639163338385387,-0.018742411360498916,0.23019926692617879,-0.03799360959824847,-0.4795213766966869,-0.015087247770076652,-0.5437727188975063,-0.22390476007856303,-0.3471175796318864,-0.08353318728540238,0.0,-0.11952861952861951
2018-06-13 00:00:00+00:00,000006,1.348198834544034,2.131979695431471,-0.6099782527628722,0.3710893753190524,-0.8371883621006515,-0.8225028230052398,-0.5310058364861082,0.14655172413793105,-0.4881526447038549,0.35372925323247617,-0.3378936170541068,0.20344768079284065,-0.07356732242021874,-0.40291373262151525,0.14735069176079071,-0.4751420408922177,-0.2768677220269711,-0.4333370433924095,-0.017592933738466057,0.0909090909090887,-0.13422818791946306
2018-06-14 00:00:00+00:00,000006,1.33552173532206,2.131979695431471,-0.5955271157110528,0.39209528420888107,-0.8463033055263346,-0.7856270548721754,-0.4609440056811479,0.07327586206896552,-0.5631311224208976,0.2470678585362982,-0.3868898967366997,0.18583057115233775,-0.07935437819769976,-0.2831674372162402,0.13925894796715743,-0.42938825555536,-0.21959584393670026,0.7226766443103465,1.6026463685884653,0.1818181818181855,-0.12730318257956447
2018-06-15 00:00:00+00:00,000006,1.327890857093699,2.131979695431471,-0.6673897048277107,0.41542405998998705,-0.8435685563229551,-0.7390563732600393,-0.42419616600556487,-0.2887931034482759,-0.5631311224208976,0.5259467548035366,-0.4191894488962671,0.16224817757427362,-0.0899486631273385,-0.021296667768449917,0.22978476653703117,-0.4065113628869311,-0.1694447716384017,0.6913535803417178,-0.13452199037591778,0.0909090909090887,-0.12647554806070826
2018-06-19 00:00:00+00:00,000006,1.3074186305999664,2.131979695431471,-0.7202466375718591,0.4452768828039209,-0.7831689140041157,-0.7165876997461691,-0.5301859925727622,-5.017241379310345,-0.5591920895188044,1.196131730733228,-0.6253693842898991,0.2270340276229435,-0.08557345502046716,0.514551674758649,0.2017281336584231,-0.49801893356064864,-0.07979438827361207,1.1583463133487004,0.6313381076472414,1.1818181818181774,-0.0209923664122138
2018-06-20 00:00:00+00:00,000006,1.7543631089210563,2.0169204737732636,-1.6740576086799337,0.72489725360421,-2.4824537967196294,-1.1184296533472422,-1.6457551743001646,-0.08189655172413794,1.094944091596092,0.5377920711956609,2.9950159783397097,0.5978092201647865,-0.05206975258382683,1.6092003437335598,4.0834938954407685,-0.6581571822396527,0.14711538198144405,3.0923377933855063,1.376824045554872,3.1818181818181692,-0.043977055449330865
2018-06-21 00:00:00+00:00,000006,1.7471082010577499,1.9153976311336707,-1.5920810840075441,0.924204601437127,-2.529849705042438,-1.4242578674960782,-1.6559401276567332,-0.5775862068965518,1.7193620518752386,0.19289892246807622,3.9285950040567497,0.6748254606425709,-0.04495334561674577,0.6173431451039813,4.166128106693245,-0.6581571822396527,0.27336963816609466,1.8027080864799834,-0.5772399361725749,1.7272727272727257,-0.046511627906976785
2018-06-22 00:00:00+00:00,000006,1.5911791839653437,1.800338409475463,-1.6320287274084104,1.1306478779331526,-2.498848214207885,-1.6887768417058495,-1.728729449452606,0.4181034482758621,2.2025254250151423,-0.03261636061753812,4.088564216316373,0.7318932432624631,-0.04308016894049096,0.5680545454390992,4.100845741637601,-0.6581571822396527,0.2658132839529168,-0.022259787858366693,-0.49260598072049294,1.5454545454545403,-0.024952015355086354
2018-06-25 00:00:00+00:00,000006,1.2480433764532723,1.7461928934010142,-1.6611444919666358,1.2403608657357705,-2.533442229525981,-1.843115722312268,-1.5474297576843143,-0.25,2.3861454234592245,-0.0033538023071406054,3.0633570676206703,0.7054246176645163,-0.060777473250380326,0.3186540010966198,4.189976354909211,-0.5913566552671679,0.2399077404350553,-0.1873343229825756,-0.37220078672641876,0.5454545454545484,-0.0888030888030888
2018-06-26 00:00:00+00:00,000006,0.4858349800165199,1.7394247038917068,-1.5618139407755847,1.342208314365628,-2.624109837172354,-1.9592395489389545,-1.5839611835221874,-0.4181034482758621,2.537278964420801,-0.013021742045385627,-0.5054353616520502,0.6519520125331788,-0.0840349680149745,0.304598231242345,4.407790849108866,-0.6263474075393229,0.1742960688330864,-0.4017620615112704,0.1200521988733415,0.1818181818181774,-0.05068226120857696
2018-06-27 00:00:00+00:00,000006,0.4730045553805668,1.7326565143824006,-1.4062376994904744,1.4660341894103257,-2.837793241891763,-2.0565662649621785,-1.6457282049846684,-1.0905172413793103,2.5655426689240586,0.06832616605288078,-0.4314646424987497,0.6311934748444656,-0.09575344841170301,0.4349876665501185,5.067848552458309,-0.6581571822396527,-0.019450387199807132,-0.7362459237122049,0.08354016982871978,0.2727272727272742,-0.016000000000000014
2018-06-28 00:00:00+00:00,000006,0.5058153916184716,1.7258883248730947,-1.5194391633517708,1.586108478494878,-2.6952759967776045,-2.187923992485163,-1.7965128199755376,-0.6896551724137931,2.511826141471874,-0.1578344738107888,0.08321921177543525,0.6408122854953331,-0.0972315103631229,0.6747659621555808,4.64900344978913,-0.6581571822396527,-0.09460303459459753,-0.4062675566388993,0.27399481418203725,0.9090909090909113,-0.06910569105691054
2018-06-29 00:00:00+00:00,000006,0.5370504423403457,1.7055837563451763,-1.2893606600107694,1.6992289100505158,-3.1313302970949572,-2.3132802212319503,-1.881675985649569,1.4008620689655173,2.2547690696841287,-0.002276525567088568,0.6021563490045652,0.5702839002118625,-0.13003942011124897,-0.39042219039804604,6.345927133243231,-0.6581571822396527,-0.14806317917475903,-0.40092263907633613,-0.4836756785548742,-0.0909090909090887,-0.1062992125984252
2018-07-02 00:00:00+00:00,000006,0.46654340795154337,1.692047377326564,-1.1912886751464864,1.7187092492549303,-2.824035951684422,-2.2829041735461684,-1.2657359236334527,-3.056034482758621,1.4780052015860954,0.38568046042178605,0.3554818200924439,0.6275952882363515,-0.13650960464375583,-0.09371971395284388,5.6731231198061245,-0.42376936848203894,-0.13889337829434859,0.13282536661818153,0.5896839312752861,1.4545454545454517,-0.0169491525423729
2018-07-03 00:00:00+00:00,000006,0.47871534815962224,1.692047377326564,-1.6786567286843939,1.8200942337001527,-2.149018283264074,-2.4549988116974175,-1.689385289726466,1.370689655172414,0.4860417056141506,0.1039384345970591,1.062189027232623,0.7891677393658959,-0.11699195035159145,0.1391228485217111,2.8471696130229014,-0.6581571822396527,-0.05597755966876405,0.8775485529868868,1.2091730841250288,2.8181818181818064,-0.03080082135523621
2018-07-04 00:00:00+00:00,000006,0.3694971312941196,1.685279187817258,-1.4600879727032259,1.8252498961910038,-1.9408809742618511,-2.4658595528689684,-1.226235254223248,0.44396551724137934,0.5164099686888437,0.3365922482848842,0.7607822876447999,0.7730553761557537,-0.11134636880250838,-0.5525287129106329,2.4245139356140775,-0.4712154088953108,-0.027138227728820446,0.32504853509112275,-0.4321137411174361,0.7272727272727258,-0.07723577235772355
2018-07-05 00:00:00+00:00,000006,0.33588266947323925,1.6649746192893384,-1.5291932097428156,1.8115470710941102,-1.9904426525996577,-2.412607707178625,-1.0791921713950314,-2.9784482758620694,0.43887583094077626,0.3324458344902751,0.6679882874765622,0.801435789503343,-0.09752567544672246,-0.07483091076900907,2.548034072268383,-0.39307572598280155,0.02703961299194368,0.5239108951640756,0.5487617574207336,1.272727272727266,0.024017467248908367
2018-07-06 00:00:00+00:00,000006,0.38603366222221824,1.6243654822335019,-1.927293917762636,1.880414607984255,-1.5978010172633799,-2.5528348014127826,-1.4744932205734922,-0.375,0.8281434961706964,0.10183440813204081,1.4387738918248518,0.9144728174115485,-0.07172815745104687,0.3866178656111015,1.2353336818395186,-0.6581571822396527,0.12843747688717094,1.29500763322283,0.1328900900425165,1.999999999999992,0.044052863436123385
2018-07-09 00:00:00+00:00,000006,0.2170765761978484,1.59052453468697,-1.9851890531262095,1.8947355923160543,-1.5752696370978145,-2.6560478220445587,-1.5144991175234046,0.9482758620689656,0.9964691574490924,-0.26138848893733463,1.1621845406375795,0.9471992827789173,-0.05428123719755474,0.42718456460560567,1.225007542334563,-0.6581571822396527,0.16106525830212823,0.3548120073310413,-0.3308622024373724,1.4545454545454517,0.019396551724138095
2018-07-10 00:00:00+00:00,000006,0.20788412782012342,1.1641285956006766,-1.7146008012182643,1.879851692039179,-1.599889183423306,-2.6418173451635285,-1.2213947823081155,0.7413793103448276,0.8870213589920207,-0.1416885374677999,1.2168191386775444,0.8620097608870725,-0.057684940692537996,-0.29902300561826795,1.1809973639728997,-0.541373044058267,0.041226438610956644,-0.6981334549088294,-0.8323762080734473,0.0,0.0
2018-07-11 00:00:00+00:00,000006,0.12644026410377762,0.7377326565143818,-1.643744900317859,1.870028149742255,-1.581985423791837,-2.5482017099366763,-0.9945934623329592,-1.642241379310345,0.6642635938924533,-0.08660081255022496,0.9316538337194544,0.7540106091971165,-0.05323049254469715,-0.10997030288435956,1.1255164078297897,-0.4479457335131581,-0.003914457194355989,-0.3318632652014341,0.5438232717026031,-0.3636363636363629,0.03303964757709259
2018-07-12 00:00:00+00:00,000006,-0.11043432686767836,0.7174280879864635,-1.9409392358617945,1.8953118095420685,-1.381645732039574,-2.555525064095338,-1.22503393690962,1.4224137931034484,0.6793503436248366,-0.15994841452996517,0.024812766537323047,0.7765277141298691,-0.0441652871271025,-0.09922714994322958,0.7931627386551264,-0.6581571822396527,-0.07487871757013287,-0.4260599733896,0.2972652214624512,0.4545454545454516,-0.010660980810234692
2018-07-13 00:00:00+00:00,000006,-0.07134800204479129,0.6835871404399317,-1.745303085373952,1.92246369673615,-1.2831244389981056,-2.4361458961285627,-0.8193817978441107,0.4612068965517242,0.5979182502267822,-0.027625005149470618,0.10934128694361825,0.754094560953275,-0.05882288557312931,0.09709346743894286,0.6181442706402619,-0.48298097496757314,-0.1707445686564016,-0.5646360804311151,-0.2094407564721688,0.6363636363636371,-0.0021097046413501657
2018-07-16 00:00:00+00:00,000006,-0.0332293148431236,0.6497461928934,-1.6842216283341642,1.9033505146762806,-1.2916147085852054,-2.2811928527570804,-0.6899451719958234,-0.09051724137931035,0.15414116258632105,-0.24202104441258043,0.06413588041783157,0.7115928291250766,-0.0630899075053435,0.040804220210933134,0.5991432752617044,-0.4178675166773861,-0.2027888795448382,-0.2136763438055221,0.47392848233244206,0.0,0.019027484143763183
2018-07-17 00:00:00+00:00,000006,-0.007058612048396142,0.6159052453468682,-1.652462878895081,1.876263272881481,-1.3064260383828161,-2.137534807746113,-0.705982715404821,-0.09051724137931035,0.15638456386931557,-0.41820494852601753,0.09822822827365352,0.6432323396370778,-0.08953437158893562,-0.6079911318853229,0.6085433365031861,-0.2048678949184638,-0.20035638270187944,0.07155828071509256,-0.537935246900508,0.0,0.06355932203389827
2018-07-18 00:00:00+00:00,000006,-0.007058612048396142,0.5617597292724194,-0.75988933712997,1.8343605706103494,-0.9169626434857506,-2.004363249143076,-0.7230300637177742,-0.2758620689655173,0.024538280879519467,-0.31353490441405374,0.09822822827365352,0.5364128487840717,-0.15940056899053162,-0.6911979282149673,0.03978394659009438,-0.22250157437813758,-0.2547780209665887,-0.5861365048160535,-0.6735610987763665,-0.5454545454545403,0.07462686567164172
2018-07-19 00:00:00+00:00,000006,-0.09445918962763988,0.47377326565143746,-0.7946303899613284,1.7454821732713408,-0.8930462342675974,-1.89339203049933,-0.776573413781838,-0.4612068965517242,-0.29995785724254687,-0.3297468763162291,-0.6358712932942179,0.4444469704753044,-0.19647767163089846,-0.660367998574516,0.023180187840045045,-0.28427363834114483,-0.3031896388783122,-0.4563872678148311,0.7272482388059704,-0.4545454545454597,0.08405172413793116
2018-07-20 00:00:00+00:00,000006,-0.07047058198423023,0.3654822335025373,-0.7732060062321778,1.66503492635704,-0.9103531788017593,-1.8135456770763698,-0.8671786158147134,0.8362068965517242,-0.34126148527273165,-0.2242269971200143,-0.42222982894806493,0.3951683280337178,-0.21800056933426698,-0.6901148654888357,0.0450958364309796,-0.40890148630731554,-0.33673371555674864,-0.3583939669557456,-0.00039374450497985564,0.0,0.11205073995771656
2018-07-23 00:00:00+00:00,000006,-0.07689681421007362,0.31133671742808716,-0.6983835492678961,1.5473041745348366,-0.9085518127376077,-1.6717271813331667,-0.5708290281592061,0.8189655172413793,-0.45283397577569523,-0.012898884302020689,-0.4472572832546746,0.39997513100684895,-0.2249357011391298,-0.43978317726253263,-0.0024696929721400532,-0.16237202489609998,-0.372739051709733,-0.3126560547049221,0.5958393064516427,0.6363636363636371,0.0746887966804978
2018-07-24 00:00:00+00:00,000006,-5.187754627007144e-05,0.2774957698815554,-0.5024924011316801,1.4324760373201229,-0.9745900943867024,-1.4829711780256034,-0.292808783301512,1.7887931034482762,-0.35288876068513214,0.45624873250386216,-0.10725931127763097,0.40443859091047085,-0.22269201395167465,0.6164753923949784,-0.020657984098386123,0.13439143576499119,-0.32975535327359834,0.6353583675673217,0.8419204133103037,0.6363636363636371,0.011952191235059861
2018-07-25 00:00:00+00:00,000006,0.2387574003135268,0.2774957698815554,-0.08655589564262696,1.275153317425012,-0.9399974416094977,-1.191024400139378,0.2424866960610835,0.1724137931034483,0.11780713193529058,0.0927313897319465,0.9213876360413633,0.45914877463272386,-0.19895473702120942,1.1220495210157957,-0.09952321535454123,0.826298957090181,-0.1691776900593606,3.5999563799153984,1.2581521308681427,1.2727272727272743,-0.011904761904761828
2018-07-26 00:00:00+00:00,000006,0.37333903467175145,0.2774957698815554,0.16827840185726886,1.0816724996806566,-1.113103391242404,-0.9337584429496212,0.2914596214939089,-0.08620689655172414,0.2448660079392441,0.17704478123011486,1.252013376711035,0.4160436522346323,-0.19724365869360486,0.24759253741060214,0.1684941710474542,0.8881512962289255,-0.09750258178859743,1.2207577928457967,-0.5625676893588664,0.0909090909090887,-0.07157057654075552
2018-07-27 00:00:00+00:00,000006,0.3951095602784436,0.2774957698815554,0.2925491331847864,0.843460485409755,-1.2039623962489934,-0.7252960855147331,0.26383854227889875,1.9698275862068968,0.38839240017016513,1.1236102996089836,0.8465678675423718,0.3760174671506902,-0.18142749124673443,0.608028457928607,0.3139605349333912,0.8572251266595546,-0.009620415441972095,1.5310249641185716,0.23841181867972505,0.0909090909090887,-0.10456273764258552
