date,ticker,kurtosis_20d,bb_upper,pct_change,rolling_std_5d,rolling_std_30d,rolling_std_20d,macd_hist,atr_14,skewness_20d,open_close_range,amount,volume_ma_20,macd,rolling_std_10d,volume_change,price_range,volume_ratio_20d,volume_roc_10d,volume_roc_5d,volume_roc_3d,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2020-04-03 00:00:00+00:00,000050,-0.411287143607583,-0.04319015499745619,-0.7732497387669801,0.13571074051690804,2.820772426288619,1.8472341815721347,-0.6277075180517158,0.8234984765666351,-0.4105298645729933,1.380952380952383,-0.0713099396548425,0.23501778551683578,-2.0784275562277696,0.33984179784949986,0.18320743776390885,0.4666666666666668,-0.30477162482093784,-0.531547372552491,0.4024315585405271,0.48030663666561824,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.01057401812688826
2020-04-07 00:00:00+00:00,000050,-0.45118477116764155,-0.08461895580592846,1.2622779519331244,-0.22371369734688742,2.7643901297883375,1.5733685332347094,-0.4120780715233605,0.7638328173170189,-0.3228312942253759,0.5714285714285702,0.27384023643959343,0.18915260495621253,-2.0354628740635317,-0.07077374526114556,-0.11592882973757347,0.23333333333332745,-0.39645647256842975,-0.21510794545183673,0.587101915168765,0.926341495632687,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.019061583577712593
2020-04-08 00:00:00+00:00,000050,-0.2394402400818867,-0.03821005204767818,0.3051201671891327,0.18142852956442293,2.5380857803059,1.4446232805668262,0.050323514273685345,0.7350137273805402,-0.41057809780857885,-0.04761904761904681,0.2561635628521204,0.1478906585580081,-1.8814931076040438,-0.04524632387474674,1.0345620809188132,-0.1666666666666684,0.34090505332324517,0.07274555458913581,1.0334032080014683,0.7216408285726355,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.03420669577874823
2020-04-09 00:00:00+00:00,000050,-0.10672411356267515,-0.004567722862497953,-0.029258098223615466,0.2884188248590577,2.1956771644848727,1.0936037993959968,0.45672740729734246,0.65025008239262,-0.5612201583433618,-0.04761904761904681,-0.113636405548554,0.09944434304489545,-1.713553750474354,-0.010388358958693656,0.03481115618055135,-0.19999999999999496,0.38564491069298684,0.40639933303581716,1.7654638337550028,0.5566102474201129,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.03568827385287693
2020-04-10 00:00:00+00:00,000050,-0.06492161455823615,0.004430106692333578,-1.1577847439916404,0.09739069650510311,1.9487908010499917,0.7065912282370459,0.7372125110198772,0.5594570123345405,-0.6245838658697765,-0.33333333333334464,-0.06759314035674929,0.05927751177685279,-1.5627067694622006,-0.09977925329662546,-0.6829100021638611,-0.3666666666666693,-0.37596356963199573,-0.3108045444584147,-0.13912377104134094,-0.12389579039026527,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.0037453183520598453
2020-04-13 00:00:00+00:00,000050,-0.12451889029007268,0.0065198643481357565,-0.7816091954022989,0.20453521358708956,1.75254741309822,0.37314469674994344,0.692660552020453,0.5573201653232486,-0.6000237853062734,1.8095238095238126,-0.31389702124300894,0.04041126794900023,-1.5148398334572089,-0.12154567190147342,0.27054584154061057,0.7666666666666592,-0.21283020701051708,0.20892409963845335,-0.08798029128173859,-0.5249612492432224,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.01221374045801528
2020-04-14 00:00:00+00:00,000050,-0.13145598767676744,0.018711773972330356,0.8944618599791014,0.4499400824293172,1.7443093162905021,0.06592559379186683,0.5255137181497003,0.5021664772221482,-0.5958707323997615,0.14285714285714043,-0.1628391778799444,-0.008005624630293376,-1.5173276835261174,-0.0775856556896439,-0.6144621758396744,-0.2666666666666659,-0.704089620423302,-0.0770045764521703,-0.4392262988724854,-0.9049322576754678,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.021674140508221293
2020-04-15 00:00:00+00:00,000050,0.1588765773618269,0.005984588434964235,-0.34273772204806685,0.42161964282170533,1.6320339407461502,-0.002468904115452226,0.617550551132293,0.4364515729022579,-0.6411163297497805,0.380952380952383,-0.16744569784810576,-0.05608884174034369,-1.4333717753068311,-0.0984485546978679,0.7399826715257625,-0.19999999999999496,-0.26836330551619725,0.05121710764571441,-0.5346556981946107,-0.029528647806694987,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.009796533534287792
2020-04-16 00:00:00+00:00,000050,0.11489052897231256,-0.029000030627071106,-0.0961337513061651,0.20649432777894255,1.4770503564044526,-0.09459745126742373,0.6236723781474416,0.3705970018632126,-0.5753125685235326,-0.1904761904761957,-0.2742871184945067,-0.08591205679078882,-1.3752652708789224,-0.15848641322626916,0.044959169586802836,-0.2333333333333334,-0.24554752733301666,0.4662224111540881,-0.5302389524699015,-0.19678436186942835,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.012084592145015116
2020-04-17 00:00:00+00:00,000050,0.4561731451367069,-0.09339598764334534,0.18808777429467086,-0.3999407376276512,1.3300482833093619,-0.11158314168101467,0.6235667231850978,0.31911350566810714,-0.7349776092171119,-0.42857142857142977,0.09720807373365395,-0.13221146812194856,-1.319074513790926,-0.18563666133810405,-0.26979676311755213,-0.09999999999999748,-0.4450524909346438,-0.3734951811796937,-0.25241575455918425,0.1788194272563986,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.032330827067669286
2020-04-20 00:00:00+00:00,000050,0.5263856235506928,-0.09812080279806222,-0.12539184952978055,-0.4365543413627998,1.120453494387561,-0.2001248036814947,0.6737089810073088,0.2906417558835248,-0.7229407287291724,-0.2857142857142978,-0.18990637343035283,-0.16315534128905748,-1.243651379807757,-0.18082515131671723,1.5720858295163767,0.06666666666666499,0.6423270405967371,0.22040198703013764,0.4162210318015895,0.7536124029940818,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.012066365007541489
2020-04-21 00:00:00+00:00,000050,0.5632645433084255,-0.10908573836885818,-0.535005224660397,-0.6763870808509334,0.8630055655664716,-0.3909856270915792,0.688908518311374,0.21586781794923024,-0.6700423624791101,-0.09523809523810209,-0.07843521426065313,-0.18135132421793582,-1.177768188331134,-0.18645537562832892,-0.5919076823470644,-0.4999999999999993,-0.12027008527122857,-0.16375685234160245,0.4458586400784943,-0.011976301180117513,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.005347593582887722
2020-04-22 00:00:00+00:00,000050,-0.7279200583806712,-0.11088787658217857,0.1588296760710554,-0.5383540602077104,0.7625059286579123,-0.3596917852016587,0.5989603004166187,0.17543640631940888,0.24733417433494814,0.09523809523809362,-0.36390620611546964,-0.20034463632041313,-1.1509831939036732,-0.1776978210742654,0.5181391748122336,-0.1666666666666684,0.28992080611391496,-0.35847871755450045,0.2951231467160766,0.7606945159406394,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.028919330289193225
2020-04-23 00:00:00+00:00,000050,-0.5735508783906479,-0.11425324033268495,-0.1922675026123302,-0.5114798350700034,0.5041136970789754,-0.35880905916526656,0.5826517997932054,0.128225775750567,0.3113751111081099,0.19047619047618725,-0.36334552621013755,-0.22411707353033644,-1.1028891855734975,-0.32998347188574295,-0.7868827532867578,-0.2333333333333334,-0.5586066208329458,-0.7412529112820208,-0.399727351178293,-0.8734667476629882,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.06727828746177376
2020-04-24 00:00:00+00:00,000050,-0.330911221230218,-0.11613227035618659,-0.6729362591431557,-0.4474325328613007,0.22896612064118543,-0.42113175034898537,0.5435510020024321,0.060219390798051206,0.44812726247134804,-0.1904761904761957,-0.2625626575337644,-0.2523789331147198,-1.0647715340328252,-0.6094377305567666,0.08098997055326107,-0.5666666666666642,-0.5111777742112501,-0.41311346290864825,-0.1933780037727527,-0.4710515167209653,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.0916860916860918
2020-04-27 00:00:00+00:00,000050,-0.3009969942918543,-0.1187572237354737,0.748171368861024,-0.24211712987679337,-0.0004997539198091751,-0.3870979378451555,0.3976917058028435,0.026072135508453113,0.4541149195697415,0.19047619047618725,-0.1835045076654768,-0.258884311449191,-1.070527287387687,-0.4734682098139955,0.6244377093306921,-0.1666666666666684,-0.14787214413748637,-0.2736875209292995,-0.5193003369603654,-0.41843881603136585,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.052671755725190804
2020-04-28 00:00:00+00:00,000050,-0.5429721418720064,-0.1381018242368782,0.1922675026123302,-0.4171076015623973,-0.24648449559663568,-0.40802827028854705,0.46429848932396584,0.013698323707556767,0.34115657627129486,0.3333333333333277,-0.020551664634873967,-0.25406444689491847,-1.0060977052459208,-0.4734682098139955,0.37289007978929123,0.0,0.07965422444730592,0.45867001995219114,0.0955337000924939,0.8136391964919981,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.05167173252279633
2020-04-29 00:00:00+00:00,000050,-0.4598874089273171,-0.13165869899935156,1.1452455590386625,-0.36819733169519553,-0.30566380618210715,-0.4044951241819949,0.5538372281305678,0.07712897667921453,0.3485892420014544,-0.380952380952383,0.26044161968979684,-0.24503839612031122,-0.9277863386256967,-0.5461059414216355,0.6685131647292228,1.1333333333333284,0.5956370639195686,0.41271421987215906,0.18587390101326756,1.524589239581493,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.028106508875739705
2020-04-30 00:00:00+00:00,000050,-0.63739290683844,-0.07216641644267328,1.3584117032392895,0.23283777139550535,-0.3942382884607979,-0.39633301266154397,0.8376042297691445,0.0949433668458628,0.2290282738412138,1.4761904761904765,0.7314746250922949,-0.21094141910043085,-0.7682458037570016,-0.38332301927508455,0.780618323081321,0.5666666666666642,1.282494583640093,1.0287325741128281,2.240828827981877,1.7167325903131063,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.01719197707736391
2020-05-06 00:00:00+00:00,000050,-0.7694993187709823,0.03360018916844826,0.2675026123301985,1.1866808733546885,-0.39170077471764975,-0.28264714690383375,1.2756899102322106,0.11390209480018099,0.23697973738820116,1.3809523809523914,0.6048741203535347,-0.16751575541523428,-0.527883491472686,0.11261392088278695,0.9435736860539293,0.5333333333333318,2.357784195391148,2.655256667046091,3.748574491975695,2.5385535615956254,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.01779359430604982
2020-05-07 00:00:00+00:00,000050,-0.6041958719863739,0.08696812431978014,-0.7732497387669801,1.255076089046857,-0.40819135869766726,-0.16657483306382642,1.567301167970232,0.11942265675989544,0.3098994266786222,1.0,0.36563212651988575,-0.13416987153009433,-0.31005826954442595,0.464300231301621,-0.10631625496814741,0.4333333333333343,1.8462298804225414,0.7992425742398082,2.316994963593549,1.3085079257980887,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.004350978970268347
2020-05-08 00:00:00+00:00,000050,-0.6040598976941618,0.08651055307440184,0.15047021943573666,0.8617058330595946,-0.4942774436808841,-0.13201254961193398,1.5309205044961738,0.12454889286534415,0.3100909306412316,0.6190476190476255,0.15329442757194095,-0.1102823292164397,-0.1954924749402772,0.5600189080806524,-0.28094751295270176,0.43333333333332835,1.1336503563154796,1.2601959932550904,1.2928263988503756,0.15734783856647164,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.013728323699421929
2020-05-11 00:00:00+00:00,000050,-0.3786452358130925,0.05595182795478671,0.17972831765935213,0.06197459055611299,-0.46964116051962546,-0.10206003078118871,1.4793918521239975,0.059221936632775155,0.32860459236861383,-0.5238095238095318,0.19155054687942297,-0.11854047375126708,-0.08951311853962794,0.5981121760019522,-0.3125394616066154,-0.5333333333333259,0.5978742120554482,0.4168095961550524,0.2992084788575069,-0.6415841450230726,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.017985611510791366
2020-05-12 00:00:00+00:00,000050,-0.3496495817526285,0.0348341338969447,-0.5391849529780565,-0.4402367985022519,-0.44607752820791285,-0.07407674707097836,1.4236481689351128,0.027562722297413036,0.355601945269658,-0.33333333333333615,0.03392733993785635,-0.12362449805202387,0.010906081625805118,0.620915872968702,0.1503088162849031,-0.1333333333333359,0.6955497112016277,1.7349522714015182,-0.08981942867545857,-0.4959690994818535,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.02478134110787171
2020-05-13 00:00:00+00:00,000050,-0.4254017507980564,0.033526663542071504,0.2424242424242424,-0.3234849330944659,-0.46290638689122793,-0.07539337372185859,1.2158374606504874,0.02474961692417017,0.4206695141252551,-0.1904761904761957,-0.16006919917823645,-0.1145289315546575,0.048828204875465867,0.5200169748576577,-0.22399338303886818,0.03333333333333249,0.306358169896757,1.2918327976703252,-0.6174236892941949,-0.45562874689491484,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.010144927536231797
2020-05-14 00:00:00+00:00,000050,-0.39675421756963947,0.0017319493198997354,0.15047021943573666,-0.618378169762996,-0.4500458538186487,-0.04648905632448167,1.081839350215584,0.0028030938238573708,0.5387889156945973,0.14285714285714043,0.08005260577572545,-0.12076788684004311,0.09909937591219516,0.19862884862674346,-0.43252792751881936,-0.03333333333333249,-0.20924298465570998,0.24921232680459848,-0.7557593709862296,-0.5450284566317055,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.008664259927797778
2020-05-15 00:00:00+00:00,000050,-0.2730798592665818,0.004520880047977204,0.5433646812957158,-0.6138697794583958,-0.43174828852369723,-0.03817453627107927,0.9798058578216842,-0.017575820483576185,0.5537943243366314,0.19047619047618725,0.40895113588331156,-0.09900041240606683,0.15134827965059347,-0.06954116723748903,0.8775861461907558,-0.03333333333333842,0.3651910469544685,0.579350652035819,-0.30733474128739857,-0.14880932476757583,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.05345687811831789
2020-05-18 00:00:00+00:00,000050,-0.08178941997937948,0.03018073827861714,-1.1327063740856844,-0.36927802800577536,-0.3961096777424061,0.017841753313640445,0.9812980425156221,-0.009914361545171009,0.5825176667074166,0.04761904761903835,0.34459624826514823,-0.06800028000286448,0.23542433748316619,-0.43933374494184657,0.8385574543783426,0.3333333333333309,1.073703948645668,0.699238560445361,0.44912466417562746,0.7855112324496255,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.04322344322344321
2020-05-19 00:00:00+00:00,000050,-0.1348680240193227,0.0304799793948609,1.2539184952978055,-0.22492608517890436,-0.4084072137340062,0.010951045863344248,0.6977935068098099,0.01895099837950886,0.25107559200075336,1.1904761904761874,0.26793856680984196,-0.038700211182298945,0.21048634955036463,-0.5418511030263344,0.008233961603688722,0.6333333333333292,0.893300808115733,0.143403372449526,0.326122736424215,1.4837957280733858,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.047652916073968696
2020-05-20 00:00:00+00:00,000050,-0.39846789517065595,0.05353791026078616,-0.3552769070010449,-0.10009878048911608,-0.3828607748532915,0.04519750214020104,0.7386439833743046,0.021586604599548826,0.2099292948079296,0.7142857142857191,0.1334131777383889,-0.008475421584567027,0.2880360075251286,-0.4963983232778879,-0.08652826124206214,0.06666666666666499,0.6033610710552718,-0.3637753636079183,0.46053913955733183,0.41495943343121194,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.05308464849354377
2020-05-21 00:00:00+00:00,000050,-0.45573229616945554,0.05758947249317884,-0.6311389759665622,-0.1231917954074688,-0.3620386005628435,0.055830454846813996,0.650005428117541,-0.007384371733439778,0.3034986437093669,0.0,-0.08454758378939492,-0.008403319230263532,0.31913133519641435,-0.541411385380916,-0.20229995019657082,-0.13333333333332997,0.2739832857005221,-0.41152285545531225,0.734789196512614,-0.3652668186536356,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,-0.03641660597232338
2020-05-22 00:00:00+00:00,000050,-0.5563599731460074,0.059245426121476305,-1.3709508881922674,-0.033204935871022384,-0.3677573225695536,0.03735745923553875,0.42729976510907003,-0.010118050332624003,0.33473122818701456,0.5714285714285702,0.02353724532083911,-0.0038718640932052005,0.29210278827745345,-0.5231946737473403,-0.4141952716869427,0.19999999999999496,-0.2331609937678,-0.48080861463367197,-0.2301209641614595,-0.649018373173761,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.009789156626506083
2020-05-25 00:00:00+00:00,000050,-0.5231242365003327,0.07170459287886033,-0.6938349007314524,0.5580834392434683,-0.36126827367503667,0.006445977334205102,-0.017838386738636896,0.03326262416002873,0.11088562972784428,1.2380952380952426,-0.19376196496903128,0.0008503551202615804,0.16284716000027308,-0.17751147841080053,0.4787991012171229,0.8333333333333302,0.06735466983550464,-0.09385714393067494,-0.3809966971453718,-0.33370074741284883,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.07350689127105658
2020-05-26 00:00:00+00:00,000050,-0.6169559258797306,0.09463160349125617,1.057471264367816,1.202872973633132,-0.34249592707592386,0.022208007822979117,-0.4366210651186616,0.025208794483166784,0.22683711532371667,0.3809523809523745,-0.2217803563049843,0.011476560834098332,0.009593686363231891,0.17733227311604446,-0.44506657985895715,0.1666666666666684,-0.42688277405965674,-0.4290903614860807,-0.6152512430661036,-0.5198989790161419,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.10156833457804326
2020-05-27 00:00:00+00:00,000050,-0.7706824341280107,0.03922124386679874,-0.593521421107628,0.8204014916216947,-0.3469562361042062,-0.02442182926848803,-0.4750726117369633,0.015313444126506698,0.10213702511729293,0.8095238095238128,-0.3724286491780859,0.019768654907947558,-0.030098173211710415,0.23682740441147085,-0.05510751700314393,0.13333333333332997,-0.5282697815238607,-0.3457152595407256,-0.6020279032004686,-0.24978559468466788,,-0.1521,508000000.0,0.1913,,0.3175,0.6082,12.84,9.83,1.95,1.1,0.0587,0.049800000000000004,0.048499999999999995,97.4,63.48,0.8,0.57,0.57,1.3,0.5653,-0.47905360927997087,0.016700000000000007,0.038950000000000005,2.30043179104718,1.8086126132643652,33.92000000000001,0.11212121212121216
